Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
T1,02/09/2023,Pendikspor,Alanyaspor,1.0,1.0,D,0.0,0.0,2.25,3.5,2.75,2.35,3.4,2.8,2.35,3.55,2.85,2.25,3.3,2.62,2023/24,€23.38m,€32.53m,2.3,0.050000000000000044,1.9996590716691403,0.02173913043478263,0.010869565217391353,0.2501181474480152,3.4375,0.09601432184835762,1.9994356565805271,0.02793143908315858,0.015454545454545388,0.2501983390429842,2.755,0.0855862138431184,1.9992992712385278,0.031065776349589257,0.016787658802177807,0.25025099460259026,H
T1,02/09/2023,Antalyaspor,Kayserispor,1.0,1.0,D,1.0,1.0,1.91,3.8,3.3,1.93,3.6,3.6,1.95,3.75,3.55,1.85,3.4,3.4,2023/24,€31.48m,€34.05m,1.91,0.03741657386773936,1.9997218964594932,0.01958982925012532,0.010471204188481797,0.2500986368199754,3.6375,0.15562374497485915,1.9986692737750429,0.04278316013054547,0.02319587628865971,0.25047960706967776,3.4625000000000004,0.11924240017711828,1.9991424163330875,0.034438238318301305,0.018953068592057587,0.2503007393874223,H
T1,02/09/2023,Gaziantep,Galatasaray,0.0,3.0,A,0.0,1.0,6.0,4.75,1.4,6.25,4.75,1.44,6.5,4.9,1.43,6.5,4.33,1.36,2023/24,€24.03m,€255.65m,6.3125,0.2072890493972125,1.9992177193358278,0.0328378692114396,0.017326732673267342,0.25027889076304644,4.6825,0.21252940972957138,1.9984935611008532,0.04538802129836014,0.0228243459690336,0.2505590341941418,1.4075,0.031124748994971772,1.9996458720281085,0.022113498397848506,0.01198934280639441,0.2501251588346327,A
T1,03/09/2023,Besiktas,Sivasspor,2.0,0.0,H,2.0,0.0,1.44,4.5,5.5,1.43,4.6,6.5,1.45,4.7,6.5,1.4,4.2,6.0,2023/24,€146.88m,€30.38m,1.43,0.018708286933869722,1.9998761588212854,0.013082718135573233,0.006993006993007089,0.250043581147554,4.5,0.187082869338697,1.9987406124462588,0.04157397096415489,0.022222222222222365,0.25045915230088855,6.125,0.414578098794425,1.996654119924748,0.06768622021133469,0.03571428571428581,0.25123277039710507,H
T1,03/09/2023,Ankaragucu,Fenerbahce,0.0,1.0,A,0.0,0.0,4.2,4.0,1.67,4.4,3.9,1.7,4.4,4.1,1.7,4.33,3.3,1.7,2023/24,€33.38m,€218.30m,4.3325000000000005,0.08166241485530545,1.9997424265818988,0.01884879742765273,0.009665320253894771,0.25009154342683426,3.8249999999999997,0.3112474899497183,1.9950842579913932,0.08137189279731198,0.040849673202614234,0.2519639963889723,1.6925000000000001,0.012990381056766592,1.999957379153439,0.00767526207194481,0.0033234859675037587,0.25001499197096666,A
T1,03/09/2023,Hatayspor,Ad. Demirspor,3.0,3.0,D,0.0,1.0,3.0,4.0,2.0,3.1,3.7,2.05,3.1,3.85,2.1,2.8,3.3,2.15,2023/24,€28.90m,€53.30m,2.9999999999999996,0.12247448713915901,1.9987837045263954,0.040824829046386346,0.02083333333333326,0.2504466587150449,3.7125,0.2607081701826777,1.9963852078085214,0.07022442294482902,0.037878787878787845,0.25135895585502044,2.0749999999999997,0.05590169943749474,1.9994763458425027,0.026940578042166145,0.015060240963855609,0.25018170184593463,A
T1,16/09/2023,Kayserispor,Gaziantep,2.0,0.0,H,1.0,0.0,1.85,3.6,3.75,1.87,3.6,3.75,1.9,3.75,3.8,1.75,3.5,3.7,2023/24,€34.05m,€24.03m,1.8425000000000002,0.05629165124598851,1.9993208846065438,0.030551778152503938,0.01594301221166905,0.25024570123557643,3.6125,0.08926785535678562,1.9995609310092197,0.024710825012258998,0.012975778546712835,0.25014983456621864,3.75,0.03535533905932725,1.9999358783204244,0.0094280904158206,0.004999999999999893,0.2500222281490262,H
T1,16/09/2023,Konyaspor,Rizespor,1.0,2.0,A,1.0,0.0,1.91,3.5,3.8,2.0,3.5,3.5,1.97,3.55,3.7,1.91,3.3,3.3,2023/24,€32.28m,€34.15m,1.9475,0.038971143170299774,1.99971153513804,0.020010856570115417,0.010590500641848521,0.25009928462927417,3.4625000000000004,0.09601432184835763,1.9994400731438249,0.027729768042846967,0.013537906137184308,0.250203391700604,3.575,0.19202864369671524,1.997906780337619,0.053714305929151114,0.029720279720279574,0.2507466155735107,H
T1,16/09/2023,Ad. Demirspor,Pendikspor,3.0,0.0,H,2.0,0.0,1.5,4.2,5.75,1.5,4.5,5.5,1.5,4.6,5.75,1.44,4.2,5.5,2023/24,€53.30m,€23.38m,1.4849999999999999,0.025980762113533184,1.999777688257265,0.01749546270271595,0.007575757575757569,0.2500797109150813,4.375,0.17853571071357105,1.998800238535907,0.04080816244881624,0.021428571428571352,0.2504127082920436,5.625,0.125,1.9996437496778559,0.022222222222222223,0.011111111111111072,0.25012345679012343,H
T1,16/09/2023,Galatasaray,Samsunspor,4.0,2.0,H,3.0,0.0,1.33,5.0,7.5,1.35,5.25,7.75,1.35,5.25,7.75,1.29,4.75,7.5,2023/24,€255.65m,€34.88m,1.33,0.024494897427831803,1.9997540688188924,0.01841721611115173,0.009398496240601517,0.2500874374493067,5.0625,0.2072890493972125,1.998781899058905,0.04094598506611605,0.021604938271605034,0.25043748277843986,7.625,0.125,1.9998061328047112,0.01639344262295082,0.008196721311475308,0.25006718624025803,H
T1,17/09/2023,Fenerbahce,Antalyaspor,3.0,2.0,H,1.0,1.0,1.4,4.5,7.5,1.4,4.75,7.25,1.4,4.9,7.5,1.3,4.5,7.0,2023/24,€218.30m,€31.48m,1.375,0.04330127018922188,1.9992756578473223,0.03149183286488864,0.013636363636363669,0.2502669989320042,4.6625,0.17093492913971692,1.999033415820729,0.03666164700047548,0.0194369973190347,0.2503297163293098,7.3125,0.2072890493972125,1.999417519473801,0.028347220430388034,0.014957264957264904,0.25020682726082255,H
T1,17/09/2023,Istanbulspor,Buyuksehyr,0.0,2.0,A,0.0,0.0,3.1,3.25,2.25,3.1,3.3,2.2,3.1,3.35,2.3,3.0,3.3,2.05,2023/24,€12.93m,€54.15m,3.0749999999999997,0.043301270189221974,1.999856174166598,0.014081713882673813,0.0060975609756099836,0.25005122600915236,3.3,0.03535533905932741,1.9999171975295287,0.010713739108887095,0.005681818181818343,0.25002870593487453,2.2,0.09354143466934856,1.9986823986211582,0.042518833940612975,0.022727272727272707,0.2504809638099901,A
T1,17/09/2023,Alanyaspor,Kasimpasa,3.0,3.0,D,2.0,1.0,2.05,3.4,3.3,2.05,3.6,3.2,2.15,3.6,3.25,1.95,3.4,3.2,2023/24,€32.53m,€28.98m,2.05,0.07071067811865474,1.9991414231150302,0.03449301371641695,0.018292682926829285,0.2502985057684511,3.5,0.10000000000000009,1.9994110647387553,0.0285714285714286,0.014285714285714235,0.2502040816326531,3.2375,0.04145780987944235,1.9998819567038997,0.012805501121063274,0.006756756756756577,0.2500404896430746,H
T1,17/09/2023,Trabzonspor,Besiktas,3.0,0.0,H,2.0,0.0,3.1,3.4,2.15,3.0,3.5,2.2,3.05,3.5,2.25,2.88,3.3,2.1,2023/24,€118.43m,€146.88m,3.0075000000000003,0.08166241485530541,1.9994653743111641,0.027152922645155578,0.014754779717373268,0.2501902414354054,3.425,0.08291561975888508,1.999575486409518,0.024208940075586886,0.012773722627737127,0.2501501857573805,2.175,0.05590169943749474,1.9995233995051962,0.025701930775859652,0.014367816091953811,0.25016535700374126,A
T1,18/09/2023,Karagumruk,Hatayspor,0.0,0.0,D,0.0,0.0,1.91,3.4,3.8,1.98,3.5,3.5,2.0,3.5,3.7,1.95,3.25,3.3,2023/24,€32.33m,€28.90m,1.96,0.033911649915626375,1.9997836118872625,0.01730186220185019,0.00956632653061229,0.25007578270094727,3.4125,0.10231690964840563,1.9993468719668563,0.02998297718634597,0.015567765567765512,0.25023457717672604,3.575,0.19202864369671524,1.997906780337619,0.053714305929151114,0.029720279720279574,0.2507466155735107,H
T1,18/09/2023,Sivasspor,Ankaragucu,1.0,3.0,A,1.0,1.0,2.3,3.3,2.9,2.3,3.25,2.95,2.35,3.35,2.95,2.2,3.2,2.8,2023/24,€30.38m,€33.38m,2.2875,0.054486236794258354,1.999588542075653,0.023819119910058296,0.012295081967213184,0.25014651504994156,3.275,0.05590169943749469,1.9997898126627245,0.017069221202288456,0.009541984732824416,0.2500728803449477,2.8999999999999995,0.0612372435695796,1.9996764555701485,0.021116290886061935,0.010775862068965525,0.25011547220989405,H
T1,22/09/2023,Gaziantep,Istanbulspor,2.0,0.0,H,0.0,0.0,1.83,3.6,4.2,1.83,3.7,3.9,1.9,3.7,3.95,1.75,3.5,3.7,2023/24,€24.03m,€12.93m,1.8275000000000001,0.053091901453988226,1.9993901801309635,0.029051656062373855,0.015389876880985032,0.2502132689792225,3.625,0.08291561975888508,1.9996211265560424,0.02287327441624416,0.012068965517241459,0.25013388201524484,3.9375,0.1780975856096876,1.9985278128405977,0.045231132853253996,0.024603174603174516,0.25050496812691847,H
T1,23/09/2023,Pendikspor,Karagumruk,1.0,1.0,D,1.0,0.0,2.7,3.25,2.63,2.55,3.3,2.6,2.65,3.35,2.65,2.7,3.25,2.62,2023/24,€23.38m,€32.33m,2.65,0.061237243569579596,1.9996123094403198,0.023108393799841358,0.011792452830188704,0.2501387584607101,3.2875,0.04145780987944252,1.9998855165469496,0.012610740647739168,0.0066539923954371805,0.2500392746644689,2.625,0.018027756377319872,1.9999659767644522,0.006867716715169475,0.003809523809523707,0.2500117928049616,A
T1,23/09/2023,Rizespor,Sivasspor,1.0,1.0,D,1.0,1.0,2.2,3.4,3.2,2.15,3.5,3.1,2.2,3.5,3.2,2.15,3.25,2.88,2023/24,€34.15m,€30.38m,2.175,0.025000000000000133,1.9999046950184836,0.01149425287356328,0.005747126436781658,0.25003302946228034,3.4125,0.10231690964840563,1.9993468719668563,0.02998297718634597,0.015567765567765512,0.25023457717672604,3.0949999999999998,0.13067134345371992,1.9986979039167594,0.042220143280684956,0.021405492730210085,0.25048041809844235,H
T1,23/09/2023,Antalyaspor,Samsunspor,2.0,0.0,H,2.0,0.0,2.1,3.4,3.5,2.0,3.6,3.3,2.1,3.55,3.4,2.0,3.3,3.1,2023/24,€31.48m,€34.88m,2.05,0.050000000000000044,1.9995708393473226,0.02439024390243905,0.012195121951219523,0.2501487209994051,3.4625000000000004,0.11924240017711828,1.9991424163330875,0.034438238318301305,0.018953068592057587,0.2503007393874224,3.325,0.14790199457749037,1.9985626328214345,0.04448180288044823,0.02443609022556381,0.25051637849796676,H
T1,23/09/2023,Buyuksehyr,Galatasaray,1.0,2.0,A,0.0,1.0,4.5,3.6,1.8,3.9,3.7,1.83,4.2,3.7,1.83,3.8,3.5,1.73,2023/24,€54.15m,€255.65m,4.1,0.27386127875258315,1.996804119630113,0.06679543384209345,0.03658536585365857,0.2510689737301656,3.625,0.08291561975888508,1.9996211265560424,0.02287327441624416,0.012068965517241459,0.25013388201524484,1.7974999999999999,0.040850336595920515,1.9996248985026437,0.022726195602737424,0.011474269819193195,0.25013448148894146,A
T1,24/09/2023,Ankaragucu,Konyaspor,1.0,1.0,D,1.0,1.0,2.3,3.25,3.1,2.3,3.5,2.87,2.3,3.45,3.0,2.15,3.25,2.88,2023/24,€33.38m,€32.28m,2.2625,0.06495190528383286,1.9993987357679681,0.028708024434843254,0.012430939226519166,0.25022040816326535,3.3625,0.11388041973930377,1.9991730897033142,0.03386778282209778,0.017657992565055736,0.25028545890268045,2.9625000000000004,0.09443913383762054,1.9992697731906122,0.031878188637171484,0.0170886075949368,0.25024818291426,H
T1,24/09/2023,Besiktas,Kayserispor,2.0,1.0,H,0.0,0.0,1.36,4.75,8.5,1.38,5.0,7.25,1.4,5.0,7.5,1.33,4.5,6.5,2023/24,€146.88m,€34.05m,1.3675000000000002,0.025860201081971426,1.9997416155907524,0.018910567518809086,0.010511882998171851,0.2500902994751268,4.8125,0.2072890493972125,1.9986515202158857,0.0430730492253948,0.022727272727272707,0.2504852606994067,7.4375,0.7153451963912248,1.9933611582563882,0.09618086674167729,0.05252100840336138,0.2522600199350925,H
T1,24/09/2023,Alanyaspor,Fenerbahce,0.0,1.0,A,0.0,1.0,5.25,3.8,1.65,4.75,4.1,1.61,5.0,4.1,1.65,4.5,3.9,1.55,2023/24,€32.53m,€218.30m,4.875,0.2795084971874737,1.997626570689287,0.057335076346148456,0.03205128205128216,0.25082704337395384,3.9749999999999996,0.1299038105676657,1.999227631855634,0.03268020391639389,0.01729559748427678,0.25027098105752255,1.6149999999999998,0.04092676385936219,1.999533960119499,0.025341649448521485,0.013157894736842257,0.250166433771573,A
T1,24/09/2023,Kasimpasa,Ad. Demirspor,2.0,1.0,H,1.0,0.0,3.2,3.5,2.15,2.95,3.75,2.15,3.1,3.7,2.15,2.8,3.6,2.05,2023/24,€28.98m,€53.30m,3.0124999999999997,0.15155444566227685,1.998167399335519,0.050308529680423854,0.028008298755186845,0.2506474369197551,3.6375,0.09601432184835762,1.9994960915896325,0.026395689855218587,0.014604810996563522,0.25017695347417024,2.125,0.043301270189221974,1.9996980799852782,0.02037706832433975,0.008823529411764897,0.2501088692117869,A
T1,25/09/2023,Hatayspor,Trabzonspor,3.0,2.0,H,0.0,1.0,3.2,3.4,2.25,2.95,3.6,2.2,3.05,3.55,2.25,2.88,3.3,2.1,2023/24,€28.90m,€118.43m,3.0200000000000005,0.12020815280171315,1.9988626571808878,0.03980402410652753,0.021937086092715052,0.2503848662168016,3.4625000000000004,0.11924240017711828,1.9991424163330875,0.034438238318301305,0.018953068592057587,0.2503007393874224,2.2,0.061237243569579415,1.9994367229190033,0.027835110713445188,0.014204545454545636,0.2502029719750887,A
T1,26/09/2023,Istanbulspor,Galatasaray,0.0,1.0,A,0.0,1.0,9.5,5.25,1.3,8.25,5.5,1.31,8.5,5.75,1.33,8.0,5.0,1.25,2023/24,€12.93m,€255.65m,8.5625,0.5694020986965187,1.9968642869590907,0.06649951517623576,0.034671532846715314,0.25099783453795643,5.375,0.2795084971874737,1.9980479131272952,0.052001580872088136,0.029069767441860517,0.2506795669852538,1.2975,0.029474565306379014,1.9996257410755607,0.022716427981795,0.012042389210019211,0.2501332831497694,A
T1,27/09/2023,Ad. Demirspor,Besiktas,4.0,2.0,H,2.0,0.0,3.3,3.75,2.05,3.2,3.75,2.0,3.25,3.8,2.05,3.0,3.5,2.0,2023/24,€53.30m,€146.88m,3.1875,0.1138804197393037,1.9990696899529028,0.035727190506448216,0.018627450980392313,0.25033951522789333,3.7,0.1172603939955857,1.9992671974456988,0.031691998377185324,0.015202702702702853,0.25026875659287656,2.025,0.02499999999999991,1.9998900524545515,0.012345679012345635,0.006172839506172867,0.250038103947569,A
T1,28/09/2023,Fenerbahce,Buyuksehyr,4.0,0.0,H,3.0,0.0,1.45,4.5,7.0,1.46,4.6,6.0,1.45,4.7,6.5,1.36,4.33,6.5,2023/24,€218.30m,€54.15m,1.4300000000000002,0.04062019202317974,1.9994116023188446,0.028405728687538278,0.013111888111888126,0.2502152130753904,4.5325,0.1366336342193971,1.9993421527423374,0.030145313672233224,0.01668505239933804,0.2502321555875495,6.5,0.3535533905932738,1.997863726042463,0.05439282932204212,0.028846153846153744,0.2507462423724784,H
T1,29/09/2023,Samsunspor,Gaziantep,1.0,2.0,A,0.0,2.0,1.85,3.75,3.8,1.88,3.5,3.9,1.95,3.6,3.8,1.91,3.6,3.75,2023/24,€34.88m,€24.03m,1.8975,0.036996621467371815,1.9997260468951559,0.01949756072061756,0.010869565217391353,0.25009449059969974,3.6125,0.08926785535678562,1.9995609310092197,0.024710825012258998,0.012975778546712835,0.25014983456621864,3.8125,0.0544862367942584,1.999853114739195,0.01429147194603499,0.007377049180327999,0.25005014373655776,H
T1,30/09/2023,Sivasspor,Hatayspor,0.0,0.0,D,0.0,0.0,2.0,3.6,3.4,2.05,3.6,3.3,2.1,3.65,3.35,2.05,3.5,3.4,2023/24,€30.38m,€28.90m,2.05,0.03535533905932741,1.9997854196736613,0.017246506858208496,0.009146341463414753,0.2500744268864173,3.5875,0.0544862367942584,1.999833044473312,0.015187801197005827,0.007839721254355503,0.25005885396010846,3.3625,0.04145780987944252,1.9998901170236323,0.012329460187194802,0.006505576208178487,0.2500384773394222,H
T1,30/09/2023,Istanbulspor,Antalyaspor,1.0,2.0,A,1.0,0.0,3.2,3.5,2.15,3.1,3.5,2.15,3.2,3.55,2.2,3.1,3.6,2.15,2023/24,€12.93m,€31.48m,3.1500000000000004,0.050000000000000044,1.999818246960343,0.015873015873015886,0.007936507936507908,0.2500629881582263,3.5374999999999996,0.04145780987944252,1.9999011122277333,0.011719522227404246,0.006183745583038691,0.25003394845885824,2.1624999999999996,0.02165063509461108,1.9999279699684487,0.010011854379010907,0.004335260115606809,0.2500244897959183,A
T1,30/09/2023,Trabzonspor,Pendikspor,2.0,1.0,H,2.0,1.0,1.5,4.2,6.0,1.5,4.4,5.75,1.53,4.5,5.75,1.5,4.4,5.8,2023/24,€118.43m,€23.38m,1.5075,0.012990381056766592,1.9999466120408442,0.008617168196860094,0.003731343283582156,0.2500181999077871,4.375,0.1089724735885168,1.999549948794469,0.024907993963089556,0.012857142857142678,0.2501604653245629,5.825,0.10307764064044152,1.9997754609095877,0.017695732298788243,0.008583690987124637,0.25007552599238775,H
T1,30/09/2023,Galatasaray,Ankaragucu,2.0,1.0,H,0.0,0.0,1.3,5.75,8.0,1.29,5.75,8.5,1.3,5.75,8.25,1.29,5.5,9.0,2023/24,€255.65m,€33.38m,1.295,0.0050000000000000044,1.9999892465927358,0.0038610038610038646,0.0019305019305018156,0.25000372683770367,5.6875,0.10825317547305482,1.9997367217596365,0.01903352535789975,0.008241758241758212,0.25009468501451826,8.4375,0.369754986443726,1.998622688952581,0.0438228132081453,0.024074074074074137,0.2504640732198301,H
T1,01/10/2023,Karagumruk,Kasimpasa,2.0,3.0,A,1.0,3.0,2.3,3.5,2.9,2.25,3.6,2.87,2.3,3.55,2.9,2.25,3.6,2.88,2023/24,€32.33m,€28.98m,2.275,0.02499999999999991,1.999912889501356,0.01098901098901095,0.005494505494505475,0.25003018959062906,3.5625,0.04145780987944255,1.9999021200041283,0.011637279966159313,0.0061403508771928905,0.250034254137121,2.8874999999999997,0.012990381056766516,1.999985395541541,0.004498833266412646,0.0023809523809523725,0.25000506969690106,H
T1,01/10/2023,Fenerbahce,Rizespor,5.0,0.0,H,1.0,0.0,1.36,5.0,8.0,1.36,5.0,7.75,1.35,5.25,8.0,1.33,5.0,8.0,2023/24,€218.30m,€34.15m,1.35,0.012247448713915901,1.9999404815996962,0.009072184232530298,0.004629629629629539,0.25002088611156037,5.0625,0.10825317547305482,1.9996728229883816,0.021383343303319473,0.0092592592592593,0.2501088692117869,7.9375,0.10825317547305482,1.9998651149454483,0.01363819533518801,0.0059055118110236116,0.250048,H
T1,01/10/2023,Ad. Demirspor,Alanyaspor,4.0,0.0,H,1.0,0.0,1.73,4.0,4.33,1.73,4.0,4.0,1.75,4.1,4.2,1.73,4.0,4.2,2023/24,€53.30m,€32.53m,1.7349999999999999,0.008660254037844395,1.9999820619239124,0.004991500886365646,0.002161383285302465,0.25000615758491307,4.025,0.04330127018922177,1.9999168559045248,0.010758079550117209,0.004658385093167849,0.25002822838646543,4.1825,0.11797775213996921,1.9994235455039202,0.028207472119538363,0.014793783622235379,0.2502043052748545,H
T1,01/10/2023,Konyaspor,Besiktas,0.0,2.0,A,0.0,1.0,3.4,3.6,2.05,3.2,3.6,2.05,3.2,3.6,2.15,3.2,3.6,2.1,2023/24,€32.28m,€146.88m,3.25,0.08660254037844375,1.9994929160860586,0.026646935501059617,0.011538461538461497,0.2501670750723992,3.6,0.0,2.0,0.0,0.0,0.25,2.0875,0.04145780987944255,1.999716384763986,0.0198600286847629,0.010479041916167775,0.25009674410688865,A
T1,02/10/2023,Kayserispor,Buyuksehyr,0.0,0.0,D,0.0,0.0,2.55,3.3,2.7,2.5,3.4,2.6,2.55,3.4,2.7,2.5,3.5,2.6,2023/24,€34.05m,€54.15m,2.525,0.02499999999999991,1.999929285432166,0.009900990099009866,0.004950495049504955,0.25002450740123516,3.4,0.07071067811865482,1.9996879534788257,0.020797258270192596,0.011029411764705843,0.2501082718981201,2.6500000000000004,0.050000000000000044,1.999743186071085,0.0188679245283019,0.00943396226415083,0.2500889996440015,H
T1,06/10/2023,Ad. Demirspor,Trabzonspor,1.0,0.0,H,1.0,0.0,1.95,3.3,3.5,2.0,3.8,3.2,2.05,3.7,3.3,2.0,3.9,3.2,2023/24,€53.30m,€118.43m,2.0,0.03535533905932733,1.9997745554126243,0.017677669529663664,0.009374999999999911,0.25007819828035127,3.675,0.2277608394786075,1.9971777018868133,0.061975738633634696,0.03231292517006801,0.2510726801672391,3.3,0.12247448713915883,1.9990160016925234,0.037113480951260255,0.01893939393939381,0.2503248328529497,H
T1,06/10/2023,Alanyaspor,Karagumruk,2.0,1.0,H,1.0,0.0,2.2,3.0,3.2,2.2,3.3,3.1,2.3,3.3,3.2,2.2,3.4,3.1,2023/24,€32.53m,€32.33m,2.225,0.04330127018922178,1.9997288037824326,0.01946124502886372,0.008426966292134797,0.2500905687718875,3.25,0.14999999999999997,1.9984411488098004,0.04615384615384614,0.023076923076923217,0.2505805406127836,3.1500000000000004,0.050000000000000044,1.999818246960343,0.015873015873015886,0.007936507936507908,0.2500629881582263,H
T1,07/10/2023,Pendikspor,Sivasspor,2.0,3.0,A,0.0,1.0,2.5,3.4,2.45,2.65,3.5,2.45,2.6,3.55,2.55,2.6,3.6,2.45,2023/24,€23.38m,€30.38m,2.5875,0.0544862367942584,1.9996786277058016,0.021057482819037063,0.010869565217391353,0.2501140639513387,3.5125,0.07395099728874524,1.9996792384421018,0.02105366470853957,0.011565836298932375,0.25011296943946565,2.475,0.04330127018922178,1.9997806628802064,0.01749546270271587,0.007575757575757569,0.25007352220370554,A
T1,07/10/2023,Ankaragucu,Kayserispor,3.0,0.0,H,0.0,0.0,2.1,3.2,3.4,2.1,3.5,3.2,2.15,3.45,3.35,2.1,3.6,3.2,2023/24,€33.38m,€34.05m,2.1125000000000003,0.021650635094610887,1.9999245266826928,0.010248821346561365,0.004437869822485174,0.25002564891761575,3.4375,0.1473728265318949,1.9986601763840666,0.0428720949910967,0.022727272727272707,0.2504896071514968,3.2875,0.08926785535678552,1.9994686129968886,0.02715372026061917,0.014258555133079831,0.25018323662596026,H
