Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
B1,30/08/2020,Gent,Mechelen,H,1.66,4.0,4.33,1.72,4.1,4.4,1.73,3.7,4.2,1.7,3.9,4.4,2020/21,€81.65m,€31.88m,1.7025000000000001,0.026809513236909045,1.9998204947126395,0.015747144338859938,0.008443465491923652,0.2500633179310836,3.925,0.14790199457749023,1.9989696848869474,0.03768203683502936,0.02070063694267521,0.25036793846477046,4.3325000000000005,0.08166241485530545,1.9997424265818988,0.01884879742765273,0.009665320253894771,0.25009154342683426
B1,11/09/2020,Eupen,Gent,H,3.1,3.75,2.15,3.1,3.6,2.2,3.05,3.3,2.2,3.5,3.5,2.0,2020/21,€21.10m,€81.65m,3.1875,0.18157298807917438,1.9977058632688336,0.05696407469150569,0.026470588235294246,0.25071810888467566,3.5374999999999996,0.16345871038277532,1.9984539143695392,0.04620740929548419,0.02561837455830407,0.2505468941760276,2.1375,0.08196798155377508,1.9989256687586063,0.03834759370936845,0.01900584795321647,0.25039660839775935
B1,12/09/2020,Mechelen,Oostende,A,1.8,3.75,4.2,1.83,3.7,4.25,1.85,3.55,3.8,1.85,3.6,3.9,2020/21,€31.88m,€34.55m,1.8325,0.020463381929681144,1.9999098135958082,0.01116692056189967,0.005798090040927573,0.2500316650974704,3.6500000000000004,0.07905694150420955,1.9996615573991534,0.021659436028550562,0.011986301369862895,0.2501173422614555,4.0375,0.19162137145944877,1.9983725306131557,0.04746040159986348,0.025541795665634748,0.25056777771705047
B1,12/09/2020,Oud-Heverlee Leuven,Standard,H,5.0,3.8,1.65,5.0,3.8,1.7,4.9,3.45,1.7,5.25,3.6,1.67,2020/21,€32.65m,€85.25m,5.0375,0.12930100540985742,1.999527884525044,0.025667693381609416,0.013027295285359619,0.25015833176956276,3.6624999999999996,0.1473728265318948,1.9988258999343123,0.04023831441143885,0.021331058020477967,0.250417561239783,1.68,0.021213203435596444,1.9998848327779495,0.012626906806902646,0.006696428571428825,0.25004018394486555
B1,12/09/2020,Club Brugge,Waasland-Beveren,H,1.16,7.5,13.0,1.14,8.25,19.0,1.15,7.5,17.0,1.12,7.5,21.0,2020/21,€170.90m,€20.95m,1.1425,0.01479019945774897,1.9998788798313003,0.01294546998490063,0.007111597374179324,0.2500423858088747,7.6875,0.3247595264191645,1.998732720431958,0.0422451416480214,0.018292682926829285,0.2504056246619796,17.5,2.958039891549808,1.97868482736108,0.16903085094570333,0.09285714285714275,0.2588222172600732
B1,13/09/2020,Anderlecht,Cercle Brugge,H,1.44,4.5,6.5,1.45,4.75,6.75,1.53,4.1,5.75,1.47,4.33,6.5,2020/21,€139.80m,€40.45m,1.4725,0.03491060010942238,1.9995971805659791,0.02370838717108481,0.012308998302207108,0.2501351149996017,4.42,0.23759208741033455,1.997915971240827,0.05375386592993994,0.029977375565610753,0.2507228540012527,6.375,0.375,1.9974571763728513,0.058823529411764705,0.02941176470588225,0.2509670733873908
B1,13/09/2020,St Truiden,Antwerp,A,4.0,3.8,1.8,4.1,3.9,1.83,3.8,3.5,1.9,3.8,3.7,1.85,2020/21,€23.08m,€54.40m,3.925,0.12990381056766576,1.9992115322894077,0.03309651224653905,0.01751592356687892,0.25027020966964214,3.7249999999999996,0.14790199457749034,1.9988556871210283,0.03970523344362157,0.021812080536912637,0.2504093682359568,1.8450000000000002,0.036400549446402544,1.9997198739144357,0.019729295092901104,0.010840108401084292,0.25009597844741865
B1,13/09/2020,Waregem,Charleroi,A,3.5,3.6,2.0,3.6,3.5,2.05,3.45,3.25,2.05,3.5,3.5,2.0,2020/21,€22.75m,€42.83m,3.5125,0.0544862367942584,1.9998269963994477,0.015512095884486377,0.008007117437722311,0.2500589862838879,3.4625,0.12930100540985753,1.9989835728253933,0.037343250659886654,0.018953068592057587,0.25037113358999175,2.025,0.02499999999999991,1.9998900524545515,0.012345679012345635,0.006172839506172867,0.250038103947569
B1,13/09/2020,Kortrijk,Mouscron,H,1.85,3.8,3.8,1.87,3.9,3.9,1.83,3.55,3.9,1.85,3.6,3.9,2020/21,€31.80m,€18.03m,1.85,0.014142135623730963,1.9999578459271188,0.007644397634449168,0.004054054054054346,0.2500146117651939,3.7124999999999995,0.14306903927824494,1.9989301993137398,0.03853711495710302,0.021043771043770976,0.25036795459316186,3.875,0.04330127018922197,1.9999095335468873,0.011174521339154055,0.004838709677419395,0.2500320389593746
B1,14/09/2020,Beerschot VA,Genk,H,3.25,3.75,2.05,3.2,3.5,2.2,3.0,3.4,2.2,3.0,3.6,2.2,2020/21,€24.80m,€140.05m,3.1125,0.11388041973930377,1.9990349468477124,0.03658808666323013,0.01907630522088355,0.25033304435887227,3.5625,0.12930100540985753,1.999052192272426,0.036295019062416146,0.020175438596491402,0.25032445100561346,2.1625,0.06495190528383306,1.9993414886224783,0.030035563137032626,0.013005780346820872,0.2502420309082434
B1,18/09/2020,Charleroi,Beerschot VA,H,1.66,3.75,5.0,1.75,3.6,5.0,1.73,3.5,4.7,1.67,3.7,5.0,2020/21,€42.83m,€24.80m,1.7025000000000001,0.03832427429188976,1.9996346438144688,0.022510586955588698,0.01211453744493407,0.2501262851331861,3.6375,0.09601432184835762,1.999496091589633,0.026395689855218587,0.014604810996563522,0.2501769534741703,4.925,0.12990381056766573,1.9994929133900938,0.026376408237089487,0.011421319796954377,0.2501850278227022
B1,19/09/2020,Oostende,Oud-Heverlee Leuven,H,2.0,3.5,3.6,2.1,3.6,3.4,2.1,3.4,3.25,2.05,3.6,3.3,2020/21,€34.55m,€32.65m,2.0625,0.04145780987944255,1.9997075506200475,0.020100756305184268,0.01060606060606073,0.25010309272809017,3.525,0.08291561975888508,1.9995992793531774,0.023522161633726262,0.012411347517730542,0.25014168271727844,3.3875,0.13404756618454516,1.9988796943672404,0.03957123725005023,0.02121771217712176,0.25037269829359876
B1,19/09/2020,Mouscron,Gent,A,4.33,3.75,1.75,4.33,3.75,1.8,4.2,3.65,1.77,4.33,3.7,1.75,2020/21,€18.03m,€81.65m,4.2975,0.056291651245988464,1.999875601816754,0.013098697206745424,0.00567190226876102,0.2500442215592574,3.7125,0.04145780987944252,1.9999098769315211,0.011167086836213473,0.005892255892255838,0.2500315269355033,1.7675,0.020463381929681144,1.999903563443986,0.011577585250173206,0.006011315417255858,0.25003298667990875
B1,19/09/2020,Waasland-Beveren,Anderlecht,A,6.25,4.2,1.5,6.25,4.2,1.53,5.75,4.3,1.5,5.8,4.33,1.5,2020/21,€20.95m,€139.80m,6.0125,0.2381569860407207,1.9988676732525297,0.03961030952860219,0.020270270270270174,0.25039279913094326,4.2575,0.0584700778176324,1.9998640043880653,0.01373342990431765,0.00719318849089845,0.2500470294046222,1.5075,0.012990381056766592,1.9999466120408445,0.008617168196860094,0.003731343283582156,0.2500181999077871
B1,20/09/2020,Waregem,Club Brugge,A,6.25,4.2,1.5,6.25,4.25,1.53,5.75,4.2,1.53,6.0,4.33,1.5,2020/21,€22.75m,€170.90m,6.0625,0.2072890493972125,1.9991516618226404,0.034192008147993815,0.018041237113401998,0.2503028105789145,4.245,0.0531507290636732,1.999887248263364,0.012520784231725136,0.0064782096584214965,0.2500385027358081,1.5150000000000001,0.015000000000000015,1.999929285432166,0.00990099009900991,0.004950495049504955,0.25002450740123516
B1,20/09/2020,Standard,Kortrijk,H,1.53,4.33,5.5,1.57,4.2,5.75,1.57,3.9,5.25,1.52,4.0,6.0,2020/21,€85.25m,€31.80m,1.5475,0.022776083947860768,1.9998436813994478,0.014717986396032806,0.007673667205169599,0.25005427201787184,4.1075,0.16783548492497058,1.9987965776897691,0.040860738874003794,0.022671941570298282,0.25041533004745,5.625,0.2795084971874737,1.9982176908297462,0.049690399499995326,0.02777777777777768,0.2506202224182814
B1,20/09/2020,Genk,Mechelen,H,1.61,4.2,4.75,1.7,4.0,4.75,1.67,3.9,4.5,1.67,3.9,4.6,2020/21,€140.05m,€31.88m,1.6625,0.03269174207655499,1.9997198383491592,0.019664205760333824,0.010150375939849576,0.2500992748292106,4.0,0.12247448713915901,1.9993291659907513,0.030618621784789753,0.015625,0.25022328734213983,4.65,0.10606601717798217,1.9996237460279347,0.02280989616730799,0.012096774193548487,0.25013202306639987
B1,20/09/2020,Antwerp,Eupen,D,1.65,4.2,4.75,1.72,3.6,5.25,1.7,3.5,4.9,1.63,3.75,5.25,2020/21,€54.40m,€21.10m,1.675,0.03640054944640263,1.999659298117679,0.02173167131128515,0.011940298507462588,0.25011811310849663,3.7625,0.26780356607035694,1.996408791076642,0.07117702752700517,0.03737541528239219,0.2511409072945209,5.0375,0.21901769334919036,1.9986325391368602,0.043477457736811984,0.0229528535980148,0.25048022353990573
B1,21/09/2020,Cercle Brugge,St Truiden,H,2.05,3.6,3.3,2.1,3.4,3.3,2.15,3.25,3.2,2.1,3.5,3.2,2020/21,€40.45m,€23.08m,2.1,0.03535533905932741,1.9997955170945492,0.016835875742536862,0.008928571428571397,0.25007092196301056,3.4375,0.12930100540985756,1.9989758362597791,0.03761483793741311,0.020909090909090988,0.25036135545889776,3.25,0.04999999999999982,1.9998292601233938,0.01538461538461533,0.007692307692307887,0.2500591715976332
B1,25/09/2020,Kortrijk,Antwerp,A,3.1,3.6,2.2,3.0,3.5,2.3,2.95,3.25,2.25,3.0,3.4,2.25,2020/21,€31.80m,€54.40m,3.0125,0.0544862367942584,1.9997649269795168,0.01808671760805258,0.009336099585062207,0.25007993983764715,3.4375,0.12930100540985756,1.9989758362597791,0.03761483793741311,0.020909090909090988,0.25036135545889765,2.25,0.03535533905932725,1.999821874838928,0.015713484026367668,0.008333333333333304,0.2500617741386221
B1,26/09/2020,Beerschot VA,Waasland-Beveren,H,1.45,4.5,6.5,1.45,4.75,6.5,1.43,4.5,6.25,1.42,4.5,7.0,2020/21,€24.80m,€20.95m,1.4375,0.012990381056766592,1.9999410532520758,0.009036786822098498,0.0047826086956521685,0.2500204961980025,4.5625,0.10825317547305482,1.9995975337661407,0.02372672339135448,0.010273972602739656,0.2501333333333334,6.5625,0.2724311839712921,1.9987673471392864,0.04151332327181594,0.021428571428571352,0.2504098592199017
B1,26/09/2020,Mechelen,St Truiden,H,1.75,4.0,4.2,1.75,4.1,4.25,1.73,3.8,4.1,1.78,3.9,4.0,2020/21,€31.88m,€23.08m,1.7525,0.01785357107135714,1.9999252370998,0.010187487059262278,0.005349500713266675,0.2500257368259159,3.95,0.11180339887498944,1.9994219631687495,0.0283046579430353,0.015822784810126445,0.2502005969138053,4.137499999999999,0.09601432184835766,1.9996106543758212,0.02320587839235231,0.01283987915407847,0.25013649275151295
B1,26/09/2020,Gent,Oud-Heverlee Leuven,A,1.44,4.75,6.0,1.45,5.0,6.25,1.43,4.5,6.0,1.44,4.6,6.5,2020/21,€81.65m,€32.65m,1.44,0.007071067811865481,1.9999826062567894,0.004910463758239918,0.0026041666666667407,0.25000602859966287,4.7125,0.1883314896664921,1.9988547175237612,0.039964241839043416,0.021883289124668526,0.25038546070542017,6.1875,0.2072890493972125,1.999194625628579,0.033501260508640406,0.017676767676767735,0.25027187494506
B1,27/09/2020,Standard,Waregem,D,1.5,4.0,7.0,1.5,4.4,6.5,1.5,4.2,6.0,1.44,4.6,6.5,2020/21,€85.25m,€22.75m,1.4849999999999999,0.025980762113533184,1.999777688257265,0.01749546270271595,0.007575757575757569,0.2500797109150813,4.3,0.22360679774997888,1.9980479131272955,0.052001580872088116,0.029069767441860517,0.2506795669852537,6.5,0.3535533905932738,1.9978637260424625,0.05439282932204212,0.028846153846153744,0.2507462423724784
B1,27/09/2020,Anderlecht,Eupen,D,1.6,4.0,5.25,1.62,4.0,5.5,1.63,3.75,5.0,1.6,4.0,5.25,2020/21,€139.80m,€21.10m,1.6125,0.012990381056766517,1.9999532108208011,0.00805605026776218,0.00426356589147292,0.2500161699608656,3.9375,0.10825317547305482,1.9994488293074122,0.02749286996141075,0.011904761904761862,0.25020155872077404,5.25,0.1767766952966369,1.9991818362969065,0.033671751485073696,0.017857142857142794,0.2502844126411917
B1,27/09/2020,Club Brugge,Cercle Brugge,H,1.2,6.0,12.0,1.22,6.75,12.5,1.22,6.0,10.0,1.2,6.5,13.0,2020/21,€170.90m,€40.45m,1.21,0.010000000000000009,1.9999507304328825,0.008264462809917363,0.004132231404958775,0.25001707533638406,6.3125,0.3247595264191645,1.998096678150829,0.051447053690164675,0.027227722772277252,0.2506485149510347,11.875,1.1388041973930374,1.9931661416878792,0.09589930083309789,0.050000000000000044,0.25274670358657275
B1,27/09/2020,Mouscron,Charleroi,D,5.0,3.6,1.72,5.25,3.6,1.72,4.8,3.45,1.73,5.0,3.7,1.67,2020/21,€18.03m,€42.83m,5.0125,0.15958931668504636,1.9992703531902851,0.03183826766783967,0.016832917705735584,0.2502504214409616,3.5875000000000004,0.08926785535678562,1.9995517462508487,0.024883025883424562,0.013066202090592505,0.2501582678834149,1.71,0.02345207879911717,1.9998636613159537,0.013714665964396007,0.00657894736842124,0.25004840720079097
B1,28/09/2020,Genk,Oostende,D,1.5,4.33,6.0,1.55,4.2,6.0,1.55,4.0,5.25,1.47,4.2,6.5,2020/21,€140.05m,€34.55m,1.5174999999999998,0.03418698582794339,1.999633095217228,0.022528491484641446,0.01194398682042852,0.2501285238614591,4.1825,0.11797775213996921,1.9994235455039207,0.028207472119538363,0.014793783622235379,0.2502043052748545,5.9375,0.44633927678392815,1.9958735179663387,0.07517293082676685,0.03947368421052633,0.25152666179693206
B1,02/10/2020,Antwerp,Mechelen,H,1.83,4.0,3.75,1.9,3.7,4.0,1.9,3.4,3.8,1.91,3.5,3.8,2020/21,€54.40m,€31.88m,1.8849999999999998,0.032015621187164174,1.9997905969204308,0.016984414422898768,0.007957559681697646,0.2500748879301295,3.65,0.22912878474779202,1.9971838703913116,0.06277500951994303,0.03424657534246589,0.25093176740894907,3.8375000000000004,0.09601432184835763,1.9995520720099025,0.025020018722699055,0.012214983713354943,0.2501490746759793
B1,03/10/2020,Waasland-Beveren,Genk,D,5.25,4.75,1.45,5.5,4.6,1.53,5.25,4.3,1.53,6.0,4.4,1.47,2020/21,€20.95m,€140.05m,5.5,0.30618621784789724,1.9977960801823402,0.055670221426890404,0.02840909090909083,0.25071102149354135,4.5125,0.1745530005471117,1.998922245465709,0.038682105384401484,0.021468144044321402,0.2503706974067842,1.495,0.03570714214271428,1.9995880745207428,0.023884376015193498,0.012541806020066826,0.2501434398543088
B1,03/10/2020,Eupen,Cercle Brugge,A,2.0,3.6,3.5,2.05,3.4,3.7,2.0,3.2,3.6,2.05,3.3,3.6,2020/21,€21.10m,€40.45m,2.025,0.02499999999999991,1.9998900524545515,0.012345679012345635,0.006172839506172867,0.250038103947569,3.375,0.1479019945774904,1.998622688952581,0.0438228132081453,0.024074074074073915,0.25046407321983005,3.6,0.07071067811865482,1.9997216665451496,0.019641855032959673,0.01041666666666674,0.25009656232176186
B1,03/10/2020,Oud-Heverlee Leuven,Waregem,H,2.37,3.75,2.75,2.45,3.7,2.7,2.45,3.35,2.65,2.4,3.5,2.7,2020/21,€32.65m,€22.75m,2.4175000000000004,0.03418698582794342,1.9998555509906042,0.014141462596874214,0.007497414684591419,0.25005039434199217,3.5749999999999997,0.16007810593582122,1.9985470787694672,0.04477709256946048,0.02447552447552459,0.25051494881925124,2.7,0.03535533905932741,1.9998763050830963,0.013094570021973114,0.00694444444444442,0.2500428889982139
B1,03/10/2020,St Truiden,Kortrijk,D,2.8,3.6,2.3,2.8,3.5,2.45,2.75,3.3,2.4,2.62,3.3,2.6,2020/21,€23.08m,€31.80m,2.7424999999999997,0.07361215932167717,1.999475920516867,0.02684126137526971,0.013445761166818615,0.2501893936868881,3.425,0.1299038105676659,1.9989648017732642,0.037928119873771066,0.020072992700729708,0.25035421505449185,2.4375,0.10825317547305494,1.9985831459638665,0.04441155916843279,0.024358974358974494,0.25048156559634815
B1,04/10/2020,Club Brugge,Anderlecht,H,1.57,4.2,5.25,1.6,4.1,5.5,1.6,3.85,5.25,1.55,3.9,5.8,2020/21,€170.90m,€139.80m,1.58,0.021213203435596444,1.9998697817887354,0.013426078123795218,0.007120253164556889,0.2500454553025636,4.0125,0.14306903927824496,1.9990841145464107,0.035655835334142044,0.01947040498442365,0.25031517656724905,5.45,0.22638462845343535,1.9987647774549155,0.041538463936410155,0.02178899082568808,0.25041205905846586
B1,04/10/2020,Gent,Beerschot VA,H,1.75,3.8,4.33,1.75,4.0,4.33,1.75,3.65,4.2,1.83,3.6,4.0,2020/21,€81.65m,€24.80m,1.77,0.03464101615137758,1.9997257420067938,0.019571195565750047,0.00847457627118664,0.25009157229632795,3.7625,0.15562374497485915,1.9987740571092396,0.04136179268434794,0.022425249169435224,0.25041105607023384,4.215,0.13500000000000004,1.999254243668651,0.03202846975088969,0.01660735468564667,0.2502686942912955
B1,04/10/2020,Charleroi,Standard,A,2.2,3.6,3.0,2.3,3.4,3.1,2.3,3.05,3.05,2.3,3.25,3.1,2020/21,€42.83m,€85.25m,2.275,0.04330127018922177,1.9997367217596365,0.01903352535789968,0.008241758241758212,0.25009468501451837,3.325,0.20155644370746384,1.9973465003618842,0.060618479310515436,0.03383458646616555,0.25092621304278356,3.0625,0.04145780987944255,1.999867507101266,0.013537244042266956,0.0071428571428571175,0.25004644235873763
B1,04/10/2020,Oostende,Mouscron,H,1.72,3.8,4.2,1.78,3.75,4.5,1.77,3.5,4.3,1.85,3.6,4.0,2020/21,€34.55m,€18.03m,1.7799999999999998,0.04636809247747856,1.999511744054898,0.026049490155886836,0.014044943820224809,0.250167192001423,3.6625,0.11924240017711814,1.9992336322417097,0.03255765192549301,0.017918088737201465,0.25026856347142434,4.25,0.18027756377319945,1.9987013517893018,0.04241825029957634,0.0235294117647058,0.2504519021504662
B1,17/10/2020,Cercle Brugge,Gent,H,3.25,4.0,2.0,3.3,3.8,2.05,3.25,3.5,2.05,3.3,3.6,2.05,2020/21,€40.45m,€81.65m,3.275,0.02499999999999991,1.9999579654725077,0.007633587786259515,0.003816793893129722,0.2500145679156227,3.725,0.19202864369671518,1.9980908362249286,0.051551313744084615,0.028523489932885893,0.250648255204095,2.0374999999999996,0.02165063509461089,1.9999182133505942,0.010626078574042156,0.004601226993864893,0.25002893406890164
B1,17/10/2020,Beerschot VA,St Truiden,H,1.66,4.0,4.33,1.75,3.8,4.6,1.73,3.65,4.4,1.7,3.8,4.5,2020/21,€24.80m,€23.08m,1.71,0.033911649915626375,1.9997156249753574,0.019831374219664546,0.010964912280701844,0.25009975318438193,3.8125,0.12437342963832754,1.999234539228428,0.032622538921528534,0.01721311475409837,0.2502617296513756,4.4575,0.1020722783129678,1.9996221792068227,0.022898996817267037,0.012759394279304503,0.2501302128846118
B1,17/10/2020,Mechelen,Kortrijk,A,2.0,3.75,3.5,2.0,3.6,3.7,1.97,3.4,3.5,2.05,3.4,3.5,2020/21,€31.88m,€31.80m,2.005,0.028722813232690082,1.9998523108172492,0.014325592634758147,0.007481296758104605,0.25005059426749054,3.5375,0.147372826531895,1.9987538318739895,0.04166016297721414,0.022084805653710182,0.25042178758021616,3.55,0.08660254037844393,1.9995746455082553,0.02439508179674477,0.010563380281690016,0.25014073935072245
B1,17/10/2020,Standard,Club Brugge,D,3.5,3.5,2.0,3.6,3.5,2.05,3.5,3.3,2.05,3.6,3.3,2.05,2020/21,€85.25m,€170.90m,3.55,0.050000000000000044,1.999856899152611,0.014084507042253534,0.007042253521126751,0.2500495933346558,3.4000000000000004,0.10000000000000009,1.999375906957651,0.029411764705882377,0.014705882352941124,0.2502162629757786,2.0374999999999996,0.02165063509461089,1.9999182133505942,0.010626078574042156,0.004601226993864893,0.25002893406890164
B1,18/10/2020,Waregem,Antwerp,A,3.2,3.6,2.0,3.25,3.75,2.1,3.1,3.7,2.05,3.25,3.6,2.05,2020/21,€22.75m,€54.40m,3.1999999999999997,0.061237243569579415,1.9997344260246666,0.01913663861549357,0.009765625,0.2500945172111308,3.6624999999999996,0.06495190528383288,1.9997734037347858,0.01773430860992024,0.009385665529010323,0.25007805036386727,2.05,0.03535533905932741,1.9997854196736613,0.017246506858208496,0.009146341463414753,0.2500744268864173
B1,18/10/2020,Mouscron,Eupen,A,3.0,3.6,2.2,3.4,3.7,2.05,3.25,3.4,2.1,3.25,3.4,2.15,2020/21,€18.03m,€21.10m,3.225,0.14361406616345068,1.9985577800928926,0.04453149338401571,0.023255813953488413,0.2505213733622396,3.5250000000000004,0.1299038105676659,1.999022644702216,0.03685214484189103,0.019503546099290725,0.25033453775484565,2.125,0.05590169943749484,1.9995007030889922,0.026306682088232863,0.014705882352941124,0.2501732405283318
