Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,PSH,PSD,PSA,B365CH,B365CD,B365CA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI
G1,14/05/2022,Volos NFC,OFI Crete,H,2.3,3.5,3.0,2.2,3.4,3.0,2.3,3.45,3.05,2.2,3.2,3.0,2021/22,€10.30m,€15.25m,2.21,3.5,3.15,1.9,3.8,3.75,2.25,0.04999999999999982,1.9996437496778563,0.022222222222222143,0.011111111111111072,0.25012345679012343,3.3875,0.11388041973930368,1.9991768202879516,0.0336178360854033,0.017527675276752586,0.2502994688861502,3.0125,0.021650635094610887,1.9999628432802965,0.00718693281148909,0.003112033195020736,0.2500127013158564
G1,14/05/2022,Aris,AEK,H,2.45,3.1,3.25,2.45,2.95,3.1,2.45,3.05,3.15,2.38,2.88,3.0,2021/22,€25.68m,€48.83m,2.45,3.1,3.08,2.6,3.25,2.87,2.4325,0.030310889132455474,1.9998874512721907,0.012460797176754562,0.005395683453237599,0.25003995950769886,2.995,0.08558621384311846,1.9994101806842444,0.028576365223077948,0.015859766277128484,0.25020571697757443,3.125,0.09013878188659973,1.9993996846307205,0.028844410203711913,0.016000000000000014,0.2502084429821323
G1,14/05/2022,Olympiakos,PAOK,D,2.0,3.3,4.0,1.98,3.3,3.8,2.0,3.3,3.9,1.95,3.1,3.75,2021/22,€118.68m,€76.15m,2.01,3.35,3.83,2.25,3.4,3.2,1.9825,0.020463381929681144,1.9999229600333268,0.010322008539561738,0.005359394703656983,0.2500270223825394,3.25,0.08660254037844375,1.9994824019632236,0.026646935501059617,0.011538461538461497,0.25018896447467875,3.8625000000000003,0.09601432184835762,1.9995552173181352,0.024858076853943718,0.013754045307443175,0.2501525065257979
G1,14/05/2022,Panathinaikos,Giannina,H,1.33,4.5,13.0,1.34,4.6,10.0,1.33,4.7,11.0,1.32,4.2,10.0,2021/22,€34.75m,€10.45m,1.33,4.44,11.6,1.14,7.0,26.0,1.33,0.007071067811865481,1.9999796100877048,0.005316592339748482,0.0028195488721804995,0.25000706713778664,4.5,0.187082869338697,1.9987406124462588,0.04157397096415489,0.022222222222222365,0.25045915230088855,11.0,1.224744871391589,1.9912946632147583,0.11134044285378081,0.05681818181818188,0.2526348508725007
G1,15/05/2022,Asteras Tripolis,Apollon,D,1.45,4.0,7.5,1.49,4.1,6.5,1.5,4.1,7.0,1.47,3.7,6.5,2021/22,€9.93m,€6.80m,1.51,3.97,6.74,1.44,4.0,7.5,1.4775,0.01920286436967154,1.999877998914664,0.01299686251754419,0.007191201353637933,0.25004254721620905,3.975,0.16393596310754982,1.998756145834994,0.041241751725169765,0.020440251572326984,0.25046145955192484,6.875,0.414578098794425,1.9974004314409752,0.06030226891555272,0.031818181818181746,0.2508607403232638
G1,15/05/2022,Ionikos,Panetolikos,H,2.1,3.25,3.8,2.05,3.3,3.5,2.1,3.25,3.65,2.05,3.1,3.5,2021/22,€9.90m,€10.25m,2.11,3.35,3.51,2.15,3.2,3.75,2.075,0.025000000000000133,1.9998952874186189,0.0120481927710844,0.0060240963855420215,0.2500362897372623,3.225,0.07499999999999993,1.9996071049761874,0.023255813953488347,0.011627906976744207,0.25014106658201696,3.6125000000000003,0.12437342963832743,1.9991495365067378,0.034428631041751534,0.018166089965398147,0.2502868968207942
G1,15/05/2022,Lamia,Atromitos,D,2.62,3.2,2.87,2.55,3.1,2.75,2.6,3.15,2.85,2.5,3.0,2.7,2021/22,€7.85m,€14.05m,2.54,3.12,2.93,2.75,3.2,2.75,2.5675,0.046569840025492956,1.9997621845706381,0.018138204488994336,0.009980525803310547,0.25008328463355983,3.1125000000000003,0.07395099728874524,1.999591320979759,0.023759356558633007,0.013052208835341306,0.2501442483178986,2.7925,0.07013380069552767,1.999544350024226,0.025115058440654495,0.013652641002685817,0.2501589965362953
G1,17/05/2022,AEK,Olympiakos,A,2.25,3.3,3.3,2.25,3.25,3.1,2.25,3.3,3.25,2.1,3.2,3.25,2021/22,€48.83m,€118.68m,2.26,3.34,3.3,2.3,3.4,3.0,2.2125,0.06495190528383286,1.9993710881552347,0.029356793348625024,0.012711864406779627,0.25023084025854103,3.2625,0.04145780987944235,1.9998832701248064,0.01270737467569114,0.006704980842911823,0.25004088804644686,3.225,0.07499999999999993,1.999607104976187,0.023255813953488347,0.011627906976744207,0.25014106658201696
G1,17/05/2022,Giannina,Aris,A,4.33,3.3,1.95,4.2,3.1,1.93,4.3,3.25,1.95,3.9,3.0,1.95,2021/22,€10.45m,€25.68m,4.36,3.21,1.98,3.8,3.2,2.1,4.1825,0.1700551381170237,1.9987922518062788,0.04065872997418379,0.02077106993424982,0.25044593856962694,3.1625,0.11924240017711814,1.9989717300104966,0.03770510677537332,0.02075098814229248,0.25036104069360776,1.945,0.008660254037844393,1.9999856743740303,0.004452572770099945,0.001928020565552524,0.25000500771187634
G1,17/05/2022,PAOK,Panathinaikos,H,2.2,3.25,3.4,2.2,3.0,3.5,2.2,3.15,3.5,2.2,3.0,3.25,2021/22,€76.15m,€34.75m,2.3,2.95,3.69,1.9,3.4,4.33,2.2,0.0,2.0,0.0,0.0,0.25,3.1,0.10606601717798211,1.9991583486918487,0.034214844250961975,0.01814516129032273,0.2502867699872428,3.4125,0.10231690964840563,1.9993468719668563,0.02998297718634597,0.015567765567765512,0.25023457717672604
G1,19/08/2022,Volos NFC,Asteras Tripolis,D,2.45,3.3,2.75,2.55,3.1,2.75,2.5,3.3,2.8,2.55,3.0,2.7,2022/23,€16.65m,€10.68m,2.67,3.12,2.87,2.45,3.4,2.8,2.5125,0.04145780987944235,1.9998030507238345,0.016500620847539244,0.008706467661691475,0.25006921165872387,3.175,0.1299038105676657,1.9987885027729018,0.040914586005564,0.021653543307086576,0.2504264463325615,2.75,0.03535533905932725,1.9998807624348158,0.012856486930664456,0.006818181818181834,0.25004134281009927
G1,20/08/2022,Atromitos,OFI Crete,H,2.2,3.0,3.8,2.1,3.2,3.4,2.2,3.05,3.65,2.1,3.1,3.3,2022/23,€14.08m,€15.73m,2.1,3.25,3.66,2.2,3.2,3.5,2.1500000000000004,0.050000000000000044,1.9996098363678072,0.02325581395348839,0.011627906976744207,0.2501352082206598,3.0875000000000004,0.0739509972887453,1.9995875369618703,0.023951740012549082,0.013157894736842035,0.25014063963811844,3.5375,0.19803724397193573,1.9977424516564948,0.0559822597800525,0.030918727915194122,0.2507762552118347
G1,20/08/2022,Lamia,AEK,A,8.5,4.0,1.45,6.5,3.9,1.51,7.75,3.95,1.5,6.5,3.6,1.5,2022/23,€10.93m,€57.15m,7.49,4.1,1.49,15.0,4.75,1.3,7.3125,0.854674645698584,1.9902220907984347,0.11687858402715678,0.06196581196581197,0.2532390734737193,3.8625,0.15562374497485915,1.9988128665060512,0.040290937210319525,0.020226537216828433,0.2504403926720933,1.49,0.02345207879911717,1.9998202975779054,0.01573965020074978,0.00755033557046958,0.25006403426942064
G1,20/08/2022,PAOK,Panetolikos,H,1.3,5.0,13.0,1.31,5.0,9.5,1.3,5.0,11.0,1.27,4.5,11.0,2022/23,€61.33m,€13.38m,1.28,5.41,12.16,1.5,4.2,7.0,1.2950000000000002,0.015000000000000013,1.9999028826501266,0.011583011583011591,0.005791505791505669,0.25003424847944783,4.875,0.21650635094610965,1.998551760923744,0.04441155916843275,0.019230769230769162,0.2505478451424398,11.125,1.243734296383275,1.9910475135828292,0.11179634124793482,0.0589887640449438,0.2530310667085156
G1,21/08/2022,Panathinaikos,Ionikos,H,1.36,4.5,10.0,1.36,4.6,8.5,1.35,4.6,9.5,1.3,4.33,10.0,2022/23,€49.98m,€9.60m,1.29,5.29,10.3,1.36,4.5,11.0,1.3425000000000002,0.02487468592766552,1.999750691177864,0.01852863011371733,0.008845437616387342,0.25008933194406785,4.5075,0.11031205736455087,1.9995652483246524,0.024473002188474955,0.01261785912368274,0.25015546245250786,9.5,0.6123724356957945,1.9969457390728174,0.064460256389031,0.03289473684210531,0.25116240683060054
G1,21/08/2022,Aris,Levadeiakos,H,1.44,4.33,8.5,1.41,4.5,7.5,1.43,4.4,8.0,1.36,4.0,8.5,2022/23,€33.65m,€11.68m,1.38,4.65,8.16,1.4,4.33,10.0,1.41,0.03082207001484482,1.9996533232050369,0.02185962412400342,0.01152482269503552,0.25012365056457525,4.3075,0.18753333037089703,1.9986159021361036,0.0435364667140794,0.022780034822982964,0.25051006034977147,8.125,0.414578098794425,1.998104804772465,0.05102499677469846,0.026923076923076827,0.2506870969746038
G1,21/08/2022,Olympiakos,Giannina,H,1.28,6.0,8.5,1.26,5.75,11.0,1.27,5.75,10.0,1.24,4.8,12.0,2022/23,€136.73m,€10.90m,1.24,6.14,10.99,1.28,5.75,9.0,1.2625000000000002,0.014790199457749053,1.9999008289876188,0.011715009471484397,0.006435643564356441,0.2500346718519358,5.575,0.45893899376714553,1.9949672020291398,0.08232089574298575,0.04035874439461873,0.2520147486510763,10.375,1.2930100540985752,1.9886294816320897,0.12462747509383858,0.06927710843373491,0.25426752966815463
G1,26/08/2022,Ionikos,Levadeiakos,D,2.1,3.2,3.75,2.1,3.1,3.5,2.1,3.2,3.7,2.05,3.1,3.5,2022/23,€9.60m,€11.68m,2.09,3.29,3.79,2.05,3.25,3.8,2.0875,0.02165063509461108,1.9999220921179732,0.01037156172196938,0.0044910179640720305,0.25002754820936646,3.1500000000000004,0.050000000000000044,1.999818246960343,0.015873015873015886,0.007936507936507908,0.2500629881582263,3.6125,0.11388041973930377,1.9992835606459085,0.03152399162333668,0.016435986159169635,0.2502473891732099
G1,27/08/2022,Giannina,Lamia,D,1.9,3.25,4.5,1.98,3.1,4.0,1.95,3.2,4.4,1.91,3.0,4.2,2022/23,€10.90m,€10.93m,1.92,3.2,4.7,2.0,3.2,4.33,1.935,0.03201562118716427,1.9998028133864714,0.016545540665201173,0.009043927648578753,0.25006784178474606,3.1375,0.09601432184835762,1.9993223793398283,0.03060217429429725,0.01693227091633487,0.25023849501080436,4.275,0.19202864369671524,1.998537683850349,0.04491898098168777,0.024853801169590684,0.2505188531830915
G1,27/08/2022,AEK,Volos NFC,A,1.25,6.0,11.0,1.25,6.0,11.0,1.25,6.0,11.0,1.22,5.0,12.0,2022/23,€57.15m,€16.65m,1.23,6.37,11.64,1.28,6.0,9.0,1.2425,0.012990381056766592,1.9999208304336045,0.01045503505574776,0.00452716297786715,0.2500279988883405,5.75,0.4330127018922193,1.9957808479084205,0.07530655685082074,0.032608695652173836,0.2517006802721089,11.25,0.4330127018922193,1.9989465758033484,0.03849001794597505,0.016666666666666607,0.2503395201448619
G1,28/08/2022,Panetolikos,Aris,H,4.33,3.0,2.05,3.9,3.1,2.0,4.2,3.05,2.05,3.9,3.0,1.95,2022/23,€13.38m,€33.65m,4.3,3.25,1.93,5.25,3.2,1.83,4.0825000000000005,0.18819869818890894,1.998470487612436,0.046098885043211,0.024341702388242403,0.2505235041687968,3.0374999999999996,0.04145780987944252,1.9998659179747336,0.013648661688705358,0.007201646090534863,0.25004596030748916,2.0125,0.041457809879442434,1.9996928115940888,0.020600153977362697,0.01086956521739113,0.25010833550688544
G1,28/08/2022,OFI Crete,Panathinaikos,A,4.5,3.3,1.9,3.8,3.25,1.98,4.3,3.3,1.95,3.9,3.1,1.91,2022/23,€15.73m,€49.98m,4.29,3.41,1.88,4.0,3.3,2.0,4.125,0.28613807855649,1.996536118285152,0.06936680692278545,0.037878787878787845,0.25118558946778274,3.2375,0.0819679815537749,1.9995337593230342,0.025318295460625452,0.01254826254826269,0.2501683920511111,1.935,0.03201562118716427,1.9998028133864714,0.016545540665201173,0.009043927648578753,0.25006784178474606
G1,28/08/2022,PAOK,Atromitos,H,1.53,3.8,7.0,1.49,4.1,6.5,1.53,4.0,6.75,1.44,3.8,7.0,2022/23,€61.33m,€14.08m,1.45,4.31,7.04,1.45,4.0,8.0,1.4975,0.036996621467371885,1.9995574521869386,0.024705590295406935,0.012938230383973348,0.2501573471990852,3.925,0.12990381056766576,1.9992115322894077,0.03309651224653905,0.01751592356687892,0.2502702096696421,6.8125,0.2072890493972125,1.9993286287649275,0.030427750370233025,0.016055045871559592,0.2502388333422855
G1,29/08/2022,Asteras Tripolis,Olympiakos,D,5.0,3.4,1.8,4.4,3.5,1.77,4.8,3.4,1.8,4.33,3.3,1.78,2022/23,€10.68m,€136.73m,4.26,3.56,1.84,5.75,3.4,1.7,4.6325,0.2777926384913753,1.997412652184495,0.0599660309749326,0.032514840798704814,0.2508837657365427,3.4,0.07071067811865482,1.9996879534788257,0.020797258270192596,0.011029411764705843,0.2501082718981202,1.7875,0.01299038105676659,1.999961882357511,0.007267346045743547,0.0038461538461538325,0.25001324520765766
G1,03/09/2022,Lamia,Asteras Tripolis,D,3.2,3.1,2.4,3.0,3.1,2.35,3.15,3.1,2.4,3.1,2.88,2.35,2022/23,€10.93m,€10.68m,3.14,3.07,2.5,2.8,3.1,2.7,3.1125000000000003,0.07395099728874524,1.999591320979759,0.023759356558633007,0.013052208835341306,0.2501442483178986,3.045,0.09526279441628833,1.9992852017155058,0.031284989956088124,0.013546798029556717,0.2502633725030401,2.375,0.02499999999999991,1.9999200708207956,0.010526315789473648,0.0052631578947368585,0.25002770083102493
G1,03/09/2022,Olympiakos,Ionikos,H,1.2,6.5,15.0,1.22,6.25,12.5,1.2,6.5,14.0,1.18,5.25,15.0,2022/23,€136.73m,€9.60m,1.2,6.78,14.19,1.36,5.0,8.5,1.2,0.014142135623730963,1.9998998082055732,0.011785113019775802,0.006250000000000089,0.25003473669316445,6.125,0.5153882032022076,1.9947309056860363,0.08414501276770736,0.04081632653061229,0.2521284499841015,14.125,1.0231690964840563,1.9961455261453458,0.07243675019356151,0.03761061946902644,0.2514625116050156
G1,03/09/2022,Panathinaikos,Levadeiakos,H,1.14,7.0,23.0,1.19,6.25,17.0,1.17,6.75,21.0,1.15,5.5,19.0,2022/23,€49.98m,€11.68m,1.13,7.9,27.21,1.16,6.5,19.0,1.1625,0.01920286436967154,1.9998034576119803,0.016518593006169067,0.009139784946236684,0.250067620969522,6.375,0.57282196186948,1.9940743544184052,0.08985442539129097,0.0490196078431373,0.2522411450139454,20.0,2.23606797749979,1.9909520708329975,0.1118033988749895,0.0625,0.25320159029001765
G1,04/09/2022,Atromitos,Panetolikos,D,1.9,3.3,4.5,1.95,3.25,3.9,1.9,3.3,4.4,1.91,3.1,3.9,2022/23,€14.08m,€13.38m,1.98,3.19,4.17,2.1,3.1,4.0,1.915,0.020615528128088322,1.9999167065962857,0.010765288839732805,0.005221932114882533,0.2500283441590091,3.2375,0.0819679815537749,1.9995337593230342,0.025318295460625452,0.01254826254826269,0.2501683920511111,4.175000000000001,0.2772634126602355,1.996819540221766,0.06641039824197256,0.034431137724550975,0.25109636023234505
G1,04/09/2022,Volos NFC,OFI Crete,A,1.9,3.4,4.2,1.9,3.4,3.9,1.95,3.4,4.1,1.85,3.3,3.9,2022/23,€16.65m,€15.73m,1.81,3.69,4.27,1.9,3.4,4.33,1.9000000000000001,0.03535533905932733,1.9997501970908795,0.018608073189119646,0.009868421052631637,0.25008665507106437,3.375,0.043301270189221974,1.999880665596286,0.012830005981991697,0.005555555555555536,0.25004239923116056,4.025,0.12990381056766584,1.9992501885661405,0.032274238650351755,0.017080745341614856,0.25025703045591635
G1,04/09/2022,AEK,Giannina,H,1.25,5.5,13.0,1.27,5.25,11.5,1.25,5.75,13.0,1.22,5.0,12.0,2022/23,€57.15m,€10.90m,1.24,5.67,11.92,1.25,5.5,13.0,1.2475,0.01785357107135714,1.9998519540982647,0.01431147981671915,0.007515030060120331,0.2500518412301568,5.375,0.2795084971874737,1.9980479131272952,0.052001580872088136,0.029069767441860517,0.2506795669852538,12.375,0.649519052838329,1.998004192302278,0.0524863881081478,0.02777777777777768,0.25070587896070373
G1,04/09/2022,Aris,PAOK,D,2.5,3.25,2.9,2.6,3.1,2.75,2.5,3.2,2.9,2.38,3.0,2.9,2022/23,€33.65m,€61.33m,2.54,2.99,3.06,2.4,3.2,3.0,2.495,0.07794228634059955,1.9992944007423386,0.03123939332288559,0.016533066132264462,0.25024762534949685,3.1375,0.09601432184835762,1.9993223793398283,0.03060217429429725,0.01693227091633487,0.25023849501080436,2.8625000000000003,0.06495190528383286,1.9996252841840452,0.02269062193321672,0.009825327510916804,0.2501357356874258
G1,10/09/2022,OFI Crete,Panetolikos,A,2.05,3.3,3.8,2.05,3.3,3.6,2.05,3.3,3.7,2.0,3.0,3.7,2022/23,€15.73m,€13.38m,2.15,3.29,3.64,2.25,3.2,3.3,2.0374999999999996,0.02165063509461089,1.9999182133505942,0.010626078574042156,0.004601226993864893,0.2500289340689017,3.2249999999999996,0.12990381056766573,1.9988106997275763,0.040280251338811086,0.01744186046511631,0.2504461629982153,3.7,0.07071067811865465,1.999736510092992,0.01911099408612288,0.010135135135135087,0.25009140762943677
G1,10/09/2022,Giannina,Levadeiakos,H,2.0,3.3,4.0,2.05,3.2,3.7,2.05,3.25,3.9,2.05,3.0,3.6,2022/23,€10.90m,€11.68m,2.07,3.27,3.9,2.0,3.3,4.0,2.0374999999999996,0.02165063509461089,1.9999182133505942,0.010626078574042156,0.004601226993864893,0.25002893406890164,3.1875,0.1138804197393037,1.9990696899529028,0.035727190506448216,0.018627450980392313,0.25033951522789333,3.8000000000000003,0.1581138830084189,1.998750639027029,0.041608916581162864,0.023026315789473673,0.25043363712540345
G1,10/09/2022,Ionikos,Atromitos,A,2.25,3.2,3.4,2.3,3.2,3.0,2.3,3.2,3.3,2.3,2.9,3.1,2022/23,€9.60m,€14.08m,2.35,3.19,3.16,2.15,3.1,3.8,2.2874999999999996,0.02165063509461089,1.9999351428157195,0.009464758511305309,0.004098360655737654,0.250022893074082,3.125,0.1299038105676659,1.99873269379249,0.04156921938165309,0.018000000000000016,0.2504766612527364,3.2,0.1581138830084189,1.9982379216282096,0.0494105884401309,0.02734375,0.2506119674587234
G1,11/09/2022,Olympiakos,Volos NFC,D,1.25,6.0,11.0,1.25,5.5,11.5,1.25,5.75,12.0,1.24,4.75,12.0,2022/23,€136.73m,€16.65m,1.27,5.38,11.05,1.25,6.0,9.5,1.2475,0.004330127018922197,1.999991297448974,0.003471043702542843,0.0015030060120240218,0.2500030363266115,5.5,0.46770717334674267,1.9946686257728916,0.08503766788122594,0.045454545454545414,0.252063062876394,11.625,0.414578098794425,1.9990768688075227,0.035662632154359136,0.018817204301075252,0.25032994673325315
G1,11/09/2022,Asteras Tripolis,Aris,A,2.9,3.1,2.6,2.85,3.1,2.5,2.9,3.1,2.6,2.88,2.9,2.45,2022/23,€10.68m,€33.65m,3.03,2.95,2.6,3.5,3.2,2.2,2.8825,0.020463381929681054,1.9999635854194235,0.007099178466498198,0.0036860364267130574,0.250012724538199,3.05,0.08660254037844395,1.9994118808032226,0.02839427553391605,0.012295081967212962,0.2502154553289284,2.5375,0.06495190528383288,1.999526446559289,0.02559680996407207,0.013546798029556717,0.25016568560083574
G1,11/09/2022,Panathinaikos,AEK,H,2.25,3.2,3.4,2.25,3.1,3.2,2.3,3.15,3.3,2.25,2.88,3.25,2022/23,€49.98m,€57.15m,2.25,3.07,3.51,2.25,3.2,3.4,2.2625,0.021650635094610887,1.9999341855189585,0.009569341478281054,0.004143646408839796,0.2500223954134193,3.0825,0.12214233500306115,1.9988536925079905,0.03962443957925747,0.0204785077047851,0.2504219070908262,3.2874999999999996,0.0739509972887451,1.9996361264423765,0.02249459993573996,0.012357414448669335,0.2501241872774089
G1,12/09/2022,PAOK,Lamia,H,1.22,6.5,13.0,1.24,5.5,13.5,1.25,6.0,13.0,1.2,5.0,15.0,2022/23,€61.33m,€10.93m,1.18,6.66,14.27,1.4,4.75,8.0,1.2275,0.01920286436967154,1.999823196541928,0.015643881360221212,0.00865580448065173,0.25006174109748647,5.75,0.5590169943749475,1.9931642365271873,0.09722034684781695,0.05434782608695654,0.2524065150142061,13.625,0.81967981553775,1.997436198446596,0.060159986461486244,0.029816513761467878,0.25081092001541405
G1,17/09/2022,Atromitos,Lamia,D,1.9,3.4,4.5,1.83,3.3,4.4,1.9,3.35,4.3,1.85,3.1,4.2,2022/23,€14.08m,€10.93m,1.85,3.44,4.65,1.95,3.25,4.5,1.87,0.0308220700148448,1.9998038559207147,0.016482390382269944,0.008689839572192604,0.25006827282473815,3.2874999999999996,0.11388041973930368,1.9991257113936785,0.03464043185986424,0.018060836501901267,0.25031854986376384,4.3500000000000005,0.11180339887498948,1.9995233995051964,0.02570193077585965,0.014367816091953811,0.2501653570037413
G1,17/09/2022,Panetolikos,AEK,A,6.0,3.6,1.65,5.0,3.6,1.68,5.75,3.55,1.67,5.25,3.5,1.6,2022/23,€13.38m,€57.15m,5.42,3.87,1.62,5.0,3.6,1.72,5.5,0.39528470752104744,1.9962696551972943,0.07186994682200863,0.03977272727272729,0.2512985884379972,3.5625,0.04145780987944255,1.9999021200041283,0.011637279966159313,0.0061403508771928905,0.250034254137121,1.65,0.03082207001484482,1.9997470560601553,0.018680042433239286,0.009848484848484995,0.25008983409592345
G1,17/09/2022,Panathinaikos,Giannina,H,1.28,5.25,13.0,1.27,5.25,12.5,1.27,5.25,13.0,1.22,4.8,13.0,2022/23,€49.98m,€10.90m,1.26,5.43,13.43,1.36,4.75,10.0,1.2599999999999998,0.02345207879911717,1.9997484440895947,0.018612760951680296,0.008928571428571175,0.2500901001052775,5.1375,0.19485571585149877,1.9989465590246038,0.03792811987377105,0.01642335766423364,0.25039333372181105,12.875,0.21650635094610965,1.999794675150468,0.016816027257950263,0.00728155339805836,0.2500735222037055
G1,18/09/2022,Levadeiakos,Asteras Tripolis,D,2.8,3.1,2.62,2.87,3.1,2.45,2.85,3.1,2.6,2.8,3.0,2.45,2022/23,€11.68m,€10.68m,2.85,3.11,2.61,3.0,3.1,2.6,2.8299999999999996,0.030822070014845018,1.999914480884044,0.010891190817966438,0.005742049469964705,0.2500295573411249,3.0749999999999997,0.043301270189221974,1.999856174166598,0.014081713882673813,0.0060975609756099836,0.25005122600915236,2.5300000000000002,0.08031189202104501,1.9992731716296166,0.03174383083835771,0.016304347826086918,0.2502515697171013
G1,18/09/2022,OFI Crete,PAOK,D,4.75,3.25,1.85,4.4,3.3,1.85,4.6,3.3,1.85,4.33,3.2,1.8,2022/23,€15.73m,€61.33m,4.26,3.51,1.85,5.0,3.6,1.75,4.52,0.1656804152578088,1.9990331613141745,0.03665495912783381,0.02018805309734506,0.25033093913842963,3.2625,0.04145780987944235,1.9998832701248064,0.01270737467569114,0.006704980842911823,0.25004088804644686,1.8375,0.021650635094610987,1.999899394926591,0.011782658554890333,0.005102040816326703,0.2500356718192628
G1,18/09/2022,Aris,Olympiakos,H,3.5,3.3,2.15,3.5,3.25,2.1,3.5,3.3,2.15,3.6,3.1,2.0,2022/23,€33.65m,€136.73m,3.79,3.28,2.05,4.0,3.3,2.0,3.525,0.043301270189221974,1.9998916585608881,0.012284048280630348,0.005319148936170137,0.25003667661010315,3.2375,0.0819679815537749,1.9995337593230342,0.025318295460625452,0.01254826254826269,0.2501683920511111,2.1,0.061237243569579415,1.9993815629181482,0.029160592175990197,0.014880952380952328,0.25022327437191505
G1,18/09/2022,Volos NFC,Ionikos,H,2.0,3.3,4.0,2.0,3.3,3.6,2.05,3.25,3.9,1.95,3.2,3.6,2022/23,€16.65m,€9.60m,1.99,3.35,3.89,2.0,3.25,4.2,2.0,0.03535533905932733,1.9997745554126243,0.017677669529663664,0.009374999999999911,0.25007819828035127,3.2625,0.04145780987944235,1.9998832701248068,0.01270737467569114,0.006704980842911823,0.25004088804644675,3.775,0.1785357107135712,1.9983887761795913,0.04729422800359502,0.024834437086092676,0.25055362355217825
