Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
D1,23/10/2004,Bielefeld,Hertha,H,2.37,3.2,2.62,2.55,3.15,2.55,2.5,3.0,2.5,2.37,3.1,2.62,2004/5,€24.65m,€71.78m,42.1941,39.2157,42.1941,40.0,31.25,31.746,32.2581,33.3333,38.1679,39.2157,38.1679,40.0,H,40.901,1.5271,32.1468,0.8916,38.8879,0.8909,Bundesliga1
D1,23/10/2004,Dortmund,Hamburg,A,1.61,3.6,4.5,1.65,3.5,4.8,1.6,3.4,4.6,1.61,3.3,5.0,2004/5,€78.33m,€65.60m,62.1118,60.6061,62.1118,62.5,27.7778,28.5714,30.303,29.4118,22.2222,20.8333,20.0,21.7391,H,61.8324,0.8378,29.016,1.0869,21.1986,0.9849,Bundesliga1
D1,23/10/2004,Hansa Rostock,Bayern Munich,A,4.33,3.25,1.72,4.4,3.5,1.7,4.0,3.2,1.75,4.2,3.25,1.72,2004/5,€25.90m,€175.30m,23.0947,22.7273,23.8095,25.0,30.7692,28.5714,30.7692,31.25,58.1395,58.8235,58.1395,57.1429,A,23.6579,1.0012,30.34,1.2006,58.0614,0.692,Bundesliga1
D1,23/10/2004,Kaiserslautern,Leverkusen,D,2.7,3.2,2.3,2.6,3.3,2.4,2.9,3.0,2.2,2.5,3.1,2.5,2004/5,€33.75m,€86.93m,37.037,38.4615,40.0,34.4828,31.25,30.303,32.2581,33.3333,43.4783,41.6667,40.0,45.4545,A,37.4953,2.3447,31.7861,1.3043,42.6499,2.3481,Bundesliga1
D1,23/10/2004,M'gladbach,Hannover,A,1.9,3.25,3.5,1.95,3.2,3.6,1.9,3.1,3.5,1.95,3.2,3.3,2004/5,€50.93m,€42.98m,52.6316,51.2821,51.2821,52.6316,30.7692,31.25,31.25,32.2581,28.5714,27.7778,30.303,28.5714,H,51.9568,0.7791,31.3818,0.6266,28.8059,1.0659,Bundesliga1
D1,23/10/2004,Werder Bremen,Nurnberg,H,1.53,3.75,5.0,1.55,3.7,5.3,1.55,3.5,4.8,1.53,3.5,5.5,2004/5,€98.48m,€34.90m,65.3595,64.5161,65.3595,64.5161,26.6667,27.027,28.5714,28.5714,20.0,18.8679,18.1818,20.8333,H,64.9378,0.4869,27.7091,1.0065,19.4708,1.1778,Bundesliga1
D1,23/10/2004,Wolfsburg,Bochum,H,1.66,3.4,4.5,1.7,3.5,4.4,1.7,3.2,4.2,1.6,3.4,4.8,2004/5,€59.30m,€31.40m,60.241,58.8235,62.5,58.8235,29.4118,28.5714,29.4118,31.25,22.2222,22.7273,20.8333,23.8095,H,60.097,1.7358,29.6612,1.1308,22.3981,1.2356,Bundesliga1
D1,24/10/2004,Freiburg,Stuttgart,H,4.0,3.25,1.8,3.75,3.25,1.9,3.5,3.1,1.9,3.75,3.2,1.83,2004/5,€22.43m,€79.50m,25.0,26.6667,26.6667,28.5714,30.7692,30.7692,31.25,32.2581,55.5556,52.6316,54.6448,52.6316,A,26.7262,1.4596,31.2616,0.7019,53.8659,1.473,Bundesliga1
D1,24/10/2004,Schalke 04,Mainz,H,1.66,3.4,4.5,1.65,3.5,4.8,1.55,3.5,4.8,1.57,3.5,5.0,2004/5,€86.33m,€16.73m,60.241,60.6061,63.6943,64.5161,29.4118,28.5714,28.5714,28.5714,22.2222,20.8333,20.0,20.8333,H,62.2644,2.1571,28.7815,0.4202,20.9722,0.9213,Bundesliga1
D1,26/10/2004,Bayern Munich,Wolfsburg,H,1.57,3.4,5.5,1.5,3.8,5.8,1.45,3.8,5.4,1.53,3.5,5.5,2004/5,€175.30m,€59.30m,63.6943,66.6667,65.3595,68.9655,29.4118,26.3158,28.5714,26.3158,18.1818,17.2414,18.1818,18.5185,H,66.1715,2.2247,27.6537,1.5825,18.0309,0.5497,Bundesliga1
D1,26/10/2004,Bochum,M'gladbach,H,2.0,3.25,3.25,1.95,3.3,3.5,2.0,3.0,3.3,2.0,3.1,3.3,2004/5,€31.40m,€50.93m,50.0,51.2821,50.0,50.0,30.7692,30.303,32.2581,33.3333,30.7692,28.5714,30.303,30.303,H,50.3205,0.641,31.6659,1.3895,29.9866,0.9688,Bundesliga1
D1,26/10/2004,Hannover,Kaiserslautern,H,1.8,3.25,4.0,1.8,3.4,4.0,1.8,3.1,3.8,1.7,3.3,4.33,2004/5,€42.98m,€33.75m,55.5556,55.5556,58.8235,55.5556,30.7692,29.4118,30.303,32.2581,25.0,25.0,23.0947,26.3158,H,56.3726,1.634,30.6855,1.1901,24.8526,1.326,Bundesliga1
D1,26/10/2004,Hertha,Dortmund,A,2.1,3.25,3.0,2.0,3.3,3.4,2.1,3.0,3.1,1.95,3.2,3.3,2004/5,€71.78m,€78.33m,47.619,50.0,51.2821,47.619,30.7692,30.303,31.25,33.3333,33.3333,29.4118,30.303,32.2581,H,49.13,1.8216,31.4139,1.3367,31.3266,1.7897,Bundesliga1
D1,27/10/2004,Hamburg,Freiburg,H,1.66,3.4,4.5,1.6,3.7,4.8,1.65,3.3,4.4,1.66,3.3,4.5,2004/5,€65.60m,€22.43m,60.241,62.5,60.241,60.6061,29.4118,27.027,30.303,30.303,22.2222,20.8333,22.2222,22.7273,H,60.897,1.0824,29.2612,1.5476,22.0013,0.8142,Bundesliga1
D1,27/10/2004,Leverkusen,Bielefeld,H,1.57,3.4,5.5,1.5,3.8,5.8,1.55,3.5,4.8,1.57,3.3,5.5,2004/5,€86.93m,€24.65m,63.6943,66.6667,63.6943,64.5161,29.4118,26.3158,30.303,28.5714,18.1818,17.2414,18.1818,20.8333,H,64.6428,1.4037,28.6505,1.7095,18.6096,1.5473,Bundesliga1
D1,27/10/2004,Mainz,Hansa Rostock,H,1.8,3.25,4.0,1.8,3.4,4.0,1.9,3.1,3.5,1.8,3.3,3.75,2004/5,€16.73m,€25.90m,55.5556,55.5556,55.5556,52.6316,30.7692,29.4118,30.303,32.2581,25.0,25.0,26.6667,28.5714,H,54.8246,1.462,30.6855,1.1901,26.3095,1.7003,Bundesliga1
D1,27/10/2004,Nurnberg,Schalke 04,A,2.6,3.2,2.4,2.5,3.3,2.5,2.8,2.9,2.3,2.5,3.1,2.5,2004/5,€34.90m,€86.33m,38.4615,40.0,40.0,35.7143,31.25,30.303,32.2581,34.4828,41.6667,40.0,40.0,43.4783,A,38.544,2.021,32.0735,1.7937,41.2862,1.6592,Bundesliga1
D1,27/10/2004,Stuttgart,Werder Bremen,A,1.83,3.25,3.75,1.85,3.3,3.85,1.9,3.1,3.5,1.8,3.3,3.75,2004/5,€79.50m,€98.48m,54.6448,54.0541,55.5556,52.6316,30.7692,30.303,30.303,32.2581,26.6667,25.974,26.6667,28.5714,H,54.2215,1.2268,30.9083,0.9263,26.9697,1.1166,Bundesliga1
D1,30/10/2004,Dortmund,Leverkusen,H,2.25,3.25,2.75,2.2,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2004/5,€78.33m,€86.93m,44.4444,45.4545,45.4545,45.4545,30.7692,30.303,31.25,33.3333,36.3636,34.4828,35.7143,34.4828,H,45.202,0.5051,31.4139,1.3367,35.2609,0.9367,Bundesliga1
D1,30/10/2004,Freiburg,Hertha,A,2.37,3.2,2.62,2.5,3.3,2.5,2.5,3.0,2.5,2.37,3.1,2.62,2004/5,€22.43m,€71.78m,42.1941,40.0,42.1941,40.0,31.25,30.303,32.2581,33.3333,38.1679,40.0,38.1679,40.0,H,41.097,1.2668,31.7861,1.3043,39.084,1.0578,Bundesliga1
D1,30/10/2004,Hannover,Bochum,H,1.8,3.25,4.0,1.85,3.3,3.85,1.85,3.1,3.6,1.83,3.2,3.75,2004/5,€42.98m,€31.40m,55.5556,54.0541,54.6448,54.0541,30.7692,30.303,31.25,32.2581,25.0,25.974,26.6667,27.7778,H,54.5772,0.7092,31.1451,0.8367,26.3546,1.1694,Bundesliga1
D1,30/10/2004,M'gladbach,Bayern Munich,H,4.5,3.4,1.66,4.3,3.4,1.75,3.8,3.1,1.8,4.33,3.3,1.7,2004/5,€50.93m,€175.30m,22.2222,23.2558,23.0947,26.3158,29.4118,29.4118,30.303,32.2581,60.241,57.1429,58.8235,55.5556,A,23.7221,1.7877,30.3462,1.3421,57.9408,2.0327,Bundesliga1
D1,30/10/2004,Schalke 04,Stuttgart,H,2.1,3.25,3.0,2.2,3.3,2.9,2.1,3.0,3.1,2.1,3.2,3.0,2004/5,€86.33m,€79.50m,47.619,45.4545,47.619,47.619,30.7692,30.303,31.25,33.3333,33.3333,34.4828,33.3333,32.2581,H,47.0779,1.0822,31.4139,1.3367,33.3519,0.9085,Bundesliga1
D1,30/10/2004,Werder Bremen,Hamburg,D,1.61,3.4,5.0,1.65,3.5,4.8,1.7,3.2,4.2,1.57,3.3,5.5,2004/5,€98.48m,€65.60m,62.1118,60.6061,63.6943,58.8235,29.4118,28.5714,30.303,31.25,20.0,20.8333,18.1818,23.8095,H,61.3089,2.0821,29.884,1.1529,20.7062,2.3465,Bundesliga1
D1,30/10/2004,Wolfsburg,Mainz,H,1.66,3.4,4.5,1.6,3.6,5.0,1.65,3.3,4.4,1.6,3.4,4.8,2004/5,€59.30m,€16.73m,60.241,62.5,62.5,60.6061,29.4118,27.7778,29.4118,30.303,22.2222,20.0,20.8333,22.7273,H,61.4618,1.2081,29.2261,1.053,21.4457,1.2531,Bundesliga1
D1,31/10/2004,Hansa Rostock,Nurnberg,A,2.0,3.25,3.25,2.05,3.3,3.2,2.0,3.1,3.2,2.05,3.2,3.1,2004/5,€25.90m,€34.90m,50.0,48.7805,48.7805,50.0,30.7692,30.303,31.25,32.2581,30.7692,31.25,32.2581,31.25,H,49.3902,0.7041,31.1451,0.8367,31.3818,0.6266,Bundesliga1
D1,31/10/2004,Kaiserslautern,Bielefeld,H,2.1,3.25,3.0,2.0,3.3,3.35,2.0,3.1,3.2,2.1,3.2,3.0,2004/5,€33.75m,€24.65m,47.619,50.0,47.619,50.0,30.7692,30.303,31.25,32.2581,33.3333,29.8507,33.3333,31.25,H,48.8095,1.3747,31.1451,0.8367,31.9418,1.7053,Bundesliga1
D1,06/11/2004,Bayern Munich,Hannover,H,1.4,3.75,7.5,1.35,4.5,7.2,1.45,3.8,5.4,1.44,3.6,6.5,2004/5,€175.30m,€42.98m,71.4286,74.0741,69.4444,68.9655,26.6667,22.2222,27.7778,26.3158,13.3333,13.8889,15.3846,18.5185,H,70.9782,2.3231,25.7456,2.4302,15.2813,2.3255,Bundesliga1
D1,06/11/2004,Bielefeld,Dortmund,H,2.6,3.2,2.4,2.6,3.3,2.4,2.7,2.9,2.4,2.6,3.1,2.4,2004/5,€24.65m,€78.33m,38.4615,38.4615,38.4615,37.037,31.25,30.303,32.2581,34.4828,41.6667,41.6667,41.6667,41.6667,A,38.1054,0.7123,32.0735,1.7937,41.6667,0.0,Bundesliga1
D1,06/11/2004,Bochum,Kaiserslautern,D,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.1,3.6,1.9,3.25,3.4,2004/5,€31.40m,€33.75m,52.6316,52.6316,52.6316,54.0541,30.7692,29.8507,30.7692,32.2581,28.5714,27.7778,29.4118,27.7778,H,52.9872,0.7112,30.9118,0.9965,28.3847,0.7803,Bundesliga1
D1,06/11/2004,Hertha,Werder Bremen,D,2.37,3.2,2.62,2.5,3.3,2.5,2.5,3.0,2.5,2.5,3.1,2.5,2004/5,€71.78m,€98.48m,42.1941,40.0,40.0,40.0,31.25,30.303,32.2581,33.3333,38.1679,40.0,40.0,40.0,H,40.5485,1.097,31.7861,1.3043,39.542,0.916,Bundesliga1
D1,06/11/2004,Leverkusen,Freiburg,H,1.4,3.75,7.5,1.35,4.5,7.2,1.35,4.0,7.0,1.44,3.6,6.5,2004/5,€86.93m,€22.43m,71.4286,74.0741,69.4444,74.0741,26.6667,22.2222,27.7778,25.0,13.3333,13.8889,15.3846,14.2857,H,72.2553,2.251,25.4167,2.4163,14.2231,0.8673,Bundesliga1
D1,06/11/2004,Mainz,M'gladbach,D,1.9,3.25,3.5,1.9,3.35,3.6,2.1,3.0,3.1,1.83,3.3,3.6,2004/5,€16.73m,€50.93m,52.6316,52.6316,54.6448,47.619,30.7692,29.8507,30.303,33.3333,28.5714,27.7778,27.7778,32.2581,H,51.8817,2.9961,31.064,1.5586,29.0963,2.1408,Bundesliga1
D1,06/11/2004,Nurnberg,Wolfsburg,H,2.62,3.2,2.37,2.6,3.3,2.4,2.7,2.9,2.4,2.6,3.1,2.4,2004/5,€34.90m,€59.30m,38.1679,38.4615,38.4615,37.037,31.25,30.303,32.2581,34.4828,42.1941,41.6667,41.6667,41.6667,A,38.032,0.6776,32.0735,1.7937,41.7986,0.2637,Bundesliga1
D1,07/11/2004,Hamburg,Schalke 04,A,2.37,3.2,2.62,2.4,3.3,2.6,2.3,2.9,2.8,2.5,3.1,2.5,2004/5,€65.60m,€86.33m,42.1941,41.6667,40.0,43.4783,31.25,30.303,32.2581,34.4828,38.1679,38.4615,40.0,35.7143,H,41.8348,1.4405,32.0735,1.7937,38.0859,1.7735,Bundesliga1
D1,07/11/2004,Stuttgart,Hansa Rostock,H,1.4,3.75,7.5,1.35,4.5,7.2,1.45,3.8,5.4,1.4,3.75,7.0,2004/5,€79.50m,€25.90m,71.4286,74.0741,71.4286,68.9655,26.6667,22.2222,26.6667,26.3158,13.3333,13.8889,14.2857,18.5185,H,71.4742,2.0862,25.4678,2.1701,15.0066,2.3736,Bundesliga1
D1,13/11/2004,Freiburg,Bielefeld,A,2.25,3.25,2.75,2.15,3.3,3.0,2.2,3.0,2.9,2.3,3.1,2.75,2004/5,€22.43m,€24.65m,44.4444,46.5116,43.4783,45.4545,30.7692,30.303,32.2581,33.3333,36.3636,33.3333,36.3636,34.4828,H,44.9722,1.3055,31.6659,1.3895,35.1358,1.4934,Bundesliga1
D1,13/11/2004,Hannover,Mainz,H,1.72,3.25,4.33,1.75,3.4,4.3,1.75,3.2,4.0,1.72,3.25,4.2,2004/5,€42.98m,€16.73m,58.1395,57.1429,58.1395,57.1429,30.7692,29.4118,30.7692,31.25,23.0947,23.2558,23.8095,25.0,H,57.6412,0.5754,30.55,0.792,23.79,0.8628,Bundesliga1
D1,13/11/2004,Kaiserslautern,Dortmund,H,2.6,3.2,2.4,2.4,3.3,2.6,2.4,2.9,2.7,2.37,3.25,2.5,2004/5,€33.75m,€78.33m,38.4615,41.6667,42.1941,41.6667,31.25,30.303,30.7692,34.4828,41.6667,38.4615,40.0,37.037,A,40.9972,1.7087,31.7012,1.8942,39.2913,1.9929,Bundesliga1
D1,13/11/2004,M'gladbach,Nurnberg,H,1.9,3.25,3.5,1.9,3.35,3.6,1.85,3.1,3.6,1.95,3.2,3.3,2004/5,€50.93m,€34.90m,52.6316,52.6316,51.2821,54.0541,30.7692,29.8507,31.25,32.2581,28.5714,27.7778,30.303,27.7778,H,52.6498,1.1319,31.032,1.0026,28.6075,1.1906,Bundesliga1
D1,13/11/2004,Schalke 04,Hertha,A,1.66,3.4,4.5,1.65,3.5,4.8,1.7,3.2,4.2,1.61,3.3,5.0,2004/5,€86.33m,€71.78m,60.241,60.6061,62.1118,58.8235,29.4118,28.5714,30.303,31.25,22.2222,20.8333,20.0,23.8095,H,60.4456,1.3509,29.884,1.1529,21.7163,1.6696,Bundesliga1
D1,13/11/2004,Werder Bremen,Leverkusen,D,1.9,3.25,3.5,1.8,3.4,4.0,1.9,3.1,3.5,1.83,3.2,3.75,2004/5,€98.48m,€86.93m,52.6316,55.5556,54.6448,52.6316,30.7692,29.4118,31.25,32.2581,28.5714,25.0,26.6667,28.5714,H,53.8659,1.473,30.9223,1.1828,27.2024,1.721,Bundesliga1
D1,13/11/2004,Wolfsburg,Stuttgart,H,2.37,3.2,2.62,2.4,3.3,2.6,2.5,3.0,2.5,2.25,3.2,2.75,2004/5,€59.30m,€79.50m,42.1941,41.6667,44.4444,40.0,31.25,30.303,31.25,33.3333,38.1679,38.4615,36.3636,40.0,H,42.0763,1.8349,31.5341,1.2799,38.2482,1.4914,Bundesliga1
D1,14/11/2004,Bochum,Bayern Munich,A,4.5,3.4,1.66,4.4,3.5,1.7,3.8,3.1,1.8,4.2,3.25,1.72,2004/5,€31.40m,€175.30m,22.2222,22.7273,23.8095,26.3158,29.4118,28.5714,30.7692,32.2581,60.241,58.8235,58.1395,55.5556,A,23.7687,1.8226,30.2526,1.6148,58.1899,1.9622,Bundesliga1
D1,14/11/2004,Hansa Rostock,Hamburg,A,2.5,3.2,2.5,2.6,3.3,2.4,2.4,2.9,2.7,2.4,3.25,2.5,2004/5,€25.90m,€65.60m,40.0,38.4615,41.6667,41.6667,31.25,30.303,30.7692,34.4828,40.0,41.6667,40.0,37.037,H,40.4487,1.5403,31.7012,1.8942,39.6759,1.9268,Bundesliga1
D1,20/11/2004,Bayern Munich,Kaiserslautern,H,1.28,4.5,8.5,1.3,4.7,8.3,1.3,4.2,8.0,1.28,4.5,8.0,2004/5,€175.30m,€33.75m,78.125,76.9231,78.125,76.9231,22.2222,21.2766,22.2222,23.8095,11.7647,12.0482,12.5,12.5,H,77.524,0.6939,22.3826,1.0505,12.2032,0.3617,Bundesliga1
D1,20/11/2004,Bielefeld,Werder Bremen,H,2.8,3.2,2.25,2.9,3.3,2.2,2.5,3.0,2.5,2.62,3.1,2.37,2004/5,€24.65m,€98.48m,35.7143,34.4828,38.1679,40.0,31.25,30.303,32.2581,33.3333,44.4444,45.4545,42.1941,40.0,A,37.0912,2.4712,31.7861,1.3043,43.0232,2.433,Bundesliga1
D1,20/11/2004,Dortmund,Freiburg,H,1.5,3.5,6.0,1.5,3.9,5.6,1.45,3.8,5.4,1.53,3.5,5.5,2004/5,€78.33m,€22.43m,66.6667,66.6667,65.3595,68.9655,28.5714,25.641,28.5714,26.3158,16.6667,17.8571,18.1818,18.5185,H,66.9146,1.4997,27.2749,1.5222,17.806,0.8061,Bundesliga1
D1,20/11/2004,Hertha,Hansa Rostock,D,1.4,3.75,7.5,1.45,4.1,6.0,1.55,3.5,4.8,1.53,3.5,5.5,2004/5,€71.78m,€25.90m,71.4286,68.9655,65.3595,64.5161,26.6667,24.3902,28.5714,28.5714,13.3333,16.6667,18.1818,20.8333,H,67.5674,3.2171,27.0499,1.9875,17.2538,3.1299,Bundesliga1
D1,20/11/2004,Leverkusen,Schalke 04,A,2.1,3.25,3.0,2.3,3.3,2.75,2.2,3.0,2.9,2.15,3.2,2.9,2004/5,€86.93m,€86.33m,47.619,43.4783,46.5116,45.4545,30.7692,30.303,31.25,33.3333,33.3333,36.3636,34.4828,34.4828,H,45.7658,1.7626,31.4139,1.3367,34.6656,1.255,Bundesliga1
D1,20/11/2004,Mainz,Bochum,H,1.9,3.25,3.5,1.95,3.3,3.5,2.0,3.1,3.2,1.83,3.3,3.6,2004/5,€16.73m,€31.40m,52.6316,51.2821,54.6448,50.0,30.7692,30.303,30.303,32.2581,28.5714,28.5714,27.7778,31.25,H,52.1396,1.9859,30.9083,0.9263,29.0426,1.5184,Bundesliga1
D1,20/11/2004,Stuttgart,M'gladbach,H,1.5,3.5,6.0,1.55,3.8,5.2,1.55,3.5,4.8,1.53,3.5,5.5,2004/5,€79.50m,€50.93m,66.6667,64.5161,65.3595,64.5161,28.5714,26.3158,28.5714,28.5714,16.6667,19.2308,18.1818,20.8333,H,65.2646,1.0158,28.0075,1.1278,18.7282,1.7543,Bundesliga1
D1,21/11/2004,Hamburg,Wolfsburg,H,2.2,3.25,2.8,2.2,3.3,2.9,2.2,3.0,2.9,2.3,3.2,2.62,2004/5,€65.60m,€59.30m,45.4545,45.4545,43.4783,45.4545,30.7692,30.303,31.25,33.3333,35.7143,34.4828,38.1679,34.4828,H,44.9604,0.9881,31.4139,1.3367,35.712,1.7372,Bundesliga1
D1,21/11/2004,Nurnberg,Hannover,D,2.2,3.25,2.8,2.25,3.3,2.8,2.2,3.0,2.9,2.25,3.2,2.75,2004/5,€34.90m,€42.98m,45.4545,44.4444,44.4444,45.4545,30.7692,30.303,31.25,33.3333,35.7143,35.7143,36.3636,34.4828,H,44.9494,0.5832,31.4139,1.3367,35.5688,0.786,Bundesliga1
D1,27/11/2004,Bayern Munich,Mainz,H,1.28,4.5,8.5,1.25,5.0,10.0,1.3,4.2,8.0,1.25,4.5,10.0,2004/5,€175.30m,€16.73m,78.125,80.0,80.0,76.9231,22.2222,20.0,22.2222,23.8095,11.7647,10.0,10.0,12.5,H,78.762,1.5114,22.0635,1.566,11.0662,1.2672,Bundesliga1
D1,27/11/2004,Bochum,Nurnberg,H,2.1,3.25,3.0,2.05,3.3,3.2,2.0,3.1,3.2,2.05,3.2,3.1,2004/5,€31.40m,€34.90m,47.619,48.7805,48.7805,50.0,30.7692,30.303,31.25,32.2581,33.3333,31.25,32.2581,31.25,H,48.795,0.9722,31.1451,0.8367,32.0229,0.9945,Bundesliga1
D1,27/11/2004,Hansa Rostock,Leverkusen,A,2.87,3.2,2.2,3.3,3.4,2.0,2.9,3.0,2.2,2.9,3.2,2.15,2004/5,€25.90m,€86.93m,34.8432,30.303,34.4828,34.4828,31.25,29.4118,31.25,33.3333,45.4545,50.0,46.5116,45.4545,A,33.528,2.1567,31.3113,1.6025,46.8551,2.155,Bundesliga1
D1,27/11/2004,Kaiserslautern,Freiburg,H,1.66,3.4,4.5,1.65,3.6,4.6,1.65,3.3,4.4,1.72,3.25,4.2,2004/5,€33.75m,€22.43m,60.241,60.6061,58.1395,60.6061,29.4118,27.7778,30.7692,30.303,22.2222,21.7391,23.8095,22.7273,H,59.8982,1.185,29.5654,1.3181,22.6245,0.887,Bundesliga1
D1,27/11/2004,M'gladbach,Hamburg,A,2.3,3.2,2.7,2.2,3.3,2.9,2.2,3.0,2.9,2.2,3.2,2.8,2004/5,€50.93m,€65.60m,43.4783,45.4545,45.4545,45.4545,31.25,30.303,31.25,33.3333,37.037,34.4828,35.7143,34.4828,H,44.9604,0.9881,31.5341,1.2799,35.4292,1.219,Bundesliga1
D1,27/11/2004,Werder Bremen,Dortmund,H,1.8,3.25,4.0,1.75,3.4,4.2,1.85,3.1,3.6,1.83,3.2,3.75,2004/5,€98.48m,€78.33m,55.5556,57.1429,54.6448,54.0541,30.7692,29.4118,31.25,32.2581,25.0,23.8095,26.6667,27.7778,H,55.3494,1.3458,30.9223,1.1828,25.8135,1.7573,Bundesliga1
D1,27/11/2004,Wolfsburg,Hertha,A,1.83,3.25,3.75,1.9,3.35,3.6,1.8,3.1,3.8,1.72,3.25,4.2,2004/5,€59.30m,€71.78m,54.6448,52.6316,58.1395,55.5556,30.7692,29.8507,30.7692,32.2581,26.6667,27.7778,23.8095,26.3158,H,55.2429,2.2851,30.9118,0.9965,26.1424,1.6755,Bundesliga1
D1,28/11/2004,Hannover,Stuttgart,D,2.37,3.2,2.62,2.3,3.3,2.75,2.5,3.0,2.5,2.3,3.2,2.62,2004/5,€42.98m,€79.50m,42.1941,43.4783,43.4783,40.0,31.25,30.303,31.25,33.3333,38.1679,36.3636,38.1679,40.0,H,42.2877,1.6409,31.5341,1.2799,38.1748,1.4846,Bundesliga1
D1,28/11/2004,Schalke 04,Bielefeld,H,1.57,3.4,5.5,1.55,3.8,5.2,1.55,3.5,4.8,1.57,3.5,5.0,2004/5,€86.33m,€24.65m,63.6943,64.5161,63.6943,64.5161,29.4118,26.3158,28.5714,28.5714,18.1818,19.2308,20.0,20.8333,H,64.1052,0.4745,28.2176,1.3283,19.5615,1.1288,Bundesliga1
D1,04/12/2004,Bielefeld,Hansa Rostock,D,1.61,3.4,5.0,1.7,3.5,4.4,1.75,3.2,4.0,1.61,3.5,4.5,2004/5,€24.65m,€25.90m,62.1118,58.8235,62.1118,57.1429,29.4118,28.5714,28.5714,31.25,20.0,22.7273,22.2222,25.0,H,60.0475,2.4804,29.4512,1.263,22.4874,2.0517,Bundesliga1
D1,04/12/2004,Freiburg,Werder Bremen,A,3.25,3.25,2.0,3.6,3.25,1.95,3.5,3.1,1.9,3.4,3.25,1.9,2004/5,€22.43m,€98.48m,30.7692,27.7778,29.4118,28.5714,30.7692,30.7692,30.7692,32.2581,50.0,51.2821,52.6316,52.6316,A,29.1326,1.2789,31.1414,0.7444,51.6363,1.2628,Bundesliga1
D1,04/12/2004,Hamburg,Hannover,A,1.8,3.25,4.0,1.85,3.4,3.8,1.85,3.1,3.6,1.83,3.2,3.75,2004/5,€65.60m,€42.98m,55.5556,54.0541,54.6448,54.0541,30.7692,29.4118,31.25,32.2581,25.0,26.3158,26.6667,27.7778,H,54.5772,0.7092,30.9223,1.1828,26.4401,1.1446,Bundesliga1
D1,04/12/2004,Hertha,M'gladbach,H,1.66,3.4,4.5,1.7,3.4,4.6,1.7,3.2,4.2,1.7,3.2,4.5,2004/5,€71.78m,€50.93m,60.241,58.8235,58.8235,58.8235,29.4118,29.4118,31.25,31.25,22.2222,21.7391,22.2222,23.8095,H,59.1779,0.7087,30.3309,1.0613,22.4983,0.9033,Bundesliga1
D1,04/12/2004,Leverkusen,Wolfsburg,H,1.83,3.25,3.75,1.85,3.4,3.8,1.75,3.2,4.0,1.83,3.2,3.75,2004/5,€86.93m,€59.30m,54.6448,54.0541,54.6448,57.1429,30.7692,29.4118,31.25,31.25,26.6667,26.3158,26.6667,25.0,H,55.1216,1.376,30.6702,0.869,26.1623,0.7923,Bundesliga1
D1,04/12/2004,Nurnberg,Bayern Munich,D,5.0,3.4,1.61,4.6,3.4,1.7,4.4,3.3,1.65,4.5,3.2,1.7,2004/5,€34.90m,€175.30m,20.0,21.7391,22.2222,22.7273,29.4118,29.4118,31.25,30.303,62.1118,58.8235,58.8235,60.6061,A,21.6722,1.1855,30.0942,0.8777,60.0912,1.5877,Bundesliga1
D1,04/12/2004,Stuttgart,Bochum,H,1.44,3.75,6.5,1.4,4.1,7.0,1.45,3.8,5.4,1.44,3.6,6.5,2004/5,€79.50m,€31.40m,69.4444,71.4286,69.4444,68.9655,26.6667,24.3902,27.7778,26.3158,15.3846,14.2857,15.3846,18.5185,H,69.8207,1.0954,26.2876,1.4101,15.8934,1.8252,Bundesliga1
D1,05/12/2004,Dortmund,Schalke 04,A,2.37,3.2,2.62,2.65,3.2,2.45,2.5,3.0,2.5,2.5,2.9,2.62,2004/5,€78.33m,€86.33m,42.1941,37.7358,40.0,40.0,31.25,31.25,34.4828,33.3333,38.1679,40.8163,38.1679,40.0,H,39.9825,1.8202,32.579,1.6048,39.288,1.3357,Bundesliga1
D1,05/12/2004,Kaiserslautern,Mainz,H,1.9,3.25,3.5,1.9,3.3,3.7,1.9,3.1,3.5,1.9,3.2,3.5,2004/5,€33.75m,€16.73m,52.6316,52.6316,52.6316,52.6316,30.7692,30.303,31.25,32.2581,28.5714,27.027,28.5714,28.5714,H,52.6316,0.0,31.1451,0.8367,28.1853,0.7722,Bundesliga1
D1,11/12/2004,Bayern Munich,Stuttgart,D,1.61,3.4,5.0,1.65,3.5,4.8,1.65,3.3,4.4,1.57,3.5,5.0,2004/5,€175.30m,€79.50m,62.1118,60.6061,63.6943,60.6061,29.4118,28.5714,28.5714,30.303,20.0,20.8333,20.0,22.7273,H,61.7546,1.4751,29.2144,0.8268,20.8901,1.2862,Bundesliga1
