Season,Date,PSCH,PSCD,PSCA
2022/23,21/08/2022,1.74,3.72,5.27
2022/23,26/08/2022,2.16,3.62,3.46
2022/23,26/08/2022,3.86,3.68,2.01
2022/23,27/08/2022,1.75,3.61,5.51
2022/23,27/08/2022,2.22,3.58,3.36
2022/23,27/08/2022,1.84,3.65,4.71
2022/23,27/08/2022,2.48,3.55,2.92
2022/23,28/08/2022,2.12,3.17,4.15
2022/23,28/08/2022,3.82,3.58,2.05
2022/23,28/08/2022,2.14,3.35,3.8
2022/23,31/08/2022,1.81,3.71,4.77
2022/23,31/08/2022,3.16,3.55,2.32
2022/23,02/09/2022,1.93,3.57,4.31
2022/23,03/09/2022,2.34,3.48,3.2
2022/23,03/09/2022,2.5,3.22,3.16
2022/23,03/09/2022,4.03,3.29,2.1
2022/23,04/09/2022,2.17,3.55,3.5
2022/23,04/09/2022,4.17,3.51,1.98
2022/23,04/09/2022,1.67,4.17,5.21
2022/23,05/09/2022,1.82,3.5,5.13
2022/23,05/09/2022,2.09,3.7,3.58
2022/23,09/09/2022,2.62,3.18,3.02
2022/23,09/09/2022,3.24,3.31,2.4
2022/23,10/09/2022,2.39,3.57,3.04
2022/23,10/09/2022,2.24,3.51,3.37
2022/23,10/09/2022,2.64,3.29,2.91
2022/23,11/09/2022,2.07,3.46,3.89
2022/23,11/09/2022,2.62,3.42,2.83
2022/23,11/09/2022,1.63,4.05,5.95
2022/23,12/09/2022,1.7,4.24,4.82
2022/23,16/09/2022,2.09,3.34,3.97
2022/23,16/09/2022,1.68,3.96,5.42
2022/23,17/09/2022,2.78,3.59,2.57
2022/23,17/09/2022,2.76,3.57,2.59
2022/23,17/09/2022,1.56,4.07,6.79
2022/23,17/09/2022,2.75,3.16,2.89
2022/23,18/09/2022,3.4,3.45,2.25
2022/23,18/09/2022,2.14,3.7,3.43
2022/23,18/09/2022,4.29,3.44,1.98
2022/23,30/09/2022,2.35,3.22,3.43
2022/23,30/09/2022,2.48,3.45,2.99
2022/23,01/10/2022,2.13,3.64,3.43
2022/23,01/10/2022,1.85,3.66,4.47
2022/23,01/10/2022,1.67,4.11,5.2
2022/23,02/10/2022,2.05,3.63,3.76
2022/23,02/10/2022,1.72,3.98,5.04
2022/23,02/10/2022,5.8,4.46,1.57
2022/23,03/10/2022,2.59,3.01,3.23
2022/23,06/10/2022,7.27,3.55,1.62
2022/23,07/10/2022,4.17,3.48,1.97
2022/23,07/10/2022,2.2,3.68,3.26
2022/23,08/10/2022,2.84,3.43,2.56
2022/23,08/10/2022,1.89,3.37,4.75
2022/23,08/10/2022,1.92,3.59,4.25
2022/23,09/10/2022,1.72,3.97,4.88
2022/23,09/10/2022,1.81,3.58,4.88
2022/23,10/10/2022,1.16,7.87,18.67
2022/23,10/10/2022,2.43,3.28,3.15
2022/23,14/10/2022,2.28,3.6,3.15
2022/23,14/10/2022,2.97,3.51,2.43
2022/23,15/10/2022,2.21,3.19,3.75
2022/23,15/10/2022,5.52,3.93,1.66
2022/23,15/10/2022,2.33,3.15,3.48
2022/23,15/10/2022,1.83,3.66,4.64
2022/23,16/10/2022,3.11,3.28,2.46
2022/23,16/10/2022,2.44,3.5,2.97
2022/23,16/10/2022,3.23,3.59,2.25
2022/23,21/10/2022,1.96,3.55,4.11
2022/23,22/10/2022,3.31,3.71,2.18
2022/23,22/10/2022,2.1,3.49,3.68
2022/23,22/10/2022,1.22,6.83,13.4
2022/23,23/10/2022,2.34,3.41,3.19
2022/23,23/10/2022,2.33,3.59,3.08
2022/23,23/10/2022,3.87,3.42,2.07
2022/23,24/10/2022,2.8,3.15,2.79
2022/23,24/10/2022,2.25,3.64,3.19
2022/23,28/10/2022,3.39,3.62,2.16
2022/23,28/10/2022,2.07,3.66,3.59
2022/23,29/10/2022,3.36,3.33,2.3
2022/23,29/10/2022,3.16,3.62,2.26
2022/23,29/10/2022,1.96,3.6,4.03
2022/23,30/10/2022,2.85,3.22,2.69
2022/23,30/10/2022,1.73,3.97,4.84
2022/23,30/10/2022,3.95,3.31,2.09
2022/23,31/10/2022,2.26,3.07,3.76
2022/23,04/11/2022,2.11,3.46,3.68
2022/23,04/11/2022,1.61,4.14,5.79
2022/23,05/11/2022,2.88,2.79,3.05
2022/23,05/11/2022,1.87,3.67,4.41
2022/23,05/11/2022,1.81,4.01,4.29
2022/23,05/11/2022,1.36,5.25,8.88
2022/23,06/11/2022,3.0,3.41,2.45
2022/23,06/11/2022,2.51,3.24,3.06
2022/23,06/11/2022,1.41,4.96,7.96
2022/23,11/11/2022,1.94,3.45,4.34
2022/23,11/11/2022,2.36,3.4,3.17
2022/23,12/11/2022,3.16,3.5,2.32
2022/23,12/11/2022,1.68,3.86,5.45
2022/23,12/11/2022,3.76,3.78,1.98
2022/23,12/11/2022,7.47,4.42,1.48
2022/23,13/11/2022,3.12,3.32,2.43
2022/23,13/11/2022,2.21,3.45,3.44
2022/23,13/11/2022,3.19,3.33,2.39
2022/23,18/11/2022,2.75,3.69,2.51
2022/23,27/01/2023,2.49,3.22,3.12
2022/23,27/01/2023,5.55,3.93,1.66
2022/23,28/01/2023,5.66,3.23,1.82
2022/23,28/01/2023,2.62,3.35,2.83
2022/23,28/01/2023,2.27,3.3,3.45
2022/23,29/01/2023,2.21,3.34,3.55
2022/23,29/01/2023,1.41,4.78,8.14
2022/23,29/01/2023,2.43,3.35,3.09
2022/23,30/01/2023,2.42,3.16,3.3
2022/23,01/02/2023,4.64,3.5,1.87
2022/23,03/02/2023,1.82,3.91,4.33
2022/23,04/02/2023,1.52,4.05,7.55
2022/23,04/02/2023,2.0,3.71,3.79
2022/23,04/02/2023,3.07,3.56,2.35
2022/23,05/02/2023,1.98,3.43,4.18
2022/23,05/02/2023,1.42,4.62,7.99
2022/23,05/02/2023,1.76,3.77,4.95
2022/23,06/02/2023,3.83,3.17,2.19
2022/23,10/02/2023,7.91,4.19,1.49
2022/23,10/02/2023,2.84,3.34,2.62
2022/23,11/02/2023,1.98,3.49,4.1
2022/23,11/02/2023,4.94,3.79,1.75
2022/23,11/02/2023,3.36,3.66,2.16
2022/23,12/02/2023,3.07,3.26,2.5
2022/23,12/02/2023,2.22,3.35,3.51
2022/23,12/02/2023,1.85,3.46,4.85
2022/23,13/02/2023,2.01,3.28,4.32
2022/23,17/02/2023,1.93,3.33,4.64
2022/23,17/02/2023,1.72,3.75,5.33
2022/23,18/02/2023,2.5,3.32,3.02
2022/23,18/02/2023,1.47,4.33,7.86
2022/23,18/02/2023,2.01,3.38,4.15
2022/23,19/02/2023,2.23,3.49,3.36
2022/23,19/02/2023,1.75,3.84,4.92
2022/23,19/02/2023,2.81,3.22,2.73
2022/23,20/02/2023,2.03,3.44,3.97
2022/23,24/02/2023,7.42,4.27,1.5
2022/23,24/02/2023,1.98,3.55,4.03
2022/23,25/02/2023,2.45,2.89,3.59
2022/23,25/02/2023,1.93,3.38,4.5
2022/23,25/02/2023,2.65,3.15,2.95
2022/23,26/02/2023,2.82,3.46,2.57
2022/23,26/02/2023,3.44,3.66,2.13
2022/23,26/02/2023,4.52,3.45,1.91
2022/23,27/02/2023,2.31,3.45,3.22
2022/23,03/03/2023,4.0,3.14,2.15
2022/23,03/03/2023,1.35,5.27,9.06
2022/23,04/03/2023,2.39,3.09,3.43
2022/23,04/03/2023,2.35,3.48,3.13
2022/23,04/03/2023,3.29,3.46,2.27
2022/23,05/03/2023,2.31,3.33,3.33
2022/23,05/03/2023,3.92,3.51,2.02
2022/23,05/03/2023,1.97,3.35,4.38
2022/23,06/03/2023,2.07,3.51,3.77
2022/23,08/03/2023,2.92,3.02,2.78
2022/23,10/03/2023,2.55,3.36,2.92
2022/23,10/03/2023,1.19,6.9,16.98
2022/23,11/03/2023,2.86,3.2,2.7
2022/23,11/03/2023,3.97,3.68,1.96
2022/23,11/03/2023,2.78,3.41,2.66
2022/23,12/03/2023,2.5,2.95,3.39
2022/23,12/03/2023,3.03,3.08,2.64
2022/23,12/03/2023,1.46,4.46,7.84
2022/23,13/03/2023,3.03,3.39,2.45
2022/23,17/03/2023,1.84,3.68,4.53
2022/23,17/03/2023,3.25,3.31,2.36
2022/23,18/03/2023,2.25,3.35,3.44
2022/23,18/03/2023,2.32,3.47,3.18
2022/23,18/03/2023,1.54,4.58,5.84
2022/23,18/03/2023,1.39,4.8,8.88
2022/23,19/03/2023,2.01,3.36,4.19
2022/23,19/03/2023,3.74,3.11,2.25
2022/23,19/03/2023,3.4,3.41,2.24
2022/23,31/03/2023,2.56,3.13,3.1
2022/23,31/03/2023,2.31,3.11,3.6
2022/23,01/04/2023,1.97,3.46,4.18
2022/23,01/04/2023,3.8,3.28,2.15
2022/23,01/04/2023,2.15,3.36,3.68
2022/23,02/04/2023,3.02,3.21,2.56
2022/23,02/04/2023,2.61,3.12,3.04
2022/23,02/04/2023,1.93,3.7,4.02
2022/23,03/04/2023,2.5,3.36,2.97
2022/23,06/04/2023,3.2,3.0,2.58
2022/23,06/04/2023,1.89,3.52,4.5
2022/23,08/04/2023,2.86,3.52,2.5
2022/23,08/04/2023,1.76,3.8,4.89
2022/23,08/04/2023,1.81,3.55,4.61
2022/23,08/04/2023,1.66,3.71,6.04
2022/23,10/04/2023,1.86,3.8,4.25
2022/23,10/04/2023,6.19,3.62,1.67
2022/23,10/04/2023,4.82,3.8,1.77
2022/23,14/04/2023,2.23,3.1,3.82
2022/23,14/04/2023,2.42,3.3,3.16
2022/23,15/04/2023,2.85,3.09,2.79
2022/23,15/04/2023,2.83,3.25,2.7
2022/23,15/04/2023,4.31,4.01,1.8
2022/23,16/04/2023,1.68,3.87,5.48
2022/23,16/04/2023,1.37,4.92,9.67
2022/23,16/04/2023,2.49,3.34,3.02
2022/23,17/04/2023,2.18,3.34,3.61
2022/23,21/04/2023,2.74,3.39,2.69
2022/23,21/04/2023,3.27,3.19,2.42
2022/23,22/04/2023,2.44,3.34,3.09
2022/23,22/04/2023,6.95,3.82,1.58
2022/23,22/04/2023,1.55,4.37,6.07
2022/23,23/04/2023,2.88,3.29,2.62
2022/23,23/04/2023,2.9,3.08,2.76
2022/23,23/04/2023,1.8,3.61,4.9
2022/23,24/04/2023,3.26,3.39,2.32
2022/23,28/04/2023,1.51,4.56,6.5
2022/23,28/04/2023,1.24,6.43,12.43
2022/23,29/04/2023,2.5,3.15,3.17
2022/23,29/04/2023,2.23,3.46,3.38
2022/23,29/04/2023,2.76,3.18,2.81
2022/23,30/04/2023,3.14,3.17,2.51
2022/23,30/04/2023,2.25,3.31,3.48
2022/23,30/04/2023,1.71,3.94,5.03
2022/23,01/05/2023,1.88,3.55,4.48
2022/23,05/05/2023,2.01,3.43,4.09
2022/23,05/05/2023,2.11,3.36,3.8
2022/23,06/05/2023,2.95,2.92,2.85
2022/23,06/05/2023,1.58,4.19,5.95
2022/23,06/05/2023,2.89,3.55,2.47
2022/23,07/05/2023,1.99,3.67,3.85
2022/23,07/05/2023,8.81,4.3,1.44
2022/23,07/05/2023,2.22,3.65,3.23
2022/23,08/05/2023,3.13,3.21,2.49
2022/23,12/05/2023,1.73,3.71,5.26
2022/23,12/05/2023,1.58,4.59,5.38
2022/23,13/05/2023,2.16,3.48,3.53
2022/23,13/05/2023,2.52,3.39,2.93
2022/23,13/05/2023,2.6,3.35,2.91
2022/23,14/05/2023,2.1,3.51,3.66
2022/23,14/05/2023,1.33,5.39,9.73
2022/23,14/05/2023,2.07,3.59,3.65
2022/23,15/05/2023,3.02,3.09,2.64
2022/23,19/05/2023,1.87,3.4,4.83
2022/23,19/05/2023,4.79,3.77,1.78
2022/23,20/05/2023,2.11,3.66,3.49
2022/23,20/05/2023,2.73,3.62,2.56
2022/23,20/05/2023,4.76,4.16,1.7
2022/23,21/05/2023,1.79,3.55,5.05
2022/23,21/05/2023,2.39,3.3,3.21
2022/23,21/05/2023,3.68,3.84,1.99
2022/23,22/05/2023,2.95,3.01,2.77
2022/23,27/05/2023,2.38,3.66,2.94
2022/23,27/05/2023,1.25,6.54,10.92
2022/23,27/05/2023,1.85,3.96,4.13
2022/23,27/05/2023,3.27,3.7,2.18
2022/23,27/05/2023,1.52,4.41,6.61
2022/23,27/05/2023,1.56,4.54,5.69
2022/23,27/05/2023,1.35,5.66,8.24
2022/23,27/05/2023,2.82,3.08,2.83
2022/23,27/05/2023,2.49,3.61,2.81
2023/24,21/07/2023,3.37,3.33,2.29
2023/24,21/07/2023,1.48,4.65,6.87
2023/24,22/07/2023,3.67,3.2,2.23
2023/24,22/07/2023,1.33,5.39,10.17
2023/24,22/07/2023,3.24,2.96,2.59
2023/24,23/07/2023,2.97,3.24,2.58
2023/24,23/07/2023,2.07,3.54,3.72
2023/24,23/07/2023,1.82,3.79,4.51
2023/24,24/07/2023,2.23,3.47,3.37
2023/24,28/07/2023,2.3,3.21,3.49
2023/24,29/07/2023,2.24,3.13,3.75
2023/24,29/07/2023,2.11,3.61,3.52
2023/24,29/07/2023,2.74,3.18,2.83
2023/24,30/07/2023,5.17,3.38,1.83
2023/24,30/07/2023,1.76,3.67,5.09
2023/24,30/07/2023,1.71,4.19,4.66
2023/24,04/08/2023,2.16,3.52,3.49
2023/24,04/08/2023,2.29,3.47,3.25
2023/24,05/08/2023,1.52,4.08,7.33
2023/24,05/08/2023,4.43,3.43,1.93
2023/24,05/08/2023,2.09,3.31,3.94
2023/24,06/08/2023,3.98,3.85,1.91
2023/24,06/08/2023,1.5,4.61,6.45
2023/24,07/08/2023,2.44,3.26,3.15
2023/24,11/08/2023,2.19,3.52,3.42
2023/24,11/08/2023,3.13,2.98,2.65
2023/24,12/08/2023,3.17,3.18,2.49
2023/24,12/08/2023,2.19,3.47,3.4
2023/24,12/08/2023,2.18,3.44,3.53
2023/24,13/08/2023,2.01,3.69,3.76
2023/24,13/08/2023,6.37,4.34,1.54
2023/24,14/08/2023,1.81,3.57,4.91
2023/24,18/08/2023,1.72,3.92,5.01
2023/24,18/08/2023,2.12,3.48,3.62
2023/24,19/08/2023,2.0,3.36,4.23
2023/24,19/08/2023,1.36,5.32,8.51
2023/24,19/08/2023,2.55,3.31,2.94
2023/24,20/08/2023,3.17,3.95,2.15
2023/24,20/08/2023,4.26,3.67,1.89
2023/24,20/08/2023,1.39,5.1,8.18
2023/24,21/08/2023,3.42,3.1,2.39
2023/24,25/08/2023,3.92,3.55,2.03
2023/24,25/08/2023,2.26,3.47,3.31
2023/24,26/08/2023,2.31,3.15,3.54
2023/24,26/08/2023,2.73,3.26,2.78
2023/24,26/08/2023,1.52,4.16,7.79
2023/24,27/08/2023,2.63,3.33,2.84
2023/24,27/08/2023,2.1,3.51,3.66
2023/24,30/08/2023,1.75,3.99,4.62
2023/24,01/09/2023,2.65,3.17,2.93
2023/24,01/09/2023,2.07,3.46,3.81
2023/24,02/09/2023,2.74,3.05,2.94
2023/24,02/09/2023,1.99,3.37,4.24
2023/24,02/09/2023,1.33,5.42,9.65
2023/24,03/09/2023,2.53,3.27,3.01
2023/24,03/09/2023,2.69,3.76,2.49
2023/24,03/09/2023,1.46,4.79,6.95
2023/24,03/09/2023,1.31,5.68,10.32
2023/24,15/09/2023,2.91,3.21,2.65
2023/24,15/09/2023,2.29,3.42,3.3
2023/24,16/09/2023,1.77,4.16,4.35
2023/24,16/09/2023,1.33,5.37,9.87
2023/24,16/09/2023,2.32,3.35,3.29
2023/24,17/09/2023,2.3,3.37,3.32
2023/24,17/09/2023,2.74,3.34,2.71
2023/24,17/09/2023,5.77,3.67,1.69
2023/24,18/09/2023,3.39,3.44,2.23
2023/24,22/09/2023,2.43,3.38,3.07
2023/24,22/09/2023,2.79,3.3,2.7
2023/24,23/09/2023,1.6,4.19,5.72
2023/24,23/09/2023,4.04,3.12,2.15
2023/24,23/09/2023,2.76,3.4,2.66
2023/24,23/09/2023,1.35,5.32,8.99
2023/24,24/09/2023,2.05,3.4,3.98
2023/24,24/09/2023,4.08,3.63,1.94
2023/24,24/09/2023,1.52,4.41,6.37
2023/24,27/09/2023,2.41,3.75,2.84
2023/24,28/09/2023,2.12,3.38,3.74
2023/24,29/09/2023,2.74,3.29,2.75
2023/24,29/09/2023,1.58,3.99,6.41
2023/24,30/09/2023,2.65,3.16,2.95
2023/24,30/09/2023,2.64,3.27,2.87
2023/24,30/09/2023,2.43,2.98,3.5
2023/24,01/10/2023,1.56,4.3,6.07
2023/24,01/10/2023,2.78,3.56,2.55
2023/24,01/10/2023,2.82,3.46,2.57
2023/24,02/10/2023,2.67,3.37,2.77
2023/24,06/10/2023,2.52,2.96,3.35
2023/24,06/10/2023,1.28,5.83,11.53
2023/24,07/10/2023,1.74,3.96,4.8
2023/24,07/10/2023,1.91,3.7,4.14
2023/24,07/10/2023,3.92,3.32,2.09
2023/24,07/10/2023,3.53,3.91,2.02
2023/24,08/10/2023,2.39,3.31,3.21
2023/24,08/10/2023,2.16,3.41,3.6
2023/24,08/10/2023,1.99,3.67,3.85
2023/24,20/10/2023,2.04,3.6,3.76
2023/24,20/10/2023,2.29,3.47,3.23
2023/24,21/10/2023,4.55,3.55,1.87
2023/24,21/10/2023,4.36,3.61,1.89
2023/24,21/10/2023,1.37,5.18,8.61
2023/24,22/10/2023,1.91,3.7,4.14
2023/24,22/10/2023,4.2,3.6,1.93
2023/24,23/10/2023,2.83,2.95,2.93
2023/24,24/10/2023,1.63,4.18,5.38
2023/24,27/10/2023,1.91,3.56,4.34
2023/24,27/10/2023,2.8,3.29,2.69
2023/24,28/10/2023,4.15,2.95,2.21
2023/24,28/10/2023,1.93,3.79,3.94
2023/24,28/10/2023,3.52,3.27,2.25
2023/24,28/10/2023,2.75,3.16,2.83
2023/24,29/10/2023,2.2,3.46,3.44
2023/24,29/10/2023,1.28,5.96,11.47
2023/24,29/10/2023,1.44,4.72,7.51
2023/24,03/11/2023,1.58,3.85,6.92
2023/24,03/11/2023,1.54,4.37,6.3
2023/24,04/11/2023,4.68,4.13,1.72
2023/24,04/11/2023,2.33,3.06,3.59
2023/24,04/11/2023,1.36,5.21,8.94
2023/24,05/11/2023,1.73,3.68,5.36
2023/24,05/11/2023,1.56,4.31,5.88
2023/24,05/11/2023,3.94,3.79,1.93
2023/24,06/11/2023,2.51,3.24,3.06
2023/24,10/11/2023,2.11,3.1,4.2
2023/24,10/11/2023,2.18,3.26,3.71
2023/24,11/11/2023,5.26,3.66,1.75
2023/24,11/11/2023,2.36,3.52,3.08
2023/24,11/11/2023,2.68,3.5,2.67
2023/24,12/11/2023,3.13,3.33,2.42
2023/24,12/11/2023,2.61,3.41,2.81
2023/24,12/11/2023,2.16,3.46,3.54
2023/24,13/11/2023,2.91,3.39,2.54
2023/24,18/11/2023,1.88,3.6,4.43
2023/24,24/11/2023,2.71,3.48,2.66
2023/24,24/11/2023,2.39,3.12,3.4
2023/24,25/11/2023,1.6,4.06,6.02
2023/24,25/11/2023,1.28,6.06,10.56
2023/24,25/11/2023,1.45,4.27,8.66
2023/24,26/11/2023,2.99,3.28,2.54
2023/24,26/11/2023,3.08,3.44,2.4
2023/24,26/11/2023,1.55,4.28,6.34
2023/24,27/11/2023,2.1,3.27,3.96
2023/24,01/12/2023,3.52,3.17,2.3
2023/24,01/12/2023,3.15,3.82,2.2
2023/24,02/12/2023,2.2,3.39,3.52
2023/24,02/12/2023,3.24,3.33,2.36
2023/24,03/12/2023,1.67,3.81,5.67
2023/24,03/12/2023,3.59,3.65,2.08
2023/24,03/12/2023,4.01,3.69,1.94
2023/24,08/12/2023,3.39,3.57,2.18
2023/24,08/12/2023,1.55,4.15,6.53
2023/24,09/12/2023,2.12,3.52,3.59
2023/24,09/12/2023,1.67,3.82,5.7
2023/24,09/12/2023,2.25,3.24,3.57
2023/24,10/12/2023,1.9,3.48,4.51
2023/24,10/12/2023,6.27,4.47,1.53
2023/24,10/12/2023,2.82,3.51,2.55
2023/24,11/12/2023,3.56,3.33,2.21
2023/24,15/12/2023,2.01,3.38,4.14
2023/24,15/12/2023,2.17,3.29,3.71
2023/24,16/12/2023,4.68,3.65,1.83
2023/24,16/12/2023,3.32,3.75,2.15
2023/24,16/12/2023,3.45,3.26,2.29
2023/24,17/12/2023,2.39,3.39,3.12
2023/24,17/12/2023,1.48,4.58,6.98
2023/24,17/12/2023,1.61,4.07,5.87
2023/24,18/12/2023,1.57,3.84,6.78
2023/24,20/12/2023,3.21,3.19,2.45
2023/24,09/02/2024,2.36,3.13,3.45
2023/24,09/02/2024,6.28,4.24,1.56
2023/24,10/02/2024,1.99,3.29,4.37
2023/24,10/02/2024,1.93,3.31,4.65
2023/24,10/02/2024,1.79,3.66,4.91
2023/24,11/02/2024,6.22,3.84,1.62
2023/24,11/02/2024,2.67,3.44,2.73
2023/24,11/02/2024,3.03,3.28,2.51
2023/24,12/02/2024,1.76,3.76,4.9
2023/24,16/02/2024,3.53,3.46,2.16
2023/24,16/02/2024,1.68,3.74,5.75
2023/24,17/02/2024,2.4,3.05,3.48
2023/24,17/02/2024,2.38,3.41,3.13
2023/24,17/02/2024,1.86,3.33,5.03
2023/24,18/02/2024,2.46,3.21,3.18
2023/24,18/02/2024,1.32,5.53,10.18
2023/24,18/02/2024,3.0,3.46,2.44
2023/24,19/02/2024,2.03,3.51,3.9
2023/24,23/02/2024,2.25,3.02,3.87
2023/24,23/02/2024,1.35,5.49,8.71
2023/24,24/02/2024,1.55,4.45,5.91
2023/24,24/02/2024,1.93,3.36,4.54
2023/24,24/02/2024,5.82,4.01,1.63
2023/24,25/02/2024,3.32,3.23,2.37
2023/24,25/02/2024,2.42,3.35,3.11
2023/24,25/02/2024,3.6,3.38,2.18
2023/24,26/02/2024,2.71,2.94,3.09
2023/24,28/02/2024,2.05,3.32,4.06
2023/24,01/03/2024,1.76,3.37,5.87
2023/24,01/03/2024,3.57,2.96,2.41
2023/24,02/03/2024,2.44,3.58,2.9
2023/24,02/03/2024,2.26,3.06,3.79
2023/24,02/03/2024,1.89,3.83,4.07
2023/24,03/03/2024,2.39,3.22,3.29
2023/24,03/03/2024,2.13,3.36,3.77
2023/24,03/03/2024,2.06,3.28,4.1
2023/24,04/03/2024,1.86,3.45,4.8
2023/24,08/03/2024,2.06,2.98,4.7
2023/24,08/03/2024,1.98,3.44,4.18
2023/24,09/03/2024,2.75,3.0,2.98
2023/24,09/03/2024,6.22,4.2,1.56
2023/24,09/03/2024,2.86,3.28,2.64
2023/24,10/03/2024,2.27,3.18,3.34
2023/24,10/03/2024,1.71,4.16,4.72
2023/24,10/03/2024,3.83,3.63,2.01
2023/24,11/03/2024,1.96,3.34,4.41
2023/24,13/03/2024,4.89,3.37,1.87
2023/24,12/03/2024,1.46,4.41,7.98
2023/24,15/03/2024,1.69,3.72,5.62
2023/24,15/03/2024,1.62,3.64,6.9
2023/24,16/03/2024,1.92,3.56,4.28
2023/24,16/03/2024,3.09,3.18,2.53
2023/24,16/03/2024,2.6,3.37,2.84
2023/24,16/03/2024,1.8,3.54,5.05
2023/24,17/03/2024,3.35,3.58,2.2
2023/24,17/03/2024,8.05,4.67,1.43
2023/24,17/03/2024,1.61,3.82,6.49
2023/24,30/03/2024,1.43,4.82,7.27
2023/24,30/03/2024,1.37,5.18,8.21
2023/24,30/03/2024,2.25,2.91,3.98
2023/24,30/03/2024,1.71,3.91,4.92
2023/24,01/04/2024,3.03,3.17,2.55
2023/24,01/04/2024,4.81,3.54,1.81
2023/24,01/04/2024,2.06,3.34,3.91
2023/24,01/04/2024,3.5,3.46,2.15
2023/24,02/04/2024,3.18,2.93,2.61
2023/24,05/04/2024,1.45,4.69,7.13
2023/24,05/04/2024,3.77,3.38,2.09
2023/24,06/04/2024,1.89,3.3,4.73
2023/24,06/04/2024,1.88,3.51,4.46
2023/24,06/04/2024,2.01,3.04,4.71
2023/24,07/04/2024,2.34,2.94,3.67
2023/24,07/04/2024,2.25,3.54,3.21
2023/24,07/04/2024,1.99,3.63,3.8
2023/24,08/04/2024,2.04,3.46,3.82
2023/24,12/04/2024,2.59,2.78,3.41
2023/24,12/04/2024,1.48,4.61,6.59
2023/24,13/04/2024,3.18,3.3,2.37
2023/24,13/04/2024,5.54,3.94,1.64
2023/24,13/04/2024,2.06,3.32,3.96
2023/24,14/04/2024,3.87,3.57,1.99
2023/24,14/04/2024,1.83,3.66,4.5
2023/24,14/04/2024,2.46,3.23,3.1
2023/24,15/04/2024,2.24,3.02,3.82
2023/24,19/04/2024,2.4,3.12,3.32
2023/24,19/04/2024,1.55,4.25,6.11
2023/24,20/04/2024,2.03,3.36,4.01
2023/24,20/04/2024,2.58,3.25,2.91
2023/24,20/04/2024,2.95,3.46,2.44
2023/24,21/04/2024,1.77,3.55,5.11
2023/24,21/04/2024,4.49,4.12,1.74
2023/24,21/04/2024,1.63,3.63,6.57
2023/24,22/04/2024,2.15,2.98,4.2
2023/24,26/04/2024,1.91,2.99,5.46
2023/24,26/04/2024,1.93,4.05,3.64
2023/24,27/04/2024,1.52,4.57,6.02
2023/24,27/04/2024,1.75,3.6,5.38
2023/24,27/04/2024,4.0,3.6,1.95
2023/24,28/04/2024,2.58,2.95,3.2
2023/24,28/04/2024,6.03,4.13,1.57
2023/24,28/04/2024,1.9,3.47,4.41
2023/24,29/04/2024,3.26,3.07,2.46
2023/24,03/05/2024,2.14,3.52,3.46
2023/24,03/05/2024,3.58,3.7,2.04
2023/24,04/05/2024,3.41,3.74,2.08
2023/24,04/05/2024,4.18,3.76,1.87
2023/24,04/05/2024,5.22,4.32,1.61
2023/24,05/05/2024,2.42,3.14,3.26
2023/24,05/05/2024,2.93,2.89,2.84
2023/24,05/05/2024,1.47,4.55,6.94
2023/24,06/05/2024,1.41,5.42,6.71
2023/24,10/05/2024,1.43,4.65,7.81
2023/24,10/05/2024,2.3,3.14,3.5
2023/24,11/05/2024,1.56,4.27,5.85
2023/24,11/05/2024,1.61,4.44,5.11
2023/24,11/05/2024,1.71,4.14,4.64
2023/24,12/05/2024,2.43,3.03,3.36
2023/24,12/05/2024,2.26,3.62,3.11
2023/24,12/05/2024,2.34,3.2,3.35
2023/24,13/05/2024,2.14,3.49,3.49
2023/24,17/05/2024,3.82,4.28,1.83
2023/24,17/05/2024,1.75,3.87,4.23
2023/24,18/05/2024,1.76,4.11,4.32
2023/24,18/05/2024,1.75,3.63,5.13
2023/24,18/05/2024,2.65,3.58,2.62
2023/24,19/05/2024,3.61,3.36,2.15
2023/24,19/05/2024,4.94,3.53,1.8
2023/24,19/05/2024,4.3,3.98,1.79
2023/24,20/05/2024,1.44,4.92,6.71
2023/24,25/05/2024,1.37,4.85,8.35
2023/24,25/05/2024,2.1,3.99,3.08
2023/24,25/05/2024,1.63,4.28,4.82
2023/24,25/05/2024,2.33,3.68,2.87
2023/24,25/05/2024,1.57,4.72,4.82
2023/24,25/05/2024,2.77,3.15,2.7
2023/24,25/05/2024,2.21,3.62,3.11
2023/24,25/05/2024,2.27,3.57,3.03
2023/24,25/05/2024,2.77,3.55,2.46
2024/25,19/07/2024,1.51,4.73,5.91
2024/25,19/07/2024,1.99,3.53,3.94
2024/25,20/07/2024,2.73,3.34,2.68
2024/25,20/07/2024,1.57,4.16,5.95
2024/25,20/07/2024,1.63,4.01,5.55
2024/25,21/07/2024,2.94,2.99,2.75
2024/25,21/07/2024,1.65,4.29,4.87
2024/25,21/07/2024,5.06,4.09,1.66
2024/25,22/07/2024,2.79,3.45,2.56
2024/25,26/07/2024,2.54,3.35,2.89
2024/25,26/07/2024,1.83,3.84,4.29
2024/25,27/07/2024,2.42,3.35,3.05
2024/25,27/07/2024,2.89,3.65,2.39
2024/25,27/07/2024,2.94,3.56,2.4
2024/25,28/07/2024,3.12,3.61,2.26
2024/25,28/07/2024,1.75,3.44,5.52
2024/25,28/07/2024,4.07,3.37,2.01
2024/25,29/07/2024,1.46,4.37,7.77
