Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA
B1,29/10/2005,Charleroi,Westerlo,2.0,1.0,H,2.0,0.0,2.3,3.2,2.7,2.4,3.2,2.6,2.2,3.1,2.8,2.2,3.2,2.8,2.3,3.2,2.65,2005/6,€15.10m,€17.55m,2.25,3.2,2.75
B1,29/10/2005,Club Brugge,Gent,2.0,1.0,H,1.0,0.0,1.5,3.5,6.0,1.6,3.5,5.0,1.55,3.5,4.8,1.44,3.6,6.5,1.45,3.75,5.8,2005/6,€50.60m,€22.35m,1.45,3.75,6.0
B1,29/10/2005,FC Brussels,Genk,1.0,0.0,H,1.0,0.0,2.75,3.2,2.25,2.4,3.2,2.6,2.5,3.0,2.5,2.75,3.25,2.2,2.6,3.0,2.45,2005/6,€14.25m,€35.15m,2.5,3.25,2.35
B1,29/10/2005,Lierse,Cercle Brugge,0.0,4.0,A,0.0,4.0,1.9,3.25,3.5,2.1,3.2,3.1,1.9,3.1,3.5,1.91,3.25,3.4,2.05,3.2,3.1,2005/6,€16.65m,€12.00m,1.9,3.3,3.3
B1,29/10/2005,St Truiden,Louvieroise,1.0,3.0,A,0.0,1.0,1.72,3.5,4.0,1.65,3.5,4.5,1.7,3.3,4.0,1.7,3.5,4.0,1.7,3.4,4.1,2005/6,€13.90m,€11.80m,1.65,3.4,4.35
B1,30/10/2005,Mouscron,Standard,2.0,1.0,H,1.0,0.0,4.0,3.5,1.72,4.2,3.3,1.75,4.4,3.3,1.65,4.5,3.2,1.7,4.4,3.45,1.65,2005/6,€14.65m,€52.10m,4.5,3.5,1.6
B1,30/10/2005,Roeselare,Germinal,5.0,1.0,H,4.0,0.0,2.0,3.25,3.25,1.8,3.25,4.0,2.0,3.2,3.1,1.9,3.3,3.4,1.9,3.3,3.4,2005/6,€9.28m,€23.18m,2.0,3.25,3.25
B1,04/11/2005,Gent,Lokeren,1.0,2.0,A,0.0,2.0,2.0,3.3,3.3,1.95,3.2,3.5,1.9,3.2,3.4,1.83,3.2,3.75,1.9,3.25,3.4,2005/6,€22.35m,€23.40m,1.9,3.25,3.4
B1,05/11/2005,Anderlecht,Charleroi,3.0,1.0,H,2.0,1.0,1.3,4.5,8.5,1.3,4.5,8.5,1.27,4.3,8.5,1.29,4.33,9.0,1.28,4.5,8.0,2005/6,€71.95m,€15.10m,1.28,4.5,8.0
B1,05/11/2005,Cercle Brugge,St Truiden,2.0,1.0,H,2.0,1.0,1.61,3.4,5.0,1.7,3.5,4.15,1.75,3.2,4.0,1.67,3.25,4.5,1.65,3.4,4.4,2005/6,€12.00m,€13.90m,1.65,3.5,4.35
B1,05/11/2005,Genk,Roeselare,4.0,1.0,H,3.0,0.0,1.53,3.5,6.0,1.6,3.4,5.25,1.5,3.7,5.0,1.44,3.6,6.5,1.5,3.6,5.5,2005/6,€35.15m,€9.28m,1.45,3.75,6.0
B1,05/11/2005,Germinal,Lierse,4.0,0.0,H,1.0,0.0,2.1,3.25,3.1,2.15,3.4,2.8,2.2,3.0,2.9,1.91,3.2,3.5,2.1,3.2,3.0,2005/6,€23.18m,€16.65m,2.1,3.2,3.0
B1,05/11/2005,Louvieroise,Beveren,2.0,0.0,H,1.0,0.0,2.1,3.4,3.0,2.15,3.4,2.86,2.1,3.2,2.9,2.0,3.4,3.0,2.1,3.2,3.0,2005/6,€11.80m,€16.75m,2.1,3.25,2.9
B1,05/11/2005,Mouscron,FC Brussels,1.0,1.0,D,1.0,1.0,2.1,3.4,3.0,2.15,3.4,2.86,2.0,3.2,3.1,1.91,3.25,3.4,2.1,3.2,3.0,2005/6,€14.65m,€14.25m,2.1,3.25,2.9
B1,06/11/2005,Standard,Westerlo,1.0,0.0,H,0.0,0.0,1.53,3.5,6.0,1.45,3.6,6.8,1.45,3.8,5.4,1.4,3.75,7.0,1.5,3.6,5.5,2005/6,€52.10m,€17.55m,1.5,3.6,5.5
B1,06/11/2005,Waregem,Club Brugge,2.0,1.0,H,1.0,0.0,4.5,3.4,1.66,4.15,3.35,1.75,4.0,3.2,1.75,4.0,3.4,1.73,4.2,3.4,1.7,2005/6,€10.88m,€50.60m,4.35,3.5,1.65
B1,09/11/2005,Lokeren,Lierse,1.0,0.0,H,1.0,0.0,1.57,3.5,5.0,1.4,3.75,7.5,1.4,3.9,6.0,1.67,3.25,4.5,1.45,3.65,6.2,2005/6,€23.40m,€16.65m,1.5,3.6,5.5
B1,19/11/2005,Beveren,Cercle Brugge,5.0,1.0,H,2.0,0.0,2.2,3.25,2.8,2.25,3.3,2.75,2.0,3.2,3.1,2.1,3.5,2.75,2.1,3.2,3.0,2005/6,€16.75m,€12.00m,2.2,3.25,2.75
B1,19/11/2005,Charleroi,Gent,2.0,0.0,H,1.0,0.0,2.2,3.25,2.8,2.15,3.4,2.85,2.2,3.1,2.8,2.1,3.2,3.0,2.15,3.2,2.9,2005/6,€15.10m,€22.35m,2.2,3.2,2.9
B1,19/11/2005,FC Brussels,Standard,3.0,1.0,H,2.0,1.0,4.5,3.4,1.66,4.5,3.3,1.7,3.8,3.1,1.8,4.0,3.4,1.73,3.7,3.2,1.85,2005/6,€14.25m,€52.10m,4.0,3.3,1.75
B1,19/11/2005,Lokeren,Waregem,2.0,3.0,A,1.0,2.0,1.8,3.25,4.0,1.8,3.35,3.85,1.8,3.2,3.7,1.8,3.4,3.6,1.85,3.2,3.7,2005/6,€23.40m,€10.88m,1.7,3.5,4.0
B1,19/11/2005,St Truiden,Germinal,1.0,2.0,A,0.0,1.0,1.9,3.25,3.5,1.85,3.1,4.0,1.9,3.3,3.3,1.8,3.4,3.6,1.85,3.2,3.7,2005/6,€13.90m,€23.18m,1.85,3.2,3.75
B1,20/11/2005,Roeselare,Mouscron,5.0,0.0,H,1.0,0.0,1.9,3.25,3.5,1.85,3.45,3.55,1.85,3.2,3.5,2.0,3.2,3.2,1.8,3.25,3.8,2005/6,€9.28m,€14.65m,1.85,3.4,3.5
B1,20/11/2005,Westerlo,Anderlecht,2.0,1.0,H,1.0,0.0,3.25,3.25,2.0,3.5,3.2,1.95,3.6,3.1,1.85,3.75,3.25,1.8,3.5,3.2,1.9,2005/6,€17.55m,€71.95m,3.5,3.3,1.9
B1,27/11/2005,Cercle Brugge,Club Brugge,0.0,1.0,A,0.0,1.0,5.5,3.75,1.5,5.5,3.5,1.55,4.8,3.5,1.55,6.0,3.75,1.44,6.0,3.75,1.45,2005/6,€12.00m,€50.60m,5.5,3.6,1.5
B1,27/11/2005,Genk,St Truiden,2.0,0.0,H,1.0,0.0,1.44,3.75,6.5,1.45,3.75,6.5,1.45,3.8,5.4,1.44,3.75,6.0,1.4,3.75,7.0,2005/6,€35.15m,€13.90m,1.35,4.0,7.0
B1,02/12/2005,Anderlecht,Gent,3.0,0.0,H,2.0,0.0,1.33,4.33,7.5,1.3,4.4,8.65,1.35,4.0,7.0,1.36,3.75,8.0,1.35,4.3,6.5,2005/6,€71.95m,€22.35m,1.3,4.35,8.0
B1,03/12/2005,Charleroi,Louvieroise,0.0,2.0,A,0.0,1.0,1.72,3.4,4.2,1.75,3.4,4.05,1.65,3.3,4.4,1.67,3.25,4.5,1.65,3.4,4.5,2005/6,€15.10m,€11.80m,1.65,3.4,4.35
B1,03/12/2005,Club Brugge,Germinal,2.0,0.0,H,0.0,0.0,1.25,5.0,9.0,1.25,4.75,9.6,1.25,4.5,9.0,1.2,5.0,11.0,1.25,4.75,9.0,2005/6,€50.60m,€23.18m,1.22,5.0,9.0
B1,03/12/2005,Lierse,FC Brussels,1.0,1.0,D,1.0,0.0,2.5,3.2,2.5,2.5,3.2,2.5,2.6,3.0,2.4,2.38,3.2,2.6,2.45,3.25,2.45,2005/6,€16.65m,€14.25m,2.35,3.25,2.5
B1,03/12/2005,Lokeren,Cercle Brugge,2.0,1.0,H,0.0,0.0,1.66,3.4,4.5,1.45,3.7,6.0,1.65,3.3,4.4,1.62,3.5,4.5,1.65,3.4,4.5,2005/6,€23.40m,€12.00m,1.65,3.4,4.35
B1,03/12/2005,St Truiden,Mouscron,3.0,6.0,A,1.0,2.0,2.0,3.25,3.25,2.0,3.2,3.35,2.1,3.0,3.1,1.83,3.4,3.5,1.95,3.2,3.3,2005/6,€13.90m,€14.65m,2.0,3.25,3.25
B1,03/12/2005,Standard,Roeselare,0.0,0.0,D,0.0,0.0,1.25,5.0,9.0,1.3,4.5,8.25,1.25,4.5,9.0,1.2,5.0,11.0,1.3,4.5,7.5,2005/6,€52.10m,€9.28m,1.22,5.0,9.0
B1,03/12/2005,Westerlo,Waregem,2.0,2.0,D,2.0,1.0,2.1,3.25,3.0,2.15,3.2,3.0,2.0,3.1,3.2,1.91,3.25,3.4,2.1,3.2,3.0,2005/6,€17.55m,€10.88m,2.1,3.25,2.9
B1,04/12/2005,Beveren,Genk,0.0,2.0,A,0.0,0.0,2.62,3.2,2.37,2.7,3.25,2.3,2.9,3.0,2.2,2.6,3.4,2.25,2.65,3.2,2.3,2005/6,€16.75m,€35.15m,2.7,3.25,2.25
B1,09/12/2005,Germinal,Lokeren,2.0,1.0,H,1.0,1.0,2.6,3.2,2.4,2.6,3.2,2.4,2.5,3.1,2.4,2.4,3.25,2.5,2.65,3.2,2.3,2005/6,€23.18m,€23.40m,2.5,3.4,2.3
B1,10/12/2005,Cercle Brugge,Charleroi,2.0,0.0,H,0.0,0.0,2.2,3.2,2.87,2.3,3.2,2.75,2.2,3.1,2.8,2.1,3.25,2.88,2.1,3.2,3.0,2005/6,€12.00m,€15.10m,2.2,3.25,2.75
B1,10/12/2005,FC Brussels,St Truiden,0.0,0.0,D,0.0,0.0,1.66,3.4,4.5,1.75,3.3,4.2,1.6,3.5,4.4,1.67,3.25,4.5,1.65,3.4,4.5,2005/6,€14.25m,€13.90m,1.6,3.5,4.5
B1,10/12/2005,Louvieroise,Westerlo,0.0,3.0,A,0.0,0.0,2.5,3.2,2.5,2.4,3.2,2.6,2.5,3.1,2.4,2.4,3.25,2.5,2.45,3.2,2.5,2005/6,€11.80m,€17.55m,2.4,3.4,2.35
B1,10/12/2005,Mouscron,Beveren,1.0,3.0,A,1.0,0.0,2.0,3.25,3.25,2.0,3.2,3.35,2.0,3.2,3.1,1.91,3.5,3.2,1.9,3.2,3.5,2005/6,€14.65m,€16.75m,1.9,3.4,3.25
B1,10/12/2005,Waregem,Anderlecht,1.0,2.0,A,1.0,1.0,3.5,3.25,1.9,3.8,3.25,1.85,3.5,3.2,1.85,3.4,3.25,1.91,3.3,3.2,1.95,2005/6,€10.88m,€71.95m,3.5,3.4,1.85
B1,11/12/2005,Genk,Club Brugge,2.0,2.0,D,1.0,0.0,2.6,3.2,2.4,2.7,3.2,2.35,2.5,3.1,2.4,2.4,3.25,2.5,2.6,3.2,2.35,2005/6,€35.15m,€50.60m,2.5,3.25,2.35
B1,11/12/2005,Gent,Standard,2.0,1.0,H,1.0,1.0,3.0,3.25,2.1,3.1,3.2,2.1,3.2,3.1,2.0,3.0,3.2,2.1,2.9,3.2,2.15,2005/6,€22.35m,€52.10m,3.1,3.25,2.0
B1,11/12/2005,Roeselare,Lierse,2.0,0.0,H,1.0,0.0,1.72,3.4,4.2,1.7,3.4,4.3,1.7,3.3,4.0,1.73,3.4,4.0,1.6,3.4,4.8,2005/6,€9.28m,€16.65m,1.73,3.4,4.0
B1,14/12/2005,FC Brussels,Roeselare,1.0,0.0,H,1.0,0.0,1.9,3.25,3.5,1.85,3.25,3.8,1.85,3.2,3.5,1.8,3.25,3.75,1.85,3.3,3.6,2005/6,€14.25m,€9.28m,1.8,3.25,3.75
B1,14/12/2005,Gent,Westerlo,0.0,1.0,A,0.0,0.0,2.2,3.25,2.8,2.1,3.3,3.0,2.1,3.1,3.0,2.0,3.4,3.0,2.15,3.2,2.9,2005/6,€22.35m,€17.55m,2.1,3.2,3.0
B1,14/12/2005,Germinal,Beveren,3.0,1.0,H,2.0,0.0,2.1,3.25,3.0,2.1,3.3,3.0,2.1,3.2,2.9,2.0,3.4,3.0,2.1,3.2,3.0,2005/6,€23.18m,€16.75m,2.1,3.25,2.9
B1,14/12/2005,Louvieroise,Lokeren,1.0,1.0,D,1.0,0.0,2.6,3.2,2.4,2.75,3.3,2.25,2.6,3.1,2.3,2.5,3.25,2.4,2.6,3.2,2.35,2005/6,€11.80m,€23.40m,2.8,3.25,2.2
B1,14/12/2005,Mouscron,Lierse,5.0,0.0,H,0.0,0.0,1.72,3.5,4.0,1.75,3.25,4.3,1.75,3.2,4.0,1.73,3.2,4.33,1.7,3.3,4.3,2005/6,€14.65m,€16.65m,1.75,3.4,4.0
B1,14/12/2005,Standard,Anderlecht,2.0,0.0,H,1.0,0.0,2.4,3.2,2.6,2.2,3.2,2.9,2.5,3.0,2.5,2.4,3.25,2.5,2.4,3.25,2.5,2005/6,€52.10m,€71.95m,2.25,3.2,2.7
B1,14/12/2005,Waregem,Charleroi,3.0,0.0,H,2.0,0.0,1.8,3.4,3.75,1.95,3.35,3.3,1.8,3.2,3.7,1.73,3.4,4.0,1.75,3.3,4.0,2005/6,€10.88m,€15.10m,1.9,3.25,3.4
B1,17/12/2005,FC Brussels,Beveren,3.0,1.0,H,1.0,1.0,1.83,3.25,3.75,1.9,3.2,3.65,1.8,3.3,3.6,1.91,3.25,3.4,1.85,3.3,3.5,2005/6,€14.25m,€16.75m,1.85,3.3,3.6
B1,17/12/2005,Genk,Lokeren,2.0,2.0,D,0.0,2.0,1.57,3.5,5.0,1.55,3.5,5.5,1.65,3.4,4.2,1.57,3.5,5.0,1.6,3.3,5.0,2005/6,€35.15m,€23.40m,1.6,3.5,4.5
B1,17/12/2005,Germinal,Charleroi,0.0,1.0,A,0.0,0.0,2.0,3.25,3.25,2.0,3.2,3.35,1.9,3.3,3.3,2.0,3.4,3.0,1.95,3.25,3.3,2005/6,€23.18m,€15.10m,2.0,3.4,3.0
B1,17/12/2005,Mouscron,Club Brugge,0.0,1.0,A,0.0,1.0,4.5,3.4,1.66,5.0,3.5,1.6,4.4,3.3,1.65,4.0,3.4,1.73,4.1,3.4,1.7,2005/6,€14.65m,€50.60m,4.0,3.5,1.7
B1,17/12/2005,Roeselare,St Truiden,1.0,1.0,D,0.0,1.0,1.72,3.3,4.2,1.65,3.5,4.5,1.7,3.4,3.8,1.73,3.4,4.0,1.6,3.3,5.0,2005/6,€9.28m,€13.90m,1.65,3.4,4.35
B1,18/12/2005,Lierse,Standard,0.0,2.0,A,0.0,1.0,5.0,3.6,1.57,5.25,3.6,1.55,4.8,3.5,1.55,4.33,3.4,1.67,5.25,3.5,1.55,2005/6,€16.65m,€52.10m,4.5,3.5,1.6
B1,18/12/2005,Louvieroise,Anderlecht,0.0,0.0,D,0.0,0.0,5.0,3.4,1.61,5.5,3.5,1.55,4.8,3.5,1.55,5.0,3.5,1.57,5.0,3.3,1.6,2005/6,€11.80m,€71.95m,4.35,3.4,1.65
B1,18/12/2005,Waregem,Gent,1.0,2.0,A,0.0,1.0,1.9,3.3,3.4,1.85,3.4,3.6,1.85,3.3,3.4,1.91,3.4,3.25,1.8,3.3,3.7,2005/6,€10.88m,€22.35m,1.85,3.4,3.5
B1,20/01/2006,Club Brugge,FC Brussels,3.0,0.0,H,1.0,0.0,1.25,5.0,8.0,1.3,4.4,8.6,1.33,4.0,7.5,1.33,4.0,8.0,1.3,4.2,8.5,2005/6,€50.60m,€14.25m,1.28,4.35,9.0
B1,21/01/2006,Anderlecht,Cercle Brugge,2.0,2.0,D,0.0,0.0,1.25,5.0,9.0,1.25,5.0,9.0,1.22,4.8,9.5,1.2,5.0,11.0,1.2,5.0,11.0,2005/6,€71.95m,€12.00m,1.2,5.5,9.0
B1,21/01/2006,Beveren,Roeselare,1.0,1.0,D,1.0,1.0,2.0,3.25,3.25,2.05,3.15,3.3,2.0,3.3,3.0,1.91,3.25,3.4,2.0,3.2,3.2,2005/6,€16.75m,€9.28m,2.0,3.4,3.0
B1,21/01/2006,Gent,Louvieroise,3.0,0.0,H,3.0,0.0,1.61,3.4,5.0,1.65,3.5,4.5,1.65,3.3,4.4,1.67,3.25,4.5,1.65,3.4,4.5,2005/6,€22.35m,€11.80m,1.75,3.4,4.0
B1,21/01/2006,Lokeren,Mouscron,1.0,1.0,D,0.0,1.0,1.66,3.4,4.5,1.7,3.4,4.3,1.6,3.5,4.4,1.67,3.25,4.5,1.65,3.4,4.5,2005/6,€23.40m,€14.65m,1.6,3.5,4.5
B1,21/01/2006,St Truiden,Lierse,1.0,1.0,D,1.0,0.0,1.8,3.4,3.75,1.9,3.3,3.55,1.85,3.3,3.4,1.8,3.4,3.6,1.8,3.3,3.75,2005/6,€13.90m,€16.65m,1.8,3.4,3.6
B1,21/01/2006,Standard,Waregem,1.0,2.0,A,0.0,0.0,1.44,3.75,6.5,1.4,3.75,7.5,1.45,3.8,5.4,1.44,3.6,6.5,1.45,3.75,6.0,2005/6,€52.10m,€10.88m,1.4,3.75,7.0
B1,21/01/2006,Westerlo,Germinal,1.0,3.0,A,0.0,0.0,1.57,3.6,5.0,1.5,3.65,5.75,1.6,3.5,4.4,1.57,3.5,5.0,1.6,3.4,4.8,2005/6,€17.55m,€23.18m,1.55,3.6,5.0
B1,22/01/2006,Charleroi,Genk,2.0,1.0,H,2.0,0.0,2.62,3.2,2.37,2.6,3.2,2.4,2.5,3.1,2.4,2.7,3.25,2.25,2.6,3.2,2.35,2005/6,€15.10m,€35.15m,2.6,3.25,2.3
B1,27/01/2006,Germinal,Anderlecht,2.0,0.0,H,1.0,0.0,4.33,3.5,1.66,4.3,3.45,1.7,4.2,3.2,1.7,4.0,3.4,1.73,4.3,3.3,1.7,2005/6,€23.18m,€71.95m,4.2,3.4,1.7
B1,28/01/2006,Cercle Brugge,Gent,1.0,2.0,A,0.0,1.0,2.3,3.2,2.75,2.3,3.2,2.75,2.3,3.2,2.5,2.4,3.25,2.5,2.3,3.1,2.75,2005/6,€12.00m,€22.35m,2.25,3.4,2.65
B1,28/01/2006,FC Brussels,Lokeren,1.0,1.0,D,1.0,0.0,2.1,3.25,3.0,2.3,3.2,2.75,2.1,3.1,3.0,2.2,3.25,2.75,2.1,3.2,3.0,2005/6,€14.25m,€23.40m,2.2,3.25,2.8
B1,28/01/2006,Genk,Westerlo,2.0,0.0,H,2.0,0.0,1.8,3.4,3.75,1.8,3.35,3.9,1.8,3.1,3.8,1.73,3.4,4.0,1.8,3.25,3.8,2005/6,€35.15m,€17.55m,1.8,3.25,3.75
B1,28/01/2006,Lierse,Beveren,2.0,0.0,H,1.0,0.0,2.4,3.2,2.6,2.4,3.2,2.6,2.3,3.2,2.5,2.4,3.25,2.5,2.35,3.2,2.6,2005/6,€16.65m,€16.75m,2.25,3.4,2.6
B1,28/01/2006,Louvieroise,Waregem,2.0,2.0,D,1.0,1.0,2.75,3.25,2.25,2.6,3.2,2.4,2.6,3.1,2.3,3.0,3.2,2.1,2.75,3.2,2.25,2005/6,€11.80m,€10.88m,2.6,3.4,2.25
B1,28/01/2006,Mouscron,Charleroi,0.0,1.0,A,0.0,1.0,2.1,3.25,3.0,2.2,3.3,2.8,2.1,3.1,3.0,2.1,3.2,3.0,2.1,3.2,3.0,2005/6,€14.65m,€15.10m,2.2,3.25,2.8
B1,28/01/2006,St Truiden,Standard,0.0,0.0,D,0.0,0.0,4.5,3.4,1.66,4.3,3.4,1.7,4.6,3.4,1.6,4.5,3.25,1.67,4.8,3.4,1.6,2005/6,€13.90m,€52.10m,4.35,3.4,1.65
B1,29/01/2006,Roeselare,Club Brugge,1.0,1.0,D,1.0,0.0,4.5,3.4,1.66,4.3,3.4,1.7,4.2,3.2,1.7,4.33,3.4,1.67,4.2,3.2,1.75,2005/6,€9.28m,€50.60m,4.35,3.4,1.65
B1,03/02/2006,Club Brugge,Lierse,3.0,1.0,H,1.0,0.0,1.16,5.5,12.0,1.2,5.5,10.5,1.2,5.0,10.0,1.17,5.5,12.0,1.16,5.5,12.0,2005/6,€50.60m,€16.65m,1.15,6.0,11.0
B1,04/02/2006,Anderlecht,Genk,4.0,1.0,H,2.0,1.0,1.53,3.5,5.5,1.5,3.65,5.75,1.55,3.5,4.8,1.61,3.25,5.0,1.6,3.4,4.8,2005/6,€71.95m,€35.15m,1.6,3.5,4.5
B1,04/02/2006,Beveren,St Truiden,1.0,1.0,D,1.0,1.0,2.0,3.25,3.25,1.95,3.2,3.5,2.0,3.1,3.2,1.9,3.4,3.25,1.95,3.2,3.3,2005/6,€16.75m,€13.90m,1.9,3.25,3.4
B1,04/02/2006,Charleroi,FC Brussels,1.0,0.0,H,0.0,0.0,1.9,3.4,3.3,2.0,3.2,3.35,1.9,3.1,3.5,1.9,3.25,3.4,1.9,3.3,3.4,2005/6,€15.10m,€14.25m,1.8,3.25,3.75
B1,04/02/2006,Gent,Germinal,2.0,1.0,H,2.0,1.0,1.72,3.5,4.0,1.75,3.4,4.05,1.7,3.2,4.2,1.66,3.25,4.5,1.7,3.4,4.2,2005/6,€22.35m,€23.18m,1.65,3.4,4.35
B1,04/02/2006,Lokeren,Roeselare,2.0,2.0,D,0.0,2.0,1.72,3.5,4.0,1.75,3.4,4.05,1.8,3.2,3.7,1.72,3.4,4.0,1.7,3.4,4.2,2005/6,€23.40m,€9.28m,1.75,3.4,4.0
B1,04/02/2006,Waregem,Cercle Brugge,3.0,1.0,H,0.0,0.0,1.61,3.25,5.0,1.7,3.4,4.3,1.65,3.3,4.4,1.66,3.25,4.5,1.65,3.4,4.5,2005/6,€10.88m,€12.00m,1.65,3.4,4.35
B1,04/02/2006,Westerlo,Mouscron,0.0,5.0,A,0.0,1.0,1.61,3.25,5.0,1.7,3.4,4.3,1.7,3.2,4.2,1.61,3.5,4.5,1.6,3.4,4.8,2005/6,€17.55m,€14.65m,1.75,3.2,4.35
B1,11/02/2006,Beveren,Standard,0.0,2.0,A,0.0,0.0,3.6,3.4,1.8,3.8,3.4,1.8,4.0,3.2,1.75,4.0,3.4,1.73,4.0,3.3,1.75,2005/6,€16.75m,€52.10m,4.0,3.4,1.75
B1,11/02/2006,Germinal,Waregem,2.0,0.0,H,2.0,0.0,2.37,3.2,2.6,2.5,3.1,2.55,2.4,3.1,2.5,2.5,3.25,2.4,2.35,3.2,2.6,2005/6,€23.18m,€10.88m,2.3,3.25,2.65
B1,11/02/2006,Lierse,Lokeren,2.0,0.0,H,2.0,0.0,2.6,3.2,2.37,2.8,3.3,2.2,2.45,3.1,2.45,2.75,3.2,2.25,2.7,3.15,2.3,2005/6,€16.65m,€23.40m,2.6,3.25,2.3
B1,11/02/2006,Mouscron,Anderlecht,0.0,1.0,A,0.0,0.0,4.0,3.4,1.72,4.05,3.4,1.75,4.2,3.2,1.7,4.0,3.4,1.73,4.0,3.3,1.75,2005/6,€14.65m,€71.95m,4.35,3.4,1.65
B1,11/02/2006,St Truiden,Club Brugge,2.0,2.0,D,0.0,1.0,4.33,3.4,1.66,4.85,3.55,1.6,4.4,3.3,1.65,5.0,3.5,1.57,4.8,3.4,1.6,2005/6,€13.90m,€50.60m,4.5,3.5,1.6
B1,12/02/2006,Genk,Gent,2.0,1.0,H,1.0,0.0,1.83,3.4,3.5,1.9,3.3,3.55,1.8,3.2,3.7,1.8,3.25,3.75,1.8,3.3,3.75,2005/6,€35.15m,€22.35m,1.8,3.4,3.75
B1,17/02/2006,Anderlecht,FC Brussels,2.0,0.0,H,1.0,0.0,1.28,4.2,10.0,1.25,4.9,9.2,1.33,4.0,7.5,1.2,5.0,11.0,1.2,5.0,11.0,2005/6,€71.95m,€14.25m,1.22,5.0,9.0
B1,18/02/2006,Charleroi,Lierse,0.0,1.0,A,0.0,1.0,1.5,3.6,6.0,1.55,3.45,5.55,1.6,3.4,4.6,1.5,3.6,5.5,1.5,3.6,5.5,2005/6,€15.10m,€16.65m,1.5,3.5,6.0
B1,18/02/2006,Gent,Mouscron,0.0,0.0,D,0.0,0.0,1.57,3.4,5.5,1.7,3.4,4.3,1.6,3.4,4.6,1.57,3.5,5.0,1.55,3.6,5.0,2005/6,€22.35m,€14.65m,1.55,3.5,5.0
B1,18/02/2006,Lokeren,St Truiden,1.0,2.0,A,1.0,1.0,1.8,3.25,4.0,1.65,3.4,4.7,1.75,3.2,4.0,1.67,3.4,4.33,1.7,3.5,4.0,2005/6,€23.40m,€13.90m,1.65,3.25,4.5
B1,18/02/2006,Standard,Cercle Brugge,7.0,1.0,H,4.0,0.0,1.28,4.75,8.0,1.3,4.6,8.0,1.3,4.2,8.0,1.22,5.0,10.0,1.3,4.6,7.5,2005/6,€52.10m,€12.00m,1.25,5.0,8.0
B1,18/02/2006,Waregem,Genk,1.0,0.0,H,1.0,0.0,2.25,3.3,2.75,2.3,3.2,2.75,2.2,3.1,2.8,2.1,3.4,2.88,2.2,3.2,2.8,2005/6,€10.88m,€35.15m,2.25,3.4,2.6
B1,18/02/2006,Westerlo,Roeselare,3.0,2.0,H,1.0,1.0,1.8,3.25,4.0,1.85,3.1,4.0,1.8,3.1,3.8,1.73,3.4,4.0,1.8,3.4,3.6,2005/6,€17.55m,€9.28m,1.8,3.25,3.75
B1,19/02/2006,Club Brugge,Beveren,1.0,0.0,H,1.0,0.0,1.2,5.5,11.0,1.25,4.75,9.6,1.22,4.8,9.5,1.2,5.0,11.0,1.2,5.0,11.0,2005/6,€50.60m,€16.75m,1.2,5.0,11.0
B1,19/02/2006,Louvieroise,Germinal,1.0,1.0,D,0.0,0.0,2.4,3.2,2.6,2.4,3.2,2.6,2.3,3.1,2.6,2.4,3.25,2.5,2.35,3.2,2.6,2005/6,€11.80m,€23.18m,2.4,3.4,2.4
B1,21/02/2006,Roeselare,Charleroi,2.0,0.0,H,0.0,0.0,2.25,3.25,2.75,2.2,3.3,2.8,2.3,3.1,2.6,2.0,3.4,3.0,2.2,3.2,2.8,2005/6,€9.28m,€15.10m,2.2,3.2,2.8
B1,22/02/2006,FC Brussels,Westerlo,1.0,0.0,H,0.0,0.0,2.1,3.25,3.0,2.1,3.3,3.0,1.9,3.2,3.4,2.1,3.2,3.0,2.15,3.2,2.9,2005/6,€14.25m,€17.55m,2.1,3.2,3.0
B1,22/02/2006,Standard,Louvieroise,1.0,1.0,D,0.0,0.0,1.25,5.0,8.0,1.25,5.0,9.0,1.2,5.0,10.0,1.25,4.5,10.0,1.2,5.0,11.0,2005/6,€52.10m,€11.80m,1.2,5.5,9.0
B1,24/02/2006,Roeselare,Anderlecht,0.0,2.0,A,0.0,0.0,4.2,3.4,1.72,4.3,3.4,1.7,4.4,3.3,1.65,4.33,3.4,1.67,3.9,3.35,1.75,2005/6,€9.28m,€71.95m,4.5,3.75,1.55
B1,25/02/2006,Genk,Louvieroise,1.0,0.0,H,0.0,0.0,1.44,3.75,6.5,1.4,4.0,6.75,1.4,3.9,6.0,1.33,4.0,8.0,1.35,4.2,7.0,2005/6,€35.15m,€11.80m,1.35,4.0,7.0
B1,26/02/2006,Club Brugge,Standard,1.0,1.0,D,1.0,1.0,1.9,3.2,3.6,1.9,3.2,3.65,1.9,3.1,3.5,2.0,3.2,3.2,1.85,3.2,3.7,2005/6,€50.60m,€52.10m,1.9,3.2,3.5
B1,26/02/2006,FC Brussels,Gent,0.0,1.0,A,0.0,1.0,2.25,3.2,2.8,2.3,3.2,2.75,2.4,3.0,2.6,2.25,3.2,2.75,2.35,3.2,2.6,2005/6,€14.25m,€22.35m,2.3,3.1,2.7
