Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
I1,29/04/07,Ascoli,Reggina,2.0,3.0,A,1.0,2.0,A,5.5,3.6,1.61,5.2,3.5,1.6,G. Rocchi,10.0,9.0,4.0,8.0,35.0,16.0,5.0,2.0,5.0,2.0,1.0,0.0
I1,29/04/07,Inter,Empoli,3.0,1.0,H,1.0,0.0,H,1.57,3.5,6.5,1.5,3.4,7.0,A. Damato,12.0,12.0,8.0,6.0,13.0,13.0,6.0,4.0,1.0,0.0,0.0,0.0
I1,29/04/07,Livorno,Palermo,1.0,2.0,A,0.0,0.0,D,3.3,2.25,3.0,3.2,2.2,3.0,A. Giannoccaro,8.0,7.0,5.0,3.0,20.0,19.0,4.0,0.0,1.0,2.0,0.0,0.0
I1,29/04/07,Messina,Atalanta,0.0,0.0,D,0.0,0.0,D,1.95,3.3,3.8,1.9,3.1,3.95,N. Stefanini,3.0,18.0,0.0,3.0,18.0,17.0,5.0,8.0,3.0,1.0,0.0,0.0
I1,29/04/07,Parma,Cagliari,2.0,1.0,H,1.0,0.0,H,1.83,3.0,5.0,1.85,2.85,4.75,S. Farina,6.0,5.0,5.0,3.0,21.0,16.0,2.0,9.0,2.0,3.0,0.0,1.0
I1,29/04/07,Roma,Lazio,0.0,0.0,D,0.0,0.0,D,2.1,3.0,3.75,2.15,3.0,3.3,N. Rizzoli,14.0,5.0,7.0,0.0,19.0,19.0,5.0,2.0,3.0,4.0,0.0,0.0
I1,29/04/07,Siena,Sampdoria,0.0,2.0,A,0.0,1.0,A,1.83,3.1,4.75,1.75,3.05,4.9,C. Brighi,13.0,10.0,6.0,7.0,16.0,21.0,7.0,5.0,4.0,2.0,0.0,0.0
I1,29/04/07,Udinese,Catania,0.0,1.0,A,0.0,0.0,D,2.1,2.6,4.5,1.9,2.7,4.9,L. Marelli,8.0,11.0,3.0,2.0,17.0,12.0,3.0,3.0,2.0,3.0,3.0,0.0
I1,02/05/07,Catania,Ascoli,3.0,3.0,D,1.0,1.0,D,1.33,4.5,10.0,1.3,4.35,9.75,D. Messina,20.0,11.0,11.0,6.0,16.0,22.0,6.0,5.0,3.0,1.0,0.0,0.0
I1,06/05/07,Atalanta,Siena,3.0,1.0,H,1.0,0.0,H,2.9,2.3,3.4,2.7,2.45,3.1,G. Rocchi,10.0,14.0,6.0,5.0,14.0,21.0,2.0,7.0,3.0,3.0,0.0,2.0
I1,06/05/07,Cagliari,Udinese,2.0,1.0,H,0.0,1.0,A,1.53,3.6,6.5,1.5,3.6,6.4,M. Trefoloni,11.0,3.0,5.0,1.0,19.0,26.0,6.0,0.0,2.0,4.0,0.0,1.0
I1,06/05/07,Chievo,Parma,1.0,0.0,H,1.0,0.0,H,2.1,3.0,3.75,2.25,2.85,3.25,N. Rizzoli,12.0,8.0,5.0,3.0,25.0,22.0,4.0,3.0,2.0,2.0,0.0,0.0
I1,06/05/07,Empoli,Catania,2.0,1.0,H,2.0,1.0,H,1.9,2.8,5.0,1.85,2.7,5.25,O. Girardi,9.0,5.0,4.0,3.0,19.0,17.0,4.0,8.0,3.0,2.0,0.0,0.0
I1,06/05/07,Lazio,Livorno,1.0,0.0,H,1.0,0.0,H,1.53,3.25,7.0,1.45,3.3,9.0,P. Dondarini,11.0,4.0,5.0,2.0,16.0,21.0,11.0,7.0,1.0,2.0,0.0,0.0
I1,06/05/07,Messina,Inter,0.0,1.0,A,0.0,0.0,D,7.5,3.4,1.53,8.0,3.2,1.5,D. Celi,10.0,9.0,4.0,3.0,9.0,10.0,7.0,5.0,1.0,4.0,0.0,0.0
I1,06/05/07,Milan,Fiorentina,0.0,0.0,D,0.0,0.0,D,1.8,3.1,4.75,1.75,3.1,4.75,R. Rosetti,12.0,13.0,5.0,1.0,14.0,21.0,0.0,4.0,0.0,4.0,0.0,0.0
I1,06/05/07,Palermo,Roma,1.0,2.0,A,0.0,2.0,A,2.1,3.2,3.5,2.1,3.0,3.4,P. Tagliavento,16.0,14.0,9.0,7.0,18.0,17.0,7.0,5.0,2.0,2.0,0.0,0.0
I1,06/05/07,Sampdoria,Reggina,0.0,0.0,D,0.0,0.0,D,2.5,2.62,3.4,2.25,2.65,3.55,N. Ayroldi,17.0,7.0,6.0,4.0,29.0,22.0,5.0,3.0,0.0,2.0,0.0,0.0
I1,06/05/07,Torino,Ascoli,1.0,0.0,H,1.0,0.0,H,1.22,5.5,13.0,1.2,5.35,12.0,S. Farina,15.0,4.0,4.0,1.0,24.0,30.0,4.0,3.0,2.0,3.0,0.0,0.0
I1,13/05/07,Ascoli,Palermo,3.0,2.0,H,1.0,2.0,A,9.5,4.5,1.33,9.0,4.0,1.35,P. Mazzoleni,13.0,6.0,7.0,4.0,18.0,22.0,3.0,6.0,2.0,1.0,0.0,1.0
I1,13/05/07,Catania,Milan,1.0,1.0,D,0.0,1.0,A,6.0,2.8,1.8,7.0,3.0,1.6,M. Saccani,11.0,18.0,4.0,9.0,19.0,15.0,8.0,2.0,2.0,3.0,0.0,0.0
I1,13/05/07,Fiorentina,Cagliari,1.0,0.0,H,1.0,0.0,H,1.4,4.0,9.0,1.4,3.65,8.65,A. Giannoccaro,8.0,12.0,5.0,4.0,17.0,16.0,10.0,7.0,2.0,3.0,0.0,0.0
I1,13/05/07,Inter,Lazio,4.0,3.0,H,2.0,3.0,A,2.05,3.0,4.0,1.8,3.0,4.65,L. Banti,10.0,13.0,6.0,7.0,13.0,11.0,9.0,2.0,2.0,2.0,0.0,1.0
I1,13/05/07,Livorno,Sampdoria,1.0,0.0,H,0.0,0.0,D,1.53,3.6,6.5,1.5,3.4,7.0,N. Rizzoli,13.0,3.0,5.0,2.0,18.0,16.0,9.0,2.0,3.0,1.0,0.0,0.0
I1,13/05/07,Parma,Messina,4.0,1.0,H,4.0,0.0,H,1.14,6.5,19.0,1.18,5.65,13.0,G. Gava,12.0,5.0,7.0,4.0,7.0,12.0,4.0,4.0,1.0,3.0,0.0,0.0
I1,13/05/07,Reggina,Chievo,1.0,1.0,D,0.0,0.0,D,2.1,2.8,4.0,1.95,2.75,4.4,D. Messina,4.0,13.0,2.0,5.0,13.0,23.0,4.0,6.0,3.0,2.0,0.0,0.0
I1,13/05/07,Roma,Torino,0.0,1.0,A,0.0,1.0,A,1.75,3.0,6.0,1.7,2.9,6.0,G. Rocchi,18.0,7.0,7.0,2.0,11.0,21.0,15.0,4.0,1.0,5.0,0.0,0.0
I1,13/05/07,Siena,Empoli,2.0,0.0,H,1.0,0.0,H,1.66,3.5,5.25,1.7,3.2,5.0,E. Morganti,13.0,2.0,6.0,2.0,19.0,18.0,5.0,2.0,3.0,1.0,0.0,1.0
I1,13/05/07,Udinese,Atalanta,2.0,3.0,A,1.0,1.0,D,2.8,2.62,3.0,2.55,2.45,3.3,N. Pierpaoli,11.0,12.0,6.0,7.0,21.0,16.0,8.0,4.0,2.0,3.0,0.0,0.0
I1,19/05/07,Milan,Udinese,2.0,3.0,A,1.0,1.0,D,2.15,2.7,4.2,2.1,2.7,3.9,A. Giannoccaro,20.0,17.0,7.0,9.0,12.0,10.0,3.0,3.0,2.0,1.0,0.0,0.0
I1,20/05/07,Atalanta,Inter,1.0,1.0,D,1.0,0.0,H,2.6,3.1,2.75,2.45,3.15,2.65,A. Romeo,12.0,8.0,6.0,4.0,16.0,11.0,11.0,6.0,4.0,0.0,0.0,0.0
I1,20/05/07,Cagliari,Roma,3.0,2.0,H,2.0,1.0,H,1.53,3.8,6.0,1.5,4.5,4.5,C. Brighi,11.0,14.0,6.0,7.0,14.0,15.0,3.0,4.0,1.0,2.0,0.0,0.0
I1,20/05/07,Chievo,Ascoli,1.0,0.0,H,1.0,0.0,H,1.1,8.0,21.0,1.1,8.0,14.5,L. Palanca,15.0,4.0,7.0,2.0,14.0,16.0,3.0,2.0,1.0,1.0,0.0,0.0
I1,20/05/07,Empoli,Reggina,3.0,3.0,D,3.0,0.0,H,3.4,2.5,2.62,3.4,2.45,2.5,S. Farina,14.0,9.0,7.0,6.0,33.0,24.0,0.0,4.0,4.0,4.0,0.0,0.0
I1,20/05/07,Lazio,Parma,0.0,0.0,D,0.0,0.0,D,3.6,2.4,2.62,3.35,2.35,2.65,A. De Marco,4.0,8.0,3.0,2.0,15.0,19.0,4.0,2.0,2.0,0.0,0.0,0.0
I1,20/05/07,Messina,Fiorentina,2.0,2.0,D,0.0,1.0,A,9.0,4.0,1.4,7.8,3.85,1.4,M. Velotto,4.0,17.0,3.0,11.0,20.0,10.0,2.0,6.0,3.0,1.0,0.0,0.0
I1,20/05/07,Palermo,Siena,2.0,1.0,H,2.0,0.0,H,2.5,2.6,3.4,2.35,2.7,3.25,P. Dondarini,10.0,11.0,5.0,5.0,23.0,19.0,3.0,4.0,2.0,1.0,0.0,0.0
I1,20/05/07,Sampdoria,Catania,1.0,0.0,H,0.0,0.0,D,2.8,3.1,2.5,2.8,3.0,2.45,N. Stefanini,15.0,10.0,8.0,6.0,25.0,24.0,3.0,6.0,2.0,3.0,0.0,1.0
I1,20/05/07,Torino,Livorno,0.0,0.0,D,0.0,0.0,D,3.25,1.4,11.0,3.25,1.45,9.75,M. Saccani,10.0,6.0,4.0,4.0,17.0,10.0,2.0,5.0,0.0,0.0,0.0,0.0
I1,27/05/07,Ascoli,Cagliari,2.0,1.0,H,1.0,1.0,D,2.25,2.87,3.5,2.25,2.9,3.2,R. Herberg,9.0,10.0,5.0,3.0,28.0,16.0,4.0,8.0,1.0,1.0,1.0,1.0
I1,27/05/07,Catania,Chievo,2.0,0.0,H,0.0,0.0,D,2.75,2.87,2.7,2.45,2.9,2.85,N. Rizzoli,7.0,12.0,5.0,2.0,20.0,15.0,4.0,5.0,3.0,2.0,0.0,0.0
I1,27/05/07,Fiorentina,Sampdoria,5.0,1.0,H,2.0,1.0,H,1.61,3.25,6.5,1.6,3.1,6.0,G. Lops,14.0,6.0,9.0,3.0,16.0,18.0,4.0,3.0,2.0,3.0,0.0,0.0
I1,27/05/07,Inter,Torino,3.0,0.0,H,1.0,0.0,H,1.4,4.33,7.5,1.4,3.45,10.0,D. Orsato,10.0,9.0,7.0,3.0,9.0,12.0,7.0,1.0,1.0,2.0,0.0,0.0
I1,27/05/07,Livorno,Atalanta,4.0,2.0,H,1.0,0.0,H,2.4,2.4,4.0,2.3,2.5,3.75,D. Celi,17.0,18.0,10.0,8.0,19.0,13.0,3.0,3.0,2.0,0.0,0.0,0.0
I1,27/05/07,Parma,Empoli,3.0,1.0,H,2.0,1.0,H,1.83,2.1,17.0,1.9,2.1,9.8,P. Tagliavento,18.0,10.0,12.0,5.0,16.0,14.0,3.0,2.0,3.0,4.0,0.0,0.0
I1,27/05/07,Reggina,Milan,2.0,0.0,H,1.0,0.0,H,1.28,7.0,6.5,1.4,6.75,4.0,G. Rocchi,12.0,15.0,3.0,5.0,11.0,15.0,3.0,5.0,1.0,1.0,0.0,0.0
I1,27/05/07,Roma,Messina,4.0,3.0,H,2.0,1.0,H,1.16,6.5,15.0,1.15,5.75,14.0,N. Pierpaoli,19.0,14.0,7.0,8.0,14.0,7.0,7.0,6.0,0.0,2.0,0.0,0.0
I1,27/05/07,Siena,Lazio,2.0,1.0,H,1.0,0.0,H,1.2,7.5,9.0,1.3,7.0,5.0,D. Messina,8.0,8.0,4.0,3.0,25.0,14.0,2.0,4.0,0.0,2.0,0.0,0.0
I1,27/05/07,Udinese,Palermo,1.0,2.0,A,1.0,1.0,D,2.37,2.62,3.6,2.3,2.6,3.4,D. Salati,18.0,18.0,9.0,9.0,17.0,16.0,5.0,6.0,1.0,4.0,0.0,0.0
