Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
SP1,18/05/08,Sevilla,Ath Bilbao,4,1,H,1,1,D,1.44,4.33,7.0,1.4,4.1,7.0,6.0,3.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0
SP1,18/05/08,Valencia,Ath Madrid,3,1,H,2,0,H,2.6,3.1,2.8,2.65,3.0,2.55,15.0,16.0,10.0,6.0,12.0,9.0,6.0,3.0,0.0,1.0,0.0,0.0
SP1,30/08/08,Espanol,Valladolid,1,0,H,0,0,D,2.0,3.3,3.8,1.8,3.25,4.1,10.0,11.0,2.0,1.0,18.0,17.0,1.0,9.0,3.0,5.0,0.0,0.0
SP1,30/08/08,Valencia,Mallorca,3,0,H,2,0,H,1.7,3.6,5.25,1.65,3.35,5.0,17.0,16.0,6.0,2.0,17.0,14.0,5.0,6.0,4.0,0.0,0.0,0.0
SP1,31/08/08,Ath Bilbao,Almeria,1,3,A,0,2,A,2.0,3.3,3.8,1.9,3.2,3.8,10.0,11.0,4.0,5.0,35.0,20.0,2.0,6.0,2.0,4.0,0.0,0.0
SP1,31/08/08,Ath Madrid,Malaga,4,0,H,3,0,H,1.44,4.2,7.5,1.4,3.8,7.95,25.0,7.0,9.0,2.0,16.0,13.0,11.0,7.0,1.0,2.0,0.0,0.0
SP1,31/08/08,Betis,Recreativo,0,1,A,0,1,A,2.0,3.25,3.8,1.75,3.3,4.4,8.0,13.0,2.0,6.0,17.0,18.0,2.0,2.0,3.0,1.0,0.0,0.0
SP1,31/08/08,La Coruna,Real Madrid,2,1,H,1,0,H,3.5,3.3,2.1,3.9,3.25,1.85,11.0,18.0,3.0,4.0,18.0,17.0,6.0,5.0,4.0,3.0,0.0,0.0
SP1,31/08/08,Numancia,Barcelona,1,0,H,1,0,H,7.0,4.0,1.5,6.45,3.55,1.5,5.0,25.0,2.0,5.0,16.0,8.0,2.0,7.0,0.0,2.0,0.0,0.0
SP1,31/08/08,Osasuna,Villarreal,1,1,D,0,0,D,2.8,3.3,2.5,2.9,3.25,2.2,10.0,12.0,1.0,3.0,18.0,10.0,10.0,2.0,2.0,1.0,1.0,1.0
SP1,31/08/08,Santander,Sevilla,1,1,D,0,0,D,2.8,3.3,2.5,2.65,3.25,2.4,7.0,13.0,2.0,4.0,20.0,11.0,4.0,6.0,2.0,0.0,0.0,0.0
SP1,31/08/08,Sp Gijon,Getafe,1,2,A,1,1,D,2.62,3.3,2.62,2.6,3.15,2.5,13.0,16.0,2.0,9.0,16.0,15.0,2.0,7.0,4.0,2.0,0.0,0.0
SP1,13/09/08,Barcelona,Santander,1,1,D,0,0,D,1.29,5.0,12.0,1.28,4.4,10.5,18.0,2.0,7.0,1.0,9.0,20.0,9.0,1.0,1.0,7.0,0.0,0.0
SP1,13/09/08,Valladolid,Ath Madrid,2,1,H,2,0,H,3.2,3.4,2.2,3.05,3.25,2.15,9.0,19.0,4.0,8.0,19.0,15.0,9.0,5.0,2.0,2.0,1.0,0.0
SP1,14/09/08,Almeria,Valencia,2,2,D,2,1,H,2.75,3.3,2.5,2.65,3.15,2.45,12.0,11.0,3.0,3.0,17.0,20.0,2.0,3.0,2.0,2.0,0.0,0.0
SP1,14/09/08,Getafe,Betis,0,0,D,0,0,D,2.1,3.3,3.5,2.0,3.15,3.5,26.0,16.0,7.0,4.0,17.0,19.0,7.0,6.0,2.0,5.0,0.0,0.0
SP1,14/09/08,Malaga,Ath Bilbao,0,0,D,0,0,D,2.5,3.25,2.8,2.55,3.15,2.55,11.0,11.0,2.0,4.0,21.0,20.0,6.0,4.0,2.0,1.0,0.0,0.0
SP1,14/09/08,Mallorca,Osasuna,1,1,D,1,0,H,2.2,3.2,3.4,2.0,3.2,3.45,11.0,14.0,3.0,7.0,19.0,14.0,3.0,4.0,3.0,1.0,1.0,0.0
SP1,14/09/08,Real Madrid,Numancia,4,3,H,4,2,H,1.25,5.5,12.0,1.2,5.5,11.5,19.0,12.0,10.0,4.0,17.0,14.0,6.0,3.0,0.0,1.0,0.0,0.0
SP1,14/09/08,Recreativo,Espanol,0,1,A,0,0,D,2.3,3.3,3.1,2.25,3.25,2.85,8.0,4.0,3.0,1.0,20.0,16.0,7.0,4.0,3.0,3.0,0.0,0.0
SP1,14/09/08,Sevilla,Sp Gijon,4,3,H,3,3,D,1.33,5.0,9.0,1.3,4.25,10.0,26.0,13.0,13.0,8.0,14.0,16.0,9.0,3.0,3.0,3.0,0.0,0.0
SP1,14/09/08,Villarreal,La Coruna,1,0,H,1,0,H,2.0,3.25,4.0,1.8,3.25,4.15,19.0,6.0,8.0,2.0,15.0,16.0,10.0,3.0,3.0,2.0,0.0,0.0
SP1,20/09/08,Ath Madrid,Recreativo,4,0,H,1,0,H,1.5,3.8,7.25,1.5,3.6,6.5,14.0,9.0,7.0,1.0,12.0,18.0,6.0,7.0,0.0,1.0,0.0,0.0
SP1,20/09/08,Espanol,Getafe,1,1,D,0,0,D,2.1,3.3,3.5,2.0,3.2,3.45,8.0,17.0,2.0,7.0,20.0,14.0,2.0,4.0,3.0,3.0,0.0,0.0
SP1,21/09/08,Almeria,Malaga,1,0,H,0,0,D,1.83,3.5,4.33,1.8,3.2,4.3,11.0,3.0,3.0,0.0,20.0,17.0,3.0,1.0,1.0,4.0,1.0,1.0
SP1,21/09/08,Ath Bilbao,Valladolid,2,0,H,0,0,D,2.0,3.3,3.75,1.95,3.25,3.6,20.0,12.0,6.0,2.0,17.0,17.0,4.0,2.0,3.0,2.0,0.0,0.0
SP1,21/09/08,Betis,Sevilla,0,0,D,0,0,D,3.1,3.25,2.3,3.1,3.2,2.15,14.0,11.0,3.0,1.0,18.0,16.0,5.0,8.0,2.0,2.0,0.0,0.0
SP1,21/09/08,La Coruna,Mallorca,0,0,D,0,0,D,1.91,3.3,4.2,1.9,3.2,3.85,17.0,14.0,6.0,2.0,15.0,23.0,6.0,8.0,5.0,3.0,1.0,1.0
SP1,21/09/08,Numancia,Villarreal,1,2,A,1,0,H,3.0,3.4,2.3,3.2,3.1,2.15,14.0,20.0,4.0,7.0,15.0,15.0,4.0,5.0,1.0,1.0,0.0,0.0
SP1,21/09/08,Santander,Real Madrid,0,2,A,0,0,D,3.4,3.4,2.1,3.45,3.2,2.0,13.0,9.0,2.0,3.0,19.0,16.0,10.0,4.0,0.0,5.0,0.0,0.0
SP1,21/09/08,Sp Gijon,Barcelona,1,6,A,0,2,A,7.5,3.8,1.5,7.0,3.75,1.45,5.0,23.0,2.0,8.0,16.0,8.0,3.0,14.0,2.0,0.0,1.0,0.0
SP1,21/09/08,Valencia,Osasuna,1,0,H,0,0,D,1.62,3.75,5.5,1.65,3.4,5.0,12.0,6.0,2.0,2.0,20.0,11.0,5.0,2.0,1.0,1.0,0.0,1.0
SP1,24/09/08,Barcelona,Betis,3,2,H,2,0,H,1.2,6.0,15.0,1.25,5.0,10.0,18.0,8.0,8.0,3.0,11.0,19.0,6.0,5.0,2.0,3.0,0.0,0.0
SP1,24/09/08,Getafe,Ath Madrid,1,2,A,0,1,A,2.9,3.25,2.4,3.0,3.2,2.15,18.0,9.0,6.0,5.0,9.0,18.0,7.0,2.0,2.0,4.0,0.0,0.0
SP1,24/09/08,Osasuna,La Coruna,0,0,D,0,0,D,2.25,3.25,3.2,2.3,3.2,2.85,14.0,6.0,2.0,1.0,12.0,13.0,8.0,3.0,1.0,2.0,0.0,1.0
SP1,24/09/08,Real Madrid,Sp Gijon,7,1,H,3,0,H,1.17,6.5,17.0,1.15,6.5,13.0,16.0,15.0,12.0,3.0,14.0,17.0,3.0,2.0,0.0,0.0,0.0,0.0
SP1,24/09/08,Sevilla,Espanol,2,0,H,0,0,D,1.62,3.6,6.0,1.57,3.5,5.6,20.0,5.0,10.0,1.0,17.0,24.0,3.0,2.0,3.0,6.0,0.0,0.0
SP1,24/09/08,Villarreal,Santander,2,0,H,2,0,H,1.57,3.75,6.0,1.5,3.6,6.35,7.0,6.0,5.0,3.0,3.0,6.0,1.0,5.0,3.0,5.0,0.0,0.0
SP1,25/09/08,Malaga,Valencia,0,2,A,0,0,D,3.75,3.3,2.0,3.65,3.3,1.9,9.0,10.0,3.0,5.0,17.0,24.0,2.0,3.0,4.0,1.0,1.0,0.0
SP1,25/09/08,Mallorca,Numancia,2,0,H,1,0,H,1.85,3.4,4.33,1.85,3.2,4.0,11.0,11.0,7.0,1.0,19.0,15.0,6.0,3.0,1.0,2.0,0.0,0.0
SP1,25/09/08,Recreativo,Ath Bilbao,1,1,D,0,0,D,2.35,3.25,3.0,2.25,3.2,2.9,13.0,10.0,7.0,3.0,14.0,21.0,5.0,3.0,2.0,3.0,0.0,0.0
SP1,25/09/08,Valladolid,Almeria,2,0,H,0,0,D,2.1,3.3,3.5,2.15,3.2,3.1,14.0,4.0,5.0,2.0,17.0,16.0,6.0,0.0,3.0,1.0,1.0,0.0
SP1,27/09/08,Betis,Real Madrid,1,2,A,0,1,A,4.33,3.6,1.8,3.9,3.25,1.85,15.0,17.0,7.0,8.0,19.0,17.0,3.0,5.0,3.0,3.0,1.0,1.0
SP1,27/09/08,Espanol,Barcelona,1,2,A,1,0,H,4.5,3.5,1.8,3.85,3.3,1.85,5.0,33.0,3.0,8.0,26.0,17.0,0.0,12.0,3.0,2.0,1.0,0.0
SP1,27/09/08,Sp Gijon,Villarreal,0,1,A,0,0,D,5.5,3.75,1.62,5.0,3.4,1.65,15.0,8.0,6.0,4.0,25.0,23.0,9.0,6.0,5.0,2.0,0.0,0.0
SP1,28/09/08,Almeria,Recreativo,1,0,H,0,0,D,1.8,3.5,4.5,1.8,3.25,4.15,10.0,5.0,4.0,1.0,27.0,18.0,12.0,1.0,1.0,1.0,0.0,3.0
SP1,28/09/08,Ath Bilbao,Getafe,0,1,A,0,0,D,2.2,3.25,3.3,2.1,3.2,3.2,14.0,9.0,6.0,3.0,20.0,14.0,9.0,3.0,3.0,3.0,0.0,0.0
SP1,28/09/08,Ath Madrid,Sevilla,0,1,A,0,1,A,2.05,3.3,3.6,2.15,3.2,3.1,18.0,10.0,1.0,1.0,23.0,22.0,8.0,4.0,3.0,5.0,0.0,0.0
SP1,28/09/08,Malaga,Valladolid,2,1,H,1,0,H,2.5,3.25,2.8,2.35,3.2,2.75,12.0,15.0,4.0,3.0,21.0,19.0,5.0,3.0,3.0,3.0,0.0,0.0
SP1,28/09/08,Numancia,Osasuna,0,0,D,0,0,D,2.38,3.25,3.0,2.25,3.15,2.95,4.0,8.0,0.0,1.0,19.0,20.0,6.0,3.0,2.0,3.0,1.0,0.0
SP1,28/09/08,Santander,Mallorca,1,2,A,1,1,D,2.2,3.1,3.5,1.95,3.2,3.5,18.0,16.0,7.0,9.0,13.0,20.0,5.0,3.0,3.0,4.0,0.0,0.0
SP1,28/09/08,Valencia,La Coruna,4,2,H,1,1,D,1.67,3.6,5.25,1.7,3.35,4.6,24.0,7.0,9.0,3.0,16.0,12.0,5.0,9.0,2.0,2.0,0.0,0.0
SP1,04/10/08,Barcelona,Ath Madrid,6,1,H,5,1,H,1.62,3.6,6.0,1.65,3.45,4.9,19.0,7.0,8.0,2.0,11.0,18.0,5.0,1.0,1.0,5.0,0.0,0.0
SP1,04/10/08,Villarreal,Betis,2,1,H,0,1,A,1.57,3.6,6.5,1.5,3.7,6.0,13.0,17.0,4.0,7.0,16.0,26.0,6.0,7.0,5.0,5.0,0.0,0.0
SP1,05/10/08,Getafe,Almeria,2,2,D,0,0,D,2.0,3.4,3.75,2.05,3.2,3.3,17.0,13.0,7.0,7.0,8.0,10.0,4.0,7.0,2.0,2.0,0.0,0.0
SP1,05/10/08,La Coruna,Numancia,1,0,H,1,0,H,1.73,3.5,5.0,1.65,3.4,5.0,13.0,10.0,1.0,3.0,20.0,20.0,4.0,4.0,1.0,3.0,0.0,0.0
SP1,05/10/08,Mallorca,Sp Gijon,0,2,A,0,1,A,1.62,3.6,6.0,1.55,3.65,5.5,27.0,8.0,9.0,3.0,15.0,20.0,8.0,3.0,1.0,3.0,0.0,0.0
SP1,05/10/08,Osasuna,Santander,0,1,A,0,0,D,2.05,3.25,3.75,1.95,3.3,3.55,6.0,6.0,4.0,4.0,13.0,18.0,8.0,2.0,3.0,4.0,1.0,0.0
SP1,05/10/08,Real Madrid,Espanol,2,2,D,2,2,D,1.33,5.0,9.0,1.3,4.5,9.0,24.0,10.0,6.0,4.0,19.0,10.0,0.0,1.0,3.0,1.0,0.0,0.0
SP1,05/10/08,Recreativo,Malaga,0,4,A,0,2,A,2.1,3.25,3.6,2.05,3.2,3.3,11.0,13.0,2.0,8.0,23.0,18.0,6.0,5.0,2.0,1.0,0.0,0.0
SP1,05/10/08,Sevilla,Ath Bilbao,4,0,H,2,0,H,1.44,4.2,7.5,1.45,3.8,6.65,13.0,4.0,9.0,1.0,3.0,4.0,5.0,7.0,2.0,4.0,0.0,0.0
SP1,05/10/08,Valladolid,Valencia,0,1,A,0,0,D,3.3,3.25,2.2,3.25,3.25,2.05,19.0,8.0,4.0,2.0,18.0,18.0,10.0,1.0,1.0,4.0,0.0,0.0
SP1,18/10/08,Ath Madrid,Real Madrid,1,2,A,0,1,A,2.9,3.3,2.4,2.85,3.2,2.3,20.0,20.0,6.0,11.0,18.0,14.0,10.0,4.0,5.0,2.0,1.0,1.0
SP1,18/10/08,Espanol,Villarreal,0,0,D,0,0,D,2.75,3.3,2.5,2.85,3.15,2.3,8.0,14.0,3.0,2.0,15.0,9.0,4.0,7.0,3.0,2.0,0.0,0.0
SP1,19/10/08,Almeria,Sevilla,0,1,A,0,0,D,2.7,3.25,2.6,2.75,3.1,2.4,13.0,10.0,5.0,3.0,15.0,17.0,0.0,4.0,1.0,3.0,0.0,0.0
SP1,19/10/08,Ath Bilbao,Barcelona,0,1,A,0,0,D,6.0,4.0,1.53,5.65,3.85,1.5,9.0,14.0,3.0,3.0,17.0,19.0,7.0,5.0,3.0,3.0,0.0,0.0
SP1,19/10/08,Betis,Mallorca,3,0,H,2,0,H,2.0,3.3,3.8,1.95,3.3,3.5,17.0,15.0,6.0,4.0,12.0,15.0,5.0,3.0,2.0,3.0,0.0,0.0
SP1,19/10/08,Malaga,Getafe,2,1,H,2,1,H,2.5,3.25,2.8,2.35,3.15,2.8,15.0,11.0,5.0,7.0,21.0,19.0,4.0,3.0,3.0,4.0,0.0,0.0
SP1,19/10/08,Santander,La Coruna,0,0,D,0,0,D,2.15,3.25,3.4,2.0,3.15,3.5,14.0,7.0,1.0,2.0,19.0,20.0,7.0,2.0,2.0,2.0,1.0,0.0
SP1,19/10/08,Sp Gijon,Osasuna,2,1,H,2,1,H,2.62,3.25,2.62,2.55,3.15,2.55,8.0,8.0,3.0,3.0,27.0,20.0,3.0,3.0,7.0,2.0,0.0,1.0
SP1,19/10/08,Valencia,Numancia,4,0,H,1,0,H,1.33,4.6,10.0,1.3,4.25,10.0,18.0,11.0,7.0,5.0,14.0,10.0,6.0,7.0,0.0,0.0,0.0,0.0
SP1,19/10/08,Valladolid,Recreativo,1,1,D,0,1,A,1.83,3.4,4.5,1.85,3.2,4.0,10.0,12.0,6.0,4.0,10.0,10.0,3.0,3.0,1.0,2.0,0.0,0.0
SP1,25/10/08,Barcelona,Almeria,5,0,H,5,0,H,1.22,5.75,13.0,1.25,5.0,10.0,13.0,6.0,9.0,2.0,13.0,15.0,6.0,6.0,0.0,3.0,0.0,1.0
SP1,25/10/08,Osasuna,Betis,0,2,A,0,0,D,2.3,3.2,3.2,2.18,3.1,3.1,13.0,17.0,6.0,5.0,11.0,10.0,1.0,5.0,1.0,0.0,0.0,0.0
SP1,26/10/08,Getafe,Valladolid,1,0,H,1,0,H,1.91,3.3,4.2,1.85,3.25,3.95,14.0,11.0,6.0,0.0,15.0,22.0,6.0,4.0,2.0,3.0,0.0,0.0
SP1,26/10/08,La Coruna,Sp Gijon,0,3,A,0,2,A,1.73,3.5,5.0,1.65,3.4,5.0,18.0,14.0,5.0,8.0,9.0,14.0,10.0,3.0,2.0,3.0,1.0,0.0
SP1,26/10/08,Mallorca,Espanol,3,0,H,0,0,D,2.38,3.2,3.0,2.2,3.2,3.0,13.0,9.0,6.0,3.0,22.0,15.0,9.0,0.0,3.0,2.0,0.0,0.0
SP1,26/10/08,Numancia,Santander,2,1,H,1,0,H,2.5,3.25,2.8,2.5,3.2,2.55,9.0,16.0,3.0,2.0,24.0,15.0,4.0,6.0,3.0,3.0,0.0,0.0
SP1,26/10/08,Real Madrid,Ath Bilbao,3,2,H,2,2,D,1.25,5.5,11.0,1.25,5.2,9.0,20.0,15.0,6.0,5.0,15.0,16.0,7.0,6.0,4.0,3.0,0.0,1.0
SP1,26/10/08,Recreativo,Valencia,1,1,D,0,0,D,4.0,3.4,1.91,4.0,3.35,1.8,6.0,14.0,3.0,6.0,20.0,11.0,3.0,5.0,4.0,2.0,0.0,0.0
SP1,26/10/08,Sevilla,Malaga,0,1,A,0,1,A,1.36,4.75,8.5,1.3,4.75,8.0,10.0,8.0,3.0,6.0,18.0,19.0,7.0,3.0,3.0,2.0,1.0,0.0
SP1,26/10/08,Villarreal,Ath Madrid,4,4,D,0,2,A,2.05,3.4,3.6,2.0,3.2,3.45,23.0,8.0,14.0,5.0,13.0,19.0,10.0,3.0,2.0,2.0,0.0,1.0
SP1,01/11/08,Ath Bilbao,Villarreal,1,4,A,1,1,D,3.25,3.3,2.2,3.25,3.25,2.05,15.0,14.0,6.0,6.0,23.0,21.0,5.0,2.0,4.0,2.0,0.0,0.0
SP1,01/11/08,Ath Madrid,Mallorca,2,0,H,2,0,H,1.53,4.0,6.0,1.55,3.5,5.85,12.0,19.0,3.0,8.0,18.0,18.0,2.0,8.0,2.0,3.0,0.0,0.0
SP1,01/11/08,Malaga,Barcelona,1,4,A,1,2,A,9.0,4.5,1.36,8.1,3.75,1.4,5.0,14.0,2.0,4.0,19.0,24.0,1.0,4.0,2.0,3.0,0.0,0.0
SP1,01/11/08,Valencia,Santander,2,4,A,1,1,D,1.36,4.5,9.0,1.35,4.2,8.0,11.0,11.0,7.0,4.0,17.0,19.0,4.0,4.0,2.0,3.0,0.0,0.0
SP1,02/11/08,Almeria,Real Madrid,1,1,D,0,1,A,5.5,3.5,1.67,5.25,3.45,1.6,15.0,13.0,3.0,6.0,25.0,11.0,5.0,3.0,4.0,2.0,0.0,0.0
SP1,02/11/08,Betis,La Coruna,0,3,A,0,0,D,1.91,3.3,4.2,1.9,3.3,3.65,20.0,15.0,7.0,7.0,13.0,14.0,13.0,1.0,1.0,1.0,1.0,0.0
SP1,02/11/08,Espanol,Osasuna,1,0,H,0,0,D,2.0,3.3,3.8,1.75,3.3,4.4,10.0,14.0,3.0,3.0,27.0,21.0,1.0,2.0,1.0,2.0,0.0,0.0
SP1,02/11/08,Recreativo,Getafe,1,1,D,0,0,D,2.5,3.25,2.8,2.35,3.2,2.75,8.0,17.0,3.0,3.0,25.0,17.0,1.0,3.0,2.0,4.0,1.0,0.0
SP1,02/11/08,Sp Gijon,Numancia,3,1,H,1,1,D,2.1,3.4,3.4,1.9,3.2,3.8,18.0,9.0,6.0,3.0,25.0,20.0,2.0,3.0,2.0,4.0,0.0,0.0
SP1,02/11/08,Valladolid,Sevilla,3,2,H,1,2,A,3.2,3.25,2.25,3.6,3.2,1.95,15.0,6.0,6.0,4.0,17.0,17.0,5.0,1.0,2.0,5.0,0.0,1.0
SP1,08/11/08,Barcelona,Valladolid,6,0,H,4,0,H,1.17,6.5,18.0,1.15,6.5,13.0,22.0,3.0,13.0,2.0,9.0,9.0,9.0,5.0,1.0,1.0,0.0,0.0
SP1,08/11/08,Real Madrid,Malaga,4,3,H,2,2,D,1.22,6.0,13.0,1.2,5.9,10.0,25.0,20.0,12.0,9.0,21.0,14.0,5.0,2.0,3.0,2.0,1.0,0.0
SP1,09/11/08,Getafe,Valencia,0,3,A,0,1,A,2.9,3.3,2.4,2.95,3.25,2.2,9.0,7.0,2.0,4.0,15.0,28.0,4.0,2.0,5.0,4.0,1.0,0.0
SP1,09/11/08,La Coruna,Espanol,1,0,H,1,0,H,2.15,3.3,3.4,1.98,3.2,3.5,14.0,10.0,3.0,4.0,11.0,17.0,6.0,5.0,1.0,2.0,0.0,0.0
SP1,09/11/08,Mallorca,Ath Bilbao,3,3,D,1,1,D,2.1,3.3,3.5,1.95,3.2,3.6,17.0,17.0,7.0,7.0,25.0,17.0,3.0,9.0,4.0,2.0,0.0,0.0
SP1,09/11/08,Numancia,Betis,2,4,A,1,3,A,2.6,3.25,2.75,2.4,3.15,2.7,13.0,15.0,7.0,6.0,22.0,15.0,4.0,1.0,2.0,2.0,0.0,0.0
SP1,09/11/08,Osasuna,Ath Madrid,0,0,D,0,0,D,3.2,3.3,2.25,3.2,3.2,2.1,15.0,14.0,4.0,3.0,16.0,16.0,9.0,4.0,1.0,1.0,0.0,0.0
SP1,09/11/08,Santander,Sp Gijon,1,0,H,0,0,D,2.0,3.3,3.75,1.95,3.15,3.65,9.0,9.0,1.0,2.0,19.0,23.0,5.0,4.0,4.0,2.0,0.0,0.0
SP1,09/11/08,Sevilla,Recreativo,1,0,H,0,0,D,1.36,4.5,9.0,1.3,4.75,8.0,10.0,13.0,3.0,3.0,18.0,18.0,6.0,7.0,2.0,2.0,0.0,0.0
SP1,09/11/08,Villarreal,Almeria,2,1,H,2,0,H,1.53,3.75,7.0,1.45,3.75,6.75,7.0,10.0,5.0,3.0,18.0,22.0,3.0,3.0,4.0,2.0,0.0,0.0
SP1,15/11/08,Valencia,Sp Gijon,2,3,A,0,1,A,1.36,4.75,8.5,1.35,4.2,8.0,21.0,12.0,8.0,5.0,15.0,21.0,7.0,3.0,2.0,2.0,0.0,0.0
SP1,15/11/08,Valladolid,Real Madrid,1,0,H,0,0,D,4.2,3.3,1.91,4.5,3.4,1.7,8.0,16.0,3.0,7.0,17.0,20.0,7.0,6.0,3.0,3.0,0.0,1.0
SP1,16/11/08,Almeria,Mallorca,2,1,H,1,0,H,2.0,3.3,3.8,1.9,3.3,3.7,15.0,10.0,6.0,5.0,21.0,18.0,6.0,5.0,1.0,2.0,0.0,0.0
SP1,16/11/08,Ath Bilbao,Osasuna,2,0,H,1,0,H,2.1,3.3,3.5,2.1,3.2,3.2,19.0,8.0,8.0,1.0,24.0,21.0,7.0,5.0,3.0,4.0,0.0,0.0
SP1,16/11/08,Ath Madrid,La Coruna,4,1,H,1,0,H,1.62,3.75,5.5,1.6,3.5,5.25,16.0,14.0,7.0,6.0,12.0,7.0,8.0,5.0,0.0,2.0,0.0,0.0
SP1,16/11/08,Betis,Santander,3,1,H,2,0,H,1.91,3.4,4.0,1.95,3.2,3.6,17.0,14.0,6.0,7.0,18.0,18.0,5.0,5.0,2.0,1.0,0.0,0.0
SP1,16/11/08,Espanol,Numancia,3,4,A,1,1,D,1.73,3.5,5.0,1.6,3.4,5.5,10.0,11.0,5.0,6.0,19.0,23.0,6.0,1.0,2.0,5.0,0.0,0.0
SP1,16/11/08,Getafe,Sevilla,0,2,A,0,1,A,2.88,3.3,2.4,2.7,3.2,2.4,14.0,8.0,3.0,3.0,8.0,17.0,6.0,2.0,2.0,2.0,0.0,0.0
SP1,16/11/08,Malaga,Villarreal,2,2,D,1,1,D,3.4,3.4,2.1,3.45,3.2,2.0,13.0,16.0,4.0,6.0,16.0,27.0,11.0,5.0,4.0,3.0,0.0,0.0
SP1,16/11/08,Recreativo,Barcelona,0,2,A,0,0,D,9.0,5.0,1.33,9.0,4.0,1.35,7.0,21.0,2.0,8.0,21.0,12.0,5.0,5.0,3.0,2.0,0.0,0.0
SP1,22/11/08,Real Madrid,Recreativo,1,0,H,1,0,H,1.3,5.5,9.0,1.25,5.0,10.0,23.0,7.0,7.0,2.0,17.0,22.0,5.0,5.0,1.0,3.0,0.0,0.0
SP1,22/11/08,Sevilla,Valencia,0,0,D,0,0,D,2.2,3.25,3.3,2.2,3.12,3.05,18.0,15.0,3.0,2.0,12.0,21.0,5.0,3.0,2.0,3.0,0.0,0.0
SP1,22/11/08,Villarreal,Valladolid,0,3,A,0,3,A,1.44,4.0,8.0,1.46,3.7,6.75,13.0,15.0,4.0,7.0,14.0,25.0,7.0,4.0,2.0,1.0,0.0,0.0
SP1,23/11/08,Barcelona,Getafe,1,1,D,0,1,A,1.18,7.0,15.0,1.17,6.5,10.75,14.0,7.0,4.0,4.0,19.0,20.0,13.0,5.0,3.0,4.0,0.0,0.0
SP1,23/11/08,La Coruna,Ath Bilbao,3,1,H,2,0,H,2.0,3.3,3.8,1.88,3.27,3.75,18.0,18.0,9.0,6.0,13.0,18.0,10.0,7.0,2.0,2.0,0.0,0.0
SP1,23/11/08,Mallorca,Malaga,2,2,D,1,2,A,2.1,3.4,3.4,2.0,3.2,3.45,27.0,14.0,11.0,5.0,20.0,17.0,9.0,1.0,3.0,3.0,0.0,0.0
SP1,23/11/08,Numancia,Ath Madrid,1,1,D,0,1,A,3.6,3.5,2.0,3.85,3.3,1.85,17.0,9.0,5.0,4.0,15.0,16.0,5.0,6.0,1.0,3.0,0.0,0.0
SP1,23/11/08,Osasuna,Almeria,3,1,H,1,1,D,2.25,3.2,3.25,2.2,3.15,3.05,17.0,7.0,8.0,2.0,16.0,19.0,6.0,3.0,3.0,3.0,0.0,1.0
SP1,23/11/08,Santander,Espanol,3,0,H,2,0,H,2.1,3.25,3.6,2.17,3.1,3.15,18.0,9.0,4.0,3.0,24.0,20.0,5.0,5.0,1.0,3.0,0.0,0.0
SP1,23/11/08,Sp Gijon,Betis,1,2,A,1,0,H,2.4,3.2,3.0,2.35,2.95,2.9,22.0,15.0,8.0,7.0,23.0,12.0,6.0,8.0,4.0,4.0,0.0,0.0
SP1,29/11/08,Getafe,Real Madrid,3,1,H,1,0,H,3.5,3.3,2.1,3.4,3.25,2.0,13.0,18.0,3.0,6.0,20.0,20.0,4.0,8.0,2.0,5.0,0.0,0.0
SP1,29/11/08,Sevilla,Barcelona,0,3,A,0,1,A,3.4,3.5,2.1,3.05,3.25,2.15,10.0,22.0,2.0,9.0,16.0,13.0,1.0,2.0,0.0,3.0,1.0,0.0
SP1,30/11/08,Almeria,La Coruna,0,1,A,0,0,D,2.1,3.3,3.5,2.1,3.2,3.2,5.0,13.0,1.0,4.0,18.0,14.0,6.0,1.0,3.0,4.0,1.0,0.0
SP1,30/11/08,Ath Bilbao,Numancia,2,0,H,2,0,H,1.85,3.5,4.2,1.85,3.15,4.1,16.0,15.0,8.0,1.0,19.0,16.0,7.0,9.0,2.0,4.0,1.0,0.0
SP1,30/11/08,Ath Madrid,Santander,4,1,H,2,1,H,1.57,3.8,6.0,1.55,3.45,6.0,6.0,14.0,4.0,2.0,17.0,13.0,1.0,8.0,4.0,1.0,0.0,1.0
SP1,30/11/08,Espanol,Sp Gijon,0,1,A,0,1,A,2.1,3.3,3.5,2.05,2.9,3.7,18.0,10.0,2.0,3.0,21.0,21.0,6.0,5.0,4.0,1.0,0.0,0.0
SP1,30/11/08,Malaga,Osasuna,4,2,H,0,0,D,2.2,3.25,3.25,2.05,3.15,3.35,14.0,12.0,6.0,3.0,20.0,20.0,6.0,6.0,4.0,3.0,0.0,0.0
SP1,30/11/08,Recreativo,Villarreal,1,2,A,0,2,A,3.5,3.3,2.1,3.55,3.25,1.95,14.0,11.0,2.0,5.0,18.0,16.0,11.0,6.0,1.0,3.0,0.0,0.0
SP1,30/11/08,Valencia,Betis,3,2,H,2,0,H,1.8,3.4,4.5,1.7,3.35,4.6,12.0,18.0,4.0,5.0,18.0,17.0,3.0,8.0,3.0,3.0,1.0,0.0
