Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,FTHG,FTAG,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
SP1,2009/10,20/09/2009,Zaragoza,Valladolid,A,87.25,50.5,3,3,1,2,2.1,3.3,3.5,1.0,1.0,1.0,1.91,3.3,3.75,2.0,3.2,3.45,2.1,3.2,3.5,2.0,3.3,3.6,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.5,1.95,3.5,3.8,1.0,1.0,1.0,2.0,3.2,3.4,1.91,3.2,3.5,0,0,1,1,1.6979,0.4473,3.7521,0.2634,0.1313,0.0799,2.6214,1.0283,3.6742,0.3923,0.1851,0.099,2.8393,1.1688,3.659,0.4117,0.1981,0.1035,H
SP1,2009/10,22/09/2009,Santander,Barcelona,A,65.5,515.4,4,4,1,4,10.0,5.0,1.3,1.0,1.0,1.0,8.5,4.5,1.33,8.5,5.4,1.25,9.5,5.0,1.3,8.5,4.5,1.35,10.0,5.0,1.29,1.0,1.0,1.0,1.0,1.0,1.0,10.0,5.0,1.25,11.0,5.25,1.29,1.0,1.0,1.0,9.0,5.0,1.3,9.0,5.0,1.33,0,0,0,0,7.0,3.8545,3.509,0.5506,0.277,0.16,3.8321,1.8053,3.6041,0.4711,0.2289,0.1217,1.2136,0.1376,3.7978,0.1134,0.0574,0.0726,A
SP1,2009/10,22/09/2009,Sevilla,Mallorca,H,218.3,65.1,4,4,2,0,1.44,4.2,7.5,1.0,1.0,1.0,1.44,3.8,7.0,1.38,4.3,6.8,1.45,4.0,7.0,1.45,4.0,7.0,1.44,4.0,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,3.8,8.0,1.4,4.5,8.0,1.0,1.0,1.0,1.44,3.75,7.0,1.44,4.33,7.0,0,0,0,0,1.3057,0.1944,3.7905,0.1489,0.0715,0.0736,3.1914,1.401,3.6362,0.439,0.2179,0.1102,5.5214,2.887,3.5445,0.5229,0.2564,0.1453,H
SP1,2009/10,23/09/2009,Ath Madrid,Almeria,D,210.8,63.7,4,4,2,2,1.44,4.33,7.0,1.0,1.0,1.0,1.44,3.75,7.5,1.4,4.2,6.75,1.45,4.1,7.0,1.5,3.9,6.5,1.44,4.33,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.0,7.25,1.4,4.5,8.0,1.0,1.0,1.0,1.44,3.8,6.5,1.5,4.0,7.0,0,0,0,0,1.315,0.2014,3.7895,0.1531,0.0756,0.0737,3.2079,1.4103,3.6354,0.4396,0.2178,0.1106,5.3214,2.7572,3.5503,0.5181,0.2541,0.1429,H
SP1,2009/10,23/09/2009,Espanol,Malaga,H,71.0,58.6,4,4,2,1,2.0,3.4,3.75,1.0,1.0,1.0,1.91,3.3,3.75,1.85,3.35,3.85,2.0,3.3,3.6,1.85,3.4,4.0,2.0,3.2,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.9,3.25,3.75,1.91,3.4,4.1,1.0,1.0,1.0,1.9,3.3,3.6,2.1,3.3,3.5,0,0,0,0,1.6729,0.4304,3.7548,0.2573,0.1274,0.0795,2.6571,1.0495,3.672,0.395,0.1849,0.0998,2.9929,1.2702,3.6486,0.4244,0.2081,0.1065,H
SP1,2009/10,23/09/2009,Getafe,Valencia,H,77.3,240.0,4,4,3,1,3.0,3.3,2.35,1.0,1.0,1.0,2.8,3.3,2.3,2.95,3.35,2.15,3.0,3.25,2.3,3.1,3.3,2.2,3.0,3.3,2.3,1.0,1.0,1.0,1.0,1.0,1.0,2.9,3.2,2.25,3.0,3.5,2.25,1.0,1.0,1.0,2.9,3.2,2.25,3.0,3.25,2.38,0,0,0,0,2.4036,0.8901,3.6905,0.3703,0.1754,0.0945,2.6393,1.0391,3.6731,0.3937,0.1855,0.0994,1.9093,0.5777,3.7326,0.3026,0.1456,0.0841,A
SP1,2009/10,23/09/2009,Tenerife,Ath Bilbao,H,34.0,100.8,4,4,1,0,2.6,3.25,2.7,1.0,1.0,1.0,2.5,3.25,2.6,2.5,3.3,2.5,2.6,3.25,2.6,2.55,3.3,2.55,2.5,3.3,2.7,1.0,1.0,1.0,1.0,1.0,1.0,2.6,3.2,2.5,2.6,3.4,2.6,1.0,1.0,1.0,2.4,3.2,2.62,2.6,3.2,2.75,0,0,0,0,2.1036,0.7001,3.7152,0.3328,0.158,0.0882,2.6179,1.0245,3.6748,0.3913,0.1827,0.099,2.1514,0.7314,3.7109,0.3399,0.1635,0.0892,H
SP1,2009/10,23/09/2009,Valladolid,Osasuna,A,50.5,60.0,4,4,1,2,2.15,3.3,3.4,1.0,1.0,1.0,2.05,3.2,3.4,2.05,3.3,3.2,2.1,3.25,3.4,2.0,3.3,3.6,2.1,3.2,3.6,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.0,3.4,3.75,1.0,1.0,1.0,2.1,3.2,3.2,2.2,3.2,3.4,0,0,1,1,1.775,0.4927,3.7453,0.2776,0.1341,0.0814,2.6107,1.0202,3.6752,0.3908,0.1828,0.0988,2.725,1.1014,3.6657,0.4042,0.1991,0.1011,H
SP1,2009/10,23/09/2009,Villarreal,Real Madrid,A,163.7,451.7,4,4,0,2,5.5,3.8,1.6,1.0,1.0,1.0,5.0,3.75,1.62,5.65,3.85,1.5,5.0,4.0,1.6,5.3,3.5,1.65,5.5,3.75,1.62,1.0,1.0,1.0,1.0,1.0,1.0,5.0,3.8,1.57,5.5,4.33,1.53,1.0,1.0,1.0,5.5,3.75,1.57,5.5,3.75,1.62,0,0,0,0,4.1036,1.9733,3.5931,0.4809,0.2316,0.1261,3.02,1.2891,3.6467,0.4269,0.2079,0.107,1.42,0.2682,3.7798,0.1889,0.0931,0.0751,A
SP1,2009/10,23/09/2009,Xerez,La Coruna,A,32.5,75.9,4,4,0,3,2.88,3.25,2.45,1.0,1.0,1.0,2.7,3.25,2.4,2.8,3.3,2.25,2.75,3.25,2.45,2.65,3.3,2.5,2.8,3.4,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,2.88,3.4,2.38,1.0,1.0,1.0,2.8,3.25,2.25,2.9,3.25,2.4,0,0,0,0,2.2757,0.8097,3.7005,0.3558,0.1704,0.0918,2.6321,1.0336,3.6737,0.3927,0.1835,0.0993,1.99,0.6295,3.725,0.3163,0.1525,0.0858,A
SP1,2009/10,24/09/2009,Sp Gijon,Zaragoza,D,55.2,87.25,4,4,1,1,2.25,3.4,3.1,1.0,1.0,1.0,2.3,3.25,2.88,2.1,3.4,3.0,2.3,3.25,3.0,2.2,3.3,3.1,2.25,3.3,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.3,2.75,2.2,3.4,3.2,1.0,1.0,1.0,2.3,3.2,2.8,2.4,3.1,3.1,0,1,0,1,1.9,0.5729,3.7332,0.3015,0.1463,0.0839,2.6357,1.0374,3.6732,0.3936,0.187,0.0993,2.4307,0.9126,3.6874,0.3754,0.1842,0.095,H
SP1,2009/10,26/09/2009,Ath Bilbao,Sevilla,A,100.8,218.3,5,5,0,4,2.9,3.3,2.4,1.0,1.0,1.0,2.75,3.25,2.4,2.9,3.3,2.2,2.8,3.3,2.4,2.8,3.3,2.4,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,3.2,3.4,2.2,1.0,1.0,1.0,2.8,3.2,2.3,2.62,3.1,2.38,0,0,0,0,2.2907,0.8278,3.6978,0.3614,0.1799,0.0921,2.6107,1.0209,3.6751,0.391,0.1846,0.0988,1.9614,0.6117,3.7276,0.3118,0.1499,0.0852,A
SP1,2009/10,26/09/2009,Malaga,Barcelona,A,58.6,515.4,5,5,0,2,11.0,5.0,1.29,1.0,1.0,1.0,9.0,5.0,1.29,9.0,5.75,1.22,9.0,5.5,1.27,8.0,4.8,1.33,8.0,4.5,1.29,1.0,1.0,1.0,1.0,1.0,1.0,11.0,5.75,1.2,11.0,5.25,1.29,1.0,1.0,1.0,11.0,5.0,1.22,8.0,4.5,1.29,0,0,0,0,7.0714,3.9904,3.5,0.5643,0.2951,0.16,3.9321,1.8901,3.5969,0.4807,0.2445,0.1231,1.1921,0.126,3.7991,0.1057,0.0549,0.0724,A
SP1,2009/10,26/09/2009,Real Madrid,Tenerife,H,451.7,34.0,5,5,3,0,1.11,8.5,21.0,1.0,1.0,1.0,1.11,7.0,19.0,1.08,8.0,19.0,1.12,8.0,17.0,1.12,7.0,22.0,1.12,6.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.11,7.5,15.0,1.08,10.0,26.0,1.0,1.0,1.0,1.1,8.0,15.0,1.1,6.5,17.0,0,0,0,0,1.075,0.049,3.8058,0.0455,0.0236,0.0716,5.7857,3.1437,3.5291,0.5434,0.284,0.1476,13.4286,8.4491,3.4149,0.6292,0.3419,0.1936,H
SP1,2009/10,26/09/2009,Valencia,Ath Madrid,D,240.0,210.8,5,5,2,2,1.91,3.4,4.0,1.0,1.0,1.0,1.91,3.3,3.75,1.8,3.35,4.0,1.9,3.5,3.75,1.85,3.5,3.8,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.4,3.75,1.83,3.6,4.2,1.0,1.0,1.0,1.8,3.3,4.0,1.83,3.2,3.75,0,0,0,0,1.6057,0.3848,3.7619,0.2396,0.1152,0.0782,2.7036,1.0817,3.6682,0.4001,0.192,0.1007,3.0536,1.3053,3.6455,0.4275,0.2053,0.1077,H
SP1,2009/10,27/09/2009,Almeria,Santander,D,63.7,65.5,5,5,2,2,2.25,3.25,3.2,1.0,1.0,1.0,2.1,3.25,3.1,2.15,3.2,3.1,2.2,3.2,3.2,2.0,3.3,3.6,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.15,3.25,3.5,1.0,1.0,1.0,2.2,3.2,3.0,2.2,3.2,2.8,0,1,0,1,1.8179,0.5205,3.741,0.2863,0.1391,0.0823,2.5893,1.0056,3.6769,0.3884,0.1786,0.0984,2.55,0.9984,3.6767,0.3915,0.1979,0.0974,H
SP1,2009/10,27/09/2009,Espanol,Xerez,D,71.0,32.5,5,5,0,0,1.53,4.0,6.0,1.0,1.0,1.0,1.53,3.6,6.0,1.5,3.75,6.0,1.55,3.75,6.0,1.55,3.7,6.0,1.44,3.75,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,3.6,6.25,1.5,4.0,7.0,1.0,1.0,1.0,1.5,3.5,6.0,1.53,3.5,5.5,0,0,0,0,1.3664,0.2332,3.785,0.1707,0.0826,0.0744,2.9393,1.2348,3.6522,0.4201,0.2046,0.1054,4.625,2.3121,3.5725,0.4999,0.2408,0.1338,H
SP1,2009/10,27/09/2009,La Coruna,Villarreal,H,75.9,163.7,5,5,1,0,2.4,3.3,2.9,1.0,1.0,1.0,2.3,3.25,2.8,2.3,3.2,2.8,2.4,3.25,2.85,2.4,3.2,2.85,2.2,3.2,2.8,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.2,2.9,2.5,3.4,2.75,1.0,1.0,1.0,2.2,3.2,3.0,2.2,3.2,2.8,0,0,0,0,1.9393,0.6001,3.7291,0.3094,0.153,0.0847,2.6,1.0133,3.676,0.3897,0.1815,0.0986,2.3179,0.8355,3.6973,0.3605,0.1705,0.0927,H
SP1,2009/10,27/09/2009,Mallorca,Valladolid,H,65.1,50.5,5,5,3,0,1.85,3.4,4.2,1.0,1.0,1.0,1.91,3.3,3.6,1.8,3.3,4.1,1.85,3.5,4.0,1.75,3.5,4.6,1.8,3.3,3.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.2,1.8,3.5,4.5,1.0,1.0,1.0,1.75,3.3,4.33,1.8,3.3,3.75,0,0,0,0,1.5793,0.3684,3.7645,0.2333,0.1125,0.0778,2.6893,1.0714,3.6694,0.3984,0.1889,0.1004,3.2164,1.4267,3.6332,0.4436,0.2252,0.1106,H
SP1,2009/10,27/09/2009,Osasuna,Sp Gijon,H,60.0,55.2,5,5,1,0,1.91,3.4,4.0,1.0,1.0,1.0,1.91,3.3,3.6,1.9,3.3,3.65,1.9,3.3,4.0,1.85,3.5,3.8,1.83,3.4,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.25,4.2,1.95,3.4,4.0,1.0,1.0,1.0,1.85,3.25,3.8,1.91,3.2,3.5,0,0,0,0,1.6293,0.3997,3.7596,0.2453,0.1178,0.0787,2.6643,1.0552,3.6713,0.396,0.1877,0.0999,3.0036,1.2818,3.6472,0.4268,0.2124,0.1066,H
SP1,2009/10,27/09/2009,Zaragoza,Getafe,H,87.25,77.3,5,5,3,0,2.2,3.25,3.3,1.0,1.0,1.0,2.25,3.2,2.88,2.2,3.25,2.95,2.25,3.2,3.1,2.3,3.3,2.9,2.1,3.2,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,3.2,2.4,3.4,2.88,1.0,1.0,1.0,2.2,3.2,3.0,2.0,3.2,3.2,0,0,0,0,1.8571,0.5496,3.7365,0.296,0.1481,0.0831,2.6,1.0133,3.676,0.3897,0.1815,0.0986,2.4579,0.9299,3.6853,0.3783,0.186,0.0956,H
SP1,2009/10,03/10/2009,Ath Madrid,Zaragoza,H,210.8,87.25,6,6,2,1,1.57,3.8,6.0,1.0,1.0,1.0,1.67,3.6,5.0,1.55,3.6,5.6,1.6,3.75,5.25,1.6,3.7,5.4,1.62,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.5,4.75,1.53,4.0,6.0,1.0,1.0,1.0,1.57,3.6,5.5,1.5,3.6,5.5,0,0,0,0,1.4186,0.2681,3.7798,0.189,0.0945,0.0751,2.9036,1.2101,3.6547,0.4168,0.2008,0.1047,4.1071,2.0042,3.5891,0.488,0.2486,0.1259,H
SP1,2009/10,03/10/2009,Barcelona,Almeria,H,515.4,63.7,6,6,1,0,1.08,10.0,26.0,1.0,1.0,1.0,1.1,8.0,23.0,1.1,8.0,15.0,1.1,8.0,21.0,1.12,7.5,18.0,1.1,7.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.08,7.5,21.0,1.09,10.0,21.0,1.0,1.0,1.0,1.1,7.5,21.0,1.08,7.0,17.0,0,0,0,0,1.0679,0.0441,3.8061,0.0413,0.0212,0.0716,6.0357,3.3029,3.5234,0.5472,0.2828,0.1504,14.4286,8.95,3.4158,0.6203,0.331,0.1971,H
SP1,2009/10,03/10/2009,Tenerife,La Coruna,A,34.0,75.9,6,6,0,1,2.5,3.3,2.75,1.0,1.0,1.0,2.6,3.2,2.62,2.5,3.2,2.6,2.5,3.25,2.7,2.4,3.3,2.8,2.38,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.2,2.6,2.75,3.4,2.5,1.0,1.0,1.0,2.4,3.25,2.62,2.4,3.1,2.6,0,0,0,0,2.0664,0.6806,3.7177,0.3294,0.1611,0.0874,2.6,1.014,3.6759,0.39,0.1839,0.0986,2.1707,0.7437,3.7092,0.3426,0.1643,0.0896,H
SP1,2009/10,04/10/2009,Getafe,Osasuna,H,77.3,60.0,6,6,2,1,2.05,3.3,3.6,1.0,1.0,1.0,2.0,3.3,3.6,2.0,3.3,3.35,2.0,3.3,3.6,1.9,3.3,3.9,1.91,3.25,3.4,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.2,3.5,1.9,3.5,4.0,1.0,1.0,1.0,2.0,3.25,3.4,1.91,3.25,3.4,0,0,0,0,1.6907,0.4391,3.7535,0.2597,0.1251,0.0798,2.6393,1.0387,3.6731,0.3936,0.1841,0.0994,2.8393,1.1766,3.6577,0.4144,0.2049,0.1034,H
SP1,2009/10,04/10/2009,Santander,Valencia,A,65.5,240.0,6,6,0,1,3.4,3.4,2.1,1.0,1.0,1.0,3.1,3.25,2.2,3.35,3.3,2.0,3.4,3.25,2.1,3.35,3.3,2.1,2.75,3.25,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.2,2.1,3.5,3.6,2.0,1.0,1.0,1.0,3.1,3.3,2.1,3.1,3.3,2.0,0,0,0,0,2.5893,1.0207,3.6742,0.3942,0.1975,0.0983,2.6536,1.0497,3.6718,0.3956,0.1878,0.0997,1.7786,0.496,3.7447,0.2788,0.1357,0.0815,A
SP1,2009/10,04/10/2009,Sevilla,Real Madrid,H,218.3,451.7,6,6,2,1,3.75,3.5,1.95,1.0,1.0,1.0,3.5,3.5,2.0,3.7,3.45,1.85,3.5,3.5,1.95,3.7,3.5,1.9,3.6,3.3,1.83,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.5,1.85,3.4,3.5,2.1,1.0,1.0,1.0,3.5,3.5,1.9,3.25,3.4,1.91,1,0,0,1,2.8214,1.1585,3.66,0.4106,0.1989,0.1031,2.7607,1.1149,3.6649,0.4038,0.1873,0.1019,1.66,0.4225,3.756,0.2545,0.1263,0.0792,A
SP1,2009/10,04/10/2009,Sp Gijon,Mallorca,H,55.2,65.1,6,6,4,1,2.45,3.3,2.8,1.0,1.0,1.0,2.38,3.3,2.8,2.3,3.25,2.8,2.45,3.25,2.75,2.5,3.3,2.65,2.4,3.25,2.5,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.25,3.5,3.0,1.0,1.0,1.0,2.4,3.2,2.7,2.3,3.2,2.62,0,0,0,0,1.9879,0.6279,3.7253,0.3159,0.1525,0.0857,2.625,1.0302,3.674,0.3925,0.1847,0.0991,2.2371,0.7898,3.7029,0.353,0.1736,0.091,H
SP1,2009/10,04/10/2009,Valladolid,Ath Bilbao,D,50.5,100.8,6,6,2,2,2.4,3.3,2.88,1.0,1.0,1.0,2.38,3.3,2.8,2.3,3.25,2.8,2.4,3.25,2.85,2.4,3.2,2.85,2.25,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.5,3.4,2.75,1.0,1.0,1.0,2.4,3.25,2.62,2.3,3.2,2.62,0,1,0,1,1.9807,0.6229,3.726,0.3145,0.1505,0.0856,2.6107,1.02,3.6753,0.3907,0.1824,0.0988,2.2586,0.7994,3.7018,0.354,0.1703,0.0914,H
SP1,2009/10,04/10/2009,Villarreal,Espanol,D,163.7,71.0,6,6,0,0,1.73,3.6,4.75,1.0,1.0,1.0,1.73,3.5,4.5,1.7,3.45,4.5,1.75,3.5,4.5,1.8,3.4,4.3,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.4,4.5,1.8,3.4,4.75,1.0,1.0,1.0,1.7,3.5,4.33,1.67,3.4,4.33,0,0,0,0,1.5243,0.3332,3.7699,0.2186,0.1054,0.0768,2.7393,1.1033,3.666,0.4028,0.191,0.1015,3.485,1.5773,3.6219,0.4526,0.216,0.1157,H
SP1,2009/10,04/10/2009,Xerez,Malaga,D,32.5,58.6,6,6,1,1,2.4,3.3,2.88,1.0,1.0,1.0,2.38,3.3,2.8,2.3,3.25,2.8,2.4,3.25,2.85,2.5,3.2,2.7,2.38,3.2,2.6,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,2.7,2.63,3.4,2.6,1.0,1.0,1.0,2.4,3.1,2.75,2.38,3.1,2.62,0,1,0,1,2.0121,0.6441,3.7229,0.3201,0.1538,0.0862,2.5929,1.0101,3.6763,0.3896,0.185,0.0985,2.2357,0.7859,3.7036,0.3515,0.1705,0.0909,H
SP1,2009/10,17/10/2009,La Coruna,Sevilla,H,75.9,218.3,7,7,1,0,3.6,3.3,2.1,1.0,1.0,1.0,3.4,3.3,2.1,3.6,3.3,2.0,3.75,3.2,2.0,3.4,3.3,2.05,3.2,3.2,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.4,3.25,2.0,3.6,3.25,2.1,1.0,1.0,1.0,3.4,3.25,2.0,3.25,3.4,1.91,1,0,0,1,2.7571,1.1199,3.6639,0.4062,0.1987,0.1018,2.625,1.0288,3.6743,0.3919,0.1826,0.0991,1.7329,0.4661,3.7493,0.269,0.1298,0.0806,A
SP1,2009/10,17/10/2009,Real Madrid,Valladolid,H,451.7,50.5,7,7,4,2,1.17,7.0,15.0,1.0,1.0,1.0,1.17,6.5,15.0,1.12,8.0,16.0,1.15,7.5,13.0,1.15,7.2,14.0,1.12,6.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13,7.0,13.0,1.13,8.0,19.0,1.0,1.0,1.0,1.1,7.5,15.0,1.14,6.0,12.0,0,0,0,0,1.0986,0.0649,3.8048,0.0591,0.0312,0.0717,5.3357,2.8032,3.5459,0.5254,0.2692,0.1427,10.7857,6.3828,3.4526,0.5918,0.3051,0.184,H
SP1,2009/10,17/10/2009,Valencia,Barcelona,D,240.0,515.4,7,7,0,0,4.75,3.75,1.7,1.0,1.0,1.0,4.5,3.6,1.73,4.85,3.7,1.65,4.75,3.6,1.7,4.1,3.5,1.8,4.33,3.4,1.67,1.0,1.0,1.0,1.0,1.0,1.0,4.75,3.75,1.6,5.25,4.0,1.62,1.0,1.0,1.0,4.5,3.4,1.7,4.33,3.6,1.62,0,0,0,0,3.5793,1.6523,3.615,0.4616,0.2303,0.1173,2.8786,1.197,3.6559,0.4158,0.2031,0.1042,1.485,0.3105,3.7734,0.2091,0.1041,0.0762,A
SP1,2009/10,18/10/2009,Ath Bilbao,Sp Gijon,A,100.8,55.2,7,7,1,2,1.83,3.5,4.33,1.0,1.0,1.0,1.83,3.5,4.0,1.8,3.45,4.2,1.8,3.4,4.33,1.8,3.4,4.3,1.83,3.3,3.6,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.4,4.0,1.8,3.5,4.5,1.0,1.0,1.0,1.8,3.3,4.0,1.73,3.4,4.0,0,0,1,1,1.5729,0.3631,3.7653,0.2308,0.1081,0.0776,2.725,1.0926,3.6672,0.401,0.1881,0.1012,3.2329,1.4273,3.6338,0.4415,0.2181,0.111,H
SP1,2009/10,18/10/2009,Espanol,Tenerife,H,71.0,34.0,7,7,2,1,1.83,3.4,4.5,1.0,1.0,1.0,1.83,3.3,4.33,1.75,3.55,4.35,1.9,3.3,4.0,1.75,3.5,4.6,1.73,3.2,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.4,4.2,1.8,3.4,4.6,1.0,1.0,1.0,1.8,3.3,4.0,1.8,3.3,3.75,0,0,0,0,1.5671,0.3611,3.7656,0.2304,0.112,0.0775,2.6893,1.0717,3.6694,0.3985,0.1898,0.1004,3.3329,1.4924,3.6281,0.4478,0.2226,0.1129,H
SP1,2009/10,18/10/2009,Malaga,Almeria,A,58.6,63.7,7,7,1,2,2.1,3.2,3.3,1.0,1.0,1.0,2.05,3.25,3.5,2.05,3.3,3.45,2.1,3.25,3.4,2.1,3.25,3.4,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.2,3.3,2.2,3.2,3.4,1.0,1.0,1.0,2.0,3.25,3.4,1.95,3.25,3.3,0,0,1,1,1.7507,0.4794,3.7472,0.2739,0.1351,0.081,2.5964,1.01,3.6764,0.389,0.1789,0.0985,2.7107,1.0837,3.6682,0.3998,0.1877,0.1009,H
SP1,2009/10,18/10/2009,Mallorca,Getafe,H,65.1,77.3,7,7,3,1,2.15,3.25,3.4,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.4,3.2,2.15,3.25,3.25,2.0,3.3,3.6,2.0,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.3,3.1,2.2,3.4,3.2,1.0,1.0,1.0,2.2,3.2,3.0,2.1,3.2,3.0,0,0,0,0,1.7929,0.5046,3.7434,0.2814,0.1366,0.0818,2.6286,1.0318,3.6739,0.3925,0.1846,0.0992,2.5893,1.0156,3.6752,0.3922,0.1938,0.0983,H
SP1,2009/10,18/10/2009,Osasuna,Ath Madrid,H,60.0,210.8,7,7,3,0,2.75,3.3,2.5,1.0,1.0,1.0,2.7,3.3,2.5,2.75,3.3,2.4,2.6,3.4,2.5,2.8,3.3,2.4,2.6,3.2,2.38,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.2,2.4,2.7,3.4,2.5,1.0,1.0,1.0,2.6,3.25,2.4,2.6,3.1,2.4,0,0,0,0,2.2,0.7613,3.7069,0.3461,0.1649,0.0902,2.625,1.0304,3.674,0.3925,0.1861,0.0991,2.0271,0.651,3.722,0.3212,0.1513,0.0866,A
SP1,2009/10,18/10/2009,Xerez,Villarreal,H,32.5,163.7,7,7,2,1,3.8,3.3,2.0,1.0,1.0,1.0,3.75,3.25,1.95,3.85,3.4,1.9,3.75,3.4,1.95,3.6,3.3,2.0,3.5,3.2,1.91,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.4,1.9,4.0,3.4,1.95,1.0,1.0,1.0,3.4,3.25,2.0,3.5,3.4,1.83,1,0,0,1,2.9107,1.2176,3.6538,0.4183,0.205,0.1049,2.6643,1.0545,3.6714,0.3958,0.1861,0.0999,1.6707,0.4265,3.7554,0.2553,0.1234,0.0794,A
SP1,2009/10,18/10/2009,Zaragoza,Santander,D,87.25,65.5,7,7,2,2,2.0,3.4,3.75,1.0,1.0,1.0,2.0,3.3,3.5,2.0,3.4,3.45,2.0,3.3,3.6,2.15,3.25,3.25,1.91,3.2,3.5,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.4,3.4,1.95,3.4,4.0,1.0,1.0,1.0,1.9,3.25,3.75,1.91,3.25,3.4,0,0,0,0,1.6979,0.4453,3.7525,0.2623,0.128,0.0799,2.6536,1.0477,3.6721,0.3948,0.1858,0.0997,2.8286,1.1698,3.6584,0.4136,0.2053,0.1032,H
SP1,2009/10,24/10/2009,Ath Madrid,Mallorca,D,210.8,65.1,8,8,1,1,1.8,3.5,4.5,1.0,1.0,1.0,1.83,3.5,4.0,1.75,3.5,4.45,1.75,3.5,4.5,1.8,3.4,4.3,1.67,3.3,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.5,3.8,1.8,3.5,4.5,1.0,1.0,1.0,1.75,3.3,4.33,1.7,3.5,4.0,0,0,0,0,1.5464,0.348,3.7676,0.225,0.1095,0.0772,2.75,1.1089,3.6655,0.4032,0.1887,0.1017,3.3486,1.5,3.6276,0.448,0.2202,0.1132,H
SP1,2009/10,24/10/2009,Sevilla,Espanol,D,218.3,71.0,8,8,0,0,1.44,4.33,7.0,1.0,1.0,1.0,1.44,4.0,7.0,1.5,4.2,6.75,1.45,4.0,7.0,1.45,4.0,7.0,1.44,3.6,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.0,6.25,1.5,4.0,7.0,1.0,1.0,1.0,1.44,4.0,6.0,1.4,4.0,6.5,0,0,0,0,1.3221,0.2051,3.789,0.1551,0.0751,0.0738,3.1521,1.3692,3.6394,0.4344,0.208,0.1096,5.0714,2.5919,3.5583,0.5111,0.248,0.1398,H
