Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeValue,AwayValue,VCH,VCD,VCA,H_Mean,H_Std,H_Shannon,H_CV,H_Gini,H_HHI,D_Mean,D_Std,D_Shannon,D_CV,D_Gini,D_HHI,A_Mean,A_Std,A_Shannon,A_CV,A_Gini,A_HHI,Consensus
I1,18/09/2005,Sampdoria,Milan,H,4.5,3.2,1.83,4.2,3.15,1.83,4.2,2.8,1.85,4.0,3.2,1.8,4.0,3.0,1.83,2005/6,€61.50m,€269.75m,4.0,3.0,1.9,4.1499999999999995,0.18027756377319948,2.5836187022097086,0.043440376812819155,0.022088353413654366,0.16695815349971854,3.058333333333333,0.14264368973853087,2.583376355598682,0.04664098847036432,0.02497729336966406,0.167053939542665,1.84,0.030550504633038888,2.5847645796625183,0.01660353512665157,0.008454106280193413,0.1667113483003793,A
I1,18/09/2005,Siena,Palermo,A,2.6,2.87,2.6,2.75,2.85,2.6,2.7,2.7,2.6,2.62,2.88,2.5,2.6,2.8,2.6,2005/6,€34.98m,€94.20m,2.65,2.8,2.65,2.653333333333333,0.05527707983925665,2.5846508056573185,0.020833070291177133,0.01130653266331652,0.16673711356929474,2.8166666666666664,0.06073622386096196,2.5846249571198054,0.021563156400341527,0.01143984220907282,0.166747210338406,2.591666666666667,0.04487637339278752,2.5847448699571847,0.017315642466670427,0.008038585209003163,0.1667185663055227,A
I1,21/09/2005,Ascoli,Siena,D,2.3,2.9,3.25,2.45,2.9,2.9,2.4,2.7,2.9,2.25,2.88,3.0,2.3,2.9,2.9,2005/6,€24.55m,€34.98m,2.35,2.9,2.9,2.3416666666666663,0.06718548123582133,2.5843702785227403,0.028691308712806264,0.016014234875444983,0.16680174342377646,2.8633333333333333,0.07340905181848403,2.584481052199911,0.02563761995988965,0.010283275126115626,0.1667867677882851,2.975,0.12829003598617217,2.5836487949731968,0.043122701171822576,0.019140989729225094,0.1669403253068006,H
I1,21/09/2005,Chievo,Inter,A,5.5,3.1,1.72,4.9,3.25,1.7,4.2,3.1,1.75,4.33,3.0,1.8,4.8,3.0,1.72,2005/6,€49.55m,€234.93m,4.5,3.25,1.7,4.704999999999999,0.43142206712220915,2.5790021927362425,0.09169438196008697,0.05024205927500294,0.1679381693731602,3.1166666666666667,0.10274023338281627,2.5841804768536956,0.03296478076453998,0.017825311942958916,0.1668452172631657,1.7316666666666667,0.034840908267278155,2.58467243571428,0.02011987002922704,0.010426692332370951,0.16673150330398098,A
I1,21/09/2005,Empoli,Cagliari,H,2.3,2.9,3.3,2.35,2.9,3.0,2.3,2.7,3.0,2.25,2.88,3.0,2.3,2.9,2.9,2005/6,€37.00m,€35.65m,2.35,2.9,2.9,2.308333333333333,0.03435921354681389,2.5848024861632637,0.014884857854215406,0.007821901323706554,0.16670387179011717,2.8633333333333333,0.07340905181848403,2.584481052199911,0.02563761995988965,0.010283275126115626,0.1667867677882851,3.016666666666667,0.13437096247164249,2.5835582779064383,0.04454286048783728,0.021178637200736677,0.16696222263957836,H
I1,21/09/2005,Lecce,Fiorentina,A,3.75,3.0,2.1,3.75,3.0,2.0,2.8,2.8,2.4,3.4,3.0,2.0,3.2,3.0,2.1,2005/6,€52.15m,€138.68m,3.0,2.9,2.25,3.3166666666666664,0.356682242650545,2.5765854543347495,0.1075423847187573,0.0603015075376884,0.16864704614476989,2.9500000000000006,0.0763762615825974,2.5844741481093547,0.025890258163592333,0.012241054613935903,0.16678526406811164,2.1416666666666666,0.14264368973853073,2.5818093722528053,0.06660405746546182,0.0356679636835279,0.16734469773076766,A
I1,21/09/2005,Messina,Livorno,D,2.2,2.87,3.6,2.2,2.8,3.45,2.2,2.7,3.2,2.1,3.0,3.2,2.1,3.0,3.2,2005/6,€39.98m,€56.38m,2.2,2.9,3.1,2.1666666666666665,0.04714045207910321,2.5846192422839156,0.021757131728816867,0.010256410256410137,0.166748046875,2.878333333333334,0.1065233412084986,2.5839697998936626,0.03700868831794971,0.020555877243775417,0.16690177135299775,3.2916666666666665,0.1742045413363906,2.582967175050474,0.052922898633840185,0.027426160337552657,0.16709994314605514,H
I1,21/09/2005,Milan,Lazio,H,1.4,4.0,9.0,1.3,4.65,8.5,1.4,3.7,6.5,1.4,3.5,8.0,1.36,3.75,8.0,2005/6,€269.75m,€83.05m,1.4,3.75,7.0,1.376666666666667,0.03726779962499644,2.5844274489098495,0.027071040889827917,0.012510088781275158,0.166798016802842,3.891666666666667,0.36902649709140894,2.5786959113561116,0.09482479582648623,0.04746609564596729,0.16789613219424976,7.833333333333333,0.8498365855987975,2.576352643466382,0.10848977688495287,0.06028368794326236,0.1688117033586434,H
I1,21/09/2005,Palermo,Reggina,H,1.44,3.8,7.0,1.4,3.75,8.25,1.4,3.7,6.5,1.4,3.5,8.0,1.44,3.5,7.0,2005/6,€94.20m,€43.65m,1.45,3.6,6.5,1.4216666666666666,0.02192157739660986,2.5847910455217633,0.01541963240089791,0.008010941774130448,0.16670620900525107,3.641666666666667,0.11696390706348496,2.5842179263848375,0.032118235349240715,0.01792524790236452,0.1668391825508717,7.208333333333333,0.6833841444523635,2.5785603263801264,0.09480473680264002,0.051059730250481744,0.168053581125834,H
I1,21/09/2005,Roma,Parma,H,1.57,3.6,6.0,1.55,3.4,6.25,1.6,3.3,4.8,1.57,3.25,5.5,1.53,3.5,5.5,2005/6,€193.20m,€57.05m,1.55,3.3,5.5,1.5616666666666665,0.02192157739660986,2.584820588885507,0.01403729609174591,0.007648523657061729,0.16669920385136458,3.391666666666667,0.12388390622765429,2.584005829236314,0.036525967438129026,0.02006552006552012,0.1668812694785811,5.591666666666666,0.4568156691221915,2.58010187335644,0.08169579775657673,0.0434674615002483,0.16785774075050125,H
I1,21/09/2005,Treviso,Sampdoria,A,3.75,3.0,2.0,3.9,3.0,1.97,3.1,2.8,2.2,3.4,3.0,2.0,3.4,3.0,2.0,2005/6,€23.53m,€61.50m,3.25,3.0,2.1,3.4666666666666663,0.2763853991962833,2.5804113518927068,0.07972655746046635,0.04407051282051269,0.16768236135158657,2.966666666666667,0.07453559924999306,2.5845001323209447,0.02512435929775047,0.009363295880150085,0.16678200692041523,2.045,0.08036375634160804,2.5838627952904094,0.03929768036264452,0.01969573485465906,0.1669049754498614,A
I1,21/09/2005,Udinese,Juventus,A,4.0,3.0,2.0,3.75,3.1,1.95,3.6,3.0,1.9,3.6,2.88,2.0,4.0,2.87,1.9,2005/6,€89.60m,€308.90m,3.6,2.9,2.0,3.7583333333333333,0.17892425461319902,2.5833390616573575,0.04760734047357845,0.024759793052476026,0.16702835648148157,2.9583333333333335,0.08254628331359865,2.584403250457896,0.027902969007413625,0.015117370892018839,0.16679320357478514,1.9583333333333333,0.04487637339278757,2.5845826957402185,0.022915594923976632,0.012056737588652361,0.16675556858815144,A
I1,24/09/2005,Parma,Juventus,A,6.0,3.4,1.61,6.0,3.25,1.6,4.4,3.1,1.7,5.0,3.2,1.67,5.5,3.3,1.57,2005/6,€57.05m,€308.90m,5.0,3.5,1.6,5.316666666666666,0.5785518319236593,2.576339679863954,0.10881852638062559,0.060083594566353066,0.16876921669750722,3.291666666666666,0.13043729868748768,2.5838319434197454,0.03962652112024943,0.022362869198312124,0.16692579087340753,1.625,0.04499999999999994,2.5844121098646955,0.02769230769230766,0.014871794871795047,0.1667906831793447,A
I1,24/09/2005,Reggina,Udinese,H,3.5,3.0,2.2,3.5,3.1,2.05,2.9,2.8,2.3,3.0,3.2,2.1,3.0,3.0,2.2,2005/6,€43.65m,€89.60m,3.2,2.9,2.25,3.1833333333333336,0.24094720491334934,2.580859740175234,0.07569022143874848,0.04101221640488664,0.16757924719613565,3.0,0.12909944487358066,2.5836258294695815,0.043033148291193556,0.024074074074074053,0.1669771004114739,2.183333333333333,0.08498365855987976,2.583865040851994,0.03892381308086096,0.02162849872773545,0.1669257732383731,A
I1,25/09/2005,Cagliari,Roma,D,3.75,3.2,2.0,3.8,3.25,1.9,3.2,2.9,2.1,3.4,3.0,2.0,3.2,2.9,2.15,2005/6,€35.65m,€193.20m,3.4,3.0,2.1,3.4583333333333326,0.23877581303157328,2.581548636550071,0.06904360858744289,0.037349397590361516,0.16742690259788243,3.0416666666666665,0.13667682889047278,2.5835154626586947,0.044934847854402014,0.024200913242009264,0.16699016846990358,2.0416666666666665,0.08374896350934077,2.5837418530129734,0.041019900494370994,0.0224489795918367,0.16695711308309058,A
I1,25/09/2005,Empoli,Lecce,H,2.0,3.2,3.75,1.95,3.05,3.85,2.0,2.9,3.4,1.91,3.2,3.5,2.15,2.9,3.2,2005/6,€37.00m,€52.15m,2.0,3.1,3.5,2.0016666666666665,0.0742555646998182,2.583980890441212,0.03709686829299827,0.018734388009991637,0.1668815576518637,3.0583333333333336,0.12388390622765433,2.583775369273402,0.0405069993114946,0.022252497729337156,0.1669450006847732,3.5333333333333337,0.2153807997220014,2.582281159756556,0.06095683011000039,0.03380503144654093,0.16728950300811726,H
I1,25/09/2005,Inter,Fiorentina,H,1.61,3.4,6.0,1.7,3.2,5.0,1.65,3.2,4.6,1.62,3.25,5.0,1.5,3.4,6.0,2005/6,€234.93m,€138.68m,1.5,3.6,6.5,1.596666666666667,0.07408703590297622,2.5834031928275207,0.04640106632754251,0.0254001391788449,0.1670343141190667,3.341666666666667,0.1426436897385307,2.583659288398207,0.04268639094419871,0.02285951787198695,0.16695548430837717,5.516666666666667,0.6841458583924598,2.573858862166835,0.12401435499561204,0.06797583081571004,0.16923787256159983,H
I1,25/09/2005,Lazio,Palermo,H,2.6,2.9,2.9,2.7,2.8,2.7,2.4,2.8,2.8,2.25,3.0,2.88,2.2,3.0,3.0,2005/6,€83.05m,€94.20m,2.25,2.9,3.2,2.4,0.18929694486000914,2.580526527885051,0.07887372702500381,0.042824074074073876,0.16763268566110257,2.9,0.08164965809277268,2.584390570049096,0.0281550545147492,0.015325670498084337,0.16679894171575624,2.9133333333333327,0.15776212754932314,2.5828658482301456,0.0541517600283718,0.029748283752860344,0.16713196570121114,H
I1,25/09/2005,Livorno,Ascoli,H,1.72,3.1,5.5,1.67,3.1,5.6,1.75,3.0,4.4,1.57,3.25,5.5,1.66,3.3,4.5,2005/6,€56.38m,€24.55m,1.7,3.2,5.0,1.6783333333333335,0.05698440332426251,2.5841234778920184,0.03395297119618421,0.01837140019860986,0.1668696879612751,3.158333333333333,0.10172129679778082,2.5842131464850997,0.032207270753914774,0.018029903254177665,0.1668411674987811,5.083333333333333,0.4879093722768148,2.5782305663304093,0.09598217159543898,0.051912568306011014,0.1683189473878407,H
I1,25/09/2005,Sampdoria,Chievo,A,1.66,3.2,6.0,1.67,3.1,5.6,1.6,3.2,5.0,1.57,3.25,5.5,1.57,3.3,5.5,2005/6,€61.50m,€49.55m,1.55,3.25,6.0,1.6033333333333335,0.04606758320361745,2.584369325351942,0.028732380376476577,0.01559251559251576,0.166801023968508,3.216666666666667,0.062360956446232275,2.5846902009589017,0.019386825838206924,0.010362694300518088,0.1667310012334544,5.6000000000000005,0.34156502553198664,2.582254550502877,0.060993754559283325,0.03273809523809526,0.1673244309931882,H
I1,25/09/2005,Siena,Messina,H,2.2,3.0,3.4,2.2,2.8,3.5,2.2,2.7,3.2,2.1,3.0,3.2,2.05,3.0,3.3,2005/6,€34.98m,€39.98m,2.2,2.9,3.25,2.1583333333333337,0.060667582410671106,2.584387713067968,0.028108532391044525,0.013513513513513514,0.16680519499224059,2.9,0.11547005383792514,2.5838084220585404,0.039817259944112116,0.021072796934865773,0.16694575097920053,3.308333333333333,0.10960788698304914,2.5841760431991845,0.03313084745079571,0.018052057094878254,0.166842386387002,H
I1,25/09/2005,Treviso,Milan,A,9.0,4.33,1.36,8.75,3.95,1.37,6.5,3.7,1.4,9.0,3.75,1.33,9.0,3.75,1.33,2005/6,€23.53m,€269.75m,9.0,3.75,1.35,8.541666666666666,0.9176131477310516,2.576038448420397,0.10742788070997679,0.04308943089430897,0.16959140425455954,3.8716666666666666,0.21988001778747934,2.582691682918011,0.0567920838021901,0.026904864399483502,0.16713202683041142,1.3566666666666667,0.02426703296426835,2.584732407370532,0.017887247885210084,0.009828009828009826,0.16671903828157608,A
I1,01/10/2005,Chievo,Treviso,D,1.53,3.5,7.0,1.57,3.15,7.0,1.55,3.4,5.0,1.5,3.4,6.0,1.53,3.5,5.5,2005/6,€49.55m,€23.53m,1.5,3.4,7.0,1.53,0.025166114784235853,2.5847675248885267,0.01644844103544827,0.00907770515613629,0.16671150829325745,3.391666666666666,0.11696390706348503,2.584092165671999,0.03448567284427077,0.016789516789516817,0.16688309288394484,6.25,0.8036375634160796,2.5727988839764526,0.12858201014657275,0.06888888888888892,0.1697606363817859,H
I1,01/10/2005,Udinese,Lazio,H,1.9,3.1,4.33,1.9,3.1,4.0,2.0,2.8,3.6,1.91,3.2,3.5,1.9,3.0,3.75,2005/6,€89.60m,€83.05m,2.0,3.0,3.75,1.9349999999999998,0.04609772228646448,2.5845552897567314,0.0238231122927465,0.011627906976744123,0.16675822973678375,3.033333333333333,0.12472191289246481,2.5837312072420464,0.041117114140373015,0.021978021978021817,0.16696592092349513,3.8216666666666668,0.27479790553948713,2.5812918036697634,0.07190525221268743,0.038886466056112706,0.1674530534804116,H
I1,02/10/2005,Fiorentina,Livorno,H,1.66,3.4,5.5,1.67,3.2,5.4,1.65,3.0,5.0,1.67,3.2,5.0,1.61,3.1,5.5,2005/6,€138.68m,€56.38m,1.65,3.1,5.5,1.6516666666666666,0.020344259359556114,2.5848525212858875,0.012317412326673733,0.006222670702993677,0.1666927115486322,3.1666666666666665,0.12472191289246468,2.583852315095404,0.03938586722919937,0.02105263157894713,0.16691381331605387,5.316666666666666,0.22669117514559076,2.583638642523902,0.04263783858537758,0.021421107628004116,0.16698692924295885,H
I1,02/10/2005,Juventus,Inter,H,2.2,2.87,3.6,2.1,2.9,3.6,2.2,2.8,3.4,1.91,3.0,3.75,2.1,2.87,3.3,2005/6,€308.90m,€234.93m,2.1,2.9,3.6,2.101666666666667,0.09668103341515459,2.583412150942545,0.04600207775502993,0.02312979117102834,0.1670548783444655,2.8900000000000006,0.05944184833375672,2.584658252417993,0.02056811361029644,0.01076509034986542,0.16673598230673306,3.5416666666666665,0.14837078178970722,2.5836891788335077,0.04189292662297616,0.022352941176470825,0.16696985846094003,H
I1,02/10/2005,Lecce,Cagliari,H,2.1,3.0,3.75,2.2,2.85,3.4,2.2,2.9,3.0,2.25,2.88,3.0,2.15,2.87,3.25,2005/6,€52.15m,€35.65m,2.1,2.9,3.5,2.166666666666667,0.05527707983925667,2.584493121718748,0.02551249838734923,0.01410256410256397,0.16677497158306362,2.9,0.04795831523312718,2.584766574179433,0.01653735008038868,0.008237547892720049,0.1667104197942524,3.3166666666666664,0.268741924943285,2.5802440539651723,0.08102771606330203,0.04522613065326633,0.16774000652564583,H
I1,02/10/2005,Messina,Sampdoria,A,2.75,2.87,2.75,2.9,2.8,2.5,2.6,2.8,2.6,2.62,2.88,2.5,2.75,2.8,2.5,2005/6,€39.98m,€61.50m,2.65,2.9,2.65,2.7116666666666664,0.10253725610181344,2.5839393751774127,0.03781337041246962,0.020385166973980656,0.16689393772492395,2.841666666666667,0.04258977446393552,2.5848005642579213,0.014987603916927454,0.007917888563049674,0.16670396270446847,2.5833333333333335,0.09428090415820632,2.584008720934717,0.03649583386769277,0.019354838709677274,0.16687917293663868,A
I1,02/10/2005,Milan,Reggina,H,1.2,5.5,17.0,1.17,6.0,13.0,1.15,6.0,12.0,1.14,5.5,15.0,1.2,5.0,11.0,2005/6,€269.75m,€43.65m,1.17,6.0,13.0,1.1716666666666666,0.022669117514559092,2.584692536537763,0.019347753212994957,0.010668563300142125,0.16672897446748572,5.666666666666667,0.372677996249965,2.581794803237754,0.06576670522058206,0.034313725490196095,0.16745805634694522,13.5,1.9790570145063195,2.5697887964560313,0.146596815889357,0.08024691358024696,0.16986948708324012,H
I1,02/10/2005,Palermo,Empoli,D,1.53,3.5,7.0,1.55,3.2,7.0,1.55,3.3,5.2,1.53,3.25,6.0,1.5,3.3,6.5,2005/6,€94.20m,€37.00m,1.55,3.5,5.5,1.535,0.018027756377319962,2.5848626317690186,0.011744466695322451,0.005971769815418165,0.1666901780041128,3.341666666666667,0.11696390706348499,2.58408298013457,0.03500166794917256,0.018703241895262096,0.16686503365788377,6.2,0.6952217871538069,2.575813070401448,0.11213254631513014,0.06272401433691757,0.1688733740880494,H
I1,02/10/2005,Roma,Siena,A,1.53,3.5,7.0,1.45,3.7,7.15,1.5,3.4,5.6,1.44,3.5,7.0,1.44,3.5,7.0,2005/6,€193.20m,€34.98m,1.5,3.4,7.0,1.4766666666666666,0.034960294939005085,2.5845588642341473,0.023675143299551976,0.012791572610985652,0.16675912284575906,3.5,0.10000000000000009,2.5843790199874768,0.0285714285714286,0.014285714285714374,0.16679557700836734,6.791666666666667,0.5357367720148478,2.5802466271320075,0.07888148790402667,0.031697341513292315,0.16806350610229928,H
I1,15/10/2005,Juventus,Messina,H,1.16,5.5,13.0,1.15,6.0,16.0,1.2,5.0,10.0,1.14,5.5,15.0,1.16,5.5,12.0,2005/6,€308.90m,€39.98m,1.15,5.5,15.0,1.16,0.01914854215512678,2.5847672951668232,0.016507363926833434,0.00814176245210732,0.16671024615047553,5.5,0.28867513459481287,2.5829725712134755,0.05248638810814779,0.02525252525252522,0.1671334627573453,13.5,2.0615528128088303,2.5676121613831775,0.15270761576361705,0.0843621399176954,0.17141193592466705,H
I1,15/10/2005,Siena,Udinese,A,2.75,2.75,2.6,2.7,2.9,2.6,2.5,2.8,2.7,2.38,3.0,2.75,2.6,2.8,2.6,2005/6,€34.98m,€89.60m,2.6,2.9,2.7,2.5883333333333334,0.12253117517141875,2.583335147146709,0.04733979723300145,0.026293195964799315,0.16705616002413948,2.858333333333333,0.08374896350934077,2.5843453297715953,0.029299928924550713,0.01603498542274054,0.1668069392200858,2.658333333333333,0.06066758241067098,2.5845874397601007,0.022821661094923253,0.012016718913270413,0.16675257499046875,A
I1,16/10/2005,Ascoli,Sampdoria,H,3.2,2.87,2.2,3.45,3.0,2.1,3.2,2.7,2.2,3.0,2.88,2.25,3.1,2.87,2.2,2005/6,€24.55m,€61.50m,3.25,2.9,2.2,3.1999999999999997,0.13844373104863464,2.58361952586428,0.04326366595269833,0.023437499999999917,0.16696977606508584,2.8700000000000006,0.0883176086632784,2.5842745198567454,0.030772685945393164,0.015485869144405667,0.16683177863769869,2.191666666666667,0.04487637339278752,2.5846578259017794,0.020475911814199627,0.009505703422053063,0.166739766000704,A
I1,16/10/2005,Cagliari,Milan,A,5.5,3.5,1.53,6.85,3.5,1.5,5.5,3.3,1.6,6.0,3.25,1.53,6.0,3.25,1.53,2005/6,€35.65m,€269.75m,6.0,3.3,1.55,5.9750000000000005,0.45069390943299853,2.5809337065260554,0.07542994300133866,0.038354253835425484,0.16752155821691406,3.35,0.10801234497346437,2.5842172090363658,0.03224249103685504,0.01658374792703135,0.16683354344720697,1.54,0.03055050463303896,2.5846802087647656,0.01983799002145387,0.01010101010100986,0.16673012421507805,A
I1,16/10/2005,Empoli,Roma,H,3.2,2.8,2.25,3.2,3.1,2.15,3.1,2.8,2.2,3.0,3.0,2.2,3.25,2.87,2.15,2005/6,€37.00m,€193.20m,3.1,3.1,2.2,3.141666666666667,0.08374896350934077,2.5844480711696374,0.026657495016235787,0.014588859416445749,0.16678771118326283,2.9450000000000003,0.1282900359861722,2.583594804538094,0.04356198165914166,0.023863421995849704,0.16698105689142617,2.1916666666666664,0.03435921354681389,2.5847854079259944,0.01567720770196832,0.008238276299112807,0.1667073687818204,A
I1,16/10/2005,Inter,Livorno,H,1.25,5.0,9.0,1.22,5.5,10.5,1.3,4.2,8.0,1.29,4.33,9.0,1.25,5.0,8.0,2005/6,€234.93m,€56.38m,1.28,4.5,10.0,1.265,0.027537852736430536,2.5846198988785853,0.021769053546585405,0.012077294685990309,0.16674672673613267,4.755,0.45253913274618207,2.578478583024829,0.09517121614010138,0.05263465358102573,0.16811241844936758,9.083333333333334,0.9316949906249125,2.5774088401161515,0.10257192557338485,0.056574923547400596,0.16837508712944357,H
I1,16/10/2005,Lazio,Fiorentina,H,2.5,2.87,2.75,2.6,2.9,2.7,2.5,2.9,2.8,2.38,3.0,2.75,2.5,2.9,2.62,2005/6,€83.05m,€138.68m,2.35,3.0,2.9,2.4716666666666662,0.08374896350934077,2.5841329869765266,0.03388359953176296,0.01809395369746017,0.16686003985876802,2.9283333333333332,0.05177408189003022,2.584737741479951,0.017680392221979587,0.009011572756592617,0.16671775341849343,2.753333333333334,0.08595864638818408,2.584260554299548,0.031219847356483317,0.01715092816787736,0.16682782284891645,H
I1,16/10/2005,Palermo,Chievo,D,1.72,3.2,4.5,1.72,3.0,5.5,1.65,3.1,4.8,1.73,2.88,5.0,1.7,3.0,5.0,2005/6,€94.20m,€49.55m,1.8,3.1,4.5,1.72,0.04434711565216694,2.5844840957023383,0.025783206774515663,0.013565891472868158,0.16677608666097118,3.0466666666666664,0.10110500592068743,2.5841664730302263,0.033185450521013383,0.01823486506199848,0.16685274050767468,4.883333333333334,0.3435921354681384,2.5814279058706613,0.07036016425968704,0.03811149032992037,0.16744620742060995,H
I1,16/10/2005,Parma,Treviso,D,1.66,3.2,5.0,1.7,3.0,5.65,1.7,3.1,4.4,1.67,2.88,5.5,1.61,3.1,5.5,2005/6,€57.05m,€23.53m,1.6,3.25,5.5,1.6566666666666665,0.03944053188733071,2.58455255132888,0.0238071621050286,0.013078470824949756,0.1667626629043412,3.0883333333333334,0.12253117517141873,2.5838207767823804,0.03967550194433418,0.02203633747076808,0.16693815174602486,5.258333333333333,0.4343737509974049,2.5798725347074165,0.08260673553040981,0.040940306391970355,0.16806135449007786,H
I1,16/10/2005,Reggina,Lecce,H,2.1,2.8,3.5,2.1,3.0,3.45,2.2,2.9,3.0,2.1,3.0,3.2,2.15,2.87,3.25,2005/6,€43.65m,€52.15m,2.2,2.9,3.25,2.1416666666666666,0.044876373392787564,2.5846464863051772,0.020953948665893025,0.011024643320363042,0.16673885410473643,2.9116666666666666,0.07080881928749337,2.584535662117273,0.024318999182882668,0.013260828086243098,0.1667655903360709,3.275,0.16520189667999177,2.5831202347419358,0.05044332723053184,0.02756573367260376,0.1671015353281132,H
I1,22/10/2005,Fiorentina,Parma,H,1.5,3.6,7.5,1.45,3.9,6.5,1.45,3.5,6.0,1.44,3.6,6.5,1.5,3.3,6.5,2005/6,€138.68m,€57.05m,1.53,3.5,6.0,1.4783333333333335,0.033374973990834673,2.5845954990442834,0.022576081617250058,0.012213453588876405,0.16675070295434974,3.566666666666667,0.17950549357115014,2.5831487445111905,0.05032864305733181,0.026479750778816064,0.1670728419936245,6.5,0.5,2.5807918604143234,0.07692307692307693,0.038461538461538464,0.16753151613198622,H
I1,22/10/2005,Messina,Ascoli,D,1.9,3.0,4.5,1.9,3.15,3.95,1.9,2.8,4.0,2.0,3.0,3.4,1.9,3.0,3.75,2005/6,€39.98m,€24.55m,1.9,3.1,4.0,1.9166666666666667,0.03726779962499653,2.584692871162742,0.019444069369563406,0.007246376811594152,0.16672551373490574,3.008333333333333,0.10960788698304927,2.583996330850495,0.036434754675805855,0.018928901200369413,0.16690061116970978,3.933333333333333,0.32871804872193366,2.5799251935358796,0.08357238526828822,0.044491525423728945,0.16784798727733347,H
I1,23/10/2005,Chievo,Cagliari,H,1.8,3.1,5.0,1.7,3.25,4.9,1.7,3.0,4.6,1.73,2.88,5.0,1.7,3.0,5.0,2005/6,€49.55m,€35.65m,1.75,3.0,5.0,1.7300000000000002,0.03651483716701111,2.584643172749615,0.021106842293070003,0.010918432883750745,0.166738161532941,3.0383333333333336,0.11407843305765071,2.5839529559846457,0.0375463849888044,0.01965624428597526,0.16689210470158575,4.916666666666667,0.1462494064565355,2.5843139568078053,0.02974564199115976,0.012994350282485995,0.16682904601134144,H
I1,23/10/2005,Lecce,Juventus,A,7.0,3.75,1.5,7.0,3.6,1.47,6.0,3.6,1.5,7.0,3.75,1.4,6.0,3.4,1.5,2005/6,€52.15m,€308.90m,7.0,3.75,1.45,6.666666666666667,0.4714045207910317,2.5812908992306927,0.07071067811865475,0.033333333333333354,0.16759002770083106,3.641666666666667,0.12720281268728126,2.5840732709324308,0.034929834147537184,0.01792524790236452,0.16688318293353696,1.47,0.03651483716701111,2.584513886556894,0.024840025283681025,0.012849584278155662,0.16677452613185056,A
I1,23/10/2005,Livorno,Reggina,H,1.9,3.1,4.33,1.83,3.0,4.55,1.8,2.9,4.2,1.73,3.2,4.33,1.8,3.0,4.2,2005/6,€56.38m,€43.65m,1.85,3.0,4.35,1.8183333333333334,0.05209499869362593,2.584369387932944,0.02864986179301151,0.015734799877788058,0.1668050937649664,3.033333333333333,0.09428090415820642,2.584268881487381,0.031081616755452665,0.01648351648351634,0.1668234218530778,4.326666666666665,0.11728408057172773,2.5844357907929587,0.027107260532756805,0.01412429378531091,0.16678469612398286,H
I1,23/10/2005,Milan,Palermo,H,1.4,4.0,9.0,1.35,4.2,8.25,1.4,3.8,7.0,1.3,4.0,9.0,1.33,4.0,8.0,2005/6,€269.75m,€94.20m,1.35,4.0,8.0,1.3550000000000002,0.03593976442141298,2.5844549177654677,0.026523811381116588,0.014555145551455567,0.1667841137077148,4.0,0.11547005383792526,2.58436112706876,0.028867513459481315,0.013888888888888978,0.16680625193352305,8.208333333333334,0.6833841444523635,2.5798916983381615,0.08325492115155697,0.044839255499154046,0.1679352067525094,H
I1,23/10/2005,Roma,Lazio,D,2.4,2.87,3.2,2.45,2.9,2.9,2.4,2.8,3.0,2.4,2.8,2.88,2.4,2.8,2.87,2005/6,€193.20m,€83.05m,2.35,3.0,2.9,2.4,0.028867513459481315,2.584858131550104,0.012028130608117214,0.005787037037036896,0.1666908002622094,2.861666666666667,0.07312470322826775,2.5844947867611383,0.025553186917274692,0.013298388662395771,0.16677103532416107,2.9583333333333335,0.11610579466829196,2.5838700371145107,0.03924702918364799,0.0188732394366197,0.16689875516877248,H
I1,23/10/2005,Sampdoria,Siena,D,1.66,3.4,5.5,1.65,3.25,5.35,1.65,3.1,4.8,1.62,3.25,5.0,1.57,3.3,5.5,2005/6,€61.50m,€34.98m,1.7,3.1,5.0,1.6416666666666664,0.039756201472921825,2.584537788971746,0.024216975516500608,0.013028764805414289,0.1667668499000326,3.233333333333333,0.10671873729054741,2.5841766482068373,0.033005795038313634,0.018041237113402137,0.16684839102813875,5.191666666666667,0.27144162458170557,2.582986037543225,0.052284101043025145,0.02862493311931505,0.1671283611143278,H
I1,23/10/2005,Treviso,Empoli,A,2.37,2.75,3.4,2.2,2.95,3.3,2.5,2.8,2.7,2.25,2.88,3.0,2.3,2.9,2.9,2005/6,€23.53m,€37.00m,2.3,2.9,3.1,2.3200000000000003,0.09574271077563379,2.583745543558441,0.041268409817083525,0.022270114942528757,0.16693541115112126,2.8633333333333333,0.06749485577105534,2.5845599833995463,0.023572126578948315,0.012805587892898679,0.16676168384061538,3.0666666666666664,0.23570226039551576,2.580687187314065,0.07685943273766818,0.04347826086956533,0.16767535813833354,H
I1,23/10/2005,Udinese,Inter,A,3.75,3.0,2.1,3.7,3.1,1.97,3.3,2.9,2.2,3.4,3.0,2.0,3.5,2.87,2.05,2005/6,€89.60m,€234.93m,3.2,3.2,2.1,3.4749999999999996,0.19947848672643043,2.5825888321675365,0.057403881072354085,0.0323741007194244,0.16721157173384768,3.0116666666666667,0.11260797287739252,2.5839581597872607,0.037390583135824856,0.020752628666297707,0.16689419688327456,2.07,0.07527726527090818,2.5840121625830705,0.03636582863328898,0.020128824476650348,0.16688239360988555,A
