Div,Date,FTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,WHH,WHD,WHA,Season,HomeTeam,AwayTeam,VCH,VCD,VCA,HomeValue,AwayValue,B365H_Prob,BWH_Prob,WHH_Prob,IWH_Prob,VCH_Prob,LBH_Prob,B365D_Prob,BWD_Prob,WHD_Prob,IWD_Prob,VCD_Prob,LBD_Prob,B365A_Prob,BWA_Prob,WHA_Prob,IWA_Prob,VCA_Prob,LBA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A,League
G1,20/11/2010,D,2.0,3.1,4.2,2.05,3.0,3.9,2.0,3.1,3.5,2.0,3.0,3.4,2.0,3.0,4.2,2010/11,Olympiakos Volou,Asteras Tripolis,2.05,3.2,4.2,€16.30m,€17.50m,50.0,48.7805,50.0,50.0,48.7805,50.0,32.2581,33.3333,33.3333,32.2581,31.25,33.3333,23.8095,25.641,23.8095,28.5714,23.8095,29.4118,H,49.5935,0.6297,32.6277,0.8561,25.8421,2.5545,EthnikiKatigoria
G1,20/11/2010,H,1.29,4.75,13.0,1.25,5.0,12.5,1.25,5.0,10.0,1.25,4.5,10.0,1.33,4.5,10.0,2010/11,Panathinaikos,Iraklis,1.3,5.0,13.0,€86.75m,€19.65m,77.5194,80.0,75.188,80.0,76.9231,80.0,21.0526,20.0,22.2222,20.0,20.0,22.2222,7.6923,8.0,10.0,10.0,7.6923,10.0,H,78.2718,2.0423,20.9162,1.0907,8.8974,1.213,EthnikiKatigoria
G1,20/11/2010,H,1.75,3.3,5.25,1.8,3.1,5.0,1.7,3.3,4.7,1.73,3.2,4.33,1.73,3.25,5.5,2010/11,Xanthi,Panserraikos,1.8,3.4,5.25,€16.35m,€17.08m,57.1429,55.5556,57.8035,58.8235,55.5556,57.8035,30.303,32.2581,30.7692,30.303,29.4118,31.25,19.0476,20.0,18.1818,21.2766,19.0476,23.0947,H,57.1141,1.3215,30.7158,0.9704,20.1081,1.8032,EthnikiKatigoria
G1,21/11/2010,H,1.5,3.8,7.5,1.45,3.85,7.5,1.45,3.6,7.0,1.4,3.75,7.0,1.5,3.6,8.0,2010/11,Aris,Kerkyra,1.5,4.0,8.0,€40.43m,€14.85m,66.6667,68.9655,66.6667,68.9655,66.6667,71.4286,26.3158,25.974,27.7778,27.7778,25.0,26.6667,13.3333,13.3333,12.5,14.2857,12.5,14.2857,H,68.2266,1.931,26.5853,1.078,13.373,0.7992,EthnikiKatigoria
G1,21/11/2010,D,1.83,3.25,4.75,1.83,3.25,4.4,1.8,3.2,4.3,1.83,3.0,4.0,1.83,3.25,4.6,2010/11,Atromitos,Ergotelis,1.91,3.25,4.75,€15.40m,€13.70m,54.6448,54.6448,54.6448,55.5556,52.356,54.6448,30.7692,30.7692,30.7692,31.25,30.7692,33.3333,21.0526,22.7273,21.7391,23.2558,21.0526,25.0,H,54.4151,1.0725,31.2767,1.0257,22.4712,1.5256,EthnikiKatigoria
G1,21/11/2010,H,3.6,3.2,2.1,3.9,3.1,2.0,3.3,3.1,2.1,3.4,3.0,2.0,3.4,3.1,2.2,2010/11,Kavala,AEK,3.6,3.2,2.2,€23.30m,€49.95m,27.7778,25.641,29.4118,30.303,27.7778,29.4118,31.25,32.2581,32.2581,32.2581,31.25,33.3333,47.619,50.0,45.4545,47.619,45.4545,50.0,A,28.3872,1.6766,32.1013,0.7799,47.6912,2.0336,EthnikiKatigoria
G1,21/11/2010,A,1.85,3.3,4.5,1.85,3.2,4.4,1.8,3.2,4.3,1.91,3.0,3.75,1.91,3.2,4.33,2010/11,Larisa,Panionios,1.85,3.25,4.6,€20.35m,€29.50m,54.0541,54.0541,52.356,55.5556,54.0541,52.356,30.303,31.25,31.25,31.25,30.7692,33.3333,22.2222,22.7273,23.0947,23.2558,21.7391,26.6667,H,53.7383,1.2185,31.3593,1.0389,23.2843,1.7495,EthnikiKatigoria
G1,21/11/2010,H,1.53,3.8,6.5,1.53,3.7,6.5,1.5,3.6,5.8,1.5,3.5,6.0,1.57,3.6,6.5,2010/11,Olympiakos,PAOK,1.53,4.0,7.0,€94.30m,€58.90m,65.3595,65.3595,63.6943,66.6667,65.3595,66.6667,26.3158,27.027,27.7778,27.7778,25.0,28.5714,15.3846,15.3846,15.3846,17.2414,14.2857,16.6667,H,65.5177,1.0991,27.0783,1.2737,15.7246,1.0588,EthnikiKatigoria
G1,24/11/2010,A,6.75,4.0,1.5,7.25,3.65,1.5,6.5,3.9,1.45,6.0,3.5,1.5,7.0,3.75,1.5,2010/11,Ergotelis,Olympiakos,7.5,4.0,1.5,€13.70m,€94.30m,14.8148,13.7931,14.2857,15.3846,13.3333,16.6667,25.0,27.3973,26.6667,25.641,25.0,28.5714,66.6667,66.6667,66.6667,68.9655,66.6667,66.6667,A,14.713,1.2009,26.3794,1.4335,67.0498,0.9385,EthnikiKatigoria
G1,27/11/2010,H,3.1,3.0,2.3,3.3,3.2,2.3,2.75,3.0,2.5,2.7,3.0,2.4,3.0,3.0,2.5,2010/11,AEK,Olympiakos,3.25,3.1,2.4,€49.95m,€94.30m,32.2581,30.303,33.3333,36.3636,30.7692,37.037,33.3333,31.25,33.3333,33.3333,32.2581,33.3333,43.4783,43.4783,40.0,40.0,41.6667,41.6667,A,33.344,2.8218,32.8069,0.8756,41.715,1.556,EthnikiKatigoria
G1,27/11/2010,H,2.3,3.0,3.1,2.35,3.0,3.1,2.3,3.0,3.0,2.2,3.0,3.0,2.4,3.0,3.2,2010/11,Ergotelis,Larisa,2.4,3.12,3.3,€13.70m,€20.35m,43.4783,42.5532,41.6667,43.4783,41.6667,45.4545,33.3333,33.3333,33.3333,33.3333,32.0513,33.3333,32.2581,32.2581,31.25,33.3333,30.303,33.3333,H,43.0496,1.4298,33.1196,0.5234,32.1226,1.1866,EthnikiKatigoria
G1,27/11/2010,H,3.5,3.1,2.05,3.7,3.1,2.05,3.3,3.1,2.1,3.2,3.0,2.1,3.5,3.0,2.25,2010/11,Panserraikos,Aris,3.75,3.1,2.2,€17.08m,€40.43m,28.5714,27.027,28.5714,30.303,26.6667,31.25,32.2581,32.2581,33.3333,32.2581,32.2581,33.3333,48.7805,48.7805,44.4444,47.619,45.4545,47.619,A,28.7316,1.7907,32.6165,0.5552,47.1163,1.7858,EthnikiKatigoria
G1,28/11/2010,A,2.2,3.0,3.25,2.15,3.0,3.5,2.0,3.1,3.5,2.1,3.0,3.2,2.38,2.9,3.4,2010/11,Asteras Tripolis,Xanthi,2.38,3.0,3.4,€17.50m,€16.35m,45.4545,46.5116,42.0168,50.0,42.0168,47.619,33.3333,33.3333,34.4828,32.2581,33.3333,33.3333,30.7692,28.5714,29.4118,28.5714,29.4118,31.25,H,45.6031,3.1612,33.3457,0.7038,29.6643,1.1182,EthnikiKatigoria
G1,28/11/2010,A,5.0,3.4,1.67,6.0,3.5,1.6,4.4,3.5,1.7,4.5,3.3,1.67,5.5,3.3,1.73,2010/11,Kerkyra,Panathinaikos,6.0,3.6,1.67,€14.85m,€86.75m,20.0,16.6667,18.1818,22.7273,16.6667,22.2222,29.4118,28.5714,30.303,28.5714,27.7778,30.303,59.8802,62.5,57.8035,58.8235,59.8802,59.8802,A,19.4108,2.6766,29.1564,1.0276,59.7946,1.5652,EthnikiKatigoria
G1,28/11/2010,D,2.3,3.0,3.1,2.3,3.1,3.1,2.2,3.0,3.2,2.25,3.0,2.88,2.38,3.0,3.2,2010/11,Olympiakos Volou,Kavala,2.3,3.12,3.5,€16.30m,€23.30m,43.4783,43.4783,42.0168,45.4545,43.4783,44.4444,33.3333,32.2581,33.3333,33.3333,32.0513,33.3333,32.2581,32.2581,31.25,31.25,28.5714,34.7222,H,43.7251,1.1497,32.9404,0.6121,31.7183,1.9974,EthnikiKatigoria
G1,28/11/2010,H,2.05,3.1,3.5,1.95,3.1,4.1,2.0,3.1,3.5,2.0,3.2,3.2,2.15,3.1,3.6,2010/11,Panionios,Iraklis,2.15,3.1,4.0,€29.50m,€19.65m,48.7805,51.2821,46.5116,50.0,46.5116,50.0,32.2581,32.2581,32.2581,32.2581,32.2581,31.25,28.5714,24.3902,27.7778,28.5714,25.0,31.25,H,48.8476,1.9749,32.0901,0.4116,27.5935,2.5418,EthnikiKatigoria
G1,28/11/2010,A,1.44,3.75,7.5,1.48,3.6,7.75,1.5,3.8,5.7,1.5,3.5,6.0,1.53,3.75,7.0,2010/11,PAOK,Atromitos,1.53,3.8,7.5,€58.90m,€15.40m,69.4444,67.5676,65.3595,66.6667,65.3595,66.6667,26.6667,27.7778,26.6667,26.3158,26.3158,28.5714,13.3333,12.9032,14.2857,17.5439,13.3333,16.6667,H,66.8441,1.5334,27.0524,0.9183,14.6777,1.9539,EthnikiKatigoria
G1,04/12/2010,D,2.1,3.1,3.75,1.95,3.1,4.1,1.9,3.2,3.8,2.0,3.0,3.4,2.15,3.1,3.6,2010/11,Iraklis,Ergotelis,2.1,3.0,3.6,€19.65m,€13.70m,47.619,51.2821,46.5116,52.6316,47.619,50.0,32.2581,32.2581,32.2581,31.25,33.3333,33.3333,26.6667,24.3902,27.7778,26.3158,27.7778,29.4118,H,49.2772,2.4059,32.4485,0.7888,27.0567,1.6969,EthnikiKatigoria
G1,04/12/2010,H,1.17,6.0,15.0,1.18,5.75,17.0,1.2,5.5,12.0,1.17,5.5,12.0,1.22,5.5,15.0,2010/11,Panathinaikos,Panserraikos,1.18,6.0,15.0,€86.75m,€17.08m,85.4701,84.7458,81.9672,83.3333,84.7458,85.4701,16.6667,17.3913,18.1818,18.1818,16.6667,18.1818,6.6667,5.8824,6.6667,8.3333,6.6667,8.3333,H,84.2887,1.3792,17.545,0.7461,7.0915,1.0087,EthnikiKatigoria
G1,04/12/2010,A,1.8,3.25,5.0,1.83,3.25,4.4,1.8,3.3,4.1,1.73,3.2,4.33,1.85,3.2,4.6,2010/11,Panionios,Kerkyra,1.8,3.2,4.75,€29.50m,€14.85m,55.5556,54.6448,54.0541,55.5556,55.5556,57.8035,30.7692,30.7692,31.25,30.303,31.25,31.25,20.0,22.7273,21.7391,24.3902,21.0526,23.0947,H,55.5282,1.2754,30.9319,0.3878,22.1673,1.5645,EthnikiKatigoria
G1,05/12/2010,H,1.62,3.6,6.0,1.58,3.4,6.5,1.6,3.6,5.0,1.57,3.5,5.0,1.62,3.5,6.0,2010/11,Aris,Asteras Tripolis,1.57,3.5,6.0,€40.43m,€17.50m,61.7284,63.2911,61.7284,62.5,63.6943,63.6943,27.7778,29.4118,28.5714,27.7778,28.5714,28.5714,16.6667,15.3846,16.6667,20.0,16.6667,20.0,H,62.7728,0.919,28.4469,0.612,17.5641,1.9511,EthnikiKatigoria
G1,05/12/2010,D,3.6,3.0,2.2,3.5,3.25,2.05,3.4,3.2,2.0,3.4,3.0,2.0,3.4,3.1,2.2,2010/11,Atromitos,AEK,3.8,3.25,1.91,€15.40m,€49.95m,27.7778,28.5714,29.4118,29.4118,26.3158,29.4118,33.3333,30.7692,32.2581,31.25,30.7692,33.3333,45.4545,48.7805,45.4545,50.0,52.356,50.0,A,28.4834,1.2482,31.9522,1.2,48.6742,2.7501,EthnikiKatigoria
G1,05/12/2010,A,7.0,3.75,1.53,6.25,3.6,1.55,5.2,3.5,1.6,5.5,3.4,1.53,6.0,3.75,1.57,2010/11,Kavala,Olympiakos,7.5,3.8,1.44,€23.30m,€94.30m,14.2857,16.0,16.6667,19.2308,13.3333,18.1818,26.6667,27.7778,26.6667,28.5714,26.3158,29.4118,65.3595,64.5161,63.6943,62.5,69.4444,65.3595,A,16.283,2.2455,27.5684,1.2364,65.1456,2.3695,EthnikiKatigoria
G1,05/12/2010,A,3.0,3.0,2.5,3.0,3.0,2.4,2.9,3.1,2.3,2.88,3.0,2.25,3.0,3.0,2.45,2010/11,Larisa,PAOK,2.88,2.88,2.6,€20.35m,€58.90m,33.3333,33.3333,33.3333,34.4828,34.7222,34.7222,33.3333,33.3333,33.3333,32.2581,34.7222,33.3333,40.0,41.6667,40.8163,43.4783,38.4615,44.4444,A,33.9878,0.7223,33.3856,0.7834,41.4779,2.2162,EthnikiKatigoria
G1,05/12/2010,H,2.2,3.1,3.5,2.05,3.1,3.7,2.0,3.2,3.4,2.0,3.0,3.4,2.1,3.0,3.8,2010/11,Xanthi,Olympiakos Volou,2.15,3.1,3.4,€16.35m,€16.30m,45.4545,48.7805,47.619,50.0,46.5116,50.0,32.2581,32.2581,33.3333,31.25,32.2581,33.3333,28.5714,27.027,26.3158,29.4118,29.4118,29.4118,H,48.0609,1.8669,32.4485,0.7888,28.3583,1.3652,EthnikiKatigoria
G1,11/12/2010,D,2.65,3.1,2.7,2.7,3.0,2.65,2.7,3.0,2.5,2.6,3.0,2.5,2.9,3.1,2.5,2010/11,Olympiakos Volou,Aris,2.75,3.1,2.75,€16.30m,€40.43m,37.7358,37.037,34.4828,37.037,36.3636,38.4615,32.2581,33.3333,32.2581,33.3333,32.2581,33.3333,37.037,37.7358,40.0,40.0,36.3636,40.0,A,36.853,1.3632,32.7957,0.5889,38.5227,1.6754,EthnikiKatigoria
G1,11/12/2010,H,1.53,3.8,6.5,1.5,3.6,7.5,1.55,3.6,5.6,1.57,3.25,5.5,1.53,3.6,7.5,2010/11,PAOK,Iraklis,1.53,3.8,7.0,€58.90m,€19.65m,65.3595,66.6667,65.3595,64.5161,65.3595,63.6943,26.3158,27.7778,27.7778,27.7778,26.3158,30.7692,15.3846,13.3333,13.3333,17.8571,14.2857,18.1818,H,65.1593,0.9952,27.789,1.6262,15.396,2.1707,EthnikiKatigoria
G1,12/12/2010,H,1.44,4.0,7.5,1.5,3.65,7.0,1.4,3.8,7.5,1.44,3.5,7.0,1.5,3.8,7.0,2010/11,AEK,Larisa,1.5,4.0,7.5,€49.95m,€20.35m,69.4444,66.6667,66.6667,71.4286,66.6667,69.4444,25.0,27.3973,26.3158,26.3158,25.0,28.5714,13.3333,14.2857,14.2857,13.3333,13.3333,14.2857,H,68.3862,2.0182,26.4334,1.3883,13.8095,0.5217,EthnikiKatigoria
G1,12/12/2010,D,6.25,3.7,1.57,6.25,3.6,1.55,5.7,3.8,1.5,5.0,3.5,1.57,6.0,3.6,1.6,2010/11,Asteras Tripolis,Panathinaikos,6.5,3.75,1.57,€17.50m,€86.75m,16.0,16.0,16.6667,17.5439,15.3846,20.0,27.027,27.7778,27.7778,26.3158,26.6667,28.5714,63.6943,64.5161,62.5,66.6667,63.6943,63.6943,A,16.9325,1.6727,27.3561,0.8365,64.1276,1.4007,EthnikiKatigoria
G1,12/12/2010,H,1.22,5.5,14.0,1.18,5.75,17.0,1.22,5.3,11.0,1.25,4.5,10.0,1.25,5.0,15.0,2010/11,Olympiakos,Atromitos,1.22,6.0,15.0,€94.30m,€15.40m,81.9672,84.7458,80.0,81.9672,81.9672,80.0,18.1818,17.3913,20.0,18.8679,16.6667,22.2222,7.1429,5.8824,6.6667,9.0909,6.6667,10.0,H,81.7746,1.7457,18.8883,2.0013,7.5749,1.605,EthnikiKatigoria
G1,12/12/2010,D,2.45,3.0,3.0,2.45,2.9,3.1,2.4,3.0,2.8,2.38,3.0,2.7,2.55,3.0,2.9,2010/11,Panserraikos,Panionios,2.5,3.12,3.0,€17.08m,€29.50m,40.8163,40.8163,39.2157,41.6667,40.0,42.0168,33.3333,34.4828,33.3333,33.3333,32.0513,33.3333,33.3333,32.2581,34.4828,35.7143,33.3333,37.037,H,40.7553,1.0364,33.3112,0.7697,34.3598,1.7631,EthnikiKatigoria
G1,12/12/2010,D,2.25,3.1,3.3,2.2,3.0,3.4,2.2,3.0,3.2,2.2,3.0,3.0,2.25,3.0,3.5,2010/11,Xanthi,Kavala,2.4,3.1,3.25,€16.35m,€23.30m,44.4444,45.4545,44.4444,45.4545,41.6667,45.4545,32.2581,33.3333,33.3333,33.3333,32.2581,33.3333,30.303,29.4118,28.5714,31.25,30.7692,33.3333,H,44.4865,1.4674,32.9749,0.5552,30.6064,1.6454,EthnikiKatigoria
G1,18/12/2010,H,1.91,3.2,4.33,1.95,3.1,4.05,1.85,3.3,3.9,1.91,3.2,3.5,2.0,3.0,4.2,2010/11,Ergotelis,Panserraikos,1.95,3.3,4.33,€13.70m,€17.08m,52.356,51.2821,50.0,54.0541,51.2821,52.356,31.25,32.2581,33.3333,30.303,30.303,31.25,23.0947,24.6914,23.8095,25.641,23.0947,28.5714,H,51.8884,1.3732,31.4496,1.1757,24.8171,2.0851,EthnikiKatigoria
G1,18/12/2010,D,2.0,3.2,4.0,2.1,3.1,3.6,2.0,3.2,3.4,1.91,3.2,3.5,2.05,3.0,4.0,2010/11,Kavala,Atromitos,2.1,3.2,4.0,€23.30m,€15.40m,50.0,47.619,48.7805,50.0,47.619,52.356,31.25,32.2581,33.3333,31.25,31.25,31.25,25.0,27.7778,25.0,29.4118,25.0,28.5714,H,49.3958,1.7992,31.7652,0.8676,26.7935,2.0315,EthnikiKatigoria
G1,18/12/2010,A,1.3,4.75,12.0,1.3,4.8,9.5,1.2,5.5,12.0,1.29,4.33,8.5,1.35,4.5,9.5,2010/11,Panathinaikos,Olympiakos Volou,1.3,5.25,12.0,€86.75m,€16.30m,76.9231,76.9231,74.0741,83.3333,76.9231,77.5194,21.0526,20.8333,22.2222,18.1818,19.0476,23.0947,8.3333,10.5263,10.5263,8.3333,8.3333,11.7647,H,77.616,3.0556,20.7387,1.8578,9.6362,1.4972,EthnikiKatigoria
G1,18/12/2010,D,2.1,3.1,3.75,1.91,3.1,4.25,1.9,3.3,3.7,2.0,3.2,3.2,2.1,3.0,3.8,2010/11,Panionios,Asteras Tripolis,2.1,3.1,4.0,€29.50m,€17.50m,47.619,52.356,47.619,52.6316,47.619,50.0,32.2581,32.2581,33.3333,30.303,32.2581,31.25,26.6667,23.5294,26.3158,27.027,25.0,31.25,H,49.6408,2.3962,31.9434,1.0393,26.6315,2.6028,EthnikiKatigoria
G1,19/12/2010,A,1.73,3.3,5.5,1.6,3.4,6.25,1.6,3.6,5.0,1.73,3.1,4.5,1.73,3.1,6.0,2010/11,Aris,Xanthi,1.73,3.5,6.0,€40.43m,€16.35m,57.8035,62.5,57.8035,62.5,57.8035,57.8035,30.303,29.4118,32.2581,27.7778,28.5714,32.2581,18.1818,16.0,16.6667,20.0,16.6667,22.2222,H,59.369,2.4253,30.0967,1.874,18.2896,2.4047,EthnikiKatigoria
G1,19/12/2010,H,3.6,3.25,2.1,3.5,3.1,2.1,3.4,3.2,2.0,3.2,3.0,2.1,3.75,3.2,2.05,2010/11,Iraklis,AEK,3.6,3.2,2.2,€19.65m,€49.95m,27.7778,28.5714,26.6667,29.4118,27.7778,31.25,30.7692,32.2581,31.25,31.25,31.25,33.3333,47.619,47.619,48.7805,50.0,45.4545,47.619,A,28.5759,1.598,31.6851,0.9436,47.8487,1.5091,EthnikiKatigoria
G1,19/12/2010,H,3.75,3.0,2.15,3.4,3.0,2.2,3.1,3.1,2.2,2.8,3.2,2.2,3.6,2.9,2.25,2010/11,Kerkyra,PAOK,3.75,3.1,2.25,€14.85m,€58.90m,26.6667,29.4118,27.7778,32.2581,26.6667,35.7143,33.3333,33.3333,34.4828,32.2581,32.2581,31.25,46.5116,45.4545,44.4444,45.4545,44.4444,45.4545,A,29.7492,3.6022,32.8193,1.1303,45.294,0.775,EthnikiKatigoria
G1,19/12/2010,A,6.5,3.6,1.57,6.5,3.7,1.53,5.7,3.8,1.5,5.5,3.4,1.53,6.0,3.6,1.6,2010/11,Larisa,Olympiakos,6.5,3.75,1.62,€20.35m,€94.30m,15.3846,15.3846,16.6667,17.5439,15.3846,18.1818,27.7778,27.027,27.7778,26.3158,26.6667,29.4118,63.6943,65.3595,62.5,66.6667,61.7284,65.3595,A,16.4244,1.2364,27.4962,1.1072,64.2181,1.8987,EthnikiKatigoria
G1,04/01/2011,H,1.73,3.3,5.5,1.7,3.25,5.5,1.7,3.3,4.6,1.72,3.2,4.33,1.75,3.4,5.0,2010/11,Aris,Kavala,1.75,3.4,5.5,€40.43m,€23.30m,57.8035,58.8235,57.1429,58.8235,57.1429,58.1395,30.303,30.7692,29.4118,30.303,29.4118,31.25,18.1818,18.1818,20.0,21.7391,18.1818,23.0947,H,57.9793,0.7591,30.2415,0.7321,19.8965,2.1192,EthnikiKatigoria
G1,04/01/2011,H,2.1,3.1,3.75,2.2,3.0,3.4,2.0,3.1,3.5,2.0,3.1,3.3,2.2,3.2,3.3,2010/11,Atromitos,Larisa,2.2,3.12,3.75,€15.40m,€20.35m,47.619,45.4545,45.4545,50.0,45.4545,50.0,32.2581,33.3333,31.25,32.2581,32.0513,32.2581,26.6667,29.4118,30.303,28.5714,26.6667,30.303,H,47.3304,2.2313,32.2348,0.6651,28.6538,1.6684,EthnikiKatigoria
G1,04/01/2011,A,4.75,3.25,1.83,5.35,3.25,1.7,4.6,3.3,1.7,3.75,3.2,1.83,4.5,3.3,1.85,2010/11,Xanthi,Panathinaikos,4.75,3.25,1.85,€16.35m,€86.75m,21.0526,18.6916,22.2222,21.7391,21.0526,26.6667,30.7692,30.7692,30.303,30.303,30.7692,31.25,54.6448,58.8235,54.0541,58.8235,54.0541,54.6448,A,21.9041,2.6299,30.6939,0.3555,55.8408,2.3254,EthnikiKatigoria
G1,05/01/2011,D,1.44,4.0,8.0,1.37,4.2,9.0,1.35,4.3,7.5,1.36,4.0,7.0,1.4,4.2,9.0,2010/11,AEK,Kerkyra,1.4,4.2,10.0,€49.95m,€14.85m,69.4444,72.9927,71.4286,74.0741,71.4286,73.5294,25.0,23.8095,23.8095,23.2558,23.8095,25.0,12.5,11.1111,11.1111,13.3333,10.0,14.2857,H,72.1496,1.7133,24.1141,0.719,12.0569,1.6008,EthnikiKatigoria
G1,05/01/2011,H,2.3,3.0,3.4,2.2,2.9,3.6,2.0,3.2,3.4,2.25,3.1,2.8,2.25,3.2,3.2,2010/11,Asteras Tripolis,Ergotelis,2.38,3.0,3.3,€17.50m,€13.70m,43.4783,45.4545,44.4444,50.0,42.0168,44.4444,33.3333,34.4828,31.25,31.25,33.3333,32.2581,29.4118,27.7778,31.25,29.4118,30.303,35.7143,H,44.9731,2.7216,32.6513,1.2936,30.6448,2.7365,EthnikiKatigoria
G1,05/01/2011,H,1.29,4.75,9.5,1.25,4.75,14.5,1.25,5.0,10.0,1.22,5.0,10.0,1.25,5.5,12.0,2010/11,Olympiakos,Iraklis,1.29,5.25,12.0,€94.30m,€19.65m,77.5194,80.0,80.0,80.0,77.5194,81.9672,21.0526,21.0526,18.1818,20.0,19.0476,20.0,10.5263,6.8966,8.3333,10.0,8.3333,10.0,H,79.501,1.7136,19.8891,1.1274,9.0149,1.3886,EthnikiKatigoria
G1,05/01/2011,D,2.05,3.1,4.0,2.05,2.95,3.9,2.1,3.1,3.3,1.9,3.2,3.5,2.0,3.3,3.8,2010/11,Olympiakos Volou,Panionios,2.05,3.12,4.0,€16.30m,€29.50m,48.7805,48.7805,50.0,47.619,48.7805,52.6316,32.2581,33.8983,30.303,32.2581,32.0513,31.25,25.0,25.641,26.3158,30.303,25.0,28.5714,H,49.432,1.739,32.0031,1.1985,26.8052,2.1664,EthnikiKatigoria
G1,05/01/2011,D,3.75,3.1,2.1,3.9,2.9,2.1,3.7,3.3,1.9,3.5,3.0,2.0,3.6,3.2,2.1,2010/11,Panserraikos,PAOK,3.8,3.1,2.15,€17.08m,€58.90m,26.6667,25.641,27.7778,27.027,26.3158,28.5714,32.2581,34.4828,31.25,30.303,32.2581,33.3333,47.619,47.619,47.619,52.6316,46.5116,50.0,A,27.0,1.0489,32.3142,1.4782,48.6667,2.2555,EthnikiKatigoria
G1,08/01/2011,H,2.0,3.2,3.9,1.91,3.1,4.25,1.9,3.3,3.7,2.0,3.2,3.2,2.05,3.1,4.0,2010/11,Kavala,Larisa,1.95,3.12,4.0,€23.30m,€20.35m,50.0,52.356,48.7805,52.6316,51.2821,50.0,31.25,32.2581,32.2581,30.303,32.0513,31.25,25.641,23.5294,25.0,27.027,25.0,31.25,H,50.8417,1.5071,31.5618,0.7731,26.2412,2.7019,EthnikiKatigoria
G1,08/01/2011,H,1.44,4.0,8.0,1.44,3.8,8.25,1.4,3.9,7.5,1.44,3.6,6.5,1.53,3.75,7.0,2010/11,Panathinaikos,Aris,1.44,3.8,7.5,€86.75m,€40.43m,69.4444,69.4444,65.3595,71.4286,69.4444,69.4444,25.0,26.3158,26.6667,25.641,26.3158,27.7778,12.5,12.1212,14.2857,13.3333,13.3333,15.3846,H,69.0943,1.9944,26.2862,0.9425,13.493,1.1938,EthnikiKatigoria
G1,09/01/2011,D,2.3,3.0,3.3,2.3,2.85,3.4,2.3,2.9,3.1,2.25,3.0,2.88,2.38,2.9,3.4,2010/11,Ergotelis,Olympiakos Volou,2.25,3.0,3.25,€13.70m,€16.30m,43.4783,43.4783,42.0168,43.4783,44.4444,44.4444,33.3333,35.0877,34.4828,34.4828,33.3333,33.3333,30.303,29.4118,29.4118,32.2581,30.7692,34.7222,H,43.5568,0.8906,34.0089,0.7723,31.146,2.0442,EthnikiKatigoria
G1,09/01/2011,H,2.25,3.0,3.5,2.25,2.85,3.5,2.0,3.1,3.5,1.91,3.0,3.75,2.38,2.9,3.4,2010/11,Iraklis,Atromitos,2.2,2.88,3.5,€19.65m,€15.40m,44.4444,44.4444,42.0168,50.0,45.4545,52.356,33.3333,35.0877,34.4828,32.2581,34.7222,33.3333,28.5714,28.5714,29.4118,28.5714,28.5714,26.6667,H,46.4527,3.9031,33.8696,1.0732,28.394,0.9105,EthnikiKatigoria
G1,09/01/2011,A,7.5,4.2,1.44,8.0,3.75,1.45,7.5,3.85,1.4,6.0,3.4,1.5,8.5,4.0,1.44,2010/11,Kerkyra,Olympiakos,7.5,4.0,1.44,€14.85m,€94.30m,13.3333,12.5,11.7647,13.3333,13.3333,16.6667,23.8095,26.6667,25.0,25.974,25.0,29.4118,69.4444,68.9655,69.4444,71.4286,69.4444,66.6667,A,13.4885,1.6806,25.977,1.9432,69.2323,1.524,EthnikiKatigoria
G1,09/01/2011,A,2.1,3.1,3.8,2.05,2.95,3.9,1.9,3.1,3.9,1.91,3.0,3.75,2.2,2.9,3.75,2010/11,Panionios,Xanthi,2.1,3.0,3.75,€29.50m,€16.35m,47.619,48.7805,45.4545,52.6316,47.619,52.356,32.2581,33.8983,34.4828,32.2581,33.3333,33.3333,26.3158,25.641,26.6667,25.641,26.6667,26.6667,H,49.0768,2.8583,33.2606,0.8856,26.2663,0.5031,EthnikiKatigoria
G1,09/01/2011,A,3.8,3.1,2.1,4.25,3.1,1.91,3.7,3.3,1.9,4.33,3.2,1.73,3.6,3.2,2.1,2010/11,Panserraikos,AEK,3.8,3.1,2.0,€17.08m,€49.95m,26.3158,23.5294,27.7778,27.027,26.3158,23.0947,32.2581,32.2581,31.25,30.303,32.2581,31.25,47.619,52.356,47.619,52.6316,50.0,57.8035,A,25.6767,1.9148,31.5962,0.8033,51.3382,3.8462,EthnikiKatigoria
G1,09/01/2011,H,1.5,3.7,7.5,1.5,3.5,7.75,1.45,3.7,7.0,1.36,4.0,7.0,1.5,3.75,8.0,2010/11,PAOK,Asteras Tripolis,1.44,3.8,8.0,€58.90m,€17.50m,66.6667,66.6667,66.6667,68.9655,69.4444,73.5294,27.027,28.5714,26.6667,27.027,26.3158,25.0,13.3333,12.9032,12.5,14.2857,12.5,14.2857,H,68.6566,2.6959,26.768,1.1599,13.3013,0.8224,EthnikiKatigoria
