Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA
SC0,17/10/2015,Kilmarnock,Inverness C,2,0,H,1,0,H,S Finnie,5,3,2,2,11,8,5,4,0,1,0,0,4.0,3.6,1.85,3.75,3.4,1.87,3.8,3.5,1.95,2015/16,€7.95m,€6.08m,4.1,3.7,1.91
SC0,17/10/2015,Motherwell,Celtic,0,1,A,0,1,A,A Muir,2,18,1,4,8,5,2,8,1,0,0,0,9.5,5.5,1.29,8.5,5.0,1.28,11.0,5.75,1.25,2015/16,€7.18m,€70.43m,11.5,6.25,1.25
SC0,17/10/2015,St Johnstone,Partick,1,2,A,0,2,A,J Beaton,14,9,4,5,11,17,4,2,0,2,0,1,2.0,3.3,3.75,2.0,3.2,3.5,2.05,3.4,3.5,2015/16,€9.38m,€6.10m,2.1,3.5,3.6
SC0,18/10/2015,Dundee United,Hearts,0,1,A,0,1,A,K Clancy,6,11,2,5,11,16,8,4,4,2,1,0,2.75,3.4,2.45,2.75,3.3,2.3,2.62,3.5,2.4,2015/16,€10.28m,€10.38m,2.7,3.7,2.5
SC0,24/10/2015,Aberdeen,Motherwell,1,1,D,1,0,H,C Allan,11,11,2,7,4,12,9,10,0,1,0,0,1.4,4.5,8.0,1.36,4.33,7.25,1.4,4.5,7.5,2015/16,€12.33m,€7.18m,1.5,4.3,7.0
SC0,24/10/2015,Dundee,Kilmarnock,1,2,A,0,1,A,A Dallas,9,9,4,8,6,10,6,4,4,3,0,0,1.83,3.6,4.2,1.75,3.5,4.1,1.85,3.6,3.8,2015/16,€6.68m,€7.95m,1.91,3.8,4.0
SC0,24/10/2015,Hearts,Ross County,2,0,H,1,0,H,A Muir,9,8,4,3,15,14,4,6,2,3,1,0,2.15,3.4,3.25,2.05,3.3,3.2,2.25,3.4,3.1,2015/16,€10.38m,€7.75m,2.3,3.5,3.13
SC0,24/10/2015,Inverness C,St Johnstone,0,1,A,0,0,D,D Robertson,8,6,2,1,15,7,8,1,2,1,0,1,2.38,3.2,3.0,2.15,3.3,3.0,2.3,3.3,2.9,2015/16,€6.08m,€9.38m,2.4,3.4,3.0
SC0,24/10/2015,Partick,Hamilton,1,1,D,0,0,D,E Anderson,13,16,2,4,6,9,4,6,2,2,0,1,2.3,3.5,2.88,2.3,3.2,2.8,2.3,3.3,2.9,2015/16,€6.10m,€6.68m,2.38,3.5,3.0
SC0,25/10/2015,Celtic,Dundee United,5,0,H,3,0,H,C Thomson,23,3,12,1,13,5,13,3,1,1,0,0,1.17,7.5,13.0,1.18,6.0,11.5,1.18,7.0,15.0,2015/16,€70.43m,€10.28m,1.18,7.5,15.0
SC0,31/10/2015,Celtic,Aberdeen,3,1,H,1,0,H,W Collum,30,7,10,2,14,11,12,1,0,2,0,0,1.4,5.0,6.5,1.4,4.5,6.0,1.4,4.5,6.5,2015/16,€70.43m,€12.33m,1.45,4.8,7.0
SC0,31/10/2015,Dundee United,Ross County,1,0,H,0,0,D,D Robertson,11,11,4,4,12,15,5,8,2,0,1,0,2.8,3.4,2.4,2.5,3.3,2.5,2.62,3.4,2.5,2015/16,€10.28m,€7.75m,2.75,3.5,2.55
SC0,31/10/2015,Hamilton,St Johnstone,2,4,A,0,1,A,K Clancy,7,8,3,4,8,13,7,3,3,2,0,0,2.5,3.2,2.88,2.35,3.4,2.6,2.4,3.25,2.9,2015/16,€6.68m,€9.38m,2.4,3.4,3.0
SC0,31/10/2015,Inverness C,Dundee,1,1,D,0,0,D,B Colvin,6,8,3,3,14,11,2,7,0,0,1,0,2.05,3.25,3.75,2.05,3.25,3.3,2.1,3.4,3.3,2015/16,€6.08m,€6.68m,2.15,3.5,3.5
SC0,31/10/2015,Kilmarnock,Motherwell,0,1,A,0,0,D,B Madden,15,6,2,5,6,18,5,8,4,2,0,0,2.7,3.4,2.5,2.5,3.3,2.5,2.7,3.3,2.5,2015/16,€7.95m,€7.18m,2.7,3.5,2.63
SC0,31/10/2015,Partick,Hearts,0,4,A,0,1,A,S McLean,1,12,0,8,10,6,9,5,3,0,1,0,2.5,3.5,2.63,2.65,3.3,2.4,2.6,3.2,2.7,2015/16,€6.10m,€10.38m,2.55,3.4,2.8
SC0,07/11/2015,Aberdeen,Dundee United,2,0,H,0,0,D,S McLean,9,7,3,2,5,11,5,3,0,0,0,0,1.45,4.5,6.5,1.42,4.1,6.75,1.48,4.33,6.5,2015/16,€12.33m,€10.28m,1.45,4.6,7.0
SC0,07/11/2015,Dundee,Partick,1,1,D,0,1,A,W Collum,12,7,9,4,6,13,12,3,0,2,0,0,2.38,3.3,2.9,2.15,3.3,3.0,2.3,3.3,3.0,2015/16,€6.68m,€6.10m,2.38,3.4,3.1
SC0,07/11/2015,Hearts,Hamilton,2,0,H,2,0,H,B Madden,12,4,6,1,17,16,4,8,2,5,0,0,2.0,3.5,3.6,1.9,3.3,3.7,1.95,3.6,3.6,2015/16,€10.38m,€6.68m,1.95,3.75,3.8
SC0,07/11/2015,Motherwell,Inverness C,1,3,A,0,2,A,C Thomson,16,14,4,4,13,5,8,4,2,2,1,0,2.6,3.4,2.6,2.6,3.3,2.4,2.62,3.2,2.7,2015/16,€7.18m,€6.08m,2.7,3.25,2.75
SC0,07/11/2015,St Johnstone,Kilmarnock,2,1,H,1,1,D,C Allan,9,15,6,5,6,17,7,2,1,3,1,0,1.65,3.75,5.25,1.67,3.5,4.6,1.7,3.8,4.5,2015/16,€9.38m,€7.95m,1.73,4.0,4.75
SC0,08/11/2015,Ross County,Celtic,1,4,A,0,1,A,K Clancy,12,16,4,10,8,10,4,5,1,0,0,0,9.0,5.0,1.33,7.5,4.75,1.33,8.0,5.0,1.36,2015/16,€7.75m,€70.43m,8.5,5.4,1.36
SC0,21/11/2015,Celtic,Kilmarnock,0,0,D,0,0,D,B Madden,20,6,5,3,10,7,10,3,1,4,0,0,1.13,8.0,19.0,1.1,8.0,16.0,1.1,11.0,26.0,2015/16,€70.43m,€7.95m,1.14,9.0,19.0
SC0,21/11/2015,Dundee United,St Johnstone,1,2,A,1,2,A,C Thomson,13,9,6,5,16,14,8,7,2,5,0,0,3.2,3.4,2.2,3.0,3.4,2.1,3.0,3.5,2.25,2015/16,€10.28m,€9.38m,3.13,3.6,2.25
SC0,21/11/2015,Hearts,Dundee,1,1,D,1,0,H,K Clancy,9,4,6,3,18,12,9,0,1,2,0,0,1.8,3.6,4.33,1.72,3.5,4.33,1.75,3.75,4.33,2015/16,€10.38m,€6.68m,1.8,3.8,4.5
SC0,21/11/2015,Partick,Inverness C,2,1,H,1,1,D,D Robertson,19,10,8,1,10,8,6,4,1,1,0,0,2.25,3.4,3.1,2.15,3.1,3.2,2.25,3.1,3.3,2015/16,€6.10m,€6.08m,2.3,3.25,3.4
SC0,21/11/2015,Ross County,Motherwell,3,0,H,1,0,H,C Allan,7,6,5,5,11,12,4,3,0,2,0,0,1.83,3.75,4.0,1.78,3.6,3.9,1.85,3.6,4.0,2015/16,€7.75m,€7.18m,1.87,3.7,4.3
SC0,22/11/2015,Hamilton,Aberdeen,1,1,D,0,1,A,W Collum,19,10,9,5,20,8,3,6,3,0,0,0,3.75,3.4,2.0,3.5,3.4,1.91,3.6,3.4,2.05,2015/16,€6.68m,€12.33m,3.8,3.6,2.0
SC0,27/11/2015,St Johnstone,Dundee,1,1,D,1,1,D,A Muir,5,6,1,4,10,14,4,4,2,3,0,0,1.8,3.5,4.0,1.87,3.4,3.7,1.95,3.5,3.8,2015/16,€9.38m,€6.68m,1.93,3.7,4.0
SC0,28/11/2015,Aberdeen,Ross County,3,1,H,0,1,A,J Beaton,7,8,5,3,9,13,1,6,0,1,0,0,1.8,3.5,4.5,1.8,3.5,3.8,1.83,3.8,4.0,2015/16,€12.33m,€7.75m,1.83,3.8,4.4
SC0,28/11/2015,Dundee United,Hamilton,1,2,A,1,0,H,S Finnie,1,5,1,2,10,7,4,7,3,6,0,0,2.8,3.4,2.4,2.8,3.25,2.3,2.8,3.4,2.4,2015/16,€10.28m,€6.68m,2.88,3.5,2.5
SC0,28/11/2015,Kilmarnock,Partick,2,5,A,1,2,A,C Thomson,6,13,3,7,14,17,1,3,3,2,0,0,2.8,3.4,2.4,2.6,3.3,2.4,2.75,3.4,2.4,2015/16,€7.95m,€6.10m,2.8,3.5,2.5
SC0,28/11/2015,Motherwell,Hearts,2,2,D,1,1,D,S McLean,8,12,6,5,15,14,2,5,3,2,0,0,3.2,3.5,2.15,3.3,3.4,2.0,3.4,3.3,2.15,2015/16,€7.18m,€10.38m,3.3,3.5,2.2
SC0,29/11/2015,Inverness C,Celtic,1,3,A,1,1,D,W Collum,6,9,2,5,12,10,4,8,0,1,0,0,11.0,5.75,1.25,10.0,4.75,1.26,10.0,5.25,1.3,2015/16,€6.08m,€70.43m,11.5,5.75,1.29
SC0,05/12/2015,Dundee,Aberdeen,0,2,A,0,2,A,B Madden,12,14,6,7,9,13,3,7,1,1,0,0,3.8,3.3,2.0,3.7,3.4,1.87,3.6,3.4,2.0,2015/16,€6.68m,€12.33m,3.75,3.5,2.05
SC0,05/12/2015,Kilmarnock,Dundee United,1,1,D,1,1,D,J Beaton,6,13,2,6,11,9,3,6,2,1,1,0,2.5,3.4,2.7,2.4,3.3,2.6,2.5,3.5,2.6,2015/16,€7.95m,€10.28m,2.6,3.7,2.6
SC0,05/12/2015,Ross County,St Johnstone,2,3,A,0,2,A,K Clancy,10,9,5,6,18,6,7,4,3,2,0,0,2.2,3.3,3.25,2.15,3.2,3.1,2.25,3.4,3.0,2015/16,€7.75m,€9.38m,2.25,3.5,3.25
SC0,12/12/2015,Aberdeen,Hearts,1,0,H,0,0,D,C Thomson,11,6,4,1,13,25,10,4,2,4,0,0,1.91,3.6,3.75,1.85,3.4,3.8,1.95,3.6,3.6,2015/16,€12.33m,€10.38m,1.95,3.6,3.9
SC0,12/12/2015,Dundee United,Partick,0,1,A,0,0,D,S McLean,13,1,4,1,12,10,8,3,1,3,0,0,2.4,3.6,2.7,2.35,3.25,2.75,2.5,3.3,2.75,2015/16,€10.28m,€6.10m,2.5,3.6,2.75
SC0,12/12/2015,Hamilton,Ross County,1,3,A,1,0,H,W Collum,12,14,4,5,13,5,7,6,1,2,0,0,2.38,3.4,2.88,2.35,3.4,2.6,2.5,3.3,2.8,2015/16,€6.68m,€7.75m,2.45,3.5,2.88
SC0,12/12/2015,Inverness C,Kilmarnock,2,1,H,2,0,H,B Cook,9,7,3,1,14,15,4,6,1,4,0,0,1.8,3.75,4.2,1.75,3.6,4.0,1.75,3.75,4.33,2015/16,€6.08m,€7.95m,1.8,3.8,4.6
SC0,12/12/2015,Motherwell,Dundee,3,1,H,2,0,H,E Anderson,12,12,6,4,16,12,7,5,1,2,0,0,2.4,3.5,2.75,2.3,3.4,2.7,2.5,3.3,2.75,2015/16,€7.18m,€6.68m,2.5,3.4,2.88
SC0,13/12/2015,St Johnstone,Celtic,0,3,A,0,1,A,C Allan,10,9,4,6,7,15,3,8,3,2,0,0,9.5,4.75,1.33,8.5,4.4,1.33,9.5,4.75,1.35,2015/16,€9.38m,€70.43m,9.0,5.2,1.36
SC0,19/12/2015,Celtic,Motherwell,1,2,A,0,0,D,B Madden,22,8,6,4,7,16,6,4,1,0,0,0,1.13,8.0,19.0,1.13,7.0,14.5,1.14,8.5,21.0,2015/16,€70.43m,€7.18m,1.13,10.0,21.0
SC0,19/12/2015,Dundee,Hamilton,4,0,H,4,0,H,D Robertson,12,4,8,3,18,15,4,3,1,1,0,0,2.4,3.5,2.75,2.35,3.1,2.85,2.5,3.25,2.75,2015/16,€6.68m,€6.68m,2.55,3.4,2.8
SC0,19/12/2015,Inverness C,Dundee United,2,2,D,0,1,A,C Thomson,13,10,4,5,15,8,13,5,1,2,0,0,2.2,3.3,3.3,2.2,3.3,2.95,2.1,3.6,3.2,2015/16,€6.08m,€10.28m,2.2,3.5,3.3
SC0,19/12/2015,Kilmarnock,Aberdeen,0,4,A,0,2,A,S McLean,7,15,1,6,13,11,1,7,2,1,0,0,5.5,4.0,1.57,4.5,3.7,1.65,5.25,3.8,1.65,2015/16,€7.95m,€12.33m,5.25,4.0,1.67
SC0,19/12/2015,Partick,Ross County,1,0,H,0,0,D,A Dallas,7,5,1,2,10,10,6,7,4,3,0,0,2.7,3.25,2.6,2.45,3.2,2.65,2.75,3.2,2.6,2015/16,€6.10m,€7.75m,2.7,3.4,2.7
SC0,19/12/2015,St Johnstone,Hearts,0,0,D,0,0,D,K Clancy,17,5,7,4,11,8,9,2,1,0,0,1,2.4,3.5,2.75,2.4,3.2,2.7,2.5,3.3,2.75,2015/16,€9.38m,€10.38m,2.55,3.5,2.75
SC0,26/12/2015,Aberdeen,Inverness C,2,2,D,0,1,A,W Collum,13,5,3,4,9,14,10,2,0,3,0,0,1.55,3.75,6.5,1.48,3.8,6.25,1.55,3.8,6.5,2015/16,€12.33m,€6.08m,1.57,4.0,7.0
SC0,26/12/2015,Hamilton,Kilmarnock,0,1,A,0,0,D,K Clancy,15,14,7,5,14,16,7,10,2,3,0,0,1.8,3.75,4.2,1.72,3.6,4.2,1.75,3.6,4.33,2015/16,€6.68m,€7.95m,1.83,3.9,4.5
SC0,26/12/2015,Ross County,Dundee,5,2,H,1,1,D,C Allan,21,7,12,4,12,13,9,1,1,2,0,0,2.0,3.5,3.6,1.95,3.4,3.4,1.95,3.4,3.75,2015/16,€7.75m,€6.68m,2.05,3.6,3.9
SC0,27/12/2015,Hearts,Celtic,2,2,D,1,1,D,S McLean,9,12,5,7,7,15,5,4,1,3,0,0,5.75,4.2,1.53,5.0,4.1,1.53,5.5,4.2,1.55,2015/16,€10.38m,€70.43m,5.75,4.5,1.6
SC0,29/12/2015,Ross County,Kilmarnock,3,2,H,1,1,D,S McLean,12,9,7,2,11,14,8,3,1,1,0,0,1.57,4.0,5.5,1.62,3.7,4.75,1.6,4.0,5.25,2015/16,€7.75m,€7.95m,1.6,4.3,5.5
SC0,30/12/2015,Aberdeen,Partick,0,0,D,0,0,D,K Clancy,16,4,5,1,12,14,8,5,2,3,0,0,1.53,4.0,6.0,1.53,3.8,5.5,1.57,3.8,6.0,2015/16,€12.33m,€6.10m,1.57,4.1,6.25
SC0,30/12/2015,Hamilton,Inverness C,3,4,A,0,1,A,E Anderson,11,10,4,7,14,12,6,3,2,3,0,0,2.15,3.4,3.3,2.25,3.25,2.85,2.25,3.25,3.25,2015/16,€6.68m,€6.08m,2.25,3.5,3.3
SC0,30/12/2015,Hearts,Dundee United,3,2,H,3,2,H,B Madden,20,8,8,4,15,13,5,7,1,0,0,1,1.75,4.0,4.2,1.7,3.5,4.5,1.83,3.6,4.2,2015/16,€10.38m,€10.28m,1.8,3.9,4.4
SC0,30/12/2015,Motherwell,St Johnstone,2,0,H,2,0,H,C Allan,12,10,3,5,15,9,6,7,0,2,0,0,2.9,3.4,2.38,2.6,3.25,2.45,2.88,3.25,2.4,2015/16,€7.18m,€9.38m,2.88,3.4,2.5
SC0,02/01/2016,Celtic,Partick,1,0,H,0,0,D,S Finnie,12,7,6,4,9,5,4,10,0,1,1,0,1.22,6.5,11.0,1.2,5.75,10.5,1.22,6.0,12.0,2015/16,€70.43m,€6.10m,1.25,6.5,12.0
SC0,02/01/2016,Dundee,Dundee United,2,1,H,1,1,D,K Clancy,7,10,5,3,17,9,9,7,4,1,0,1,2.2,3.4,3.2,2.2,3.25,2.95,2.25,3.3,3.1,2015/16,€6.68m,€10.28m,2.3,3.5,3.13
SC0,02/01/2016,Inverness C,Ross County,2,0,H,2,0,H,J Beaton,9,11,4,4,14,17,5,6,2,1,0,0,2.63,3.6,2.45,2.45,3.4,2.5,2.75,3.25,2.5,2015/16,€6.08m,€7.75m,2.75,3.5,2.55
SC0,02/01/2016,Kilmarnock,Hearts,2,2,D,1,1,D,A Muir,8,7,3,2,19,17,10,4,3,2,0,0,4.5,3.8,1.73,4.1,3.5,1.75,4.75,3.8,1.7,2015/16,€7.95m,€10.38m,4.6,3.9,1.78
SC0,02/01/2016,Motherwell,Hamilton,3,3,D,1,2,A,G Aitken,13,17,5,7,20,13,5,2,3,3,1,0,2.25,3.5,3.0,2.15,3.4,2.9,2.3,3.3,3.0,2015/16,€7.18m,€6.68m,2.3,3.5,3.13
SC0,15/01/2016,Dundee United,Celtic,1,4,A,1,2,A,B Madden,7,18,2,7,8,13,7,9,1,1,0,0,9.5,5.25,1.3,9.0,5.0,1.26,8.5,5.0,1.33,2015/16,€10.28m,€70.43m,10.0,5.75,1.3
SC0,16/01/2016,Hearts,Motherwell,6,0,H,3,0,H,K Clancy,16,5,8,2,10,15,3,4,2,5,0,0,1.73,3.6,4.75,1.75,3.5,4.2,1.8,3.6,4.33,2015/16,€10.38m,€7.18m,1.8,3.8,4.5
SC0,16/01/2016,Kilmarnock,Inverness C,2,1,H,1,1,D,D Robertson,7,15,4,6,14,16,1,5,0,3,0,0,3.4,3.25,2.15,3.4,3.25,2.0,3.3,3.4,2.15,2015/16,€7.95m,€6.08m,3.25,3.6,2.2
SC0,16/01/2016,Partick,Dundee,2,4,A,1,4,A,E Anderson,8,9,7,5,13,11,8,2,1,1,1,0,2.05,3.3,3.6,1.95,3.2,3.6,2.05,3.3,3.6,2015/16,€6.10m,€6.68m,2.05,3.5,3.75
SC0,16/01/2016,St Johnstone,Hamilton,0,0,D,0,0,D,A Dallas,10,8,2,2,7,15,10,6,0,2,0,0,1.91,3.6,3.8,1.91,3.25,3.75,1.95,3.4,3.8,2015/16,€9.38m,€6.68m,1.95,3.7,3.9
SC0,17/01/2016,Ross County,Aberdeen,2,3,A,1,2,A,C Allan,13,12,8,6,7,12,8,10,1,1,0,1,3.5,3.3,2.1,3.1,3.1,2.2,3.3,3.3,2.15,2015/16,€7.75m,€12.33m,3.3,3.5,2.2
SC0,19/01/2016,Celtic,Hamilton,8,1,H,5,0,H,C Thomson,30,6,15,2,5,8,8,0,0,0,0,0,1.17,7.5,13.0,1.15,7.0,11.0,1.2,7.0,13.0,2015/16,€70.43m,€6.68m,1.14,8.5,19.0
SC0,22/01/2016,Aberdeen,Dundee,1,0,H,1,0,H,A Muir,12,7,6,3,15,8,12,4,1,3,0,0,1.53,4.0,6.5,1.5,3.9,5.5,1.57,4.0,6.0,2015/16,€12.33m,€6.68m,1.57,4.2,6.0
SC0,23/01/2016,Celtic,St Johnstone,3,1,H,2,1,H,K Clancy,20,7,14,5,18,11,3,2,0,2,0,0,1.18,7.0,13.0,1.22,5.5,10.5,1.2,6.5,15.0,2015/16,€70.43m,€9.38m,1.2,7.0,15.0
SC0,23/01/2016,Dundee United,Kilmarnock,5,1,H,4,0,H,E Anderson,13,8,8,7,7,12,15,6,0,1,0,0,2.0,3.6,3.5,1.91,3.4,3.5,2.05,3.6,3.3,2015/16,€10.28m,€7.95m,2.05,3.9,3.4
SC0,23/01/2016,Inverness C,Partick,0,0,D,0,0,D,G Aitken,8,3,2,1,11,14,3,4,2,2,0,0,2.38,3.3,2.9,2.3,3.1,2.95,2.5,3.1,2.9,2015/16,€6.08m,€6.10m,2.45,3.3,3.0
SC0,23/01/2016,Motherwell,Ross County,1,2,A,0,1,A,W Collum,10,9,5,6,6,12,8,5,0,1,0,0,2.75,3.4,2.45,2.85,3.3,2.25,2.75,3.4,2.4,2015/16,€7.18m,€7.75m,2.8,3.6,2.45
SC0,24/01/2016,Hamilton,Hearts,0,0,D,0,0,D,B Madden,8,10,3,2,12,15,6,4,2,2,1,1,3.5,3.6,2.0,3.3,3.4,2.0,3.5,3.5,2.0,2015/16,€6.68m,€10.38m,3.6,3.6,2.05
SC0,30/01/2016,Dundee,Motherwell,2,2,D,1,2,A,J Beaton,16,6,7,5,7,14,5,5,0,2,0,0,2.3,3.4,3.0,2.15,3.3,3.0,2.38,3.4,2.88,2015/16,€6.68m,€7.18m,2.38,3.6,2.9
SC0,30/01/2016,Kilmarnock,Hamilton,0,1,A,0,0,D,S Finnie,8,17,1,2,11,23,0,4,3,2,0,0,2.7,3.4,2.5,2.55,3.2,2.55,2.7,3.4,2.5,2015/16,€7.95m,€6.68m,2.7,3.5,2.6
SC0,02/02/2016,Partick,Motherwell,1,0,H,0,0,D,B Cook,12,11,3,1,13,16,6,6,4,1,0,0,2.05,3.4,3.6,2.05,3.1,3.4,2.05,3.4,3.5,2015/16,€6.10m,€7.18m,2.1,3.5,3.6
SC0,03/02/2016,Aberdeen,Celtic,2,1,H,2,0,H,S McLean,7,8,4,3,12,13,6,7,1,4,0,0,4.5,3.75,1.75,4.0,3.4,1.8,4.33,3.75,1.75,2015/16,€12.33m,€70.43m,4.6,3.8,1.8
SC0,06/02/2016,St Johnstone,Aberdeen,3,4,A,0,2,A,D Robertson,4,7,3,4,7,16,6,6,2,3,0,0,3.6,3.6,2.0,3.25,3.25,2.05,3.6,3.4,2.0,2015/16,€9.38m,€12.33m,3.6,3.6,2.05
SC0,10/02/2016,Ross County,Hearts,0,3,A,0,0,D,S McLean,11,10,3,4,11,15,4,2,3,1,0,0,2.2,3.5,3.1,2.25,3.25,2.9,2.25,3.4,3.1,2015/16,€7.75m,€10.38m,2.25,3.6,3.13
SC0,12/02/2016,Dundee,St Johnstone,2,0,H,1,0,H,C Thomson,11,8,5,4,13,11,4,5,2,4,0,0,2.5,3.4,2.7,2.5,3.25,2.75,2.5,3.25,2.75,2015/16,€6.68m,€9.38m,2.6,3.4,2.75
SC0,13/02/2016,Celtic,Ross County,2,0,H,1,0,H,K Clancy,14,6,4,1,17,11,9,1,2,2,0,0,1.22,6.0,13.0,1.22,5.75,9.0,1.25,5.75,12.0,2015/16,€70.43m,€7.75m,1.25,6.25,11.5
SC0,13/02/2016,Hamilton,Dundee United,0,0,D,0,0,D,S McLean,6,8,1,1,12,13,6,9,0,0,1,0,2.8,3.5,2.38,2.65,3.4,2.35,2.8,3.4,2.4,2015/16,€6.68m,€10.28m,2.88,3.5,2.45
SC0,13/02/2016,Motherwell,Kilmarnock,0,2,A,0,0,D,A Dallas,11,13,4,9,13,12,10,5,3,2,0,0,1.8,3.6,4.33,1.75,3.4,4.2,1.83,3.6,4.2,2015/16,€7.18m,€7.95m,1.83,3.8,4.3
SC0,15/02/2016,Inverness C,Aberdeen,3,1,H,1,1,D,W Collum,8,9,3,3,21,13,5,3,4,2,0,0,4.0,3.4,1.91,3.75,3.3,1.9,4.0,3.4,1.91,2015/16,€6.08m,€12.33m,4.2,3.5,1.93
SC0,16/02/2016,Dundee United,Motherwell,0,3,A,0,1,A,G Aitken,8,8,2,5,18,11,7,5,2,1,0,0,2.0,3.5,3.6,2.0,3.4,3.25,2.0,3.6,3.5,2015/16,€10.28m,€7.18m,2.0,3.75,3.7
SC0,20/02/2016,Celtic,Inverness C,3,0,H,0,0,D,D Robertson,16,8,6,3,9,7,6,5,1,1,0,0,1.17,7.0,15.0,1.16,6.0,14.0,1.18,6.5,17.0,2015/16,€70.43m,€6.08m,1.2,7.0,17.0
SC0,20/02/2016,Dundee United,Hearts,2,1,H,1,0,H,K Clancy,11,6,4,3,18,15,8,3,4,1,1,1,3.25,3.25,2.25,2.8,3.25,2.3,3.0,3.4,2.25,2015/16,€10.28m,€10.38m,3.13,3.5,2.3
SC0,20/02/2016,Kilmarnock,Dundee,0,0,D,0,0,D,E Anderson,6,8,2,2,8,10,5,5,1,1,0,0,3.0,3.25,2.38,2.85,3.1,2.35,3.0,3.4,2.3,2015/16,€7.95m,€6.68m,2.9,3.6,2.38
SC0,20/02/2016,Ross County,Hamilton,2,1,H,1,0,H,G Aitken,5,7,3,4,13,21,4,5,2,2,1,0,1.83,3.5,4.33,1.83,3.4,3.9,1.83,3.6,4.2,2015/16,€7.75m,€6.68m,1.87,3.8,4.1
SC0,20/02/2016,St Johnstone,Motherwell,2,1,H,1,1,D,B Madden,12,8,4,2,12,23,3,5,2,1,0,0,2.0,3.4,3.8,2.0,3.25,3.4,2.05,3.4,3.5,2015/16,€9.38m,€7.18m,2.05,3.6,3.6
SC0,23/02/2016,Partick,St Johnstone,2,0,H,0,0,D,J Beaton,7,6,6,3,17,8,11,3,0,2,0,0,2.25,3.25,3.2,2.2,3.2,3.0,2.3,3.1,3.3,2015/16,€6.10m,€9.38m,2.3,3.3,3.3
SC0,26/02/2016,Hamilton,Celtic,1,1,D,0,1,A,C Thomson,11,10,5,4,26,8,4,9,3,0,0,1,13.0,6.0,1.22,9.75,6.0,1.2,13.0,6.0,1.22,2015/16,€6.68m,€70.43m,13.0,6.5,1.22
SC0,27/02/2016,Aberdeen,St Johnstone,1,1,D,1,0,H,S McLean,15,10,5,3,14,11,11,0,2,4,0,0,1.57,3.8,6.0,1.57,3.7,5.25,1.55,3.8,6.0,2015/16,€12.33m,€9.38m,1.55,4.2,6.5
SC0,27/02/2016,Dundee,Inverness C,1,1,D,0,1,A,A Dallas,11,7,7,3,10,16,8,2,2,4,0,0,2.5,3.25,2.8,2.45,3.3,2.55,2.5,3.2,2.88,2015/16,€6.68m,€6.08m,2.55,3.3,2.9
SC0,27/02/2016,Hearts,Kilmarnock,1,0,H,1,0,H,D Robertson,13,8,6,3,12,12,7,10,2,2,0,0,1.57,4.0,5.75,1.53,3.9,5.25,1.55,4.0,6.0,2015/16,€10.38m,€7.95m,1.57,4.3,5.75
SC0,27/02/2016,Motherwell,Partick,3,1,H,1,0,H,S Finnie,10,5,7,2,11,15,4,2,0,1,0,0,2.63,3.2,2.7,2.35,3.25,2.7,2.62,3.1,2.75,2015/16,€7.18m,€6.10m,2.63,3.3,2.8
SC0,27/02/2016,Ross County,Dundee United,0,3,A,0,1,A,J Beaton,7,11,2,5,10,17,7,4,2,2,0,0,1.95,3.5,3.8,2.0,3.3,3.4,1.95,3.5,3.6,2015/16,€7.75m,€10.28m,2.0,3.8,3.6
SC0,01/03/2016,Hearts,Inverness C,2,0,H,1,0,H,A Muir,15,8,5,3,16,19,2,3,1,2,0,0,1.91,3.5,4.0,1.87,3.5,3.6,1.91,3.4,4.2,2015/16,€10.38m,€6.08m,1.91,3.6,4.2
SC0,01/03/2016,Kilmarnock,Ross County,0,2,A,0,1,A,S Finnie,8,6,4,3,19,19,8,7,0,4,0,0,3.5,3.4,2.05,3.5,3.3,1.95,3.3,3.5,2.1,2015/16,€7.95m,€7.75m,3.4,3.6,2.15
SC0,02/03/2016,Celtic,Dundee,0,0,D,0,0,D,J Beaton,11,7,4,1,10,11,5,9,1,1,0,0,1.17,7.0,15.0,1.16,6.5,12.0,1.17,7.0,19.0,2015/16,€70.43m,€6.68m,1.18,8.0,15.0
SC0,02/03/2016,Dundee United,Aberdeen,0,1,A,0,1,A,B Madden,7,5,5,1,11,7,9,9,1,1,0,0,3.6,3.5,2.0,3.5,3.4,1.91,3.5,3.4,2.05,2015/16,€10.28m,€12.33m,3.7,3.5,2.05
SC0,02/03/2016,St Johnstone,Partick,1,2,A,0,2,A,C Thomson,8,13,2,6,7,11,2,3,1,1,0,0,2.25,3.5,3.0,2.3,3.1,2.95,2.4,3.2,3.0,2015/16,€9.38m,€6.10m,2.4,3.3,3.1
SC0,05/03/2016,Hamilton,Motherwell,0,1,A,0,1,A,K Clancy,8,13,2,5,11,14,2,9,5,1,0,0,2.3,3.4,3.0,2.5,3.1,2.65,2.4,3.3,2.8,2015/16,€6.68m,€7.18m,2.5,3.4,2.9
SC0,05/03/2016,Hearts,Partick,1,0,H,1,0,H,B Madden,17,8,6,3,11,11,11,4,0,1,0,0,1.83,3.6,4.2,1.67,3.4,4.75,1.85,3.4,4.2,2015/16,€10.38m,€6.10m,1.87,3.6,4.4
