Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,Season,HomeValue,AwayValue
SP1,21/11/2004,Sevilla,Espanol,1,0,H,1,0,1.9,3.2,3.6,1.9,3.25,3.75,1.9,3.1,3.5,1.83,3.2,3.75,2004/5,€70.55m,€45.15m
SP1,21/11/2004,Sociedad,Ath Bilbao,3,2,H,0,2,2.25,3.2,3.1,2.1,3.2,3.2,2.2,2.9,3.0,2.15,2.9,3.2,2004/5,€53.55m,€53.05m
SP1,21/11/2004,Zaragoza,Mallorca,0,1,A,0,1,1.66,3.4,4.5,1.6,3.5,5.2,1.7,3.2,4.2,1.61,3.3,5.0,2004/5,€51.13m,€42.65m
SP1,27/11/2004,Ath Bilbao,Santander,3,0,H,2,0,1.9,3.25,3.5,1.95,3.25,3.55,1.85,3.1,3.6,1.83,3.2,3.75,2004/5,€53.05m,€32.90m
SP1,27/11/2004,Espanol,Ath Madrid,2,1,H,0,0,2.25,3.2,3.1,2.0,3.25,3.4,2.1,3.0,3.1,2.05,3.1,3.2,2004/5,€45.15m,€125.65m
SP1,27/11/2004,Getafe,Barcelona,1,2,A,0,2,5.5,3.4,1.57,5.2,3.5,1.6,4.4,3.3,1.65,5.5,3.3,1.57,2004/5,€13.85m,€273.03m
SP1,28/11/2004,Betis,Villarreal,2,1,H,2,0,1.83,3.1,4.0,1.85,3.25,3.95,1.9,3.1,3.5,1.8,3.1,4.0,2004/5,€85.15m,€66.25m
SP1,28/11/2004,La Coruna,Sociedad,2,2,D,2,1,1.57,3.4,5.5,1.55,3.55,5.7,1.55,3.5,4.8,1.61,3.3,5.0,2004/5,€144.45m,€53.55m
SP1,28/11/2004,Malaga,Albacete,0,2,A,0,1,1.9,3.25,3.5,1.8,3.3,4.1,1.9,3.1,3.5,1.72,3.2,4.33,2004/5,€32.85m,€17.75m
SP1,28/11/2004,Numancia,Zaragoza,2,1,H,2,1,2.5,3.2,2.5,2.4,3.2,2.7,2.6,2.8,2.6,2.4,3.1,2.6,2004/5,€13.40m,€51.13m
SP1,28/11/2004,Osasuna,Sevilla,4,1,H,1,1,2.25,3.2,2.8,2.15,3.2,3.1,2.1,3.0,3.1,2.15,3.1,3.0,2004/5,€26.70m,€70.55m
SP1,28/11/2004,Real Madrid,Levante,5,0,H,1,0,1.28,4.5,8.5,1.25,5.25,9.0,1.33,4.0,7.5,1.25,4.5,10.0,2004/5,€303.70m,€24.25m
SP1,28/11/2004,Valencia,Mallorca,2,0,H,1,0,1.5,3.5,6.0,1.4,4.0,7.25,1.45,3.8,5.4,1.53,3.5,5.5,2004/5,€195.90m,€42.65m
