Div,Season,Date,HomeTeam,AwayTeam,FTR,HomeValue,AwayValue,HomeMatchday,AwayMatchday,B365H,B365D,B365A,BFH,BFD,BFA,BSH,BSD,BSA,BWH,BWD,BWA,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,SOH,SOD,SOA,SBH,SBD,SBA,SJH,SJD,SJA,SYH,SYD,SYA,VCH,VCD,VCA,WHH,WHD,WHA,isSuprise_H,isSuprise_D,isSuprise_A,isSuprise
I1,2016/17,14/05/2017,Bologna,Pescara,H,95.0,48.1,36,36,1.5,4.2,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.33,6.5,1.0,1.0,1.0,1.65,3.8,4.7,1.53,4.6,5.75,1.47,4.92,7.35,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,4.6,6.0,1.5,4.33,6.0,0,0,0,0
I1,2016/17,14/05/2017,Cagliari,Empoli,H,61.08,55.45,36,36,2.9,3.7,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.4,2.35,1.0,1.0,1.0,2.95,3.5,2.2,3.0,3.7,2.25,2.96,3.78,2.39,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.88,3.6,2.4,3.0,3.4,2.3,0,0,0,0
I1,2016/17,14/05/2017,Crotone,Udinese,H,36.7,101.95,36,36,1.8,3.5,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.6,4.6,1.0,1.0,1.0,1.75,3.7,4.2,1.72,3.75,4.4,1.81,3.9,4.72,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.7,4.6,1.75,3.5,5.0,0,0,0,0
I1,2016/17,14/05/2017,Inter,Sassuolo,A,328.3,145.25,36,36,1.44,4.75,6.75,1.0,1.0,1.0,1.0,1.0,1.0,1.48,4.6,6.5,1.0,1.0,1.0,1.45,4.2,6.5,1.44,4.8,7.0,1.46,5.17,6.56,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.45,4.8,7.0,1.44,4.5,6.5,0,0,1,1
I1,2016/17,14/05/2017,Palermo,Genoa,H,41.1,108.18,36,36,5.0,4.0,1.67,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.1,1.65,1.0,1.0,1.0,4.3,3.8,1.7,4.8,4.2,1.66,4.88,4.05,1.73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.25,3.9,1.7,5.0,3.75,1.7,1,0,0,1
I1,2016/17,14/05/2017,Roma,Juventus,H,354.68,497.18,36,36,2.5,3.4,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.4,2.8,1.0,1.0,1.0,2.4,3.3,2.75,2.4,3.5,2.75,2.52,3.57,2.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.55,3.3,2.9,2.5,3.3,2.8,0,0,0,0
I1,2016/17,14/05/2017,Sampdoria,Chievo,D,117.58,45.88,36,36,1.8,3.8,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.7,4.4,1.0,1.0,1.0,2.0,3.3,3.6,1.72,3.9,4.33,1.78,3.82,4.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.75,3.8,4.8,1.8,3.5,4.5,0,0,0,0
I1,2016/17,14/05/2017,Torino,Napoli,A,162.35,387.3,36,36,6.0,4.5,1.5,1.0,1.0,1.0,1.0,1.0,1.0,5.5,5.0,1.5,1.0,1.0,1.0,5.5,4.3,1.5,5.5,4.4,1.53,5.92,4.77,1.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.6,1.5,5.5,4.4,1.53,0,0,0,0
I1,2016/17,20/05/2017,Chievo,Roma,A,45.88,354.68,37,37,13.0,6.5,1.22,1.0,1.0,1.0,1.0,1.0,1.0,12.5,6.0,1.25,1.0,1.0,1.0,10.3,5.5,1.25,12.0,6.0,1.18,13.08,6.95,1.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.0,6.5,1.2,11.0,6.0,1.25,0,0,0,0
I1,2016/17,20/05/2017,Napoli,Fiorentina,H,387.3,217.08,37,37,1.25,6.5,10.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28,6.0,10.0,1.0,1.0,1.0,1.35,4.8,7.6,1.22,6.0,9.5,1.3,6.39,10.77,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,6.5,10.0,1.29,6.0,9.0,0,0,0,0
I1,2016/17,21/05/2017,Empoli,Atalanta,A,55.45,161.7,37,37,2.3,3.4,3.1,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.4,3.1,1.0,1.0,1.0,2.0,3.4,3.5,2.2,3.3,3.2,2.43,3.52,2.99,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.4,3.0,2.2,3.5,3.1,0,0,0,0
I1,2016/17,21/05/2017,Genoa,Torino,H,108.18,162.35,37,37,2.05,3.3,3.8,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.5,3.75,1.0,1.0,1.0,1.7,3.6,4.7,2.05,3.3,3.9,2.08,3.4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,3.7,2.0,3.4,3.75,0,0,0,0
I1,2016/17,21/05/2017,Juventus,Crotone,H,497.18,36.7,37,37,1.17,7.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18,7.25,15.5,1.0,1.0,1.0,1.17,7.0,12.0,1.18,6.5,15.0,1.19,7.4,22.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.18,7.5,13.0,1.2,6.0,15.0,0,0,0,0
I1,2016/17,21/05/2017,Lazio,Inter,A,226.45,328.3,37,37,2.0,3.5,3.75,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.7,3.6,1.0,1.0,1.0,2.0,3.5,3.4,1.91,3.8,3.7,2.04,3.95,3.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.75,3.7,2.05,3.8,3.25,0,0,0,0
I1,2016/17,21/05/2017,Milan,Bologna,H,254.33,95.0,37,37,1.36,5.0,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.36,5.0,8.5,1.0,1.0,1.0,1.35,4.8,7.6,1.3,4.8,9.0,1.38,5.27,9.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.36,5.2,9.0,1.33,5.0,9.0,0,0,0,0
I1,2016/17,21/05/2017,Sassuolo,Cagliari,H,145.25,61.08,37,37,1.8,3.8,4.33,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.7,4.5,1.0,1.0,1.0,1.8,3.6,4.0,1.8,3.75,4.33,1.82,3.89,4.69,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.8,3.8,4.5,1.8,3.8,4.2,0,0,0,0
I1,2016/17,21/05/2017,Udinese,Sampdoria,D,101.95,117.58,37,37,2.1,3.5,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.6,3.5,1.0,1.0,1.0,2.1,3.3,3.3,2.1,3.6,3.3,2.11,3.52,3.81,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.5,3.7,2.15,3.4,3.3,0,1,0,1
I1,2016/17,22/05/2017,Pescara,Palermo,H,48.1,41.1,37,37,2.3,3.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.5,3.0,1.0,1.0,1.0,2.2,3.3,3.1,2.3,3.6,3.1,2.31,3.57,3.26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.5,3.13,2.3,3.5,2.88,0,0,0,0
I1,2016/17,27/05/2017,Atalanta,Chievo,H,161.7,45.88,38,38,1.29,6.0,9.5,1.0,1.0,1.0,1.0,1.0,1.0,1.26,6.0,9.25,1.0,1.0,1.0,1.27,5.2,10.0,1.29,7.0,8.5,1.28,6.55,10.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,6.5,11.0,1.29,6.5,8.0,0,0,0,0
I1,2016/17,27/05/2017,Bologna,Juventus,A,95.0,497.18,38,38,4.5,4.0,1.73,1.0,1.0,1.0,1.0,1.0,1.0,4.1,3.7,1.8,1.0,1.0,1.0,3.5,3.4,2.0,4.33,3.9,1.73,4.69,3.99,1.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.8,4.0,1.75,4.2,4.0,1.75,0,0,0,0
I1,2016/17,28/05/2017,Cagliari,Milan,H,61.08,254.33,38,38,3.5,4.0,1.95,1.0,1.0,1.0,1.0,1.0,1.0,3.7,3.7,1.9,1.0,1.0,1.0,3.6,3.6,1.9,3.4,4.2,1.87,3.69,4.22,1.93,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7,4.0,1.93,3.6,4.2,1.83,0,0,0,0
I1,2016/17,28/05/2017,Crotone,Lazio,H,36.7,226.45,38,38,2.05,4.0,3.25,1.0,1.0,1.0,1.0,1.0,1.0,1.95,3.9,3.3,1.0,1.0,1.0,1.0,1.0,1.0,2.05,3.9,3.0,2.15,4.06,3.18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.8,3.0,2.1,4.0,3.0,0,0,0,0
I1,2016/17,28/05/2017,Fiorentina,Pescara,D,217.08,48.1,38,38,1.14,8.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,8.25,13.5,1.0,1.0,1.0,1.17,6.5,14.0,1.15,7.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.13,9.0,15.0,1.17,8.0,13.0,0,0,0,0
I1,2016/17,28/05/2017,Inter,Udinese,H,328.3,101.95,38,38,1.33,5.5,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.33,5.5,7.5,1.0,1.0,1.0,1.4,4.5,7.0,1.33,5.5,8.5,1.37,5.6,8.51,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.33,5.5,8.0,1.36,5.5,7.0,0,0,0,0
I1,2016/17,28/05/2017,Palermo,Empoli,H,41.1,55.45,38,38,6.0,4.33,1.53,1.0,1.0,1.0,1.0,1.0,1.0,6.0,4.2,1.5,1.0,1.0,1.0,4.4,4.0,1.65,5.5,4.2,1.53,6.0,4.46,1.57,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.25,4.1,1.57,6.0,4.0,1.55,1,0,0,1
I1,2016/17,28/05/2017,Roma,Genoa,H,354.68,108.18,38,38,1.06,15.0,34.0,1.0,1.0,1.0,1.0,1.0,1.0,1.06,11.0,29.0,1.0,1.0,1.0,1.07,9.5,22.0,1.06,12.0,41.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.04,15.0,34.0,1.06,12.0,29.0,0,0,0,0
I1,2016/17,28/05/2017,Sampdoria,Napoli,A,117.58,387.3,38,38,15.0,7.5,1.18,1.0,1.0,1.0,1.0,1.0,1.0,13.0,7.0,1.18,1.0,1.0,1.0,13.0,5.8,1.2,15.0,8.5,1.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,8.5,1.15,13.0,8.0,1.17,0,0,0,0
I1,2016/17,28/05/2017,Torino,Sassuolo,H,162.35,145.25,38,38,1.6,4.6,4.75,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.25,5.0,1.0,1.0,1.0,1.55,4.2,5.0,1.6,4.6,4.4,1.65,4.51,5.04,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.62,4.5,4.5,1.6,4.6,4.6,0,0,0,0
I1,2017/18,19/08/2017,Juventus,Cagliari,H,653.15,98.58,1,1,1.14,8.0,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.16,7.5,17.0,1.0,1.0,1.0,1.15,7.0,15.0,1.14,7.5,26.0,1.16,8.29,24.44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.14,8.0,21.0,1.14,7.5,21.0,0,0,0,0
I1,2017/18,19/08/2017,Hellas Verona,Napoli,A,56.5,504.25,1,1,8.0,4.75,1.4,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.6,1.42,1.0,1.0,1.0,7.3,4.1,1.43,7.5,4.6,1.4,8.46,5.08,1.42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.5,4.8,1.4,8.0,4.5,1.4,0,0,0,0
I1,2017/18,20/08/2017,Atalanta,Roma,A,207.95,469.1,1,1,3.2,3.3,2.3,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.4,2.25,1.0,1.0,1.0,3.1,3.3,2.2,3.0,3.3,2.25,3.17,3.56,2.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.4,2.3,3.1,3.4,2.25,0,0,0,0
I1,2017/18,20/08/2017,Bologna,Torino,D,103.55,175.53,1,1,3.1,3.3,2.38,1.0,1.0,1.0,1.0,1.0,1.0,3.2,3.3,2.3,1.0,1.0,1.0,2.75,3.3,2.4,3.1,3.2,2.3,3.29,3.42,2.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.25,3.2,2.38,3.1,3.3,2.3,0,1,0,1
I1,2017/18,20/08/2017,Crotone,Milan,A,47.88,407.05,1,1,6.0,4.0,1.57,1.0,1.0,1.0,1.0,1.0,1.0,5.5,4.1,1.6,1.0,1.0,1.0,5.6,3.9,1.55,5.5,4.0,1.6,6.04,4.2,1.62,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5,4.0,1.62,6.0,3.75,1.6,0,0,0,0
I1,2017/18,20/08/2017,Inter,Fiorentina,H,487.28,237.33,1,1,1.57,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.2,5.75,1.0,1.0,1.0,1.6,3.7,5.4,1.53,4.0,5.8,1.57,4.42,6.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.55,4.2,6.5,1.53,4.0,6.5,0,0,0,0
I1,2017/18,20/08/2017,Lazio,Spal,D,408.78,63.55,1,1,1.29,5.5,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.26,5.75,12.0,1.0,1.0,1.0,1.3,5.0,9.0,1.3,5.2,11.0,1.31,5.72,12.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.29,5.5,12.0,1.29,5.5,10.0,0,0,0,0
I1,2017/18,20/08/2017,Sampdoria,Benevento,H,190.45,57.83,1,1,1.67,3.75,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.7,5.5,1.0,1.0,1.0,1.65,3.6,5.1,1.67,3.7,5.25,1.69,3.96,5.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.75,6.0,1.62,3.8,5.5,0,0,0,0
I1,2017/18,20/08/2017,Sassuolo,Genoa,D,126.78,135.13,1,1,2.2,3.25,3.5,1.0,1.0,1.0,1.0,1.0,1.0,2.2,3.3,3.4,1.0,1.0,1.0,2.3,3.3,2.9,2.1,3.3,3.4,2.18,3.49,3.63,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.15,3.3,3.7,2.15,3.3,3.4,0,0,0,0
I1,2017/18,20/08/2017,Udinese,Chievo,A,108.03,55.23,1,1,2.1,3.2,3.8,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.25,3.75,1.0,1.0,1.0,2.2,3.3,3.1,2.05,3.2,3.8,2.11,3.44,3.91,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.1,3.2,4.0,2.1,3.3,3.6,0,0,1,1
I1,2017/18,26/08/2017,Benevento,Bologna,A,57.83,103.55,2,2,2.7,3.2,2.75,1.0,1.0,1.0,1.0,1.0,1.0,2.7,3.1,2.8,1.0,1.0,1.0,2.6,3.2,2.6,2.62,3.0,2.65,2.83,3.26,2.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8,3.1,2.8,2.7,3.1,2.7,0,0,0,0
I1,2017/18,26/08/2017,Genoa,Juventus,A,135.13,653.15,2,2,9.0,4.5,1.4,1.0,1.0,1.0,1.0,1.0,1.0,10.0,4.6,1.36,1.0,1.0,1.0,7.3,4.4,1.4,8.5,4.4,1.36,10.61,4.69,1.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,4.75,1.36,8.0,4.5,1.4,0,0,0,0
I1,2017/18,26/08/2017,Roma,Inter,A,469.1,487.28,2,2,2.3,3.5,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,3.5,3.1,1.0,1.0,1.0,2.2,3.3,3.1,2.2,3.4,2.9,2.32,3.6,3.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3,3.5,3.13,2.3,3.4,3.0,0,0,0,0
I1,2017/18,27/08/2017,Chievo,Lazio,A,55.23,408.78,2,2,3.5,3.2,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.3,2.15,1.0,1.0,1.0,2.9,3.3,2.3,3.3,3.2,2.1,3.65,3.4,2.21,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.25,2.2,3.4,3.2,2.2,0,0,0,0
I1,2017/18,27/08/2017,Crotone,Hellas Verona,D,47.88,56.5,2,2,2.5,3.2,2.88,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.2,3.0,1.0,1.0,1.0,2.3,3.2,3.0,2.37,3.0,3.0,2.55,3.22,3.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,3.2,2.5,3.1,3.0,0,1,0,1
I1,2017/18,27/08/2017,Fiorentina,Sampdoria,A,237.33,190.45,2,2,1.8,3.5,4.5,1.0,1.0,1.0,1.0,1.0,1.0,1.85,3.6,4.33,1.0,1.0,1.0,1.85,3.45,4.0,1.8,3.5,4.0,1.88,3.73,4.54,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.83,3.6,4.6,1.83,3.6,4.2,0,0,1,1
I1,2017/18,27/08/2017,Milan,Cagliari,H,407.05,98.58,2,2,1.22,6.5,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.5,13.5,1.0,1.0,1.0,1.2,6.0,12.5,1.22,5.8,13.0,1.25,6.76,14.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.5,13.0,1.22,6.0,13.0,0,0,0,0
I1,2017/18,27/08/2017,Napoli,Atalanta,H,504.25,207.95,2,2,1.4,4.75,8.0,1.0,1.0,1.0,1.0,1.0,1.0,1.42,4.6,7.75,1.0,1.0,1.0,1.3,5.0,9.0,1.4,4.5,7.0,1.42,5.0,8.49,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.75,8.5,1.4,4.5,8.0,0,0,0,0
I1,2017/18,27/08/2017,Spal,Udinese,H,63.55,108.03,2,2,2.5,3.1,2.9,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.1,3.1,1.0,1.0,1.0,2.6,3.2,2.6,2.37,3.0,2.9,2.5,3.22,3.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.5,3.1,3.13,2.5,3.1,2.9,0,0,0,0
I1,2017/18,27/08/2017,Torino,Sassuolo,H,175.53,126.78,2,2,1.75,3.6,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.72,3.7,5.0,1.0,1.0,1.0,1.8,3.5,4.2,1.7,3.7,4.4,1.76,3.89,5.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.73,3.8,5.0,1.73,3.6,4.8,0,0,0,0
I1,2017/18,09/09/2017,Juventus,Chievo,H,653.15,55.23,3,3,1.17,7.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,7.25,17.0,1.0,1.0,1.0,1.2,6.5,15.0,1.18,6.5,19.0,1.19,7.4,22.64,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.15,7.5,23.0,1.17,7.0,17.0,0,0,0,0
I1,2017/18,10/09/2017,Atalanta,Sassuolo,H,207.95,126.78,3,3,1.55,4.0,6.5,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.0,6.0,1.0,1.0,1.0,1.7,3.7,5.0,1.6,3.9,5.75,1.58,4.21,6.59,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.57,4.0,6.5,1.6,3.75,6.0,0,0,0,0
I1,2017/18,10/09/2017,Benevento,Torino,A,57.83,175.53,3,3,4.33,3.75,1.83,1.0,1.0,1.0,1.0,1.0,1.0,4.5,3.7,1.8,1.0,1.0,1.0,4.5,3.6,1.8,4.2,3.7,1.8,4.62,3.89,1.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6,3.7,1.8,4.2,3.6,1.83,0,0,0,0
I1,2017/18,10/09/2017,Bologna,Napoli,A,103.55,504.25,3,3,10.0,5.0,1.33,1.0,1.0,1.0,1.0,1.0,1.0,9.75,5.0,1.34,1.0,1.0,1.0,8.0,5.3,1.35,8.5,4.8,1.36,9.63,5.22,1.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.5,5.0,1.36,9.0,5.0,1.33,0,0,0,0
I1,2017/18,10/09/2017,Cagliari,Crotone,H,98.58,47.88,3,3,1.67,3.75,5.5,1.0,1.0,1.0,1.0,1.0,1.0,1.65,3.8,5.5,1.0,1.0,1.0,1.7,3.7,5.0,1.67,3.7,5.0,1.69,3.87,5.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.67,3.75,5.75,1.67,3.8,5.0,0,0,0,0
I1,2017/18,10/09/2017,Inter,Spal,H,487.28,63.55,3,3,1.25,6.0,13.0,1.0,1.0,1.0,1.0,1.0,1.0,1.25,6.0,12.0,1.0,1.0,1.0,1.25,6.0,11.0,1.25,5.8,13.0,1.24,6.97,14.25,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.22,6.5,15.0,1.22,6.5,12.0,0,0,0,0
I1,2017/18,10/09/2017,Lazio,Milan,H,408.78,407.05,3,3,2.45,3.4,2.9,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.4,2.95,1.0,1.0,1.0,2.65,3.3,2.65,2.35,3.4,2.87,2.42,3.57,3.07,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.45,3.5,2.9,2.45,3.3,2.9,0,0,0,0
I1,2017/18,10/09/2017,Udinese,Genoa,H,108.03,135.13,3,3,2.38,3.2,3.2,1.0,1.0,1.0,1.0,1.0,1.0,2.35,3.2,3.2,1.0,1.0,1.0,2.2,3.3,3.35,2.35,3.2,3.1,2.45,3.23,3.32,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.4,3.2,3.2,2.4,3.0,3.2,0,0,0,0
I1,2017/18,10/09/2017,Hellas Verona,Fiorentina,A,56.5,237.33,3,3,3.4,3.3,2.2,1.0,1.0,1.0,1.0,1.0,1.0,3.5,3.3,2.15,1.0,1.0,1.0,3.3,3.35,2.2,3.3,3.4,2.15,3.57,3.44,2.23,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.6,3.3,2.2,3.4,3.3,2.15,0,0,0,0
I1,2017/18,16/09/2017,Crotone,Inter,A,47.88,487.28,4,4,10.0,5.0,1.33,1.0,1.0,1.0,1.0,1.0,1.0,10.5,5.25,1.3,1.0,1.0,1.0,8.3,5.5,1.33,10.0,5.0,1.33,10.12,5.36,1.36,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11.5,5.5,1.3,9.0,5.0,1.33,0,0,0,0
I1,2017/18,16/09/2017,Fiorentina,Bologna,H,237.33,103.55,4,4,1.55,4.2,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.53,4.1,6.75,1.0,1.0,1.0,1.55,4.0,6.2,1.53,4.2,5.8,1.56,4.4,6.68,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,4.33,7.0,1.57,3.8,6.0,0,0,0,0
I1,2017/18,16/09/2017,Roma,Hellas Verona,H,469.1,56.5,3,4,1.17,7.5,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19,6.75,15.5,1.0,1.0,1.0,1.2,6.5,15.0,1.2,6.5,15.0,1.21,7.83,14.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.17,7.5,19.0,1.2,6.5,13.0,0,0,0,0
I1,2017/18,17/09/2017,Chievo,Atalanta,D,55.23,207.95,4,4,3.0,3.2,2.5,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.2,2.45,1.0,1.0,1.0,2.7,3.3,2.6,2.9,3.1,2.5,3.01,3.29,2.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.88,3.2,2.63,2.9,3.2,2.5,0,1,0,1
I1,2017/18,17/09/2017,Genoa,Lazio,A,135.13,408.78,4,4,3.8,3.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.9,3.4,2.0,1.0,1.0,1.0,4.3,3.5,1.85,3.5,3.4,2.05,3.96,3.68,2.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.4,2.0,3.8,3.5,1.95,0,0,0,0
I1,2017/18,17/09/2017,Milan,Udinese,H,407.05,108.03,4,4,1.4,4.6,8.5,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.75,8.0,1.0,1.0,1.0,1.4,4.8,7.5,1.4,4.5,8.0,1.38,5.23,9.71,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.4,4.8,9.0,1.4,4.5,8.0,0,0,0,0
