Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
E0,03/05/2006,Bolton,Middlesbrough,1.0,1.0,D,0.0,0.0,D,H Webb,17.0,5.0,9.0,3.0,9.0,10.0,6.0,1.0,1.0,1.0,0.0,0.0,1.57,3.8,5.5,1.55,3.6,5.5,1.5,3.6,5.5,2005/6,€61.85m,€94.38m,1.5,3.75,6.5,63.69426751592356,64.51612903225806,66.66666666666666,66.66666666666666,26.31578947368421,27.77777777777778,27.77777777777778,26.666666666666668,18.181818181818183,18.181818181818183,18.181818181818183,15.384615384615385,H,65.38593247037873,1.5164485376674122,27.13450292397661,0.7564759419856638,17.482517482517483,1.3986013986013992
E0,04/05/2006,Man City,Arsenal,1.0,3.0,A,1.0,1.0,D,G Poll,10.0,17.0,8.0,12.0,21.0,8.0,12.0,6.0,3.0,0.0,0.0,0.0,5.5,3.6,1.61,5.9,3.5,1.55,5.0,3.5,1.57,2005/6,€91.90m,€232.33m,6.0,3.6,1.55,18.181818181818183,16.94915254237288,20.0,16.666666666666664,27.77777777777778,28.57142857142857,28.57142857142857,27.77777777777778,62.11180124223602,64.51612903225806,63.69426751592356,64.51612903225806,A,17.94940934771443,1.5171111090736589,28.17460317460317,0.4582144993568442,63.709581705668924,1.1334569707744535
E0,04/05/2006,Sunderland,Fulham,2.0,1.0,H,1.0,0.0,H,M Riley,3.0,10.0,3.0,2.0,18.0,6.0,10.0,3.0,4.0,4.0,0.0,0.0,3.2,3.25,2.2,3.35,3.3,2.0,3.2,3.5,1.91,2005/6,€34.35m,€70.88m,3.0,3.4,2.2,31.25,29.850746268656714,31.25,33.33333333333333,30.76923076923077,30.303030303030305,28.57142857142857,29.411764705882355,45.45454545454545,50.0,52.35602094240838,45.45454545454545,A,31.42101990049751,1.4354090656198732,29.763863587392997,0.9742242738416168,48.31627796287482,3.4415824430751725
E0,07/05/2006,Arsenal,Wigan,4.0,2.0,H,2.0,2.0,D,U Rennie,13.0,8.0,7.0,3.0,12.0,16.0,5.0,1.0,1.0,1.0,0.0,1.0,1.2,6.0,13.0,1.25,5.0,10.0,1.25,5.0,8.0,2005/6,€232.33m,€51.92m,1.22,5.5,11.0,83.33333333333334,80.0,80.0,81.9672131147541,16.666666666666664,20.0,20.0,18.181818181818183,7.6923076923076925,10.0,12.5,9.090909090909092,H,81.32513661202186,1.6286078295984994,18.71212121212121,1.6106281534446447,9.820804195804197,2.022658771931016
E0,07/05/2006,Aston Villa,Sunderland,2.0,1.0,H,1.0,0.0,H,M Dean,16.0,14.0,9.0,7.0,11.0,10.0,7.0,7.0,4.0,2.0,0.0,0.0,1.53,3.8,6.0,1.45,4.0,6.25,1.57,3.5,5.0,2005/6,€89.00m,€34.35m,1.55,3.6,6.0,65.359477124183,68.96551724137932,63.69426751592356,64.51612903225806,26.31578947368421,25.0,28.57142857142857,27.77777777777778,16.666666666666664,16.0,20.0,16.666666666666664,H,65.63384772843598,2.3228264002079886,26.916248955722637,1.5826573772570098,17.333333333333332,1.8053418676968809
E0,07/05/2006,Blackburn,Man City,2.0,0.0,H,1.0,0.0,H,H Webb,6.0,11.0,2.0,4.0,20.0,9.0,4.0,4.0,2.0,4.0,1.0,0.0,1.66,3.4,5.5,1.65,3.5,4.75,1.67,3.25,4.5,2005/6,€63.80m,€91.90m,1.6,3.6,5.5,60.24096385542169,60.60606060606061,59.88023952095809,62.5,29.411764705882355,28.57142857142857,30.76923076923077,27.77777777777778,18.181818181818183,21.052631578947366,22.22222222222222,18.181818181818183,H,60.8068159956101,1.1670343335551203,29.13255045607987,1.2789253071826807,19.90962254120149,2.0514387433891255
E0,07/05/2006,Bolton,Birmingham,1.0,0.0,H,0.0,0.0,D,S Bennett,16.0,5.0,6.0,2.0,7.0,14.0,5.0,2.0,0.0,1.0,0.0,0.0,1.61,3.6,5.5,1.55,3.65,5.4,1.62,3.25,5.0,2005/6,€61.85m,€81.83m,1.53,3.75,6.0,62.11180124223602,64.51612903225806,61.72839506172839,65.359477124183,27.77777777777778,27.397260273972602,30.76923076923077,26.666666666666668,18.181818181818183,18.51851851851852,20.0,16.666666666666664,H,63.42895061510137,1.7828498883852137,28.152733871911956,1.8042342957513688,18.341750841750844,1.3677868415454288
E0,07/05/2006,Everton,West Brom,2.0,2.0,D,0.0,1.0,A,A Wiley,22.0,6.0,18.0,5.0,16.0,18.0,14.0,2.0,1.0,2.0,0.0,0.0,1.66,3.4,5.5,1.6,3.5,5.25,1.57,3.5,5.0,2005/6,€92.92m,€65.55m,1.55,3.6,6.0,60.24096385542169,62.5,63.69426751592356,64.51612903225806,29.411764705882355,28.57142857142857,28.57142857142857,27.77777777777778,18.181818181818183,19.047619047619047,20.0,16.666666666666664,H,62.737840100900826,1.859034141916105,28.583099906629315,0.6672084933686491,18.474025974025974,1.4153372744975665
E0,07/05/2006,Fulham,Middlesbrough,1.0,0.0,H,0.0,0.0,D,M Halsey,8.0,6.0,3.0,3.0,8.0,12.0,8.0,4.0,0.0,1.0,0.0,0.0,1.66,3.4,5.5,1.65,3.4,5.0,1.57,3.25,5.5,2005/6,€70.88m,€94.38m,1.65,3.5,5.0,60.24096385542169,60.60606060606061,63.69426751592356,60.60606060606061,29.411764705882355,29.411764705882355,30.76923076923077,28.57142857142857,18.181818181818183,20.0,18.181818181818183,20.0,H,61.286838145866625,1.614154610586721,29.541047188106013,0.9095828881364126,19.090909090909093,1.049727762162955
E0,07/05/2006,Man United,Charlton,4.0,0.0,H,3.0,0.0,H,M Atkinson,20.0,8.0,11.0,3.0,9.0,6.0,8.0,2.0,1.0,0.0,0.0,0.0,1.2,6.0,13.0,1.2,5.5,12.0,1.2,5.0,11.0,2005/6,€254.58m,€82.43m,1.2,5.5,13.0,83.33333333333334,83.33333333333334,83.33333333333334,83.33333333333334,16.666666666666664,18.181818181818183,20.0,18.181818181818183,7.6923076923076925,8.333333333333332,9.090909090909092,7.6923076923076925,H,83.33333333333334,0.0,18.257575757575758,1.3636363636363646,8.202214452214452,0.6650764691441335
E0,07/05/2006,Newcastle,Chelsea,1.0,0.0,H,0.0,0.0,D,M Riley,16.0,10.0,8.0,5.0,17.0,14.0,3.0,7.0,4.0,2.0,1.0,0.0,3.0,3.25,2.3,2.9,3.2,2.25,2.8,3.2,2.2,2005/6,€150.48m,€363.43m,3.0,3.25,2.25,33.33333333333333,34.48275862068966,35.714285714285715,33.33333333333333,30.76923076923077,31.25,31.25,30.76923076923077,43.47826086956522,44.44444444444444,45.45454545454545,44.44444444444444,A,34.215927750410515,1.136400913902278,31.009615384615387,0.2775722448027042,44.455423803249886,0.8069144039062971
E0,07/05/2006,Portsmouth,Liverpool,1.0,3.0,A,0.0,0.0,D,G Poll,6.0,8.0,4.0,4.0,5.0,11.0,5.0,6.0,1.0,0.0,0.0,0.0,5.0,3.8,1.61,5.2,3.5,1.6,4.5,3.5,1.62,2005/6,€86.13m,€216.35m,4.35,3.6,1.6,20.0,19.23076923076923,22.22222222222222,22.98850574712644,26.31578947368421,28.57142857142857,28.57142857142857,27.77777777777778,62.11180124223602,62.5,61.72839506172839,62.5,A,21.11037430002947,1.7822672673885196,27.809106098579782,1.0635235636152056,62.21004907599111,0.3695881955907938
E0,07/05/2006,West Ham,Tottenham,2.0,1.0,H,1.0,1.0,D,C Foy,12.0,14.0,7.0,6.0,17.0,7.0,11.0,4.0,1.0,0.0,0.0,0.0,4.5,3.6,1.72,4.0,3.55,1.75,3.75,3.25,1.8,2005/6,€62.55m,€154.33m,4.5,3.75,1.65,22.22222222222222,25.0,26.666666666666668,22.22222222222222,27.77777777777778,28.169014084507044,30.76923076923077,26.666666666666668,58.139534883720934,57.14285714285714,55.55555555555556,60.60606060606061,A,24.02777777777778,2.193096163393892,28.345672324545568,1.736510666443526,57.86100204704856,2.116895735273986
E0,19/08/2006,Arsenal,Aston Villa,1.0,1.0,D,0.0,0.0,D,G Poll,19.0,5.0,11.0,3.0,10.0,19.0,18.0,1.0,1.0,2.0,0.0,0.0,1.28,4.5,13.0,1.25,5.0,10.0,1.29,4.0,10.0,2006/7,€278.18m,€109.50m,1.3,4.5,11.0,78.125,80.0,77.51937984496124,76.92307692307692,22.22222222222222,20.0,25.0,22.22222222222222,7.6923076923076925,10.0,10.0,9.090909090909092,H,78.14186419200954,1.3324016225273922,22.361111111111114,2.0475318877311093,9.195804195804197,1.090101906861531
E0,19/08/2006,Bolton,Tottenham,2.0,0.0,H,2.0,0.0,H,P Dowd,8.0,9.0,6.0,6.0,19.0,22.0,6.0,3.0,0.0,1.0,0.0,0.0,2.62,3.2,2.6,2.6,3.1,2.55,2.5,3.2,2.5,2006/7,€72.38m,€165.73m,2.65,3.25,2.5,38.167938931297705,38.46153846153846,40.0,37.735849056603776,31.25,32.25806451612903,31.25,30.76923076923077,38.46153846153846,39.21568627450981,40.0,40.0,A,38.59133161235999,0.9852757065777374,31.38182382133995,0.6265841370590832,39.419306184012065,0.7378325676401216
E0,19/08/2006,Everton,Watford,2.0,1.0,H,1.0,0.0,H,P Walton,6.0,12.0,2.0,8.0,12.0,13.0,0.0,6.0,2.0,2.0,0.0,0.0,1.66,3.4,5.5,1.65,3.4,5.0,1.62,3.25,5.0,2006/7,€109.45m,€32.97m,1.6,3.5,5.5,60.24096385542169,60.60606060606061,61.72839506172839,62.5,29.411764705882355,29.411764705882355,30.76923076923077,28.57142857142857,18.181818181818183,20.0,20.0,18.181818181818183,H,61.26885488080268,1.0364605947001024,29.541047188106013,0.9095828881364126,19.090909090909093,1.049727762162955
E0,19/08/2006,Newcastle,Wigan,2.0,1.0,H,1.0,0.0,H,M Atkinson,9.0,14.0,8.0,9.0,17.0,20.0,4.0,11.0,1.0,2.0,0.0,0.0,1.72,3.5,4.75,1.7,3.35,4.7,1.67,3.2,5.0,2006/7,€146.55m,€74.93m,1.65,3.5,5.0,58.139534883720934,58.82352941176471,59.88023952095809,60.60606060606061,28.57142857142857,29.850746268656714,31.25,28.57142857142857,21.052631578947366,21.27659574468085,20.0,20.0,H,59.362341105626086,1.0955409717176594,29.560900852878465,1.277390189066453,20.582306830907054,0.6785781593524346
E0,19/08/2006,Portsmouth,Blackburn,3.0,0.0,H,1.0,0.0,H,A Wiley,21.0,9.0,16.0,7.0,20.0,17.0,6.0,2.0,2.0,1.0,0.0,2.0,2.3,3.1,3.1,2.45,3.1,2.7,2.25,3.2,2.75,2006/7,€97.08m,€78.90m,2.4,3.25,2.75,43.47826086956522,40.81632653061224,44.44444444444444,41.66666666666667,32.25806451612903,32.25806451612903,31.25,30.76923076923077,32.25806451612903,37.03703703703704,36.36363636363637,36.36363636363637,H,42.60142462782214,1.6558896402339718,31.63383995037221,0.7470374289160256,35.5055935701097,2.1881681013950987
E0,19/08/2006,Reading,Middlesbrough,3.0,2.0,H,2.0,2.0,D,M Halsey,14.0,7.0,9.0,5.0,8.0,15.0,8.0,2.0,1.0,3.0,0.0,0.0,2.5,3.1,2.8,2.55,3.1,2.6,2.25,3.2,2.75,2006/7,€32.88m,€96.32m,2.4,3.25,2.75,40.0,39.21568627450981,44.44444444444444,41.66666666666667,32.25806451612903,32.25806451612903,31.25,30.76923076923077,35.714285714285715,38.46153846153846,36.36363636363637,36.36363636363637,H,41.33169934640523,2.3131738384492926,31.63383995037221,0.7470374289160256,36.72577422577423,1.19697871791426
E0,19/08/2006,Sheffield United,Liverpool,1.0,1.0,D,0.0,0.0,D,R Styles,5.0,12.0,3.0,7.0,10.0,16.0,0.0,12.0,1.0,2.0,0.0,0.0,6.0,3.8,1.53,5.9,3.5,1.55,5.5,3.5,1.53,2006/7,€43.36m,€239.77m,5.5,3.75,1.55,16.666666666666664,16.94915254237288,18.181818181818183,18.181818181818183,26.31578947368421,28.57142857142857,28.57142857142857,26.666666666666668,65.359477124183,64.51612903225806,65.359477124183,64.51612903225806,A,17.49486389316898,0.801565949410049,27.531328320802004,1.2095166428083854,64.93780307822053,0.48690724789342005
E0,19/08/2006,West Ham,Charlton,3.0,1.0,H,0.0,1.0,A,H Webb,16.0,4.0,5.0,2.0,14.0,14.0,6.0,0.0,2.0,2.0,0.0,1.0,2.0,3.2,3.75,2.1,3.2,3.2,1.91,3.2,3.5,2006/7,€105.45m,€71.47m,2.0,3.1,3.75,50.0,47.61904761904761,52.35602094240838,50.0,31.25,31.25,31.25,32.25806451612903,26.666666666666668,31.25,28.57142857142857,26.666666666666668,H,49.993767140364,1.9338746535795897,31.502016129032256,0.504032258064516,28.288690476190478,2.168810534496433
E0,20/08/2006,Chelsea,Man City,3.0,0.0,H,2.0,0.0,H,S Bennett,10.0,5.0,4.0,2.0,7.0,15.0,5.0,2.0,1.0,3.0,0.0,1.0,1.22,5.5,13.0,1.2,5.5,12.0,1.2,5.0,11.0,2006/7,€416.76m,€89.25m,1.22,5.5,12.0,81.9672131147541,83.33333333333334,83.33333333333334,81.9672131147541,18.181818181818183,18.181818181818183,20.0,18.181818181818183,7.6923076923076925,8.333333333333332,9.090909090909092,8.333333333333332,H,82.65027322404373,0.7887298759421149,18.636363636363637,0.9090909090909083,8.362470862470861,0.5719670498964827
E0,20/08/2006,Man United,Fulham,5.0,1.0,H,4.0,1.0,H,A Marriner,15.0,12.0,7.0,8.0,14.0,20.0,5.0,2.0,1.0,1.0,0.0,0.0,1.22,5.5,13.0,1.27,4.85,9.5,1.3,4.0,10.0,2006/7,€259.15m,€84.68m,1.28,5.0,9.0,81.9672131147541,78.74015748031495,76.92307692307692,78.125,18.181818181818183,20.61855670103093,25.0,20.0,7.6923076923076925,10.526315789473683,10.0,11.11111111111111,H,78.93886187953649,2.155315506042786,20.950093720712278,2.8912330243807514,9.832433648223121,1.4971869254788985
E0,22/08/2006,Tottenham,Sheffield United,2.0,0.0,H,2.0,0.0,H,P Walton,18.0,6.0,13.0,3.0,5.0,9.0,6.0,4.0,0.0,1.0,0.0,0.0,1.5,3.75,7.0,1.4,4.0,7.4,1.4,3.75,7.0,2006/7,€165.73m,€43.36m,1.45,3.8,7.5,66.66666666666666,71.42857142857143,71.42857142857143,68.96551724137932,26.666666666666668,25.0,26.666666666666668,26.31578947368421,14.285714285714285,13.513513513513512,14.285714285714285,13.333333333333334,H,69.6223316912972,2.2870916711304017,26.162280701754387,0.7923113394642827,13.854568854568855,0.5032487720982531
E0,22/08/2006,Watford,West Ham,1.0,1.0,D,0.0,0.0,D,M Atkinson,11.0,8.0,4.0,4.0,12.0,12.0,5.0,1.0,0.0,0.0,0.0,0.0,2.87,3.2,2.4,2.55,3.1,2.6,2.6,3.2,2.37,2006/7,€32.97m,€105.45m,2.75,3.25,2.4,34.843205574912886,39.21568627450981,38.46153846153846,36.36363636363637,31.25,32.25806451612903,31.25,30.76923076923077,41.66666666666667,38.46153846153846,42.19409282700421,41.66666666666667,A,37.22101666864938,1.9922088026523619,31.38182382133995,0.6265841370590832,40.997241155469005,1.7086547443088826
E0,23/08/2006,Aston Villa,Reading,2.0,1.0,H,1.0,1.0,D,L Mason,11.0,5.0,6.0,3.0,9.0,6.0,2.0,7.0,2.0,1.0,0.0,1.0,1.9,3.25,4.0,1.75,3.3,4.4,1.72,3.2,4.33,2006/7,€109.50m,€32.88m,1.84,3.25,4.0,52.63157894736842,57.14285714285714,58.139534883720934,54.347826086956516,30.76923076923077,30.303030303030305,31.25,30.76923076923077,25.0,22.727272727272727,23.094688221709006,25.0,H,55.56544926522575,2.5301076149721413,30.77287296037296,0.38662163489847257,23.955490237245435,1.2153874074733446
E0,23/08/2006,Blackburn,Everton,1.0,1.0,D,0.0,0.0,D,U Rennie,10.0,10.0,5.0,4.0,22.0,20.0,5.0,3.0,4.0,3.0,0.0,0.0,2.3,3.1,3.1,2.15,3.1,3.2,2.1,3.2,3.0,2006/7,€78.90m,€109.45m,2.25,3.25,3.0,43.47826086956522,46.51162790697674,47.61904761904761,44.44444444444444,32.25806451612903,32.25806451612903,31.25,30.76923076923077,32.25806451612903,31.25,33.33333333333333,33.33333333333333,H,45.51334521000851,1.8898560878049422,31.63383995037221,0.7470374289160256,32.54368279569893,1.000381414042407
E0,23/08/2006,Charlton,Man United,0.0,3.0,A,0.0,0.0,D,C Foy,8.0,21.0,2.0,11.0,14.0,11.0,4.0,11.0,1.0,1.0,0.0,0.0,7.5,3.6,1.5,6.25,3.4,1.55,5.0,3.5,1.57,2006/7,€71.47m,€259.15m,6.5,3.6,1.53,13.333333333333334,16.0,20.0,15.384615384615385,27.77777777777778,29.411764705882355,28.57142857142857,27.77777777777778,66.66666666666666,64.51612903225806,63.69426751592356,65.359477124183,A,16.17948717948718,2.790516484187239,28.38468720821662,0.7802646210222024,65.05913508475783,1.2691312226594627
E0,23/08/2006,Fulham,Bolton,1.0,1.0,D,0.0,0.0,D,A Wiley,11.0,4.0,4.0,1.0,9.0,16.0,1.0,6.0,0.0,2.0,0.0,0.0,2.4,3.2,2.87,2.25,3.1,3.0,2.25,3.2,2.75,2006/7,€84.68m,€72.38m,2.5,3.25,2.65,41.66666666666667,44.44444444444444,44.44444444444444,40.0,31.25,32.25806451612903,31.25,30.76923076923077,34.843205574912886,33.33333333333333,36.36363636363637,37.735849056603776,H,42.638888888888886,2.1930961633938892,31.38182382133995,0.6265841370590832,35.56900608212159,1.9018994695042755
E0,23/08/2006,Man City,Portsmouth,0.0,0.0,D,0.0,0.0,D,D Gallagher,6.0,3.0,3.0,1.0,15.0,13.0,8.0,0.0,2.0,1.0,0.0,0.0,2.2,3.1,3.1,1.95,3.1,3.75,2.25,3.2,2.75,2006/7,€89.25m,€97.08m,2.1,3.25,3.3,45.45454545454545,51.28205128205129,44.44444444444444,47.61904761904761,32.25806451612903,32.25806451612903,31.25,30.76923076923077,32.25806451612903,26.666666666666668,36.36363636363637,30.303030303030305,H,47.2000222000222,3.0264633685957465,31.63383995037221,0.7470374289160256,31.397849462365592,4.0406983359117
E0,23/08/2006,Middlesbrough,Chelsea,2.0,1.0,H,0.0,1.0,A,H Webb,9.0,8.0,2.0,5.0,15.0,7.0,3.0,3.0,2.0,2.0,0.0,0.0,8.5,3.75,1.44,7.0,3.75,1.45,6.0,3.75,1.44,2006/7,€96.32m,€416.76m,7.5,3.8,1.45,11.76470588235294,14.285714285714285,16.666666666666664,13.333333333333334,26.666666666666668,26.666666666666668,26.666666666666668,26.31578947368421,69.44444444444444,68.96551724137932,69.44444444444444,68.96551724137932,A,14.012605042016807,2.052079632362199,26.57894736842105,0.1754385964912295,69.20498084291188,0.27650874961188515
E0,26/08/2006,Charlton,Bolton,2.0,0.0,H,0.0,0.0,D,M Dean,9.0,7.0,5.0,2.0,11.0,17.0,6.0,5.0,1.0,4.0,1.0,1.0,2.5,3.1,2.8,2.3,3.1,2.9,2.37,3.2,2.6,2006/7,€71.47m,€72.38m,2.4,3.25,2.75,40.0,43.47826086956522,42.19409282700421,41.66666666666667,32.25806451612903,32.25806451612903,31.25,30.76923076923077,35.714285714285715,34.48275862068966,38.46153846153846,36.36363636363637,H,41.834755090809026,1.4404646027166812,31.63383995037221,0.7470374289160256,36.25555479003755,1.6647145957490768
E0,26/08/2006,Fulham,Sheffield United,1.0,0.0,H,1.0,0.0,H,G Poll,10.0,9.0,5.0,1.0,17.0,17.0,9.0,5.0,3.0,3.0,0.0,0.0,1.9,3.25,4.0,1.9,3.15,3.9,1.8,3.3,3.75,2006/7,€84.68m,€43.36m,1.85,3.4,4.0,52.63157894736842,52.63157894736842,55.55555555555556,54.05405405405405,30.76923076923077,31.746031746031743,30.303030303030305,29.411764705882355,25.0,25.641025641025646,26.666666666666668,25.0,H,53.71819187608661,1.396443578874057,30.557514381043795,0.9720942718343997,25.57692307692308,0.7868355828855549
E0,26/08/2006,Liverpool,West Ham,2.0,1.0,H,2.0,1.0,H,A Wiley,19.0,8.0,8.0,3.0,15.0,6.0,6.0,1.0,1.0,0.0,0.0,0.0,1.44,4.0,7.5,1.35,4.25,8.0,1.44,3.75,6.0,2006/7,€239.77m,€105.45m,1.45,3.8,7.5,69.44444444444444,74.07407407407408,69.44444444444444,68.96551724137932,25.0,23.52941176470588,26.666666666666668,26.31578947368421,13.333333333333334,12.5,16.666666666666664,13.333333333333334,H,70.48212005108557,2.4052552958683533,25.37796697626419,1.4259819229845616,13.958333333333334,1.847796485506953
E0,26/08/2006,Man City,Arsenal,1.0,0.0,H,1.0,0.0,H,U Rennie,10.0,17.0,3.0,6.0,16.0,8.0,2.0,8.0,1.0,1.0,0.0,0.0,5.5,3.6,1.61,4.9,3.4,1.65,4.5,3.3,1.66,2006/7,€89.25m,€278.18m,5.0,3.4,1.7,18.181818181818183,20.40816326530612,22.22222222222222,20.0,27.77777777777778,29.411764705882355,30.303030303030305,29.411764705882355,62.11180124223602,60.60606060606061,60.24096385542169,58.82352941176471,A,20.203050917336633,1.6578837192764324,29.226084373143195,1.0529892215357866,60.44558877887076,1.3509210598832675
E0,26/08/2006,Tottenham,Everton,0.0,2.0,A,0.0,0.0,D,M Halsey,15.0,6.0,6.0,2.0,9.0,12.0,7.0,2.0,1.0,1.0,0.0,1.0,1.72,3.4,5.0,1.7,3.3,4.8,1.66,3.3,4.5,2006/7,€165.73m,€109.45m,1.65,3.5,5.0,58.139534883720934,58.82352941176471,60.24096385542169,60.60606060606061,29.411764705882355,30.303030303030305,30.303030303030305,28.57142857142857,20.0,20.833333333333336,22.22222222222222,20.0,H,59.45252218924199,1.1650262827682833,29.647313470842885,0.831252201097836,20.76388888888889,1.048588116009826
E0,26/08/2006,Watford,Man United,1.0,2.0,A,1.0,1.0,D,P Dowd,8.0,19.0,7.0,10.0,20.0,14.0,4.0,7.0,1.0,1.0,0.0,0.0,7.5,4.33,1.4,7.2,4.0,1.4,7.0,3.75,1.4,2006/7,€32.97m,€259.15m,8.0,4.35,1.35,13.333333333333334,13.88888888888889,14.285714285714285,12.5,23.094688221709006,25.0,26.666666666666668,22.98850574712644,71.42857142857143,71.42857142857143,71.42857142857143,74.07407407407408,A,13.501984126984127,0.7738095238095235,24.43746515887553,1.750077911570396,72.08994708994709,1.3227513227513228
E0,26/08/2006,Wigan,Reading,1.0,0.0,H,1.0,0.0,H,M Riley,15.0,5.0,5.0,3.0,12.0,14.0,4.0,10.0,2.0,2.0,0.0,0.0,1.9,3.25,4.0,1.9,3.15,3.9,1.83,3.2,3.75,2006/7,€74.93m,€32.88m,1.9,3.25,4.0,52.63157894736842,52.63157894736842,54.64480874316939,52.63157894736842,30.76923076923077,31.746031746031743,31.25,30.76923076923077,25.0,25.641025641025646,26.666666666666668,25.0,H,53.134886396318656,1.0066148979004872,31.133623321123324,0.46695876835637623,25.57692307692308,0.7868355828855549
E0,27/08/2006,Aston Villa,Newcastle,2.0,0.0,H,2.0,0.0,H,H Webb,9.0,8.0,7.0,5.0,14.0,12.0,2.0,3.0,2.0,2.0,0.0,0.0,2.37,3.1,3.0,2.3,3.1,2.9,2.2,3.2,2.8,2006/7,€109.50m,€146.55m,2.25,3.3,3.0,42.19409282700421,43.47826086956522,45.45454545454545,44.44444444444444,32.25806451612903,32.25806451612903,31.25,30.303030303030305,33.33333333333333,34.48275862068966,35.714285714285715,33.33333333333333,H,43.89283589888983,1.3905405667070447,31.51728983382209,0.938680691764995,34.215927750410515,1.136400913902278
E0,27/08/2006,Blackburn,Chelsea,0.0,2.0,A,0.0,0.0,D,M Clattenburg,12.0,14.0,3.0,8.0,10.0,15.0,7.0,3.0,3.0,1.0,0.0,0.0,6.5,3.6,1.53,6.5,3.6,1.5,5.0,3.5,1.57,2006/7,€78.90m,€416.76m,6.5,3.75,1.5,15.384615384615385,15.384615384615385,20.0,15.384615384615385,27.77777777777778,27.77777777777778,28.57142857142857,26.666666666666668,65.359477124183,66.66666666666666,63.69426751592356,66.66666666666666,A,16.53846153846154,2.3076923076923075,27.6984126984127,0.7829972797327365,65.59676949335997,1.4101041764728277
E0,28/08/2006,Middlesbrough,Portsmouth,0.0,4.0,A,0.0,1.0,A,C Foy,19.0,10.0,8.0,7.0,15.0,9.0,8.0,6.0,2.0,1.0,0.0,0.0,2.0,3.2,3.75,2.0,3.15,3.5,2.1,3.2,3.0,2006/7,€96.32m,€97.08m,2.0,3.25,3.5,50.0,50.0,47.61904761904761,50.0,31.25,31.746031746031743,31.25,30.76923076923077,26.666666666666668,28.57142857142857,33.33333333333333,28.57142857142857,H,49.404761904761905,1.1904761904761934,31.25381562881563,0.39880166759627206,29.285714285714285,2.843884582090302
E0,09/09/2006,Arsenal,Middlesbrough,1.0,1.0,D,0.0,1.0,A,R Styles,20.0,1.0,12.0,1.0,5.0,17.0,15.0,0.0,1.0,6.0,0.0,1.0,1.33,4.33,10.0,1.3,4.5,9.0,1.36,3.75,8.0,2006/7,€278.18m,€96.32m,1.28,5.0,9.5,75.18796992481202,76.92307692307692,73.52941176470587,78.125,23.094688221709006,22.22222222222222,26.666666666666668,20.0,10.0,11.11111111111111,12.5,10.526315789473683,H,75.9413646531487,2.009738180435387,22.995894277649473,2.7723805142606075,11.0343567251462,1.0773425441123172
E0,09/09/2006,Bolton,Watford,1.0,0.0,H,0.0,0.0,D,M Clattenburg,7.0,15.0,2.0,6.0,13.0,15.0,6.0,6.0,3.0,1.0,0.0,0.0,1.66,3.4,5.5,1.6,3.4,5.4,1.61,3.25,5.0,2006/7,€72.38m,€32.97m,1.55,3.5,6.0,60.24096385542169,62.5,62.11180124223602,64.51612903225806,29.411764705882355,29.411764705882355,30.76923076923077,28.57142857142857,18.181818181818183,18.51851851851852,20.0,16.666666666666664,H,62.34222353247894,1.7530112376461329,29.541047188106013,0.9095828881364126,18.341750841750844,1.3677868415454288
E0,09/09/2006,Chelsea,Charlton,2.0,1.0,H,1.0,0.0,H,A Wiley,19.0,3.0,6.0,2.0,12.0,7.0,6.0,3.0,2.0,1.0,0.0,0.0,1.2,5.5,17.0,1.15,6.5,13.0,1.2,5.0,11.0,2006/7,€416.76m,€71.47m,1.17,7.0,11.0,83.33333333333334,86.95652173913044,83.33333333333334,85.47008547008548,18.181818181818183,15.384615384615385,20.0,14.285714285714285,5.88235294117647,7.6923076923076925,9.090909090909092,9.090909090909092,H,84.77331846897064,1.7700259088868096,16.963036963036963,2.6056377047258334,7.939119703825586,1.5214514199018458
E0,09/09/2006,Everton,Liverpool,3.0,0.0,H,2.0,0.0,H,G Poll,8.0,21.0,6.0,5.0,22.0,13.0,2.0,11.0,1.0,3.0,0.0,0.0,3.75,3.2,2.0,3.9,3.15,1.9,3.2,3.0,2.1,2006/7,€109.45m,€239.77m,3.5,3.25,2.0,26.666666666666668,25.641025641025646,31.25,28.57142857142857,31.25,31.746031746031743,33.33333333333333,30.76923076923077,50.0,52.63157894736842,47.61904761904761,50.0,A,28.032280219780223,2.464913816340908,31.774648962148962,1.1130196449550458,50.06265664160401,2.0476359195950122
