Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,LBH,LBD,LBA,Season,HomeValue,AwayValue,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,VCH,VCD,VCA,B365H_Prob,BWH_Prob,LBH_Prob,VCH_Prob,B365D_Prob,BWD_Prob,LBD_Prob,VCD_Prob,B365A_Prob,BWA_Prob,LBA_Prob,VCA_Prob,Consensus,Mean_Prob_H,Std_Dev_Prob_H,Mean_Prob_D,Std_Dev_Prob_D,Mean_Prob_A,Std_Dev_Prob_A
I1,01/10/2006,Messina,Livorno,0.0,1.0,A,0.0,0.0,D,2.3,2.87,3.4,2.15,2.8,3.6,2.2,2.8,3.2,2006/7,€40.58m,€68.33m,P. Dondarini,13.0,12.0,5.0,7.0,10.0,10.0,6.0,1.0,2.0,3.0,0.0,0.0,2.1,2.8,3.4,43.47826086956522,46.51162790697674,45.45454545454545,47.61904761904761,34.843205574912886,35.714285714285715,35.714285714285715,35.714285714285715,29.411764705882355,27.77777777777778,31.25,29.411764705882355,H,45.76587046253376,1.762621215671659,35.49651567944251,0.43554006968641445,29.462826797385624,1.4187544923866218
I1,01/10/2006,Milan,Siena,0.0,0.0,D,0.0,0.0,D,1.22,5.5,13.0,1.2,5.6,12.0,1.17,5.5,12.0,2006/7,€274.35m,€46.08m,N. Stefanini,18.0,12.0,8.0,6.0,12.0,14.0,9.0,2.0,0.0,4.0,0.0,0.0,1.2,5.5,9.0,81.9672131147541,83.33333333333334,85.47008547008548,83.33333333333334,18.181818181818183,17.857142857142858,18.181818181818183,18.181818181818183,7.6923076923076925,8.333333333333332,8.333333333333332,11.11111111111111,H,83.52599131287657,1.4472417164154143,18.100649350649352,0.16233766233766292,8.867521367521366,1.525946245415139
I1,01/10/2006,Roma,Empoli,1.0,0.0,H,1.0,0.0,H,1.36,4.33,9.0,1.33,4.5,8.0,1.33,3.75,9.0,2006/7,€220.65m,€44.30m,R. Rosetti,14.0,10.0,7.0,2.0,15.0,17.0,3.0,7.0,1.0,0.0,0.0,0.0,1.35,4.0,7.0,73.52941176470587,75.18796992481202,75.18796992481202,74.07407407407408,23.094688221709006,22.22222222222222,26.666666666666668,25.0,11.11111111111111,12.5,11.11111111111111,14.285714285714285,H,74.494856422101,0.8306531217832024,24.245894277649473,1.9874052070527364,12.251984126984127,1.5056286293428849
I1,01/10/2006,Sampdoria,Parma,3.0,2.0,H,1.0,1.0,D,1.8,3.2,4.75,1.8,3.15,4.45,1.8,3.0,4.33,2006/7,€69.45m,€46.90m,N. Rizzoli,16.0,12.0,8.0,5.0,26.0,20.0,6.0,6.0,4.0,3.0,0.0,1.0,1.75,3.0,4.5,55.55555555555556,55.55555555555556,55.55555555555556,57.14285714285714,31.25,31.746031746031743,33.33333333333333,33.33333333333333,21.052631578947366,22.47191011235955,23.094688221709006,22.22222222222222,H,55.952380952380956,0.7936507936507908,32.4156746031746,1.078797776335888,22.210363033809536,0.8545799502637857
I1,01/10/2006,Udinese,Ascoli,0.0,0.0,D,0.0,0.0,D,1.57,3.4,7.0,1.55,3.45,6.2,1.57,3.1,6.0,2006/7,€104.58m,€25.80m,R. Herberg,13.0,11.0,7.0,4.0,21.0,23.0,5.0,2.0,3.0,2.0,0.0,0.0,1.55,3.25,5.5,63.69426751592356,64.51612903225806,63.69426751592356,64.51612903225806,29.411764705882355,28.985507246376812,32.25806451612903,30.76923076923077,14.285714285714285,16.129032258064516,16.666666666666664,18.181818181818183,H,64.10519827409081,0.47450196769231795,30.356141809404743,1.4785623298898265,16.315807848065912,1.608442462879547
I1,14/10/2006,Sampdoria,Milan,1.0,1.0,D,0.0,0.0,D,4.75,3.2,1.8,4.9,3.25,1.7,4.5,3.1,1.72,2006/7,€69.45m,€274.35m,R. Rosetti,11.0,11.0,5.0,5.0,10.0,17.0,1.0,5.0,3.0,3.0,0.0,0.0,4.5,3.1,1.73,21.052631578947366,20.40816326530612,22.22222222222222,22.22222222222222,31.25,30.76923076923077,32.25806451612903,32.25806451612903,55.55555555555556,58.82352941176471,58.139534883720934,57.80346820809249,A,21.476309822174482,0.9005944218170043,31.633839950372206,0.7470374289160256,57.58052201478342,1.4151274315642373
I1,14/10/2006,Siena,Messina,3.0,1.0,H,1.0,1.0,D,2.0,2.87,4.33,1.95,2.8,4.4,1.9,2.87,4.0,2006/7,€46.08m,€40.58m,N. Ayroldi,20.0,4.0,9.0,3.0,24.0,17.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.9,3.6,50.0,51.28205128205129,52.63157894736842,50.0,34.843205574912886,35.714285714285715,34.843205574912886,34.48275862068966,23.094688221709006,22.727272727272727,25.0,27.77777777777778,H,50.97840755735493,1.2569457496759209,34.97086387120029,0.5239325826778932,24.649934681689878,2.3109427155077156
I1,15/10/2006,Ascoli,Livorno,0.0,2.0,A,0.0,1.0,A,2.5,2.8,3.1,2.3,2.8,3.25,2.5,2.87,2.62,2006/7,€25.80m,€68.33m,C. Brighi,9.0,4.0,4.0,4.0,18.0,18.0,3.0,5.0,5.0,2.0,0.0,1.0,2.35,2.8,2.9,40.0,43.47826086956522,40.0,42.5531914893617,35.714285714285715,35.714285714285715,34.843205574912886,35.714285714285715,32.25806451612903,30.76923076923077,38.167938931297705,34.48275862068966,H,41.50786308973173,1.7816173428092743,35.49651567944251,0.43554006968641445,33.91949820933679,3.217196384023999
I1,15/10/2006,Empoli,Fiorentina,1.0,2.0,A,1.0,0.0,H,3.2,2.87,2.4,2.95,2.9,2.4,2.8,2.87,2.37,2006/7,€44.30m,€159.60m,M. Saccani,6.0,20.0,1.0,8.0,18.0,23.0,3.0,6.0,3.0,6.0,0.0,1.0,3.0,2.9,2.25,31.25,33.89830508474576,35.714285714285715,33.33333333333333,34.843205574912886,34.48275862068966,34.843205574912886,34.48275862068966,41.66666666666667,41.66666666666667,42.19409282700421,44.44444444444444,A,33.548981033091195,1.8386942265632589,34.662982097801276,0.20810414604936142,42.4929676511955,1.324529409411908
I1,15/10/2006,Inter,Catania,2.0,1.0,H,1.0,1.0,D,1.2,5.5,17.0,1.15,6.4,14.0,1.16,5.5,12.0,2006/7,€267.23m,€38.60m,P. Mazzoleni,8.0,5.0,4.0,3.0,22.0,14.0,10.0,3.0,1.0,2.0,0.0,0.0,1.15,5.5,12.0,83.33333333333334,86.95652173913044,86.20689655172414,86.95652173913044,18.181818181818183,15.625,18.181818181818183,18.181818181818183,5.88235294117647,7.142857142857142,8.333333333333332,8.333333333333332,H,85.8633183408296,1.7232776391971134,17.54261363636364,1.2784090909090917,7.422969187675069,1.1703969315333027
I1,15/10/2006,Lazio,Cagliari,0.0,0.0,D,0.0,0.0,D,1.61,3.4,6.0,1.6,3.3,5.85,1.61,3.1,5.5,2006/7,€105.35m,€45.15m,A. De Marco,10.0,3.0,4.0,0.0,21.0,15.0,7.0,5.0,4.0,1.0,1.0,2.0,1.55,3.3,5.5,62.11180124223602,62.5,62.11180124223602,64.51612903225806,29.411764705882355,30.303030303030305,32.25806451612903,30.303030303030305,16.666666666666664,17.094017094017094,18.181818181818183,18.181818181818183,H,62.809932879182526,1.152090746914691,30.568972457018,1.2018890994285611,17.531080031080034,0.771395868363047
I1,15/10/2006,Palermo,Atalanta,2.0,3.0,A,2.0,2.0,D,1.57,3.6,6.0,1.5,3.45,7.0,1.44,3.5,7.0,2006/7,€127.28m,€53.48m,L. Banti,12.0,12.0,4.0,9.0,15.0,21.0,2.0,7.0,2.0,2.0,0.0,0.0,1.45,3.6,6.5,63.69426751592356,66.66666666666666,69.44444444444444,68.96551724137932,27.77777777777778,28.985507246376812,28.57142857142857,27.77777777777778,16.666666666666664,14.285714285714285,14.285714285714285,15.384615384615385,H,67.19272396710349,2.628622892031714,28.278122843340235,0.6019721236774563,15.155677655677655,1.132721325719137
I1,15/10/2006,Parma,Udinese,0.0,3.0,A,0.0,2.0,A,2.87,2.87,2.6,2.75,2.9,2.55,2.62,2.87,2.5,2006/7,€46.90m,€104.58m,L. Palanca,14.0,9.0,7.0,5.0,21.0,18.0,7.0,4.0,2.0,3.0,0.0,1.0,2.65,2.9,2.5,34.843205574912886,36.36363636363637,38.167938931297705,37.735849056603776,34.843205574912886,34.48275862068966,34.843205574912886,34.48275862068966,38.46153846153846,39.21568627450981,40.0,40.0,A,36.77765748161268,1.501613717437237,34.662982097801276,0.20810414604936142,39.419306184012065,0.7378325676401216
I1,15/10/2006,Reggina,Roma,1.0,0.0,H,0.0,0.0,D,5.0,3.4,1.72,4.8,3.3,1.7,4.33,3.2,1.72,2006/7,€50.10m,€220.65m,M. Trefoloni,8.0,13.0,3.0,5.0,20.0,28.0,7.0,6.0,6.0,5.0,0.0,0.0,4.5,3.2,1.7,20.0,20.833333333333336,23.094688221709006,22.22222222222222,29.411764705882355,30.303030303030305,31.25,31.25,58.139534883720934,58.82352941176471,58.139534883720934,58.82352941176471,A,21.53756094431614,1.384850967796631,30.553698752228165,0.882518912530907,58.481532147742826,0.39490442489030514
I1,15/10/2006,Torino,Chievo,1.0,0.0,H,0.0,0.0,D,2.3,2.87,3.4,2.2,2.85,3.4,2.2,3.0,3.0,2006/7,€55.55m,€83.50m,P. Bertini,9.0,5.0,3.0,1.0,25.0,16.0,6.0,6.0,5.0,1.0,0.0,0.0,2.2,2.9,3.1,43.47826086956522,45.45454545454545,45.45454545454545,45.45454545454545,34.843205574912886,35.08771929824561,33.33333333333333,34.48275862068966,29.411764705882355,29.411764705882355,33.33333333333333,32.25806451612903,H,44.96047430830039,0.9881422924901173,34.43675420679537,0.776447528817608,31.103731815306766,2.00242455639174
I1,21/10/2006,Messina,Empoli,2.0,2.0,D,1.0,1.0,D,2.37,2.75,3.4,2.3,2.95,3.1,2.1,3.0,3.2,2006/7,€40.58m,€44.30m,G. Gava,7.0,8.0,3.0,3.0,23.0,14.0,3.0,8.0,3.0,1.0,0.0,0.0,2.25,2.8,3.1,42.19409282700421,43.47826086956522,47.61904761904761,44.44444444444444,36.36363636363637,33.89830508474576,33.33333333333333,35.714285714285715,29.411764705882355,32.25806451612903,31.25,32.25806451612903,H,44.433961440015366,2.314826044231355,34.82739012400029,1.4424563541367408,31.294473434535107,1.34208613588191
I1,22/10/2006,Atalanta,Sampdoria,3.0,2.0,H,1.0,2.0,A,2.37,2.87,3.25,2.35,2.75,3.25,2.2,3.0,3.0,2006/7,€53.48m,€69.45m,A. Romeo,7.0,4.0,4.0,3.0,23.0,28.0,6.0,2.0,1.0,5.0,0.0,0.0,2.25,2.8,3.25,42.19409282700421,42.5531914893617,45.45454545454545,44.44444444444444,34.843205574912886,36.36363636363637,33.33333333333333,35.714285714285715,30.76923076923077,30.76923076923077,33.33333333333333,30.76923076923077,H,43.66156855383896,1.5502306873996514,35.06361524654207,1.3109643886607325,31.41025641025641,1.2820512820512793
I1,22/10/2006,Catania,Lazio,3.0,1.0,H,2.0,0.0,H,3.4,2.87,2.3,3.2,2.95,2.25,3.2,3.0,2.1,2006/7,€38.60m,€105.35m,D. Messina,12.0,9.0,8.0,2.0,20.0,30.0,3.0,2.0,2.0,3.0,0.0,0.0,3.4,2.8,2.25,29.411764705882355,31.25,31.25,29.411764705882355,34.843205574912886,33.89830508474576,33.33333333333333,35.714285714285715,43.47826086956522,44.44444444444444,47.61904761904761,44.44444444444444,A,30.330882352941174,1.0613056418926932,34.44728242681942,1.0494937151845152,44.996549344375424,1.8066854305104052
I1,22/10/2006,Fiorentina,Reggina,3.0,0.0,H,2.0,0.0,H,1.4,4.0,9.0,1.45,3.65,7.5,1.4,3.5,8.0,2006/7,€159.60m,€50.10m,L. Marelli,13.0,3.0,5.0,1.0,12.0,15.0,6.0,4.0,2.0,1.0,0.0,0.0,1.4,3.75,8.0,71.42857142857143,68.96551724137932,71.42857142857143,71.42857142857143,25.0,27.397260273972602,28.57142857142857,26.666666666666668,11.11111111111111,13.333333333333334,12.5,12.5,H,70.81280788177341,1.231527093596057,26.90883887801696,1.4949997983104775,12.36111111111111,0.9212846639876114
I1,22/10/2006,Livorno,Siena,0.0,0.0,D,0.0,0.0,D,1.9,3.1,4.33,2.0,2.75,4.25,1.8,3.0,4.33,2006/7,€68.33m,€46.08m,M. Girard,5.0,9.0,1.0,2.0,20.0,14.0,5.0,1.0,3.0,2.0,0.0,0.0,2.0,2.8,4.0,52.63157894736842,50.0,55.55555555555556,50.0,32.25806451612903,36.36363636363637,33.33333333333333,35.714285714285715,23.094688221709006,23.52941176470588,23.094688221709006,25.0,H,52.046783625730995,2.6477734322039232,34.41732998184611,1.9414495262673168,23.679697052030974,0.9037433642193341
I1,22/10/2006,Milan,Palermo,0.0,2.0,A,0.0,0.0,D,1.5,3.6,7.5,1.45,3.65,7.4,1.44,3.6,6.5,2006/7,€274.35m,€127.28m,G. Rocchi,11.0,8.0,5.0,4.0,10.0,16.0,9.0,1.0,1.0,3.0,0.0,0.0,1.45,3.5,7.0,66.66666666666666,68.96551724137932,69.44444444444444,68.96551724137932,27.77777777777778,27.397260273972602,27.77777777777778,28.57142857142857,13.333333333333334,13.513513513513512,15.384615384615385,14.285714285714285,H,68.51053639846744,1.2498073132854357,27.881061100239183,0.4939653746873315,14.129294129294129,0.9332806071190554
I1,22/10/2006,Parma,Ascoli,1.0,0.0,H,1.0,0.0,H,2.0,3.0,4.0,2.05,2.9,3.75,1.83,3.2,3.75,2006/7,€46.90m,€25.80m,G. Lops,6.0,9.0,4.0,6.0,22.0,30.0,2.0,4.0,3.0,2.0,0.0,0.0,2.0,2.8,4.0,50.0,48.78048780487806,54.64480874316939,50.0,33.33333333333333,34.48275862068966,31.25,35.714285714285715,25.0,26.666666666666668,26.666666666666668,25.0,H,50.85632413701186,2.590257010681728,33.69509441707718,1.897973145446539,25.833333333333336,0.9622504486493768
I1,22/10/2006,Roma,Chievo,1.0,1.0,D,0.0,1.0,A,1.36,4.33,9.0,1.4,3.75,8.5,1.36,3.75,8.0,2006/7,€220.65m,€83.50m,P. Dondarini,25.0,8.0,11.0,5.0,10.0,17.0,12.0,5.0,0.0,2.0,0.0,0.0,1.4,3.75,8.0,73.52941176470587,71.42857142857143,73.52941176470587,71.42857142857143,23.094688221709006,26.666666666666668,26.666666666666668,26.666666666666668,11.11111111111111,11.76470588235294,12.5,12.5,H,72.47899159663865,1.2129207335916423,25.773672055427255,1.7859892224788307,11.968954248366012,0.6687379715582069
I1,22/10/2006,Udinese,Inter,0.0,0.0,D,0.0,0.0,D,3.75,3.0,2.1,3.7,3.05,2.0,4.0,3.0,1.83,2006/7,€104.58m,€267.23m,T. Pieri,11.0,7.0,3.0,4.0,13.0,24.0,5.0,7.0,2.0,3.0,0.0,0.0,3.5,3.0,2.0,26.666666666666668,27.027027027027025,25.0,28.57142857142857,33.33333333333333,32.786885245901644,33.33333333333333,33.33333333333333,47.61904761904761,50.0,54.64480874316939,50.0,A,26.816280566280565,1.4658578836411014,33.19672131147541,0.2732240437158424,50.56596409055425,2.9417637053190875
I1,25/10/2006,Atalanta,Cagliari,3.0,3.0,D,1.0,2.0,A,2.0,2.87,4.33,2.0,2.87,4.33,1.9,3.0,3.75,2006/7,€53.48m,€45.15m,N. Stefanini,12.0,8.0,4.0,5.0,19.0,22.0,5.0,2.0,3.0,1.0,0.0,0.0,1.85,2.8,4.35,50.0,50.0,52.63157894736842,54.05405405405405,34.843205574912886,34.843205574912886,33.33333333333333,35.714285714285715,23.094688221709006,23.094688221709006,26.666666666666668,22.98850574712644,H,51.67140825035561,2.0154519651927076,34.6835075493612,0.9893568546690391,23.96113721430278,1.8043807157474252
I1,25/10/2006,Chievo,Milan,0.0,1.0,A,0.0,1.0,A,6.5,3.5,1.57,6.5,3.5,1.57,5.5,2.87,1.66,2006/7,€83.50m,€274.35m,N. Rizzoli,7.0,12.0,2.0,6.0,11.0,15.0,6.0,5.0,2.0,2.0,0.0,0.0,6.5,3.25,1.5,15.384615384615385,15.384615384615385,18.181818181818183,15.384615384615385,28.57142857142857,28.57142857142857,34.843205574912886,30.76923076923077,63.69426751592356,63.69426751592356,60.24096385542169,66.66666666666666,A,16.083916083916083,1.3986013986013992,30.6888233717502,2.957029946888297,63.57404138848387,2.6269529621532572
I1,25/10/2006,Empoli,Udinese,1.0,1.0,D,0.0,0.0,D,2.87,2.87,2.6,2.87,2.87,2.6,2.5,2.87,2.62,2006/7,€44.30m,€104.58m,A. Giannoccaro,12.0,8.0,5.0,4.0,10.0,12.0,3.0,3.0,1.0,4.0,0.0,0.0,2.6,2.8,2.6,34.843205574912886,34.843205574912886,40.0,38.46153846153846,34.843205574912886,34.843205574912886,34.843205574912886,35.714285714285715,38.46153846153846,38.46153846153846,38.167938931297705,38.46153846153846,A,37.036987402841056,2.609862498731444,35.06097560975609,0.43554006968641445,38.38813857897827,0.1467997651203774
I1,25/10/2006,Inter,Livorno,4.0,1.0,H,2.0,0.0,H,1.28,4.5,13.0,1.28,4.5,13.0,1.33,3.75,9.0,2006/7,€267.23m,€68.33m,M. Saccani,16.0,10.0,11.0,4.0,11.0,12.0,8.0,4.0,0.0,2.0,0.0,0.0,1.25,4.0,12.0,78.125,78.125,75.18796992481202,80.0,22.22222222222222,22.22222222222222,26.666666666666668,25.0,7.6923076923076925,7.6923076923076925,11.11111111111111,8.333333333333332,H,77.859492481203,1.9882818120517816,24.02777777777778,2.193096163393892,8.707264957264957,1.6308052908625799
I1,25/10/2006,Palermo,Messina,2.0,1.0,H,2.0,1.0,H,1.5,3.75,7.0,1.5,3.75,7.0,1.5,3.25,6.5,2006/7,€127.28m,€40.58m,T. Pieri,12.0,17.0,7.0,9.0,21.0,17.0,4.0,6.0,2.0,3.0,0.0,0.0,1.5,3.25,7.0,66.66666666666666,66.66666666666666,66.66666666666666,66.66666666666666,26.666666666666668,26.666666666666668,30.76923076923077,30.76923076923077,14.285714285714285,14.285714285714285,15.384615384615385,14.285714285714285,H,66.66666666666666,0.0,28.71794871794872,2.3686164889830796,14.56043956043956,0.5494505494505502
I1,25/10/2006,Reggina,Parma,3.0,2.0,H,1.0,1.0,D,2.1,3.0,3.75,2.1,3.0,3.75,2.1,2.87,3.4,2006/7,€50.10m,€46.90m,R. Rosetti,11.0,10.0,8.0,5.0,22.0,24.0,1.0,2.0,2.0,4.0,1.0,1.0,1.85,3.0,4.0,47.61904761904761,47.61904761904761,47.61904761904761,54.05405405405405,33.33333333333333,33.33333333333333,34.843205574912886,33.33333333333333,26.666666666666668,26.666666666666668,29.411764705882355,25.0,H,49.227799227799224,3.217503217503218,33.71080139372822,0.7549361207897789,26.936274509803923,1.827802639451636
I1,25/10/2006,Roma,Ascoli,2.0,2.0,D,0.0,1.0,A,1.25,5.0,13.0,1.25,5.0,13.0,1.28,4.0,10.0,2006/7,€220.65m,€25.80m,G. Rocchi,17.0,4.0,10.0,3.0,7.0,21.0,8.0,3.0,3.0,5.0,0.0,0.0,1.28,4.35,8.5,80.0,80.0,78.125,78.125,20.0,20.0,25.0,22.98850574712644,7.6923076923076925,7.6923076923076925,10.0,11.76470588235294,H,79.0625,1.0825317547305484,21.99712643678161,2.447931819764031,9.287330316742082,1.9776654684615558
I1,25/10/2006,Sampdoria,Lazio,2.0,0.0,H,0.0,0.0,D,2.2,3.0,3.4,2.2,3.0,3.4,2.2,3.0,3.0,2006/7,€69.45m,€105.35m,M. Trefoloni,12.0,12.0,6.0,7.0,16.0,22.0,7.0,2.0,2.0,1.0,0.0,2.0,2.2,2.9,3.1,45.45454545454545,45.45454545454545,45.45454545454545,45.45454545454545,33.33333333333333,33.33333333333333,33.33333333333333,34.48275862068966,29.411764705882355,29.411764705882355,33.33333333333333,32.25806451612903,H,45.45454545454545,0.0,33.62068965517241,0.5747126436781649,31.103731815306766,2.00242455639174
