Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,PSH,PSD,PSA,PSCH,PSCD,PSCA,B365CH,B365CD,B365CA
N1,09/05/2021,Zwolle,Den Haag,A,1.8,3.6,4.33,1.83,3.8,4.1,2020/21,€17.65m,€15.98m,1.85,3.98,4.19,2.0,3.68,3.89,1.95,3.6,3.8
N1,09/05/2021,Willem II,PSV Eindhoven,A,7.0,4.5,1.4,6.75,4.75,1.45,2020/21,€21.35m,€204.58m,6.81,5.02,1.46,6.77,4.82,1.48,6.5,4.5,1.45
N1,13/05/2021,Ajax,VVV Venlo,H,1.11,9.0,17.0,1.09,11.5,21.0,2020/21,€428.10m,€13.73m,1.11,10.57,25.68,1.12,10.33,22.82,1.08,11.0,19.0
N1,13/05/2021,Den Haag,Willem II,A,3.6,3.6,1.95,3.6,3.7,2.0,2020/21,€15.98m,€21.35m,3.59,3.96,2.01,3.75,3.76,1.98,3.6,3.6,1.95
N1,13/05/2021,FC Emmen,Heerenveen,H,2.05,3.75,3.25,2.05,3.8,3.4,2020/21,€14.63m,€30.95m,2.05,3.81,3.53,2.3,3.74,3.07,2.2,3.6,3.1
N1,13/05/2021,For Sittard,Vitesse,D,4.0,3.8,1.8,3.8,3.75,1.91,2020/21,€18.55m,€31.50m,4.02,3.87,1.92,3.5,4.04,1.99,3.75,3.8,1.85
N1,13/05/2021,Groningen,AZ Alkmaar,D,5.25,4.2,1.57,5.5,4.1,1.6,2020/21,€34.05m,€135.53m,6.45,4.05,1.59,5.46,4.1,1.64,5.25,4.2,1.6
N1,13/05/2021,Heracles,Feyenoord,D,3.6,3.75,1.9,3.9,3.6,1.95,2020/21,€17.58m,€108.38m,3.69,3.85,2.01,3.32,4.19,2.05,3.6,3.75,2.0
N1,13/05/2021,PSV Eindhoven,Zwolle,H,1.2,6.5,13.0,1.19,7.0,15.5,2020/21,€204.58m,€17.65m,1.18,7.55,18.43,1.13,9.37,22.79,1.14,8.0,15.0
N1,13/05/2021,Sparta Rotterdam,Utrecht,D,3.2,3.6,2.1,3.1,3.5,2.25,2020/21,€16.43m,€46.63m,3.14,3.92,2.2,3.17,3.84,2.17,3.25,3.6,2.1
N1,13/05/2021,Waalwijk,Twente,H,2.25,3.6,2.9,2.3,3.6,2.95,2020/21,€11.63m,€28.35m,2.4,3.66,2.96,3.11,3.74,2.28,3.0,3.6,2.25
N1,16/05/2021,AZ Alkmaar,Heracles,H,1.45,4.75,6.0,1.53,4.5,5.75,2020/21,€135.53m,€17.58m,1.52,4.53,5.56,1.56,4.72,5.31,1.5,4.5,5.5
N1,16/05/2021,Feyenoord,Waalwijk,H,1.36,5.25,7.0,1.42,5.0,7.0,2020/21,€108.38m,€11.63m,1.42,4.73,6.99,1.29,5.97,9.42,1.25,6.5,10.0
N1,16/05/2021,Heerenveen,Sparta Rotterdam,A,2.62,3.6,2.45,2.65,3.7,2.5,2020/21,€30.95m,€16.43m,2.72,3.53,2.46,3.07,3.88,2.17,3.0,4.0,2.1
N1,16/05/2021,Twente,Den Haag,H,1.61,4.2,4.75,1.65,4.4,4.6,2020/21,€28.35m,€15.98m,1.67,4.23,4.53,1.5,4.82,5.87,1.5,4.2,7.0
N1,16/05/2021,Utrecht,PSV Eindhoven,D,3.2,4.0,2.05,3.6,3.7,2.0,2020/21,€46.63m,€204.58m,3.29,3.71,2.07,2.85,3.78,2.33,2.8,4.0,2.25
N1,16/05/2021,Vitesse,Ajax,A,4.75,4.75,1.5,4.75,4.6,1.6,2020/21,€31.50m,€428.10m,5.3,4.23,1.58,6.27,5.41,1.43,6.5,5.0,1.33
N1,16/05/2021,VVV Venlo,FC Emmen,A,4.5,4.0,1.7,4.2,4.1,1.75,2020/21,€13.73m,€14.63m,4.12,4.14,1.75,5.5,4.61,1.55,7.0,4.0,1.5
N1,16/05/2021,Willem II,For Sittard,H,1.83,4.0,3.75,1.9,4.2,3.5,2020/21,€21.35m,€18.55m,1.84,4.23,3.58,1.57,4.96,4.91,1.55,4.5,5.5
N1,16/05/2021,Zwolle,Groningen,H,2.45,3.5,2.7,2.55,3.5,2.7,2020/21,€17.65m,€34.05m,2.47,3.5,2.73,2.72,3.71,2.46,2.7,3.5,2.5
N1,13/08/2021,Go Ahead Eagles,Heerenveen,A,2.7,3.4,2.55,2.6,3.5,2.65,2021/22,€12.93m,€41.25m,2.81,3.39,2.65,2.81,3.44,2.63,2.87,3.4,2.4
N1,14/08/2021,Waalwijk,AZ Alkmaar,H,7.5,4.5,1.44,6.5,4.6,1.48,2021/22,€11.95m,€99.23m,6.49,4.94,1.47,5.13,4.2,1.67,5.5,4.0,1.61
N1,14/08/2021,Heracles,PSV Eindhoven,A,5.5,4.75,1.44,6.25,4.5,1.5,2021/22,€18.35m,€210.78m,6.37,4.72,1.5,5.51,4.08,1.65,5.0,4.33,1.57
N1,14/08/2021,For Sittard,Twente,H,2.62,3.4,2.55,2.7,3.4,2.6,2021/22,€18.08m,€35.28m,2.8,3.53,2.55,3.01,3.54,2.42,2.87,3.5,2.37
N1,14/08/2021,Ajax,Nijmegen,H,1.1,9.0,17.0,1.1,10.0,26.0,2021/22,€386.05m,€14.28m,1.09,11.29,30.3,1.07,13.86,33.28,1.07,11.0,23.0
N1,15/08/2021,Cambuur,Groningen,A,2.4,3.4,2.87,2.5,3.6,2.7,2021/22,€12.45m,€43.35m,2.49,3.62,2.82,2.41,3.52,3.04,2.3,3.4,3.0
N1,15/08/2021,Utrecht,Sparta Rotterdam,H,1.55,4.2,5.5,1.57,4.4,5.25,2021/22,€46.60m,€20.93m,1.58,4.35,5.67,1.56,4.2,6.56,1.5,4.33,6.5
N1,15/08/2021,Zwolle,Vitesse,A,3.6,3.6,1.95,3.9,3.7,1.91,2021/22,€14.23m,€47.10m,3.89,3.63,1.99,2.98,3.49,2.46,2.8,3.6,2.37
N1,15/08/2021,Willem II,Feyenoord,A,4.2,4.0,1.75,4.1,4.0,1.8,2021/22,€15.60m,€180.38m,4.24,4.22,1.78,5.4,4.21,1.65,5.5,4.0,1.57
N1,20/08/2021,Nijmegen,Zwolle,H,2.5,3.3,2.75,2.6,3.4,2.7,2021/22,€14.28m,€14.23m,2.58,3.44,2.86,2.59,3.39,2.88,2.37,3.3,2.87
N1,21/08/2021,Heerenveen,Waalwijk,H,1.8,3.4,4.75,1.78,3.6,4.75,2021/22,€41.25m,€11.95m,1.76,3.78,4.91,1.56,4.38,6.17,1.53,3.6,6.5
N1,21/08/2021,PSV Eindhoven,Cambuur,H,1.22,6.0,10.0,1.28,6.25,9.5,2021/22,€210.78m,€12.45m,1.26,6.64,9.78,1.27,6.77,9.99,1.25,5.5,8.5
N1,21/08/2021,Sparta Rotterdam,Heracles,D,2.05,3.4,3.5,2.2,3.2,3.5,2021/22,€20.93m,€18.35m,2.24,3.23,3.59,2.09,3.47,3.83,1.95,3.6,3.8
N1,21/08/2021,Groningen,Utrecht,D,3.75,3.6,1.9,3.6,3.8,1.95,2021/22,€43.35m,€46.60m,3.6,3.81,2.02,3.56,3.64,2.11,3.4,3.6,2.05
N1,22/08/2021,Twente,Ajax,D,9.5,6.0,1.25,9.0,6.0,1.3,2021/22,€35.28m,€386.05m,9.01,5.96,1.31,11.04,6.64,1.26,9.0,6.0,1.25
N1,22/08/2021,Feyenoord,Go Ahead Eagles,H,1.25,6.5,11.0,1.25,6.25,11.0,2021/22,€180.38m,€12.93m,1.25,6.26,11.86,1.2,7.71,13.98,1.18,7.0,13.0
N1,22/08/2021,Vitesse,Willem II,A,1.61,3.75,5.5,1.6,4.25,5.25,2021/22,€47.10m,€15.60m,1.65,4.14,5.26,1.76,4.06,4.66,1.75,3.75,4.5
N1,27/08/2021,For Sittard,Waalwijk,D,1.7,3.6,4.5,1.8,4.0,4.1,2021/22,€18.08m,€11.95m,1.8,4.11,4.33,1.83,4.06,4.25,1.7,3.5,4.33
N1,28/08/2021,Cambuur,Twente,H,2.5,3.5,2.7,2.5,3.6,2.7,2021/22,€12.45m,€35.28m,2.63,3.57,2.68,2.61,3.49,2.79,2.45,3.5,2.8
N1,28/08/2021,Go Ahead Eagles,Sparta Rotterdam,H,3.2,3.4,2.2,3.25,3.4,2.25,2021/22,€12.93m,€20.93m,3.24,3.46,2.3,2.77,3.34,2.73,2.62,3.4,2.6
N1,28/08/2021,PSV Eindhoven,Groningen,H,1.33,5.25,8.0,1.33,5.0,10.0,2021/22,€210.78m,€43.35m,1.33,5.4,9.87,1.27,5.97,11.94,1.25,5.25,11.0
N1,28/08/2021,Willem II,Zwolle,H,2.15,3.4,3.3,2.2,3.3,3.4,2021/22,€15.60m,€14.23m,2.21,3.4,3.48,1.91,3.75,4.19,1.8,3.75,4.2
N1,29/08/2021,Utrecht,Feyenoord,H,2.8,3.4,2.4,2.85,3.3,2.5,2021/22,€46.60m,€180.38m,2.87,3.38,2.57,2.55,3.71,2.73,2.5,3.4,2.7
N1,29/08/2021,Ajax,Vitesse,H,1.22,6.5,11.0,1.26,6.25,10.5,2021/22,€386.05m,€47.10m,1.24,6.65,11.91,1.15,9.11,17.28,1.14,8.0,15.0
N1,29/08/2021,Heracles,Nijmegen,A,1.72,3.75,4.5,1.78,4.1,4.1,2021/22,€18.35m,€14.28m,1.78,4.22,4.21,1.87,3.98,4.11,1.85,3.75,4.0
N1,29/08/2021,Heerenveen,AZ Alkmaar,A,3.8,3.5,1.9,3.6,3.7,2.0,2021/22,€41.25m,€99.23m,3.9,3.63,1.99,4.05,3.9,1.9,4.2,3.6,1.85
N1,11/09/2021,Twente,Utrecht,H,3.4,3.6,2.0,3.4,3.7,2.0,2021/22,€35.28m,€46.60m,3.68,3.65,2.05,4.44,3.93,1.82,4.5,3.75,1.75
N1,11/09/2021,Cambuur,Go Ahead Eagles,H,1.72,3.75,4.75,1.75,3.9,4.4,2021/22,€12.45m,€12.93m,1.74,3.94,4.86,1.65,4.26,5.3,1.65,3.8,5.25
N1,11/09/2021,Zwolle,Ajax,A,11.0,8.5,1.16,12.0,7.0,1.22,2021/22,€14.23m,€386.05m,12.53,7.23,1.22,14.69,7.59,1.2,11.0,8.5,1.16
N1,11/09/2021,AZ Alkmaar,PSV Eindhoven,A,3.25,4.0,2.0,3.2,3.8,2.05,2021/22,€99.23m,€210.78m,3.29,3.91,2.13,3.08,3.77,2.28,2.8,4.0,2.2
N1,12/09/2021,Nijmegen,Willem II,D,2.7,3.3,2.5,2.75,3.4,2.5,2021/22,€14.28m,€15.60m,2.81,3.44,2.63,2.65,3.51,2.74,2.62,3.3,2.6
N1,12/09/2021,Groningen,Heerenveen,D,2.0,3.5,3.6,2.1,3.5,3.3,2021/22,€43.35m,€41.25m,2.09,3.67,3.6,2.08,3.64,3.66,2.05,3.6,3.5
N1,12/09/2021,Sparta Rotterdam,For Sittard,H,1.95,4.0,3.4,2.0,3.8,3.4,2021/22,€20.93m,€18.08m,1.93,3.82,3.9,2.07,3.7,3.62,2.05,4.0,3.25
N1,12/09/2021,Waalwijk,Vitesse,A,3.4,3.75,2.05,3.5,3.7,1.98,2021/22,€11.95m,€47.10m,3.34,3.83,2.14,3.04,3.57,2.39,3.1,3.6,2.15
N1,17/09/2021,Sparta Rotterdam,Nijmegen,D,2.0,3.4,3.75,2.05,3.5,3.5,2021/22,€20.93m,€14.28m,2.1,3.61,3.62,2.01,3.71,3.81,1.9,3.4,3.75
N1,18/09/2021,Heerenveen,For Sittard,H,1.7,3.8,4.75,1.75,3.8,4.5,2021/22,€41.25m,€18.08m,1.76,4.19,4.44,1.76,4.08,4.58,1.7,3.75,4.75
N1,18/09/2021,Willem II,Groningen,H,2.3,3.4,2.9,2.3,3.4,2.95,2021/22,€15.60m,€43.35m,2.48,3.44,3.0,2.25,3.55,3.3,2.1,3.4,3.4
N1,18/09/2021,Ajax,Cambuur,H,1.11,9.0,19.0,1.11,10.0,23.0,2021/22,€386.05m,€12.45m,1.1,12.78,29.77,1.08,14.08,36.04,1.11,9.0,19.0
N1,18/09/2021,Utrecht,Waalwijk,D,1.3,5.25,11.0,1.34,5.25,8.5,2021/22,€46.60m,€11.95m,1.33,5.76,9.37,1.29,6.02,10.19,1.28,5.0,12.0
N1,19/09/2021,Go Ahead Eagles,Zwolle,H,2.37,3.25,3.0,2.4,3.4,2.85,2021/22,€12.93m,€14.23m,2.5,3.4,3.0,2.29,3.31,3.45,2.2,3.3,3.3
N1,19/09/2021,PSV Eindhoven,Feyenoord,A,1.66,4.0,4.75,1.73,4.0,4.4,2021/22,€210.78m,€180.38m,1.73,4.11,4.8,1.7,4.08,5.07,1.65,4.0,5.0
N1,19/09/2021,Heracles,AZ Alkmaar,H,4.0,3.6,1.85,3.9,3.7,1.88,2021/22,€18.35m,€99.23m,4.17,3.84,1.88,4.83,4.18,1.71,5.25,3.8,1.66
N1,19/09/2021,Vitesse,Twente,A,1.95,3.5,3.75,2.0,3.6,3.6,2021/22,€47.10m,€35.28m,2.03,3.8,3.65,1.82,3.99,4.35,1.72,3.75,4.75
N1,21/09/2021,For Sittard,Ajax,A,15.0,8.0,1.12,17.0,8.5,1.15,2021/22,€18.08m,€386.05m,21.45,9.26,1.14,21.36,9.15,1.14,15.0,8.0,1.12
N1,21/09/2021,Waalwijk,Willem II,A,2.55,3.2,2.75,2.45,3.7,2.65,2021/22,€11.95m,€15.60m,2.55,3.65,2.77,2.4,3.57,3.02,2.3,3.6,2.87
N1,22/09/2021,Go Ahead Eagles,PSV Eindhoven,A,9.5,5.5,1.25,10.0,5.5,1.3,2021/22,€12.93m,€210.78m,10.89,5.84,1.29,8.28,5.09,1.4,7.5,4.75,1.4
N1,22/09/2021,Nijmegen,Utrecht,A,4.5,3.6,1.66,4.6,4.0,1.68,2021/22,€14.28m,€46.60m,4.7,3.92,1.78,4.24,3.82,1.88,4.33,3.6,1.83
N1,22/09/2021,Groningen,Vitesse,A,2.4,3.3,2.62,2.5,3.5,2.7,2021/22,€43.35m,€47.10m,2.51,3.6,2.85,2.35,3.49,3.18,2.15,3.4,2.9
N1,22/09/2021,Feyenoord,Heerenveen,H,1.33,4.5,7.5,1.39,5.0,7.75,2021/22,€180.38m,€41.25m,1.42,5.22,7.22,1.3,5.99,9.72,1.28,5.75,11.0
N1,22/09/2021,Zwolle,Sparta Rotterdam,D,2.7,3.2,2.45,2.75,3.25,2.55,2021/22,€14.23m,€20.93m,2.81,3.31,2.71,3.18,3.26,2.46,3.0,3.2,2.3
N1,23/09/2021,Cambuur,Heracles,H,2.0,3.5,3.2,2.1,3.7,3.2,2021/22,€12.45m,€18.35m,2.19,3.76,3.28,2.37,3.69,2.98,2.25,3.5,2.75
N1,23/09/2021,Twente,AZ Alkmaar,H,3.4,3.5,1.95,3.5,3.6,2.0,2021/22,€35.28m,€99.23m,3.48,3.69,2.13,3.46,3.67,2.14,3.4,3.6,1.95
N1,25/09/2021,Willem II,PSV Eindhoven,H,5.5,4.5,1.44,5.5,4.5,1.55,2021/22,€15.60m,€210.78m,6.17,4.39,1.56,7.13,4.87,1.46,6.5,4.5,1.36
N1,25/09/2021,Ajax,Groningen,H,1.06,10.0,19.0,1.06,13.5,46.0,2021/22,€386.05m,€43.35m,1.06,15.2,47.04,1.07,14.3,36.06,1.05,11.0,21.0
N1,25/09/2021,Vitesse,For Sittard,D,1.55,3.8,5.0,1.65,4.0,5.0,2021/22,€47.10m,€18.08m,1.65,4.35,5.13,1.49,4.86,6.51,1.44,4.2,7.0
N1,25/09/2021,Feyenoord,Nijmegen,H,1.2,6.5,11.0,1.24,6.75,10.5,2021/22,€180.38m,€14.28m,1.22,6.93,13.42,1.21,6.98,14.84,1.2,6.5,12.0
N1,25/09/2021,Utrecht,Zwolle,H,1.25,5.5,8.5,1.31,5.75,8.25,2021/22,€46.60m,€14.23m,1.3,5.8,10.77,1.35,5.36,9.34,1.3,4.75,8.0
N1,26/09/2021,Sparta Rotterdam,Cambuur,A,1.95,3.6,3.3,2.0,3.75,3.4,2021/22,€20.93m,€12.45m,1.97,3.77,3.72,1.88,3.98,4.04,1.75,3.75,4.0
N1,26/09/2021,AZ Alkmaar,Go Ahead Eagles,H,1.28,5.25,9.0,1.33,5.25,9.25,2021/22,€99.23m,€12.93m,1.35,5.48,8.96,1.35,5.47,9.34,1.3,4.75,10.0
N1,26/09/2021,Heerenveen,Twente,A,2.25,3.4,2.8,2.37,3.5,2.85,2021/22,€41.25m,€35.28m,2.43,3.46,3.05,2.36,3.42,3.21,2.25,3.4,2.8
N1,26/09/2021,Heracles,Waalwijk,H,1.8,3.6,3.8,1.85,3.75,4.0,2021/22,€18.35m,€11.95m,1.85,3.89,4.3,1.61,4.48,5.39,1.57,4.0,5.25
N1,01/10/2021,Groningen,Twente,D,2.62,3.4,2.62,2.65,3.4,2.6,2021/22,€43.35m,€35.28m,2.8,3.38,2.67,2.64,3.33,2.86,2.6,3.4,2.7
N1,02/10/2021,Waalwijk,Go Ahead Eagles,D,2.15,3.5,3.2,2.2,3.5,3.1,2021/22,€11.95m,€12.93m,2.35,3.64,3.06,2.26,3.61,3.24,2.2,3.5,3.2
N1,02/10/2021,Heracles,Willem II,H,1.83,3.6,4.0,1.9,3.6,3.8,2021/22,€18.35m,€15.60m,1.91,3.95,3.96,1.77,3.97,4.68,1.75,4.0,4.33
N1,02/10/2021,Zwolle,Heerenveen,A,2.8,3.4,2.37,2.85,3.2,2.5,2021/22,€14.23m,€41.25m,2.91,3.3,2.62,2.51,3.58,2.86,2.4,3.4,2.87
N1,02/10/2021,For Sittard,Nijmegen,A,2.37,3.5,2.9,2.3,3.5,2.9,2021/22,€18.08m,€14.28m,2.51,3.54,2.88,2.67,3.51,2.71,2.62,3.5,2.6
N1,03/10/2021,Ajax,Utrecht,A,1.14,7.5,17.0,1.19,7.5,13.0,2021/22,€386.05m,€46.60m,1.18,7.95,15.1,1.22,7.47,12.48,1.25,6.5,10.0
N1,03/10/2021,Cambuur,AZ Alkmaar,A,3.6,4.0,1.83,3.9,3.9,1.83,2021/22,€12.45m,€99.23m,4.05,4.14,1.85,4.29,4.3,1.78,4.2,4.2,1.7
N1,03/10/2021,Vitesse,Feyenoord,H,3.75,3.6,1.95,3.3,3.7,2.05,2021/22,€47.10m,€180.38m,3.46,4.14,2.01,3.76,3.87,1.96,4.0,3.75,1.85
N1,03/10/2021,PSV Eindhoven,Sparta Rotterdam,H,1.2,6.5,13.0,1.21,7.0,12.5,2021/22,€210.78m,€20.93m,1.21,7.28,14.42,1.17,8.08,16.76,1.2,6.5,13.0
N1,16/10/2021,Feyenoord,Waalwijk,D,1.22,5.75,11.0,1.2,6.75,14.5,2021/22,€180.38m,€11.95m,1.21,7.04,14.98,1.15,8.65,19.2,1.16,7.5,15.0
N1,16/10/2021,Go Ahead Eagles,Heracles,H,2.8,3.5,2.2,2.95,3.6,2.25,2021/22,€12.93m,€18.35m,3.2,3.53,2.31,3.08,3.49,2.41,2.87,3.5,2.2
N1,16/10/2021,Heerenveen,Ajax,A,11.0,5.5,1.2,10.0,6.0,1.27,2021/22,€41.25m,€386.05m,10.23,6.66,1.27,11.88,7.0,1.23,11.0,5.5,1.2
N1,16/10/2021,For Sittard,Cambuur,H,2.5,3.4,2.5,2.45,3.6,2.65,2021/22,€18.08m,€12.45m,2.68,3.61,2.65,2.78,3.7,2.52,2.7,3.4,2.4
N1,16/10/2021,PSV Eindhoven,Zwolle,H,1.12,8.0,14.0,1.17,7.75,17.0,2021/22,€210.78m,€14.23m,1.16,8.4,17.93,1.14,9.67,18.75,1.11,9.0,15.0
N1,17/10/2021,AZ Alkmaar,Utrecht,H,2.0,3.5,3.5,2.1,3.5,3.3,2021/22,€99.23m,€46.60m,2.1,3.84,3.42,1.96,4.05,3.68,1.95,3.8,3.6
N1,17/10/2021,Nijmegen,Vitesse,A,3.2,3.2,2.15,3.1,3.6,2.2,2021/22,€14.28m,€47.10m,3.08,3.71,2.31,2.91,3.55,2.49,2.9,3.2,2.3
N1,17/10/2021,Sparta Rotterdam,Groningen,D,2.2,3.2,2.87,2.3,3.4,3.1,2021/22,€20.93m,€43.35m,2.4,3.35,3.21,2.54,3.38,2.97,2.3,3.2,2.8
N1,17/10/2021,Twente,Willem II,D,1.7,3.8,5.0,1.71,3.9,4.6,2021/22,€35.28m,€15.60m,1.76,3.9,4.85,1.66,4.04,5.48,1.7,4.0,5.25
N1,22/10/2021,Willem II,For Sittard,D,1.9,4.0,3.6,1.8,3.8,4.2,2021/22,€15.60m,€18.08m,1.98,3.82,3.82,1.88,3.86,4.17,1.85,4.0,3.8
N1,23/10/2021,Utrecht,Heerenveen,H,1.4,4.75,7.0,1.51,4.5,5.75,2021/22,€46.60m,€41.25m,1.48,4.7,6.97,1.4,5.3,7.91,1.36,5.0,8.0
N1,23/10/2021,Zwolle,Heracles,H,3.1,3.3,2.25,2.8,3.5,2.4,2021/22,€14.23m,€18.35m,3.09,3.66,2.32,3.1,3.38,2.44,2.9,3.3,2.37
N1,23/10/2021,Waalwijk,Sparta Rotterdam,H,2.55,3.5,2.55,2.65,3.5,2.55,2021/22,€11.95m,€20.93m,2.72,3.61,2.61,2.7,3.48,2.71,2.6,3.5,2.55
N1,24/10/2021,Twente,Nijmegen,A,1.66,3.9,4.75,1.75,3.9,4.33,2021/22,€35.28m,€14.28m,1.74,3.98,4.89,1.67,3.99,5.54,1.61,4.0,5.0
N1,24/10/2021,Cambuur,Feyenoord,A,6.0,4.33,1.5,5.25,4.6,1.55,2021/22,€12.45m,€180.38m,5.44,4.79,1.56,5.47,4.52,1.6,6.5,4.2,1.57
N1,24/10/2021,Vitesse,Go Ahead Eagles,A,1.5,4.5,6.0,1.55,4.5,5.25,2021/22,€47.10m,€12.93m,1.58,4.4,5.88,1.74,3.94,4.94,1.66,4.0,5.0
N1,24/10/2021,Ajax,PSV Eindhoven,H,1.4,5.0,6.5,1.58,4.5,4.8,2021/22,€386.05m,€210.78m,1.45,5.04,6.84,1.43,5.3,6.89,1.36,5.0,7.5
N1,24/10/2021,Groningen,AZ Alkmaar,H,4.75,3.6,1.72,4.4,3.75,1.78,2021/22,€43.35m,€99.23m,4.44,3.95,1.81,4.25,3.64,1.93,4.2,3.6,1.75
N1,30/10/2021,PSV Eindhoven,Twente,H,1.3,5.5,9.0,1.33,5.5,8.5,2021/22,€210.78m,€35.28m,1.34,5.69,8.92,1.39,5.24,8.19,1.36,4.75,7.5
N1,30/10/2021,Heracles,Ajax,D,11.0,6.5,1.2,13.5,7.25,1.2,2021/22,€18.35m,€386.05m,14.71,7.36,1.2,12.14,6.64,1.24,10.0,6.5,1.22
N1,30/10/2021,Heerenveen,Vitesse,A,2.6,3.5,2.55,2.65,3.5,2.5,2021/22,€41.25m,€47.10m,2.71,3.64,2.6,2.7,3.62,2.62,2.62,3.5,2.62
N1,30/10/2021,AZ Alkmaar,Zwolle,H,1.22,6.5,11.0,1.26,6.25,10.0,2021/22,€99.23m,€14.23m,1.26,6.22,12.01,1.25,6.35,12.79,1.25,6.5,12.0
N1,31/10/2021,Sparta Rotterdam,Feyenoord,A,6.5,4.5,1.45,6.0,4.5,1.5,2021/22,€20.93m,€180.38m,6.35,4.73,1.51,5.7,4.76,1.55,5.75,4.2,1.5
N1,31/10/2021,Nijmegen,Groningen,H,2.5,3.4,2.7,2.55,3.3,2.75,2021/22,€14.28m,€43.35m,2.63,3.35,2.87,2.72,3.22,2.87,2.55,3.4,2.62
N1,31/10/2021,Utrecht,Willem II,H,1.36,4.75,7.5,1.39,5.0,7.75,2021/22,€46.60m,€15.60m,1.39,4.92,8.98,1.44,4.68,8.04,1.4,4.75,7.5
N1,31/10/2021,Waalwijk,Cambuur,A,2.45,3.5,2.7,2.45,3.5,2.7,2021/22,€11.95m,€12.45m,2.59,3.74,2.68,2.51,3.66,2.81,2.5,3.5,2.62
N1,31/10/2021,Go Ahead Eagles,For Sittard,H,1.8,3.8,4.0,1.88,3.7,4.0,2021/22,€12.93m,€18.08m,1.86,3.95,4.19,1.93,3.72,4.15,1.83,3.75,3.6
N1,05/11/2021,Twente,Heracles,H,2.2,3.5,3.3,2.2,3.5,3.2,2021/22,€35.28m,€18.35m,2.25,3.5,3.36,2.18,3.43,3.59,2.2,3.5,3.3
N1,06/11/2021,Nijmegen,Heerenveen,D,2.3,3.5,3.0,2.3,3.4,3.0,2021/22,€14.28m,€41.25m,2.33,3.47,3.22,2.27,3.52,3.3,2.25,3.4,3.1
N1,06/11/2021,Willem II,Sparta Rotterdam,A,2.2,3.5,3.2,2.15,3.5,3.25,2021/22,€15.60m,€20.93m,2.19,3.61,3.4,2.62,3.35,2.88,2.4,3.25,3.0
N1,06/11/2021,Zwolle,Cambuur,A,2.1,3.6,3.25,2.15,3.6,3.2,2021/22,€14.23m,€12.45m,2.19,3.62,3.39,2.23,3.61,3.3,2.1,3.5,3.25
N1,07/11/2021,Groningen,Waalwijk,D,1.72,3.75,4.75,1.75,3.7,4.6,2021/22,€43.35m,€11.95m,1.79,3.85,4.71,1.79,3.74,4.92,1.75,3.75,4.6
N1,07/11/2021,For Sittard,PSV Eindhoven,A,10.0,5.75,1.28,9.25,5.5,1.31,2021/22,€18.08m,€210.78m,9.35,5.65,1.34,9.21,5.56,1.34,8.5,5.5,1.3
N1,07/11/2021,Feyenoord,AZ Alkmaar,H,1.9,3.75,3.8,1.87,3.8,3.8,2021/22,€180.38m,€99.23m,1.93,3.94,3.87,1.88,4.02,4.03,1.85,4.0,3.8
N1,07/11/2021,Vitesse,Utrecht,H,3.0,3.5,2.3,2.9,3.5,2.3,2021/22,€47.10m,€46.60m,3.08,3.77,2.29,2.8,3.6,2.54,2.8,3.75,2.37
N1,07/11/2021,Ajax,Go Ahead Eagles,D,1.07,13.0,23.0,1.06,15.0,34.0,2021/22,€386.05m,€12.93m,1.07,14.41,38.18,1.07,15.44,39.13,1.05,15.0,26.0
N1,20/11/2021,PSV Eindhoven,Vitesse,H,1.4,5.0,7.0,1.44,4.8,6.5,2021/22,€210.78m,€47.10m,1.44,4.93,7.37,1.52,4.73,6.37,1.45,4.75,6.5
N1,20/11/2021,Sparta Rotterdam,Twente,A,2.6,3.5,2.55,2.7,3.3,2.6,2021/22,€20.93m,€35.28m,2.79,3.29,2.74,2.68,3.15,2.97,2.75,3.25,2.62
N1,20/11/2021,AZ Alkmaar,Nijmegen,D,1.33,5.0,9.0,1.38,4.8,8.25,2021/22,€99.23m,€14.28m,1.4,4.91,8.9,1.4,4.89,8.66,1.33,5.0,9.0
N1,20/11/2021,Heracles,For Sittard,H,1.6,4.2,5.25,1.62,4.0,5.25,2021/22,€18.35m,€18.08m,1.71,3.9,5.27,1.74,3.89,5.2,1.66,3.8,5.25
N1,21/11/2021,Go Ahead Eagles,Groningen,A,2.3,3.4,3.1,2.3,3.3,3.1,2021/22,€12.93m,€43.35m,2.43,3.31,3.17,2.49,3.43,2.99,2.4,3.3,3.0
N1,21/11/2021,Feyenoord,Zwolle,H,1.16,7.0,13.0,1.23,6.5,12.0,2021/22,€180.38m,€14.23m,1.21,7.07,14.77,1.18,7.81,16.05,1.18,7.5,13.0
N1,21/11/2021,Heerenveen,Willem II,H,1.95,3.6,3.6,1.95,3.6,3.6,2021/22,€41.25m,€15.60m,2.03,3.68,3.78,1.93,3.88,3.96,1.85,3.75,4.0
N1,21/11/2021,Waalwijk,Ajax,A,15.0,7.0,1.16,21.0,8.75,1.13,2021/22,€11.95m,€386.05m,23.24,9.28,1.13,25.94,10.6,1.11,21.0,11.0,1.09
N1,21/11/2021,Cambuur,Utrecht,H,4.0,4.0,1.8,4.2,4.0,1.75,2021/22,€12.45m,€46.60m,4.3,4.0,1.83,3.37,3.81,2.13,3.3,3.8,2.05
