Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
G1,08/05/2022,OFI Crete,Asteras Tripolis,1.0,0.0,H,0.0,0.0,2.4,3.1,2.62,2.55,3.25,2.65,2021/22,€15.25m,€9.93m
G1,08/05/2022,Giannina,PAOK,1.0,0.0,H,0.0,0.0,4.0,3.0,1.9,4.33,3.1,1.9,2021/22,€10.45m,€76.15m
G1,08/05/2022,AEK,Panathinaikos,0.0,0.0,D,0.0,0.0,1.95,3.0,3.6,2.0,3.0,4.1,2021/22,€48.83m,€34.75m
G1,08/05/2022,Aris,Olympiakos,0.0,1.0,A,0.0,0.0,1.66,3.4,5.0,1.75,3.3,5.0,2021/22,€25.68m,€118.68m
G1,11/05/2022,PAOK,Aris,0.0,1.0,A,0.0,0.0,1.95,3.25,4.33,1.95,3.1,4.1,2021/22,€76.15m,€25.68m
G1,11/05/2022,AEK,Giannina,3.0,0.0,H,2.0,0.0,1.36,5.0,8.5,1.36,4.5,9.0,2021/22,€48.83m,€10.45m
G1,11/05/2022,Olympiakos,Panathinaikos,1.0,2.0,A,0.0,1.0,1.95,3.2,4.33,1.93,3.1,4.33,2021/22,€118.68m,€34.75m
G1,14/05/2022,Volos NFC,OFI Crete,5.0,0.0,H,3.0,0.0,2.3,3.5,3.0,2.2,3.4,3.0,2021/22,€10.30m,€15.25m
G1,14/05/2022,Aris,AEK,3.0,2.0,H,0.0,0.0,2.45,3.1,3.25,2.45,2.95,3.1,2021/22,€25.68m,€48.83m
G1,14/05/2022,Olympiakos,PAOK,1.0,1.0,D,1.0,1.0,2.0,3.3,4.0,1.98,3.3,3.8,2021/22,€118.68m,€76.15m
G1,14/05/2022,Panathinaikos,Giannina,4.0,0.0,H,1.0,0.0,1.33,4.5,13.0,1.34,4.6,10.0,2021/22,€34.75m,€10.45m
G1,15/05/2022,Asteras Tripolis,Apollon,2.0,2.0,D,0.0,0.0,1.45,4.0,7.5,1.49,4.1,6.5,2021/22,€9.93m,€6.80m
G1,15/05/2022,Ionikos,Panetolikos,3.0,1.0,H,1.0,0.0,2.1,3.25,3.8,2.05,3.3,3.5,2021/22,€9.90m,€10.25m
G1,15/05/2022,Lamia,Atromitos,0.0,0.0,D,0.0,0.0,2.62,3.2,2.87,2.55,3.1,2.75,2021/22,€7.85m,€14.05m
G1,17/05/2022,AEK,Olympiakos,2.0,3.0,A,1.0,1.0,2.25,3.3,3.3,2.25,3.25,3.1,2021/22,€48.83m,€118.68m
G1,17/05/2022,Giannina,Aris,0.0,3.0,A,0.0,2.0,4.33,3.3,1.95,4.2,3.1,1.93,2021/22,€10.45m,€25.68m
G1,17/05/2022,PAOK,Panathinaikos,2.0,0.0,H,2.0,0.0,2.2,3.25,3.4,2.2,3.0,3.5,2021/22,€76.15m,€34.75m
G1,19/08/2022,Volos NFC,Asteras Tripolis,3.0,3.0,D,1.0,1.0,2.45,3.3,2.75,2.55,3.1,2.75,2022/23,€16.65m,€10.68m
G1,20/08/2022,Atromitos,OFI Crete,3.0,1.0,H,2.0,1.0,2.2,3.0,3.8,2.1,3.2,3.4,2022/23,€14.08m,€15.73m
G1,20/08/2022,Lamia,AEK,0.0,3.0,A,0.0,1.0,8.5,4.0,1.45,6.5,3.9,1.51,2022/23,€10.93m,€57.15m
G1,20/08/2022,PAOK,Panetolikos,1.0,0.0,H,1.0,0.0,1.3,5.0,13.0,1.31,5.0,9.5,2022/23,€61.33m,€13.38m
G1,21/08/2022,Panathinaikos,Ionikos,1.0,0.0,H,1.0,0.0,1.36,4.5,10.0,1.36,4.6,8.5,2022/23,€49.98m,€9.60m
G1,21/08/2022,Aris,Levadeiakos,3.0,0.0,H,2.0,0.0,1.44,4.33,8.5,1.41,4.5,7.5,2022/23,€33.65m,€11.68m
G1,21/08/2022,Olympiakos,Giannina,2.0,0.0,H,0.0,0.0,1.28,6.0,8.5,1.26,5.75,11.0,2022/23,€136.73m,€10.90m
G1,26/08/2022,Ionikos,Levadeiakos,0.0,0.0,D,0.0,0.0,2.1,3.2,3.75,2.1,3.1,3.5,2022/23,€9.60m,€11.68m
G1,27/08/2022,Giannina,Lamia,1.0,1.0,D,1.0,0.0,1.9,3.25,4.5,1.98,3.1,4.0,2022/23,€10.90m,€10.93m
G1,27/08/2022,AEK,Volos NFC,0.0,1.0,A,0.0,1.0,1.25,6.0,11.0,1.25,6.0,11.0,2022/23,€57.15m,€16.65m
G1,28/08/2022,Panetolikos,Aris,3.0,1.0,H,1.0,1.0,4.33,3.0,2.05,3.9,3.1,2.0,2022/23,€13.38m,€33.65m
G1,28/08/2022,OFI Crete,Panathinaikos,0.0,2.0,A,0.0,2.0,4.5,3.3,1.9,3.8,3.25,1.98,2022/23,€15.73m,€49.98m
G1,28/08/2022,PAOK,Atromitos,2.0,1.0,H,1.0,0.0,1.53,3.8,7.0,1.49,4.1,6.5,2022/23,€61.33m,€14.08m
G1,29/08/2022,Asteras Tripolis,Olympiakos,0.0,0.0,D,0.0,0.0,5.0,3.4,1.8,4.4,3.5,1.77,2022/23,€10.68m,€136.73m
G1,03/09/2022,Lamia,Asteras Tripolis,0.0,0.0,D,0.0,0.0,3.2,3.1,2.4,3.0,3.1,2.35,2022/23,€10.93m,€10.68m
G1,03/09/2022,Olympiakos,Ionikos,3.0,1.0,H,2.0,0.0,1.2,6.5,15.0,1.22,6.25,12.5,2022/23,€136.73m,€9.60m
G1,03/09/2022,Panathinaikos,Levadeiakos,1.0,0.0,H,1.0,0.0,1.14,7.0,23.0,1.19,6.25,17.0,2022/23,€49.98m,€11.68m
G1,04/09/2022,Atromitos,Panetolikos,1.0,1.0,D,0.0,1.0,1.9,3.3,4.5,1.95,3.25,3.9,2022/23,€14.08m,€13.38m
G1,04/09/2022,Volos NFC,OFI Crete,0.0,1.0,A,0.0,1.0,1.9,3.4,4.2,1.9,3.4,3.9,2022/23,€16.65m,€15.73m
G1,04/09/2022,AEK,Giannina,2.0,0.0,H,1.0,0.0,1.25,5.5,13.0,1.27,5.25,11.5,2022/23,€57.15m,€10.90m
G1,04/09/2022,Aris,PAOK,0.0,0.0,D,0.0,0.0,2.5,3.25,2.9,2.6,3.1,2.75,2022/23,€33.65m,€61.33m
G1,10/09/2022,OFI Crete,Panetolikos,1.0,2.0,A,1.0,1.0,2.05,3.3,3.8,2.05,3.3,3.6,2022/23,€15.73m,€13.38m
G1,10/09/2022,Giannina,Levadeiakos,2.0,1.0,H,1.0,1.0,2.0,3.3,4.0,2.05,3.2,3.7,2022/23,€10.90m,€11.68m
G1,10/09/2022,Ionikos,Atromitos,1.0,4.0,A,1.0,0.0,2.25,3.2,3.4,2.3,3.2,3.0,2022/23,€9.60m,€14.08m
G1,11/09/2022,Olympiakos,Volos NFC,1.0,1.0,D,0.0,1.0,1.25,6.0,11.0,1.25,5.5,11.5,2022/23,€136.73m,€16.65m
G1,11/09/2022,Asteras Tripolis,Aris,0.0,2.0,A,0.0,1.0,2.9,3.1,2.6,2.85,3.1,2.5,2022/23,€10.68m,€33.65m
G1,11/09/2022,Panathinaikos,AEK,2.0,1.0,H,2.0,1.0,2.25,3.2,3.4,2.25,3.1,3.2,2022/23,€49.98m,€57.15m
G1,12/09/2022,PAOK,Lamia,1.0,0.0,H,1.0,0.0,1.22,6.5,13.0,1.24,5.5,13.5,2022/23,€61.33m,€10.93m
G1,17/09/2022,Atromitos,Lamia,0.0,0.0,D,0.0,0.0,1.9,3.4,4.5,1.83,3.3,4.4,2022/23,€14.08m,€10.93m
G1,17/09/2022,Panetolikos,AEK,0.0,2.0,A,0.0,0.0,6.0,3.6,1.65,5.0,3.6,1.68,2022/23,€13.38m,€57.15m
G1,17/09/2022,Panathinaikos,Giannina,3.0,0.0,H,1.0,0.0,1.28,5.25,13.0,1.27,5.25,12.5,2022/23,€49.98m,€10.90m
G1,18/09/2022,Levadeiakos,Asteras Tripolis,1.0,1.0,D,0.0,0.0,2.8,3.1,2.62,2.87,3.1,2.45,2022/23,€11.68m,€10.68m
G1,18/09/2022,OFI Crete,PAOK,1.0,1.0,D,0.0,1.0,4.75,3.25,1.85,4.4,3.3,1.85,2022/23,€15.73m,€61.33m
G1,18/09/2022,Aris,Olympiakos,2.0,1.0,H,0.0,1.0,3.5,3.3,2.15,3.5,3.25,2.1,2022/23,€33.65m,€136.73m
G1,18/09/2022,Volos NFC,Ionikos,2.0,0.0,H,1.0,0.0,2.0,3.3,4.0,2.0,3.3,3.6,2022/23,€16.65m,€9.60m
G1,01/10/2022,Lamia,Levadeiakos,1.0,0.0,H,0.0,0.0,2.15,3.2,3.6,2.2,3.0,3.5,2022/23,€10.93m,€11.68m
G1,02/10/2022,Asteras Tripolis,OFI Crete,2.0,0.0,H,2.0,0.0,1.85,3.4,4.5,1.9,3.3,4.0,2022/23,€10.68m,€15.73m
G1,02/10/2022,Olympiakos,Atromitos,2.0,0.0,H,1.0,0.0,1.33,4.5,10.0,1.32,5.0,9.75,2022/23,€136.73m,€14.08m
G1,02/10/2022,Volos NFC,Aris,2.0,0.0,H,2.0,0.0,3.6,3.4,2.1,3.3,3.25,2.15,2022/23,€16.65m,€33.65m
G1,02/10/2022,PAOK,Panathinaikos,1.0,2.0,A,1.0,0.0,2.5,3.2,2.9,2.5,3.0,2.9,2022/23,€61.33m,€49.98m
G1,03/10/2022,Giannina,Panetolikos,1.0,4.0,A,1.0,2.0,2.3,3.1,3.4,2.3,3.1,3.2,2022/23,€10.90m,€13.38m
G1,03/10/2022,AEK,Ionikos,4.0,1.0,H,2.0,0.0,1.2,6.0,15.0,1.21,6.0,15.0,2022/23,€57.15m,€9.60m
G1,08/10/2022,Panetolikos,Volos NFC,2.0,3.0,A,2.0,2.0,2.15,3.25,3.5,2.15,3.2,3.4,2022/23,€13.38m,€16.65m
G1,08/10/2022,Ionikos,Lamia,1.0,1.0,D,0.0,1.0,2.25,3.1,3.4,2.25,3.1,3.25,2022/23,€9.60m,€10.93m
G1,09/10/2022,OFI Crete,Olympiakos,1.0,2.0,A,1.0,0.0,8.0,4.2,1.44,6.0,4.1,1.52,2022/23,€15.73m,€136.73m
G1,09/10/2022,Levadeiakos,PAOK,1.0,1.0,D,0.0,0.0,5.5,3.8,1.66,5.5,3.7,1.63,2022/23,€11.68m,€61.33m
G1,09/10/2022,Panathinaikos,Asteras Tripolis,1.0,0.0,H,0.0,0.0,1.44,4.0,9.0,1.41,4.33,7.75,2022/23,€49.98m,€10.68m
G1,09/10/2022,Aris,AEK,0.0,2.0,A,0.0,1.0,2.87,3.1,2.62,2.75,3.1,2.6,2022/23,€33.65m,€57.15m
G1,10/10/2022,Atromitos,Giannina,2.0,1.0,H,0.0,0.0,1.8,3.25,5.5,1.8,3.3,4.6,2022/23,€14.08m,€10.90m
G1,15/10/2022,Volos NFC,Levadeiakos,2.0,1.0,H,0.0,0.0,1.75,3.4,5.25,1.75,3.4,4.75,2022/23,€16.65m,€11.68m
G1,15/10/2022,Aris,Ionikos,2.0,1.0,H,0.0,1.0,1.4,4.75,8.0,1.4,4.4,7.75,2022/23,€33.65m,€9.60m
G1,16/10/2022,AEK,Atromitos,1.0,0.0,H,0.0,0.0,1.3,5.5,10.0,1.28,5.25,11.0,2022/23,€57.15m,€14.08m
G1,16/10/2022,Giannina,OFI Crete,2.0,2.0,D,1.0,0.0,2.25,3.2,3.4,2.2,3.25,3.2,2022/23,€10.90m,€15.73m
G1,16/10/2022,Lamia,Panathinaikos,0.0,2.0,A,0.0,1.0,6.0,3.5,1.66,6.25,3.4,1.62,2022/23,€10.93m,€49.98m
G1,16/10/2022,Asteras Tripolis,Panetolikos,0.0,0.0,D,0.0,0.0,1.85,3.5,4.5,1.9,3.3,4.0,2022/23,€10.68m,€13.38m
G1,17/10/2022,Olympiakos,PAOK,1.0,2.0,A,1.0,1.0,1.75,3.4,5.5,1.78,3.4,4.5,2022/23,€136.73m,€61.33m
G1,22/10/2022,Atromitos,Volos NFC,0.0,2.0,A,0.0,1.0,2.25,3.4,3.2,2.25,3.25,3.1,2022/23,€14.08m,€16.65m
G1,22/10/2022,Panetolikos,Olympiakos,0.0,2.0,A,0.0,0.0,5.5,4.33,1.55,5.75,4.0,1.55,2022/23,€13.38m,€136.73m
G1,23/10/2022,Ionikos,Giannina,2.0,2.0,D,2.0,0.0,2.15,3.2,3.6,2.15,3.2,3.4,2022/23,€9.60m,€10.90m
G1,23/10/2022,Panathinaikos,Aris,1.0,0.0,H,0.0,0.0,1.85,3.25,5.0,1.85,3.3,4.4,2022/23,€49.98m,€33.65m
G1,23/10/2022,PAOK,Asteras Tripolis,2.0,2.0,D,0.0,1.0,1.5,4.0,7.5,1.5,3.9,6.75,2022/23,€61.33m,€10.68m
G1,24/10/2022,Levadeiakos,AEK,0.0,2.0,A,0.0,0.0,8.0,4.2,1.44,6.5,4.2,1.47,2022/23,€11.68m,€57.15m
G1,24/10/2022,OFI Crete,Lamia,0.0,0.0,D,0.0,0.0,2.15,3.2,3.4,2.2,3.2,3.3,2022/23,€15.73m,€10.93m
G1,29/10/2022,Ionikos,Panetolikos,1.0,1.0,D,1.0,1.0,2.05,3.3,3.8,2.05,3.25,3.5,2022/23,€9.60m,€13.38m
G1,29/10/2022,Volos NFC,Panathinaikos,1.0,5.0,A,0.0,2.0,4.33,3.6,1.83,4.33,3.3,1.85,2022/23,€16.65m,€49.98m
G1,30/10/2022,Olympiakos,Lamia,2.0,0.0,H,2.0,0.0,1.22,6.5,13.0,1.23,5.75,12.5,2022/23,€136.73m,€10.93m
G1,30/10/2022,Levadeiakos,Atromitos,2.0,1.0,H,1.0,0.0,2.7,3.2,2.75,2.7,3.0,2.7,2022/23,€11.68m,€14.08m
G1,30/10/2022,AEK,PAOK,2.0,0.0,H,1.0,0.0,1.61,3.75,6.0,1.66,3.6,5.25,2022/23,€57.15m,€61.33m
G1,30/10/2022,Aris,OFI Crete,1.0,1.0,D,0.0,0.0,1.4,4.5,9.0,1.4,4.33,8.0,2022/23,€33.65m,€15.73m
G1,31/10/2022,Giannina,Asteras Tripolis,2.0,1.0,H,0.0,0.0,2.55,3.2,2.87,2.45,3.1,2.87,2022/23,€10.90m,€10.68m
G1,05/11/2022,Lamia,Volos NFC,2.0,2.0,D,2.0,1.0,2.5,3.3,2.87,2.65,2.95,2.75,2022/23,€10.93m,€16.65m
G1,05/11/2022,OFI Crete,Ionikos,0.0,2.0,A,0.0,0.0,2.1,3.4,3.5,2.05,3.3,3.5,2022/23,€15.73m,€9.60m
G1,05/11/2022,Atromitos,Aris,0.0,0.0,D,0.0,0.0,3.6,3.4,2.1,3.4,3.1,2.15,2022/23,€14.08m,€33.65m
G1,05/11/2022,PAOK,Giannina,2.0,0.0,H,2.0,0.0,1.33,5.0,9.5,1.34,4.75,9.0,2022/23,€61.33m,€10.90m
G1,06/11/2022,Panetolikos,Levadeiakos,0.0,0.0,D,0.0,0.0,1.9,3.3,4.5,1.88,3.5,4.0,2022/23,€13.38m,€11.68m
G1,06/11/2022,Panathinaikos,Olympiakos,1.0,1.0,D,0.0,0.0,2.2,3.3,3.4,2.15,3.2,3.4,2022/23,€49.98m,€136.73m
G1,06/11/2022,Asteras Tripolis,AEK,1.0,1.0,D,0.0,0.0,6.0,3.6,1.65,4.8,3.6,1.7,2022/23,€10.68m,€57.15m
G1,08/11/2022,Aris,Lamia,5.0,0.0,H,3.0,0.0,1.53,4.0,7.0,1.55,3.8,6.25,2022/23,€33.65m,€10.93m
G1,09/11/2022,Panetolikos,Panathinaikos,0.0,1.0,A,0.0,0.0,5.5,3.75,1.65,5.0,3.6,1.68,2022/23,€13.38m,€49.98m
G1,09/11/2022,Atromitos,Asteras Tripolis,2.0,0.0,H,2.0,0.0,2.5,3.2,3.0,2.4,3.1,2.95,2022/23,€14.08m,€10.68m
G1,09/11/2022,AEK,OFI Crete,3.0,0.0,H,2.0,0.0,1.25,6.0,12.0,1.24,6.0,11.5,2022/23,€57.15m,€15.73m
G1,09/11/2022,Levadeiakos,Olympiakos,0.0,1.0,A,0.0,1.0,9.0,4.75,1.36,8.75,4.75,1.36,2022/23,€11.68m,€136.73m
G1,10/11/2022,Volos NFC,Giannina,2.0,1.0,H,0.0,0.0,1.75,3.6,4.75,1.78,3.4,4.6,2022/23,€16.65m,€10.90m
G1,10/11/2022,Ionikos,PAOK,0.0,3.0,A,0.0,2.0,5.25,3.6,1.7,4.6,3.7,1.72,2022/23,€9.60m,€61.33m
G1,13/11/2022,Giannina,Aris,0.0,4.0,A,0.0,0.0,4.33,3.4,1.9,3.8,3.3,1.95,2022/23,€10.90m,€33.65m
G1,13/11/2022,Panathinaikos,Atromitos,2.0,0.0,H,0.0,0.0,1.4,4.5,9.0,1.39,4.4,8.25,2022/23,€49.98m,€14.08m
G1,13/11/2022,Lamia,Panetolikos,1.0,3.0,A,1.0,2.0,2.2,3.25,3.5,2.2,3.2,3.25,2022/23,€10.93m,€13.38m
G1,13/11/2022,Olympiakos,AEK,0.0,0.0,D,0.0,0.0,2.3,3.2,3.1,2.25,3.2,3.1,2022/23,€136.73m,€57.15m
G1,13/11/2022,PAOK,Volos NFC,3.0,0.0,H,2.0,0.0,1.5,4.33,6.5,1.46,4.33,6.75,2022/23,€61.33m,€16.65m
G1,14/11/2022,Asteras Tripolis,Ionikos,1.0,0.0,H,1.0,0.0,1.75,3.3,5.25,1.77,3.3,4.8,2022/23,€10.68m,€9.60m
G1,14/11/2022,OFI Crete,Levadeiakos,2.0,1.0,H,0.0,1.0,1.9,3.25,4.5,1.9,3.3,4.1,2022/23,€15.73m,€11.68m
G1,21/12/2022,Levadeiakos,Aris,1.0,1.0,D,1.0,0.0,5.0,3.75,1.73,4.75,3.6,1.72,2022/23,€11.68m,€33.65m
G1,21/12/2022,AEK,Lamia,3.0,0.0,H,0.0,0.0,1.14,7.5,21.0,1.17,7.0,16.0,2022/23,€57.15m,€10.93m
G1,21/12/2022,Asteras Tripolis,Volos NFC,0.0,0.0,D,0.0,0.0,2.15,3.4,3.4,2.1,3.4,3.3,2022/23,€10.68m,€16.65m
G1,21/12/2022,Giannina,Olympiakos,2.0,2.0,D,0.0,2.0,9.0,4.5,1.4,7.5,4.33,1.42,2022/23,€10.90m,€136.73m
G1,21/12/2022,Ionikos,Panathinaikos,1.0,1.0,D,0.0,1.0,8.0,3.8,1.5,7.0,4.1,1.47,2022/23,€9.60m,€49.98m
G1,22/12/2022,OFI Crete,Atromitos,0.0,1.0,A,0.0,1.0,2.25,3.3,3.2,2.25,3.3,3.1,2022/23,€15.73m,€14.08m
G1,22/12/2022,Panetolikos,PAOK,0.0,2.0,A,0.0,1.0,4.75,3.5,1.8,4.5,3.5,1.77,2022/23,€13.38m,€61.33m
G1,28/12/2022,Levadeiakos,Ionikos,1.0,0.0,H,1.0,0.0,2.3,3.1,3.3,2.3,3.2,3.1,2022/23,€11.68m,€9.60m
G1,28/12/2022,Olympiakos,Asteras Tripolis,5.0,0.0,H,2.0,0.0,1.3,4.5,15.0,1.34,4.5,10.0,2022/23,€136.73m,€10.68m
G1,28/12/2022,Volos NFC,AEK,0.0,4.0,A,0.0,3.0,8.0,3.8,1.5,6.0,4.0,1.53,2022/23,€16.65m,€57.15m
G1,28/12/2022,Atromitos,PAOK,1.0,1.0,D,0.0,1.0,5.0,3.6,1.73,4.5,3.5,1.77,2022/23,€14.08m,€61.33m
G1,28/12/2022,Panathinaikos,OFI Crete,1.0,1.0,D,0.0,0.0,1.33,4.75,11.0,1.3,5.0,10.5,2022/23,€49.98m,€15.73m
G1,29/12/2022,Aris,Panetolikos,1.0,0.0,H,0.0,0.0,1.45,4.0,8.5,1.44,4.2,7.25,2022/23,€33.65m,€13.38m
G1,29/12/2022,Lamia,Giannina,1.0,1.0,D,0.0,0.0,2.1,3.2,3.8,2.1,3.2,3.5,2022/23,€10.93m,€10.90m
G1,03/01/2023,OFI Crete,Volos NFC,0.0,0.0,D,0.0,0.0,2.25,3.3,3.2,2.25,3.1,3.2,2022/23,€15.73m,€16.65m
G1,03/01/2023,Levadeiakos,Panathinaikos,0.0,1.0,A,0.0,1.0,12.0,4.5,1.33,10.5,4.75,1.32,2022/23,€11.68m,€49.98m
G1,03/01/2023,Giannina,AEK,2.0,1.0,H,2.0,0.0,11.0,4.5,1.33,8.75,4.8,1.34,2022/23,€10.90m,€57.15m
G1,03/01/2023,Ionikos,Olympiakos,0.0,2.0,A,0.0,2.0,13.0,5.25,1.25,11.0,5.5,1.26,2022/23,€9.60m,€136.73m
G1,04/01/2023,Asteras Tripolis,Lamia,3.0,0.0,H,3.0,0.0,1.75,3.25,5.5,1.77,3.2,5.0,2022/23,€10.68m,€10.93m
G1,04/01/2023,Panetolikos,Atromitos,2.0,0.0,H,0.0,0.0,2.25,3.2,3.4,2.25,3.1,3.2,2022/23,€13.38m,€14.08m
G1,04/01/2023,PAOK,Aris,1.0,0.0,H,1.0,0.0,1.91,3.25,4.5,1.93,3.25,4.1,2022/23,€61.33m,€33.65m
G1,07/01/2023,Levadeiakos,Giannina,1.0,3.0,A,0.0,1.0,2.4,3.0,3.25,2.45,3.1,2.95,2022/23,€11.68m,€10.90m
G1,07/01/2023,Lamia,PAOK,0.0,3.0,A,0.0,2.0,7.0,3.8,1.53,6.75,4.0,1.49,2022/23,€10.93m,€61.33m
G1,08/01/2023,Volos NFC,Olympiakos,0.0,4.0,A,0.0,3.0,10.0,4.75,1.33,8.0,4.75,1.37,2022/23,€16.65m,€136.73m
G1,08/01/2023,Atromitos,Ionikos,2.0,0.0,H,1.0,0.0,1.75,3.5,5.0,1.77,3.5,4.6,2022/23,€14.08m,€9.60m
G1,08/01/2023,Aris,Asteras Tripolis,3.0,0.0,H,2.0,0.0,1.6,3.8,5.75,1.55,3.8,6.0,2022/23,€33.65m,€10.68m
G1,08/01/2023,AEK,Panathinaikos,1.0,0.0,H,0.0,0.0,1.91,3.3,4.5,1.95,3.2,4.0,2022/23,€57.15m,€49.98m
G1,09/01/2023,Panetolikos,OFI Crete,0.0,4.0,A,0.0,1.0,2.4,3.0,3.25,2.3,3.2,3.0,2022/23,€13.38m,€15.73m
G1,14/01/2023,Lamia,Atromitos,1.0,1.0,D,0.0,1.0,2.7,3.0,2.9,2.45,3.0,2.95,2022/23,€10.93m,€14.08m
G1,14/01/2023,PAOK,OFI Crete,0.0,0.0,D,0.0,0.0,1.4,4.33,9.5,1.34,4.8,8.5,2022/23,€61.33m,€15.73m
G1,15/01/2023,AEK,Panetolikos,4.0,1.0,H,2.0,1.0,1.14,8.0,19.0,1.15,8.0,16.5,2022/23,€57.15m,€13.38m
G1,15/01/2023,Asteras Tripolis,Levadeiakos,0.0,0.0,D,0.0,0.0,1.65,3.6,6.0,1.68,3.5,5.25,2022/23,€10.68m,€11.68m
G1,15/01/2023,Olympiakos,Aris,1.0,0.0,H,0.0,0.0,1.4,4.33,9.5,1.42,4.2,8.0,2022/23,€136.73m,€33.65m
G1,15/01/2023,Giannina,Panathinaikos,0.0,1.0,A,0.0,0.0,8.0,3.5,1.57,6.5,3.5,1.57,2022/23,€10.90m,€49.98m
G1,16/01/2023,Ionikos,Volos NFC,0.0,1.0,A,0.0,0.0,2.8,3.3,2.55,2.8,3.25,2.4,2022/23,€9.60m,€16.65m
G1,20/01/2023,Panetolikos,Giannina,1.0,1.0,D,0.0,0.0,2.45,3.0,3.2,2.45,2.95,3.1,2022/23,€13.38m,€10.90m
G1,21/01/2023,OFI Crete,Asteras Tripolis,1.0,0.0,H,0.0,0.0,2.25,3.2,3.4,2.2,3.2,3.3,2022/23,€15.73m,€10.68m
G1,21/01/2023,Aris,Volos NFC,3.0,0.0,H,0.0,0.0,1.45,4.5,7.5,1.44,4.1,7.25,2022/23,€33.65m,€16.65m
G1,22/01/2023,Ionikos,AEK,1.0,2.0,A,1.0,0.0,13.0,6.5,1.22,12.0,6.25,1.22,2022/23,€9.60m,€57.15m
G1,22/01/2023,Levadeiakos,Lamia,0.0,0.0,D,0.0,0.0,2.25,3.0,3.6,2.2,3.1,3.4,2022/23,€11.68m,€10.93m
G1,22/01/2023,Panathinaikos,PAOK,0.0,3.0,A,0.0,1.0,2.15,3.1,3.75,2.15,3.0,3.5,2022/23,€49.98m,€61.33m
G1,22/01/2023,Atromitos,Olympiakos,1.0,1.0,D,0.0,0.0,8.0,4.75,1.4,7.0,4.8,1.39,2022/23,€14.08m,€136.73m
G1,28/01/2023,Volos NFC,Panetolikos,2.0,3.0,A,1.0,1.0,2.0,3.3,4.0,1.98,3.4,3.7,2022/23,€16.65m,€13.38m
G1,28/01/2023,Giannina,Atromitos,1.0,1.0,D,1.0,0.0,2.2,3.2,3.5,2.15,3.2,3.4,2022/23,€10.90m,€14.08m
G1,29/01/2023,Olympiakos,OFI Crete,2.0,1.0,H,1.0,1.0,1.22,6.0,15.0,1.23,5.75,13.0,2022/23,€136.73m,€15.73m
G1,29/01/2023,AEK,Aris,3.0,0.0,H,1.0,0.0,1.53,4.2,6.0,1.47,4.1,6.75,2022/23,€57.15m,€33.65m
G1,30/01/2023,PAOK,Levadeiakos,3.0,2.0,H,2.0,1.0,1.25,5.75,13.0,1.24,5.75,12.5,2022/23,€61.33m,€11.68m
G1,30/01/2023,Lamia,Ionikos,0.0,2.0,A,0.0,2.0,2.05,3.0,4.33,2.05,3.2,3.6,2022/23,€10.93m,€9.60m
G1,30/01/2023,Asteras Tripolis,Panathinaikos,1.0,0.0,H,0.0,0.0,5.25,3.4,1.8,4.5,3.4,1.8,2022/23,€10.68m,€49.98m
G1,04/02/2023,OFI Crete,Giannina,0.0,0.0,D,0.0,0.0,2.0,3.3,4.0,1.95,3.4,3.7,2022/23,€15.73m,€10.90m
G1,04/02/2023,Ionikos,Aris,1.0,0.0,H,0.0,0.0,5.0,3.3,1.8,4.6,3.4,1.78,2022/23,€9.60m,€33.65m
G1,05/02/2023,Panathinaikos,Lamia,2.0,0.0,H,1.0,0.0,1.29,4.75,15.0,1.32,4.75,10.5,2022/23,€49.98m,€10.93m
G1,05/02/2023,Panetolikos,Asteras Tripolis,0.0,0.0,D,0.0,0.0,2.75,2.9,2.9,2.6,3.0,2.85,2022/23,€13.38m,€10.68m
G1,05/02/2023,PAOK,Olympiakos,0.0,0.0,D,0.0,0.0,2.45,3.2,3.1,2.4,3.1,2.9,2022/23,€61.33m,€136.73m
G1,06/02/2023,Levadeiakos,Volos NFC,0.0,3.0,A,0.0,0.0,2.38,3.3,2.9,2.37,3.1,2.95,2022/23,€11.68m,€16.65m
G1,11/02/2023,Giannina,Ionikos,0.0,0.0,D,0.0,0.0,1.91,3.4,4.33,1.9,3.3,4.1,2022/23,€10.90m,€9.60m
G1,12/02/2023,Volos NFC,Atromitos,2.0,1.0,H,0.0,0.0,2.25,3.3,3.3,2.2,3.3,3.1,2022/23,€16.65m,€14.08m
G1,12/02/2023,Aris,Panathinaikos,1.0,2.0,A,1.0,1.0,2.9,3.0,2.63,2.8,2.85,2.7,2022/23,€33.65m,€49.98m
G1,13/02/2023,Lamia,OFI Crete,1.0,4.0,A,0.0,2.0,2.7,3.1,2.75,2.65,3.1,2.7,2022/23,€10.93m,€15.73m
G1,13/02/2023,Asteras Tripolis,PAOK,2.0,2.0,D,0.0,1.0,4.33,3.5,1.85,4.4,3.4,1.82,2022/23,€10.68m,€61.33m
G1,13/02/2023,AEK,Levadeiakos,3.0,0.0,H,2.0,0.0,1.11,9.0,23.0,1.13,8.5,20.0,2022/23,€57.15m,€11.68m
G1,13/02/2023,Olympiakos,Panetolikos,6.0,1.0,H,2.0,0.0,1.17,7.5,19.0,1.15,7.75,16.5,2022/23,€136.73m,€13.38m
