Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue,HS,AS,HST,AST,HC,AC,HY,AY,HR,AR,HF,AF
B1,07/08/2022,Standard,Cercle Brugge,2.0,0.0,H,2.0,0.0,H,2.55,3.2,2.55,2.7,3.5,2.45,2022/23,€61.10m,€42.88m,10.0,6.0,7.0,3.0,6.0,6.0,1.0,2.0,0.0,0.0,15.0,17.0
B1,07/08/2022,Gent,Westerlo,2.0,1.0,H,2.0,1.0,H,1.61,4.0,4.75,1.65,4.0,5.0,2022/23,€100.20m,€45.55m,15.0,9.0,5.0,3.0,10.0,7.0,2.0,0.0,0.0,0.0,11.0,10.0
B1,07/08/2022,Anderlecht,Seraing,3.0,1.0,H,3.0,0.0,H,1.25,5.5,11.0,1.27,6.0,10.5,2022/23,€121.25m,€12.93m,12.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,14.0,8.0
B1,07/08/2022,Antwerp,Oud-Heverlee Leuven,4.0,2.0,H,2.0,1.0,H,1.61,4.0,4.75,1.65,4.0,5.0,2022/23,€122.40m,€41.55m,17.0,8.0,4.0,4.0,8.0,7.0,2.0,1.0,0.0,0.0,7.0,11.0
B1,12/08/2022,Oostende,Gent,1.0,3.0,A,1.0,2.0,A,4.75,3.75,1.7,4.8,3.9,1.71,2022/23,€18.85m,€100.20m,8.0,13.0,2.0,7.0,2.0,6.0,3.0,1.0,0.0,0.0,9.0,7.0
B1,13/08/2022,Westerlo,Standard,4.0,2.0,H,1.0,0.0,H,2.05,3.4,3.5,2.1,3.3,3.6,2022/23,€45.55m,€61.10m,14.0,12.0,5.0,6.0,4.0,6.0,2.0,6.0,0.0,1.0,3.0,11.0
B1,13/08/2022,Cercle Brugge,Mechelen,0.0,0.0,D,0.0,0.0,D,2.1,3.6,3.3,2.1,3.5,3.3,2022/23,€42.88m,€28.45m,12.0,10.0,2.0,4.0,8.0,8.0,1.0,3.0,0.0,0.0,9.0,13.0
B1,13/08/2022,Seraing,Charleroi,0.0,1.0,A,0.0,0.0,D,4.33,3.5,1.8,4.2,3.7,1.82,2022/23,€12.93m,€53.90m,11.0,13.0,3.0,5.0,4.0,6.0,2.0,2.0,0.0,0.0,8.0,13.0
B1,13/08/2022,St. Gilloise,Kortrijk,2.0,1.0,H,1.0,0.0,H,1.4,4.75,7.0,1.46,4.5,6.75,2022/23,€71.35m,€28.05m,17.0,6.0,9.0,2.0,5.0,1.0,0.0,3.0,0.0,0.0,22.0,11.0
B1,14/08/2022,St Truiden,Anderlecht,0.0,3.0,A,0.0,2.0,A,3.6,3.5,2.0,3.7,3.5,2.0,2022/23,€22.93m,€121.25m,12.0,10.0,6.0,7.0,6.0,5.0,4.0,3.0,0.0,0.0,13.0,11.0
B1,14/08/2022,Eupen,Antwerp,0.0,1.0,A,0.0,0.0,D,4.0,3.6,1.85,3.8,3.75,1.88,2022/23,€19.73m,€122.40m,16.0,9.0,5.0,3.0,6.0,3.0,4.0,0.0,0.0,0.0,12.0,9.0
B1,14/08/2022,Oud-Heverlee Leuven,Club Brugge,0.0,3.0,A,0.0,2.0,A,5.25,3.75,1.65,4.5,4.2,1.68,2022/23,€41.55m,€182.30m,13.0,12.0,2.0,6.0,7.0,5.0,3.0,2.0,0.0,0.0,6.0,12.0
B1,14/08/2022,Waregem,Genk,1.0,4.0,A,1.0,3.0,A,4.33,3.8,1.72,4.2,4.0,1.75,2022/23,€20.90m,€169.40m,15.0,15.0,6.0,6.0,4.0,8.0,4.0,2.0,0.0,0.0,14.0,16.0
B1,19/08/2022,Eupen,Seraing,1.0,3.0,A,0.0,3.0,A,1.7,3.8,4.75,1.75,3.8,4.6,2022/23,€19.73m,€12.93m,12.0,16.0,5.0,7.0,7.0,6.0,5.0,3.0,0.0,0.0,17.0,10.0
B1,20/08/2022,Oostende,St Truiden,0.0,1.0,A,0.0,1.0,A,3.2,3.25,2.25,3.1,3.3,2.3,2022/23,€18.85m,€22.93m,12.0,9.0,6.0,3.0,5.0,5.0,2.0,4.0,0.0,0.0,12.0,16.0
B1,20/08/2022,Genk,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,1.61,4.33,4.5,1.61,4.2,5.0,2022/23,€169.40m,€42.88m,15.0,9.0,5.0,2.0,7.0,5.0,1.0,1.0,0.0,0.0,7.0,19.0
B1,21/08/2022,Club Brugge,Kortrijk,2.0,1.0,H,2.0,1.0,H,1.33,5.0,9.5,1.33,5.5,8.5,2022/23,€182.30m,€28.05m,29.0,9.0,12.0,2.0,15.0,2.0,3.0,3.0,0.0,1.0,16.0,12.0
B1,21/08/2022,Waregem,Charleroi,1.0,3.0,A,1.0,1.0,D,3.1,3.75,2.15,3.1,3.6,2.05,2022/23,€20.90m,€53.90m,9.0,15.0,4.0,6.0,2.0,5.0,2.0,0.0,0.0,0.0,5.0,7.0
B1,21/08/2022,Standard,Oud-Heverlee Leuven,1.0,3.0,A,0.0,2.0,A,1.95,3.75,3.4,2.0,3.7,3.4,2022/23,€61.10m,€41.55m,25.0,7.0,8.0,5.0,10.0,3.0,3.0,4.0,0.0,1.0,11.0,15.0
B1,21/08/2022,Mechelen,Westerlo,5.0,4.0,H,1.0,1.0,D,2.62,3.25,2.7,2.55,3.4,2.65,2022/23,€28.45m,€45.55m,14.0,14.0,7.0,8.0,4.0,5.0,1.0,2.0,0.0,0.0,11.0,7.0
B1,26/08/2022,Charleroi,Club Brugge,1.0,3.0,A,1.0,2.0,A,3.6,3.8,1.95,3.7,3.75,1.93,2022/23,€53.90m,€182.30m,21.0,16.0,6.0,6.0,2.0,5.0,1.0,0.0,0.0,0.0,9.0,6.0
B1,27/08/2022,Seraing,Genk,0.0,4.0,A,0.0,1.0,A,5.75,4.5,1.5,5.25,4.33,1.44,2022/23,€12.93m,€169.40m,10.0,11.0,3.0,4.0,5.0,2.0,2.0,3.0,0.0,0.0,10.0,13.0
B1,27/08/2022,Cercle Brugge,Waregem,1.0,1.0,D,1.0,1.0,D,1.75,3.75,4.5,1.82,3.8,4.1,2022/23,€42.88m,€20.90m,23.0,8.0,6.0,4.0,6.0,4.0,1.0,2.0,0.0,0.0,10.0,16.0
B1,27/08/2022,Oud-Heverlee Leuven,Oostende,2.0,1.0,H,0.0,1.0,A,1.95,3.5,3.6,2.0,3.7,3.4,2022/23,€41.55m,€18.85m,11.0,15.0,6.0,5.0,2.0,7.0,1.0,3.0,0.0,0.0,9.0,15.0
B1,27/08/2022,St Truiden,Mechelen,3.0,1.0,H,0.0,0.0,D,2.1,3.3,3.4,2.1,3.5,3.3,2022/23,€22.93m,€28.45m,10.0,2.0,4.0,2.0,4.0,3.0,1.0,3.0,0.0,0.0,10.0,15.0
B1,28/08/2022,Gent,Antwerp,1.0,2.0,A,1.0,2.0,A,1.9,3.6,3.75,1.95,3.7,3.6,2022/23,€100.20m,€122.40m,15.0,6.0,4.0,4.0,6.0,2.0,2.0,3.0,0.0,0.0,12.0,11.0
B1,28/08/2022,Kortrijk,Standard,0.0,1.0,A,0.0,0.0,D,2.7,3.25,2.62,2.5,3.5,2.65,2022/23,€28.05m,€61.10m,6.0,16.0,2.0,5.0,4.0,9.0,4.0,3.0,1.0,0.0,10.0,19.0
B1,28/08/2022,St. Gilloise,Anderlecht,2.0,1.0,H,2.0,1.0,H,2.25,3.3,3.2,2.2,3.6,3.1,2022/23,€71.35m,€121.25m,11.0,9.0,6.0,5.0,7.0,7.0,3.0,1.0,0.0,0.0,11.0,8.0
B1,28/08/2022,Westerlo,Eupen,0.0,1.0,A,0.0,0.0,D,1.85,3.5,4.2,1.82,3.6,4.2,2022/23,€45.55m,€19.73m,7.0,15.0,5.0,2.0,5.0,10.0,2.0,1.0,0.0,0.0,10.0,15.0
B1,31/08/2022,Antwerp,St. Gilloise,4.0,2.0,H,4.0,1.0,H,2.75,3.25,2.55,2.6,3.3,2.7,2022/23,€122.40m,€71.35m,10.0,8.0,4.0,3.0,4.0,3.0,2.0,0.0,0.0,2.0,11.0,10.0
B1,01/09/2022,Anderlecht,Gent,0.0,1.0,A,0.0,0.0,D,2.2,3.4,3.3,2.15,3.4,3.3,2022/23,€121.25m,€100.20m,10.0,10.0,1.0,5.0,5.0,3.0,2.0,2.0,0.0,0.0,10.0,13.0
B1,02/09/2022,Club Brugge,Cercle Brugge,4.0,0.0,H,1.0,0.0,H,1.6,4.33,4.5,1.61,4.33,5.25,2022/23,€182.30m,€42.88m,8.0,13.0,4.0,2.0,7.0,4.0,1.0,2.0,0.0,0.0,10.0,18.0
B1,03/09/2022,Genk,St Truiden,0.0,0.0,D,0.0,0.0,D,1.65,4.0,5.0,1.63,4.1,5.0,2022/23,€169.40m,€22.93m,17.0,8.0,4.0,3.0,8.0,6.0,1.0,3.0,0.0,0.0,13.0,12.0
B1,03/09/2022,Eupen,Kortrijk,0.0,1.0,A,0.0,0.0,D,2.25,3.4,3.1,2.25,3.5,3.1,2022/23,€19.73m,€28.05m,21.0,14.0,5.0,3.0,8.0,4.0,5.0,3.0,0.0,0.0,16.0,7.0
B1,03/09/2022,Mechelen,Seraing,2.0,3.0,A,2.0,1.0,H,1.57,4.33,5.25,1.58,4.2,5.25,2022/23,€28.45m,€12.93m,8.0,6.0,5.0,2.0,9.0,3.0,2.0,2.0,0.0,0.0,14.0,17.0
B1,03/09/2022,Standard,Oostende,1.0,0.0,H,0.0,0.0,D,2.0,3.5,3.75,2.05,3.6,3.4,2022/23,€61.10m,€18.85m,15.0,14.0,5.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,10.0,7.0
B1,04/09/2022,Anderlecht,Oud-Heverlee Leuven,2.0,2.0,D,0.0,1.0,A,1.4,5.0,8.5,1.38,5.25,7.5,2022/23,€121.25m,€41.55m,21.0,12.0,6.0,4.0,12.0,2.0,3.0,1.0,0.0,0.0,11.0,13.0
B1,04/09/2022,Antwerp,Westerlo,3.0,0.0,H,1.0,0.0,H,1.9,4.0,3.6,1.95,3.6,3.75,2022/23,€122.40m,€45.55m,12.0,11.0,3.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,10.0,8.0
B1,04/09/2022,Charleroi,Gent,2.0,1.0,H,1.0,1.0,D,3.4,3.4,2.1,3.3,3.5,2.15,2022/23,€53.90m,€100.20m,14.0,9.0,7.0,1.0,4.0,4.0,2.0,0.0,0.0,1.0,6.0,6.0
B1,04/09/2022,Waregem,St. Gilloise,1.0,3.0,A,0.0,1.0,A,5.25,3.75,1.65,4.6,3.8,1.73,2022/23,€20.90m,€71.35m,9.0,12.0,1.0,4.0,7.0,3.0,3.0,3.0,0.0,1.0,14.0,16.0
B1,09/09/2022,St Truiden,Standard,1.0,2.0,A,0.0,2.0,A,2.15,3.3,3.3,2.2,3.4,3.3,2022/23,€22.93m,€61.10m,22.0,11.0,5.0,2.0,7.0,0.0,0.0,3.0,0.0,0.0,12.0,14.0
B1,10/09/2022,Kortrijk,Mechelen,1.0,4.0,A,0.0,2.0,A,2.6,3.4,2.6,2.55,3.6,2.55,2022/23,€28.05m,€28.45m,12.0,10.0,3.0,5.0,10.0,3.0,3.0,5.0,0.0,0.0,7.0,13.0
B1,10/09/2022,Oostende,Eupen,1.0,0.0,H,0.0,0.0,D,2.1,3.6,3.3,2.1,3.7,3.2,2022/23,€18.85m,€19.73m,10.0,13.0,5.0,3.0,3.0,6.0,5.0,3.0,1.0,0.0,14.0,19.0
B1,10/09/2022,Seraing,Club Brugge,0.0,2.0,A,0.0,0.0,D,7.5,4.75,1.4,6.5,4.75,1.46,2022/23,€12.93m,€182.30m,4.0,11.0,1.0,4.0,2.0,1.0,4.0,2.0,0.0,0.0,20.0,9.0
B1,10/09/2022,Oud-Heverlee Leuven,Charleroi,3.0,2.0,H,1.0,1.0,D,2.75,3.5,2.37,2.7,3.75,2.35,2022/23,€41.55m,€53.90m,10.0,7.0,4.0,5.0,2.0,1.0,1.0,4.0,0.0,0.0,10.0,14.0
B1,11/09/2022,Westerlo,Anderlecht,2.0,1.0,H,1.0,0.0,H,2.8,3.3,2.45,2.8,3.5,2.4,2022/23,€45.55m,€121.25m,13.0,12.0,6.0,3.0,1.0,6.0,2.0,3.0,0.0,0.0,9.0,15.0
B1,11/09/2022,Cercle Brugge,Antwerp,0.0,2.0,A,0.0,1.0,A,2.8,3.4,2.4,2.85,3.5,2.37,2022/23,€42.88m,€122.40m,13.0,11.0,6.0,4.0,3.0,3.0,1.0,3.0,0.0,0.0,9.0,13.0
B1,11/09/2022,St. Gilloise,Genk,1.0,2.0,A,0.0,1.0,A,2.05,3.5,3.4,2.1,3.6,3.2,2022/23,€71.35m,€169.40m,10.0,14.0,3.0,4.0,4.0,5.0,4.0,3.0,0.0,0.0,14.0,12.0
B1,11/09/2022,Gent,Waregem,2.0,0.0,H,0.0,0.0,D,1.33,5.0,8.0,1.35,5.25,8.0,2022/23,€100.20m,€20.90m,23.0,5.0,6.0,1.0,4.0,4.0,0.0,2.0,0.0,0.0,7.0,10.0
B1,16/09/2022,Antwerp,Seraing,2.0,1.0,H,2.0,1.0,H,1.33,5.25,8.0,1.33,5.25,9.25,2022/23,€122.40m,€12.93m,12.0,10.0,4.0,2.0,5.0,3.0,3.0,2.0,0.0,0.0,12.0,12.0
B1,17/09/2022,Mechelen,Oud-Heverlee Leuven,0.0,0.0,D,0.0,0.0,D,1.85,3.8,3.8,1.93,3.9,3.5,2022/23,€28.45m,€41.55m,12.0,10.0,2.0,1.0,10.0,1.0,2.0,2.0,1.0,0.0,8.0,8.0
B1,17/09/2022,Cercle Brugge,Oostende,2.0,2.0,D,2.0,0.0,H,1.8,3.5,4.5,1.75,3.8,4.5,2022/23,€42.88m,€18.85m,18.0,16.0,6.0,7.0,10.0,7.0,1.0,3.0,0.0,0.0,11.0,10.0
B1,17/09/2022,Waregem,St Truiden,0.0,3.0,A,0.0,1.0,A,2.87,3.25,2.45,2.75,3.4,2.45,2022/23,€20.90m,€22.93m,4.0,18.0,2.0,8.0,0.0,4.0,1.0,3.0,1.0,0.0,13.0,15.0
B1,17/09/2022,Charleroi,Westerlo,2.0,3.0,A,1.0,2.0,A,2.1,3.5,3.4,2.15,3.6,3.1,2022/23,€53.90m,€45.55m,14.0,7.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0
B1,18/09/2022,Genk,Gent,1.0,0.0,H,0.0,0.0,D,2.2,3.4,3.1,2.2,3.6,3.0,2022/23,€169.40m,€100.20m,10.0,9.0,6.0,0.0,5.0,5.0,2.0,2.0,0.0,0.0,13.0,11.0
B1,18/09/2022,Eupen,St. Gilloise,1.0,2.0,A,1.0,1.0,D,4.0,3.5,1.9,3.7,3.75,1.9,2022/23,€19.73m,€71.35m,9.0,12.0,4.0,3.0,5.0,5.0,3.0,2.0,1.0,0.0,8.0,19.0
B1,18/09/2022,Standard,Club Brugge,3.0,0.0,H,1.0,0.0,H,3.8,3.6,1.9,3.6,3.9,1.9,2022/23,€61.10m,€182.30m,9.0,10.0,6.0,1.0,1.0,8.0,4.0,2.0,1.0,0.0,10.0,14.0
B1,18/09/2022,Anderlecht,Kortrijk,4.0,1.0,H,1.0,0.0,H,1.33,5.5,7.5,1.36,5.0,8.25,2022/23,€121.25m,€28.05m,12.0,8.0,5.0,3.0,9.0,6.0,1.0,2.0,0.0,0.0,17.0,8.0
B1,30/09/2022,Standard,Seraing,0.0,2.0,A,0.0,1.0,A,1.65,4.0,5.25,1.63,4.0,5.25,2022/23,€61.10m,€12.93m,13.0,10.0,3.0,3.0,9.0,4.0,1.0,4.0,0.0,0.0,9.0,14.0
B1,01/10/2022,Oud-Heverlee Leuven,St. Gilloise,0.0,3.0,A,0.0,2.0,A,4.5,3.75,1.72,4.4,4.0,1.73,2022/23,€41.55m,€71.35m,8.0,11.0,2.0,6.0,6.0,8.0,2.0,3.0,0.0,0.0,7.0,15.0
B1,01/10/2022,Oostende,Genk,1.0,2.0,A,1.0,1.0,D,4.2,3.8,1.75,3.8,3.9,1.85,2022/23,€18.85m,€169.40m,12.0,10.0,7.0,5.0,2.0,6.0,1.0,1.0,1.0,0.0,17.0,10.0
B1,01/10/2022,Westerlo,Waregem,2.0,0.0,H,1.0,0.0,H,1.57,4.0,5.25,1.57,4.2,5.5,2022/23,€45.55m,€20.90m,9.0,12.0,4.0,3.0,5.0,12.0,3.0,3.0,0.0,0.0,12.0,11.0
B1,01/10/2022,Club Brugge,Mechelen,3.0,0.0,H,1.0,0.0,H,1.45,4.5,5.75,1.5,4.5,6.0,2022/23,€182.30m,€28.45m,21.0,6.0,10.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0
B1,02/10/2022,Anderlecht,Charleroi,0.0,1.0,A,0.0,0.0,D,1.6,4.0,5.0,1.62,4.1,5.25,2022/23,€121.25m,€53.90m,21.0,5.0,8.0,2.0,14.0,5.0,2.0,3.0,0.0,0.0,9.0,14.0
B1,02/10/2022,Gent,Cercle Brugge,3.0,4.0,A,0.0,1.0,A,1.6,4.0,5.0,1.66,3.9,5.0,2022/23,€100.20m,€42.88m,12.0,14.0,7.0,5.0,6.0,4.0,3.0,5.0,0.0,0.0,15.0,15.0
B1,02/10/2022,Kortrijk,Antwerp,2.0,1.0,H,2.0,0.0,H,4.5,3.75,1.72,4.4,3.7,1.78,2022/23,€28.05m,€122.40m,13.0,21.0,4.0,5.0,0.0,7.0,4.0,1.0,0.0,0.0,8.0,13.0
B1,02/10/2022,St Truiden,Eupen,0.0,1.0,A,0.0,0.0,D,1.72,3.75,4.33,1.78,3.7,4.5,2022/23,€22.93m,€19.73m,22.0,8.0,6.0,4.0,10.0,1.0,1.0,2.0,0.0,0.0,8.0,13.0
B1,07/10/2022,Antwerp,St Truiden,2.0,0.0,H,1.0,0.0,H,1.9,3.6,3.8,1.98,3.4,4.0,2022/23,€122.40m,€22.93m,11.0,4.0,4.0,3.0,6.0,2.0,1.0,3.0,0.0,1.0,15.0,9.0
B1,08/10/2022,Genk,Kortrijk,2.0,1.0,H,1.0,0.0,H,1.3,5.5,8.5,1.31,5.75,8.75,2022/23,€169.40m,€28.05m,28.0,6.0,7.0,2.0,10.0,3.0,4.0,0.0,0.0,0.0,12.0,13.0
B1,08/10/2022,Seraing,Oostende,1.0,1.0,D,0.0,0.0,D,2.75,3.4,2.4,2.85,3.4,2.45,2022/23,€12.93m,€18.85m,13.0,13.0,2.0,2.0,3.0,9.0,1.0,1.0,1.0,0.0,11.0,10.0
B1,08/10/2022,Waregem,Oud-Heverlee Leuven,2.0,5.0,A,1.0,0.0,H,2.62,3.6,2.45,2.65,3.6,2.45,2022/23,€20.90m,€41.55m,11.0,14.0,2.0,7.0,4.0,6.0,6.0,2.0,0.0,0.0,15.0,9.0
B1,08/10/2022,Club Brugge,Westerlo,0.0,2.0,A,0.0,0.0,D,1.53,4.33,5.25,1.58,4.33,5.25,2022/23,€182.30m,€45.55m,29.0,10.0,12.0,5.0,11.0,3.0,0.0,1.0,0.0,0.0,4.0,9.0
B1,09/10/2022,Mechelen,Anderlecht,1.0,3.0,A,1.0,0.0,H,3.75,3.75,1.85,3.8,3.75,1.88,2022/23,€28.45m,€121.25m,19.0,13.0,3.0,7.0,5.0,7.0,1.0,4.0,0.0,0.0,11.0,13.0
B1,09/10/2022,Eupen,Gent,0.0,4.0,A,0.0,2.0,A,4.2,3.6,1.75,4.0,3.8,1.83,2022/23,€19.73m,€100.20m,10.0,13.0,1.0,6.0,6.0,9.0,2.0,2.0,0.0,0.0,15.0,15.0
B1,09/10/2022,Charleroi,Standard,0.0,1.0,A,0.0,1.0,A,2.1,3.5,3.2,2.1,3.7,3.25,2022/23,€53.90m,€61.10m,10.0,4.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,19.0,14.0
B1,09/10/2022,St. Gilloise,Cercle Brugge,2.0,1.0,H,1.0,0.0,H,1.53,4.2,5.25,1.61,4.2,5.0,2022/23,€71.35m,€42.88m,17.0,13.0,7.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,10.0,7.0
B1,14/10/2022,Westerlo,Seraing,2.0,2.0,D,2.0,1.0,H,1.57,3.8,5.75,1.63,3.9,5.75,2022/23,€45.55m,€12.93m,10.0,2.0,3.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,10.0,10.0
B1,15/10/2022,Kortrijk,Waregem,1.0,3.0,A,1.0,0.0,H,1.95,3.75,3.5,2.0,3.7,3.4,2022/23,€28.05m,€20.90m,8.0,15.0,5.0,8.0,3.0,5.0,4.0,4.0,0.0,0.0,14.0,16.0
B1,15/10/2022,Cercle Brugge,Eupen,5.0,1.0,H,3.0,1.0,H,1.8,3.6,4.2,1.85,3.7,4.0,2022/23,€42.88m,€19.73m,18.0,2.0,10.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,20.0,9.0
B1,15/10/2022,St Truiden,Charleroi,2.0,1.0,H,1.0,0.0,H,2.1,3.3,3.5,2.15,3.4,3.3,2022/23,€22.93m,€53.90m,10.0,7.0,3.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,11.0,14.0
B1,15/10/2022,Oud-Heverlee Leuven,Genk,0.0,1.0,A,0.0,1.0,A,4.33,4.2,1.66,4.4,4.1,1.7,2022/23,€41.55m,€169.40m,19.0,13.0,7.0,1.0,11.0,9.0,3.0,2.0,0.0,1.0,9.0,15.0
B1,16/10/2022,Standard,Antwerp,3.0,0.0,H,3.0,0.0,H,2.87,3.5,2.3,2.85,3.5,2.35,2022/23,€61.10m,€122.40m,6.0,13.0,4.0,2.0,2.0,6.0,2.0,3.0,0.0,0.0,14.0,14.0
B1,16/10/2022,Gent,Mechelen,3.0,0.0,H,1.0,0.0,H,1.45,4.5,6.0,1.52,4.33,6.0,2022/23,€100.20m,€28.45m,19.0,8.0,9.0,1.0,5.0,2.0,1.0,3.0,0.0,1.0,12.0,14.0
B1,16/10/2022,Anderlecht,Club Brugge,0.0,1.0,A,0.0,0.0,D,2.5,3.5,2.7,2.55,3.5,2.6,2022/23,€121.25m,€182.30m,12.0,11.0,4.0,4.0,6.0,7.0,1.0,3.0,0.0,1.0,15.0,15.0
B1,16/10/2022,Oostende,St. Gilloise,1.0,6.0,A,0.0,2.0,A,4.33,3.75,1.75,4.1,3.75,1.82,2022/23,€18.85m,€71.35m,11.0,17.0,3.0,8.0,6.0,4.0,2.0,2.0,0.0,0.0,10.0,9.0
B1,18/10/2022,Charleroi,Kortrijk,2.0,2.0,D,2.0,0.0,H,1.66,4.0,4.5,1.71,3.9,4.8,2022/23,€53.90m,€28.05m,11.0,12.0,5.0,6.0,4.0,9.0,3.0,1.0,0.0,0.0,22.0,7.0
B1,18/10/2022,Eupen,Oud-Heverlee Leuven,4.0,2.0,H,2.0,2.0,D,2.62,3.5,2.45,2.8,3.6,2.45,2022/23,€19.73m,€41.55m,22.0,8.0,9.0,4.0,6.0,3.0,3.0,2.0,0.0,0.0,10.0,11.0
B1,18/10/2022,Genk,Westerlo,6.0,1.0,H,5.0,1.0,H,1.57,4.2,5.0,1.62,4.4,4.8,2022/23,€169.40m,€45.55m,23.0,6.0,10.0,5.0,7.0,1.0,1.0,0.0,0.0,1.0,8.0,7.0
B1,18/10/2022,Seraing,Cercle Brugge,0.0,1.0,A,0.0,1.0,A,3.8,3.6,1.9,3.9,3.6,1.95,2022/23,€12.93m,€42.88m,5.0,13.0,3.0,2.0,1.0,1.0,5.0,3.0,1.0,0.0,13.0,20.0
B1,19/10/2022,St. Gilloise,Gent,2.0,0.0,H,1.0,0.0,H,2.05,3.4,3.4,2.15,3.6,3.2,2022/23,€71.35m,€100.20m,17.0,2.0,3.0,2.0,3.0,4.0,1.0,2.0,0.0,1.0,7.0,13.0
B1,19/10/2022,Club Brugge,St Truiden,3.0,0.0,H,1.0,0.0,H,1.5,4.5,5.75,1.46,4.5,6.5,2022/23,€182.30m,€22.93m,12.0,7.0,7.0,2.0,8.0,1.0,2.0,2.0,0.0,1.0,14.0,14.0
B1,19/10/2022,Mechelen,Standard,2.0,0.0,H,0.0,0.0,D,2.55,3.4,2.62,2.5,3.6,2.6,2022/23,€28.45m,€61.10m,14.0,8.0,7.0,1.0,8.0,5.0,1.0,2.0,0.0,0.0,9.0,9.0
B1,20/10/2022,Antwerp,Oostende,3.0,0.0,H,1.0,0.0,H,1.57,4.2,5.0,1.58,4.1,5.5,2022/23,€122.40m,€18.85m,17.0,6.0,4.0,2.0,7.0,3.0,1.0,2.0,0.0,0.0,15.0,17.0
B1,20/10/2022,Waregem,Anderlecht,3.0,2.0,H,1.0,1.0,D,5.25,4.2,1.57,4.8,4.33,1.61,2022/23,€20.90m,€121.25m,12.0,11.0,5.0,4.0,5.0,5.0,8.0,1.0,0.0,1.0,19.0,14.0
B1,21/10/2022,Cercle Brugge,Charleroi,4.0,1.0,H,1.0,0.0,H,2.0,3.4,3.8,2.0,3.7,3.6,2022/23,€42.88m,€53.90m,20.0,11.0,8.0,3.0,6.0,6.0,3.0,1.0,0.0,0.0,9.0,9.0
B1,22/10/2022,Kortrijk,Westerlo,0.0,2.0,A,0.0,0.0,D,2.87,3.5,2.3,2.85,3.7,2.3,2022/23,€28.05m,€45.55m,6.0,18.0,3.0,5.0,6.0,6.0,0.0,2.0,1.0,0.0,11.0,14.0
B1,22/10/2022,Mechelen,Eupen,2.0,1.0,H,1.0,1.0,D,1.85,3.8,3.75,1.95,3.7,3.6,2022/23,€28.45m,€19.73m,20.0,9.0,10.0,2.0,7.0,8.0,3.0,4.0,1.0,0.0,7.0,10.0
B1,22/10/2022,St Truiden,Oud-Heverlee Leuven,0.0,0.0,D,0.0,0.0,D,2.0,3.4,3.6,2.05,3.7,3.4,2022/23,€22.93m,€41.55m,13.0,14.0,3.0,2.0,3.0,5.0,2.0,2.0,1.0,0.0,10.0,12.0
B1,22/10/2022,St. Gilloise,Club Brugge,2.0,2.0,D,1.0,2.0,A,2.6,3.4,2.6,2.5,3.5,2.65,2022/23,€71.35m,€182.30m,6.0,13.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,8.0,9.0
B1,23/10/2022,Antwerp,Genk,1.0,3.0,A,1.0,2.0,A,2.62,3.4,2.45,2.55,3.6,2.55,2022/23,€122.40m,€169.40m,20.0,8.0,4.0,5.0,8.0,4.0,1.0,1.0,0.0,0.0,10.0,19.0
B1,23/10/2022,Gent,Seraing,2.0,1.0,H,1.0,1.0,D,1.36,5.0,7.0,1.38,5.0,7.5,2022/23,€100.20m,€12.93m,14.0,5.0,4.0,3.0,9.0,3.0,1.0,1.0,0.0,0.0,5.0,11.0
B1,23/10/2022,Oostende,Waregem,2.0,1.0,H,1.0,0.0,H,2.05,3.5,3.4,2.05,3.6,3.3,2022/23,€18.85m,€20.90m,8.0,7.0,5.0,4.0,5.0,5.0,2.0,3.0,0.0,0.0,15.0,20.0
B1,28/10/2022,Genk,Mechelen,3.0,1.0,H,1.0,1.0,D,1.36,5.25,7.0,1.39,5.25,7.5,2022/23,€169.40m,€28.45m,14.0,10.0,6.0,5.0,8.0,7.0,2.0,2.0,1.0,0.0,9.0,15.0
B1,29/10/2022,Waregem,Standard,0.0,3.0,A,0.0,0.0,D,3.0,3.6,2.2,3.0,3.6,2.2,2022/23,€20.90m,€61.10m,6.0,18.0,3.0,7.0,4.0,10.0,1.0,1.0,1.0,0.0,13.0,11.0
B1,29/10/2022,Kortrijk,Cercle Brugge,1.0,1.0,D,0.0,1.0,A,3.6,3.6,1.95,3.5,3.6,1.98,2022/23,€28.05m,€42.88m,14.0,16.0,5.0,3.0,3.0,6.0,4.0,2.0,0.0,0.0,17.0,16.0
