Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
SC0,30/04/2005,Livingston,Dunfermline,H,2.1,3.25,3.0,2.1,3.1,3.2,2004/5,€9.75m,€6.03m
SC0,01/05/2005,Aberdeen,Rangers,A,7.5,4.0,1.44,6.75,4.0,1.4,2004/5,€6.88m,€80.78m
SC0,07/05/2005,Dundee United,Kilmarnock,D,2.1,3.25,3.0,2.0,3.25,3.3,2004/5,€8.13m,€3.78m
SC0,07/05/2005,Dunfermline,Dundee,H,2.25,3.25,2.75,2.1,3.2,3.1,2004/5,€6.03m,€9.05m
SC0,07/05/2005,Inverness C,Livingston,A,1.9,3.25,3.5,1.9,3.35,3.45,2004/5,€2.38m,€9.75m
SC0,07/05/2005,Motherwell,Hibernian,D,2.75,3.25,2.25,2.75,3.2,2.3,2004/5,€4.83m,€13.25m
SC0,07/05/2005,Rangers,Hearts,H,1.2,5.5,10.0,1.2,5.25,11.0,2004/5,€80.78m,€11.08m
SC0,08/05/2005,Celtic,Aberdeen,H,1.2,6.0,13.0,1.2,5.25,11.0,2004/5,€77.55m,€6.88m
SC0,14/05/2005,Dundee,Inverness C,D,1.9,3.4,3.4,1.95,3.3,3.35,2004/5,€9.05m,€2.38m
SC0,14/05/2005,Hibernian,Aberdeen,A,1.9,3.25,3.5,1.9,3.25,3.6,2004/5,€13.25m,€6.88m
SC0,14/05/2005,Kilmarnock,Livingston,H,2.2,3.25,2.8,2.15,3.3,2.9,2004/5,€3.78m,€9.75m
SC0,14/05/2005,Rangers,Motherwell,H,1.12,6.5,13.0,1.12,7.0,13.0,2004/5,€80.78m,€4.83m
SC0,15/05/2005,Dundee United,Dunfermline,A,1.9,3.25,3.5,1.95,3.25,3.4,2004/5,€8.13m,€6.03m
SC0,15/05/2005,Hearts,Celtic,A,10.0,5.0,1.28,9.0,5.0,1.25,2004/5,€11.08m,€77.55m
SC0,21/05/2005,Inverness C,Dundee United,A,2.87,3.2,2.2,2.45,3.5,2.4,2004/5,€2.38m,€8.13m
SC0,21/05/2005,Kilmarnock,Dunfermline,H,2.0,3.25,3.25,2.1,3.5,2.85,2004/5,€3.78m,€6.03m
SC0,21/05/2005,Livingston,Dundee,D,2.2,3.25,2.75,1.95,3.4,3.25,2004/5,€9.75m,€9.05m
SC0,22/05/2005,Aberdeen,Hearts,H,1.66,3.4,4.5,1.6,3.7,4.7,2004/5,€6.88m,€11.08m
SC0,22/05/2005,Hibernian,Rangers,A,9.0,4.33,1.36,8.25,4.5,1.3,2004/5,€13.25m,€80.78m
SC0,22/05/2005,Motherwell,Celtic,H,15.0,6.5,1.16,12.0,6.25,1.15,2004/5,€4.83m,€77.55m
SC0,30/07/2005,Dundee United,Aberdeen,D,2.5,3.2,2.5,2.45,3.1,2.65,2005/6,€9.25m,€6.45m
SC0,30/07/2005,Falkirk,Inverness C,A,2.37,3.2,2.62,2.4,3.1,2.7,2005/6,€8.08m,€8.05m
SC0,30/07/2005,Hibernian,Dunfermline,D,1.61,3.4,5.0,1.5,3.5,6.25,2005/6,€17.43m,€8.43m
SC0,30/07/2005,Kilmarnock,Hearts,A,2.62,3.2,2.37,2.3,3.1,2.8,2005/6,€6.33m,€30.53m
SC0,30/07/2005,Motherwell,Celtic,D,7.5,4.0,1.44,9.0,5.0,1.25,2005/6,€9.18m,€72.83m
SC0,31/07/2005,Rangers,Livingston,H,1.14,6.5,21.0,1.08,9.0,13.0,2005/6,€77.98m,€10.08m
SC0,06/08/2005,Aberdeen,Kilmarnock,A,1.66,3.6,4.33,1.65,3.5,4.5,2005/6,€6.45m,€6.33m
SC0,06/08/2005,Celtic,Dundee United,H,1.22,5.5,9.5,1.25,5.0,9.0,2005/6,€72.83m,€9.25m
SC0,06/08/2005,Inverness C,Rangers,A,8.0,5.5,1.25,10.5,5.5,1.2,2005/6,€8.05m,€77.98m
SC0,06/08/2005,Livingston,Falkirk,A,2.0,3.4,3.25,1.9,3.2,3.65,2005/6,€10.08m,€8.08m
SC0,06/08/2005,Motherwell,Dunfermline,H,1.8,3.3,4.0,1.7,3.3,4.5,2005/6,€9.18m,€8.43m
SC0,07/08/2005,Hearts,Hibernian,H,2.2,3.2,3.25,2.2,3.2,2.9,2005/6,€30.53m,€17.43m
SC0,13/08/2005,Celtic,Falkirk,H,1.11,7.0,13.0,1.12,6.5,15.0,2005/6,€72.83m,€8.08m
SC0,13/08/2005,Dunfermline,Inverness C,A,2.3,3.2,2.7,2.1,3.25,3.05,2005/6,€8.43m,€8.05m
SC0,13/08/2005,Hibernian,Livingston,H,1.57,3.4,5.5,1.65,3.5,4.5,2005/6,€17.43m,€10.08m
SC0,13/08/2005,Kilmarnock,Motherwell,H,2.25,3.25,2.75,2.2,3.2,2.9,2005/6,€6.33m,€9.18m
SC0,14/08/2005,Aberdeen,Rangers,H,7.5,4.33,1.4,7.25,4.5,1.33,2005/6,€6.45m,€77.98m
SC0,14/08/2005,Dundee United,Hearts,A,3.0,3.4,2.1,2.9,3.2,2.2,2005/6,€9.25m,€30.53m
SC0,20/08/2005,Falkirk,Hibernian,A,3.1,3.25,2.1,2.9,3.2,2.2,2005/6,€8.08m,€17.43m
SC0,20/08/2005,Hearts,Aberdeen,H,1.66,3.5,4.5,1.75,3.3,4.2,2005/6,€30.53m,€6.45m
SC0,20/08/2005,Inverness C,Kilmarnock,D,2.2,3.2,3.0,2.45,3.2,2.55,2005/6,€8.05m,€6.33m
SC0,20/08/2005,Livingston,Dunfermline,D,2.3,3.25,2.75,2.2,3.2,2.9,2005/6,€10.08m,€8.43m
SC0,20/08/2005,Motherwell,Dundee United,A,2.0,3.25,3.4,1.9,3.25,3.6,2005/6,€9.18m,€9.25m
SC0,20/08/2005,Rangers,Celtic,H,2.2,3.2,3.25,2.25,3.2,2.8,2005/6,€77.98m,€72.83m
SC0,27/08/2005,Aberdeen,Falkirk,H,1.53,3.5,6.0,1.6,3.6,4.75,2005/6,€6.45m,€8.08m
SC0,27/08/2005,Hearts,Motherwell,H,1.44,3.75,7.0,1.45,3.7,6.5,2005/6,€30.53m,€9.18m
SC0,27/08/2005,Kilmarnock,Livingston,H,1.66,3.5,4.5,1.65,3.5,4.5,2005/6,€6.33m,€10.08m
SC0,27/08/2005,Rangers,Hibernian,A,1.2,5.5,11.0,1.12,6.5,15.0,2005/6,€77.98m,€17.43m
SC0,28/08/2005,Dundee United,Inverness C,D,1.9,3.4,3.5,2.3,3.2,2.75,2005/6,€9.25m,€8.05m
SC0,28/08/2005,Dunfermline,Celtic,A,9.5,4.5,1.33,9.0,5.0,1.25,2005/6,€8.43m,€72.83m
SC0,10/09/2005,Celtic,Aberdeen,H,1.25,5.0,9.5,1.2,5.5,10.5,2005/6,€72.83m,€6.45m
SC0,10/09/2005,Falkirk,Rangers,D,9.5,5.0,1.25,12.0,5.5,1.18,2005/6,€8.08m,€77.98m
SC0,10/09/2005,Hibernian,Dundee United,H,1.61,3.5,5.0,1.7,3.3,4.5,2005/6,€17.43m,€9.25m
SC0,10/09/2005,Inverness C,Motherwell,A,2.1,3.2,3.2,2.1,3.2,3.1,2005/6,€8.05m,€9.18m
SC0,10/09/2005,Kilmarnock,Dunfermline,H,1.66,3.5,4.5,1.7,3.3,4.5,2005/6,€6.33m,€8.43m
SC0,11/09/2005,Livingston,Hearts,A,6.0,3.6,1.57,5.5,3.5,1.55,2005/6,€10.08m,€30.53m
SC0,17/09/2005,Dundee United,Livingston,H,1.66,3.25,5.0,1.7,3.4,4.35,2005/6,€9.25m,€10.08m
SC0,17/09/2005,Dunfermline,Aberdeen,A,2.62,3.25,2.37,2.7,3.15,2.35,2005/6,€8.43m,€6.45m
SC0,17/09/2005,Inverness C,Hearts,A,6.0,3.5,1.53,5.2,3.55,1.55,2005/6,€8.05m,€30.53m
SC0,17/09/2005,Motherwell,Falkirk,H,1.66,3.5,4.5,1.75,3.4,4.1,2005/6,€9.18m,€8.08m
SC0,17/09/2005,Rangers,Kilmarnock,H,1.25,4.5,12.0,1.2,5.5,10.5,2005/6,€77.98m,€6.33m
SC0,18/09/2005,Hibernian,Celtic,A,7.0,3.75,1.44,6.75,4.0,1.4,2005/6,€17.43m,€72.83m
SC0,24/09/2005,Aberdeen,Livingston,D,1.4,3.75,8.0,1.45,3.7,6.25,2005/6,€6.45m,€10.08m
SC0,24/09/2005,Celtic,Inverness C,H,1.16,6.0,13.0,1.15,6.5,11.0,2005/6,€72.83m,€8.05m
SC0,24/09/2005,Dunfermline,Dundee United,H,2.62,3.25,2.37,2.6,3.2,2.4,2005/6,€8.43m,€9.25m
SC0,24/09/2005,Hearts,Rangers,H,2.8,3.25,2.4,2.9,3.2,2.2,2005/6,€30.53m,€77.98m
SC0,24/09/2005,Kilmarnock,Falkirk,D,1.57,3.5,5.5,1.5,3.6,6.0,2005/6,€6.33m,€8.08m
SC0,24/09/2005,Motherwell,Hibernian,A,2.5,3.25,2.5,2.4,3.2,2.6,2005/6,€9.18m,€17.43m
SC0,01/10/2005,Aberdeen,Motherwell,D,1.8,3.2,4.33,1.9,3.3,3.55,2005/6,€6.45m,€9.18m
SC0,01/10/2005,Dundee United,Kilmarnock,D,2.37,3.25,2.75,2.35,3.2,2.7,2005/6,€9.25m,€6.33m
SC0,01/10/2005,Livingston,Celtic,A,10.0,5.5,1.22,10.5,5.5,1.2,2005/6,€10.08m,€72.83m
SC0,01/10/2005,Rangers,Dunfermline,H,1.16,6.0,13.0,1.18,5.5,12.0,2005/6,€77.98m,€8.43m
SC0,02/10/2005,Falkirk,Hearts,D,7.5,4.33,1.4,6.75,4.0,1.4,2005/6,€8.08m,€30.53m
SC0,02/10/2005,Hibernian,Inverness C,A,1.57,3.6,5.5,1.6,3.5,5.0,2005/6,€17.43m,€8.05m
SC0,15/10/2005,Celtic,Hearts,D,1.53,3.5,6.0,1.55,3.6,5.3,2005/6,€72.83m,€30.53m
SC0,15/10/2005,Dunfermline,Falkirk,A,2.1,3.2,3.2,2.1,3.2,3.1,2005/6,€8.43m,€8.08m
SC0,15/10/2005,Hibernian,Kilmarnock,H,1.72,3.4,4.33,1.85,3.45,3.55,2005/6,€17.43m,€6.33m
SC0,15/10/2005,Inverness C,Aberdeen,D,2.2,3.25,2.8,2.45,3.2,2.55,2005/6,€8.05m,€6.45m
SC0,15/10/2005,Motherwell,Livingston,H,1.53,3.5,6.0,1.5,3.6,6.0,2005/6,€9.18m,€10.08m
SC0,16/10/2005,Dundee United,Rangers,D,7.5,4.33,1.4,8.5,4.5,1.3,2005/6,€9.25m,€77.98m
SC0,22/10/2005,Aberdeen,Hibernian,A,2.25,3.25,2.8,2.4,3.2,2.6,2005/6,€6.45m,€17.43m
SC0,22/10/2005,Falkirk,Dundee United,A,2.25,3.25,2.8,2.25,3.2,2.8,2005/6,€8.08m,€9.25m
SC0,22/10/2005,Hearts,Dunfermline,H,1.22,5.0,11.0,1.25,5.0,8.75,2005/6,€30.53m,€8.43m
SC0,22/10/2005,Livingston,Inverness C,D,2.62,3.25,2.4,2.8,3.2,2.25,2005/6,€10.08m,€8.05m
SC0,22/10/2005,Rangers,Motherwell,H,1.22,5.0,11.0,1.22,5.5,9.0,2005/6,€77.98m,€9.18m
SC0,23/10/2005,Kilmarnock,Celtic,A,9.5,4.5,1.33,8.5,4.75,1.28,2005/6,€6.33m,€72.83m
SC0,25/10/2005,Aberdeen,Dundee United,H,1.9,3.25,3.5,1.9,3.2,3.65,2005/6,€6.45m,€9.25m
SC0,26/10/2005,Celtic,Motherwell,H,1.2,5.5,10.0,1.18,5.5,12.0,2005/6,€72.83m,€9.18m
SC0,26/10/2005,Dunfermline,Hibernian,A,3.5,3.25,1.9,3.65,3.2,1.9,2005/6,€8.43m,€17.43m
SC0,26/10/2005,Hearts,Kilmarnock,H,1.4,4.0,6.5,1.35,4.4,6.85,2005/6,€30.53m,€6.33m
SC0,26/10/2005,Inverness C,Falkirk,A,1.8,3.3,4.0,1.8,3.4,3.8,2005/6,€8.05m,€8.08m
SC0,26/10/2005,Livingston,Rangers,D,10.0,5.5,1.2,13.0,6.0,1.15,2005/6,€10.08m,€77.98m
SC0,29/10/2005,Dunfermline,Motherwell,A,2.87,3.25,2.25,2.8,3.2,2.25,2005/6,€8.43m,€9.18m
SC0,29/10/2005,Falkirk,Livingston,D,2.0,3.2,3.4,1.85,3.3,3.75,2005/6,€8.08m,€10.08m
SC0,29/10/2005,Hibernian,Hearts,H,3.2,3.2,2.1,3.1,3.2,2.1,2005/6,€17.43m,€30.53m
SC0,29/10/2005,Kilmarnock,Aberdeen,H,2.3,3.2,2.8,2.1,3.2,3.1,2005/6,€6.33m,€6.45m
SC0,29/10/2005,Rangers,Inverness C,D,1.22,5.0,12.0,1.2,5.5,10.5,2005/6,€77.98m,€8.05m
SC0,30/10/2005,Dundee United,Celtic,A,8.0,4.0,1.36,8.75,5.0,1.25,2005/6,€9.25m,€72.83m
SC0,05/11/2005,Hearts,Dundee United,H,1.36,3.75,9.5,1.3,4.95,7.2,2005/6,€30.53m,€9.25m
SC0,05/11/2005,Inverness C,Dunfermline,H,1.61,3.5,5.0,1.75,3.4,4.1,2005/6,€8.05m,€8.43m
SC0,05/11/2005,Livingston,Hibernian,A,4.5,3.5,1.66,4.6,3.45,1.65,2005/6,€10.08m,€17.43m
SC0,05/11/2005,Motherwell,Kilmarnock,D,2.1,3.2,3.2,2.15,3.2,3.0,2005/6,€9.18m,€6.33m
SC0,05/11/2005,Rangers,Aberdeen,D,1.33,4.33,8.0,1.25,5.0,8.75,2005/6,€77.98m,€6.45m
SC0,06/11/2005,Falkirk,Celtic,A,11.0,5.5,1.25,10.5,5.5,1.2,2005/6,€8.08m,€72.83m
SC0,19/11/2005,Celtic,Rangers,H,1.8,3.3,4.5,1.8,3.3,4.15,2005/6,€72.83m,€77.98m
SC0,19/11/2005,Dundee United,Motherwell,D,2.3,3.25,2.75,2.2,3.2,2.9,2005/6,€9.25m,€9.18m
SC0,19/11/2005,Dunfermline,Livingston,A,1.9,3.25,3.6,1.9,3.3,3.6,2005/6,€8.43m,€10.08m
SC0,19/11/2005,Hibernian,Falkirk,A,1.4,4.0,7.0,1.5,3.6,6.0,2005/6,€17.43m,€8.08m
SC0,19/11/2005,Kilmarnock,Inverness C,D,1.8,3.3,4.0,1.85,3.3,3.75,2005/6,€6.33m,€8.05m
SC0,20/11/2005,Aberdeen,Hearts,D,4.0,3.25,1.9,3.4,3.3,1.95,2005/6,€6.45m,€30.53m
SC0,26/11/2005,Celtic,Dunfermline,A,1.1,7.5,17.0,1.1,7.0,17.0,2005/6,€72.83m,€8.43m
SC0,26/11/2005,Falkirk,Aberdeen,A,2.5,3.25,2.5,2.4,3.2,2.6,2005/6,€8.08m,€6.45m
SC0,26/11/2005,Inverness C,Dundee United,D,2.1,3.2,3.2,2.1,3.2,3.1,2005/6,€8.05m,€9.25m
SC0,26/11/2005,Livingston,Kilmarnock,A,2.62,3.25,2.37,2.85,3.2,2.25,2005/6,€10.08m,€6.33m
SC0,26/11/2005,Motherwell,Hearts,D,4.5,3.25,1.72,3.75,3.3,1.85,2005/6,€9.18m,€30.53m
SC0,27/11/2005,Hibernian,Rangers,H,3.2,3.25,2.2,3.3,3.25,2.0,2005/6,€17.43m,€77.98m
SC0,03/12/2005,Dundee United,Hibernian,H,3.5,3.3,1.9,3.6,3.3,1.9,2005/6,€9.25m,€17.43m
SC0,03/12/2005,Dunfermline,Kilmarnock,A,2.8,3.25,2.25,3.1,3.2,2.1,2005/6,€8.43m,€6.33m
SC0,03/12/2005,Hearts,Livingston,H,1.22,5.0,11.0,1.25,5.0,8.75,2005/6,€30.53m,€10.08m
SC0,03/12/2005,Motherwell,Inverness C,A,2.2,3.25,2.9,1.95,3.3,3.4,2005/6,€9.18m,€8.05m
SC0,03/12/2005,Rangers,Falkirk,D,1.36,4.2,7.5,1.28,4.75,8.5,2005/6,€77.98m,€8.08m
SC0,04/12/2005,Aberdeen,Celtic,A,7.0,3.75,1.5,7.0,4.4,1.35,2005/6,€6.45m,€72.83m
SC0,10/12/2005,Aberdeen,Dunfermline,D,1.5,3.75,6.0,1.65,3.5,4.5,2005/6,€6.45m,€8.43m
SC0,10/12/2005,Celtic,Hibernian,H,1.4,4.0,7.0,1.3,4.5,8.25,2005/6,€72.83m,€17.43m
SC0,10/12/2005,Falkirk,Motherwell,A,2.37,3.25,2.62,2.25,3.2,2.85,2005/6,€8.08m,€9.18m
SC0,10/12/2005,Hearts,Inverness C,D,1.4,4.0,7.0,1.3,4.75,7.75,2005/6,€30.53m,€8.05m
SC0,10/12/2005,Livingston,Dundee United,H,2.75,3.25,2.3,2.7,3.2,2.35,2005/6,€10.08m,€9.25m
SC0,11/12/2005,Kilmarnock,Rangers,A,3.6,3.3,2.0,3.6,3.3,1.9,2005/6,€6.33m,€77.98m
SC0,17/12/2005,Falkirk,Kilmarnock,A,2.8,3.25,2.25,2.85,3.2,2.25,2005/6,€8.08m,€6.33m
SC0,17/12/2005,Hibernian,Motherwell,H,1.61,3.25,5.5,1.7,3.4,4.4,2005/6,€17.43m,€9.18m
SC0,17/12/2005,Livingston,Aberdeen,D,2.87,3.25,2.2,2.7,3.2,2.35,2005/6,€10.08m,€6.45m
SC0,17/12/2005,Rangers,Hearts,H,1.8,3.4,4.5,1.8,3.3,4.0,2005/6,€77.98m,€30.53m
SC0,18/12/2005,Inverness C,Celtic,D,8.5,4.5,1.36,7.75,4.75,1.3,2005/6,€8.05m,€72.83m
SC0,20/12/2005,Dundee United,Dunfermline,H,1.8,3.3,4.0,1.75,3.3,4.2,2005/6,€9.25m,€8.43m
SC0,26/12/2005,Celtic,Livingston,H,1.1,7.5,17.0,1.15,6.5,11.0,2005/6,€72.83m,€10.08m
SC0,26/12/2005,Dunfermline,Rangers,D,9.0,4.33,1.36,7.75,4.75,1.3,2005/6,€8.43m,€77.98m
SC0,26/12/2005,Hearts,Falkirk,H,1.3,4.5,9.0,1.3,4.75,7.75,2005/6,€30.53m,€8.08m
SC0,26/12/2005,Inverness C,Hibernian,H,3.2,3.2,2.1,3.0,3.2,2.15,2005/6,€8.05m,€17.43m
SC0,26/12/2005,Kilmarnock,Dundee United,H,1.83,3.3,3.8,1.75,3.4,4.1,2005/6,€6.33m,€9.25m
SC0,26/12/2005,Motherwell,Aberdeen,H,2.3,3.25,2.75,2.25,3.2,2.85,2005/6,€9.18m,€6.45m
SC0,31/12/2005,Aberdeen,Inverness C,D,2.2,3.2,3.0,2.05,3.25,3.15,2005/6,€6.45m,€8.05m
SC0,31/12/2005,Falkirk,Dunfermline,A,2.1,3.2,3.2,1.95,3.25,3.45,2005/6,€8.08m,€8.43m
SC0,31/12/2005,Livingston,Motherwell,A,2.5,3.25,2.5,2.7,3.2,2.35,2005/6,€10.08m,€9.18m
SC0,31/12/2005,Rangers,Dundee United,H,1.3,4.33,9.0,1.2,5.0,13.0,2005/6,€77.98m,€9.25m
SC0,01/01/2006,Hearts,Celtic,A,3.2,3.25,2.2,2.9,3.2,2.2,2005/6,€30.53m,€72.83m
SC0,02/01/2006,Kilmarnock,Hibernian,D,2.5,3.25,2.5,2.55,3.2,2.45,2005/6,€6.33m,€17.43m
SC0,14/01/2006,Celtic,Kilmarnock,H,1.25,5.5,10.0,1.2,5.5,10.5,2005/6,€72.83m,€6.33m
SC0,14/01/2006,Dunfermline,Hearts,A,5.0,3.75,1.57,5.0,3.5,1.6,2005/6,€8.43m,€30.53m
SC0,14/01/2006,Hibernian,Aberdeen,A,1.61,3.5,5.0,1.6,3.5,5.0,2005/6,€17.43m,€6.45m
SC0,14/01/2006,Inverness C,Livingston,H,1.66,3.5,4.5,1.7,3.3,4.5,2005/6,€8.05m,€10.08m
SC0,15/01/2006,Dundee United,Falkirk,H,1.9,3.25,3.6,2.0,3.2,3.35,2005/6,€9.25m,€8.08m
SC0,15/01/2006,Motherwell,Rangers,A,5.5,3.6,1.61,5.5,3.5,1.55,2005/6,€9.18m,€77.98m
SC0,21/01/2006,Dundee United,Aberdeen,D,2.3,3.25,2.75,2.5,3.2,2.5,2005/6,€9.25m,€6.45m
SC0,21/01/2006,Falkirk,Inverness C,A,2.87,3.2,2.25,2.85,3.2,2.25,2005/6,€8.08m,€8.05m
SC0,21/01/2006,Hibernian,Dunfermline,H,1.5,3.75,6.0,1.45,3.75,6.5,2005/6,€17.43m,€8.43m
SC0,21/01/2006,Kilmarnock,Hearts,H,3.6,3.25,1.9,3.45,3.25,1.95,2005/6,€6.33m,€30.53m
SC0,21/01/2006,Rangers,Livingston,H,1.14,6.5,13.0,1.13,6.5,14.0,2005/6,€77.98m,€10.08m
SC0,22/01/2006,Motherwell,Celtic,A,7.5,4.33,1.4,7.75,4.75,1.3,2005/6,€9.18m,€72.83m
SC0,28/01/2006,Aberdeen,Kilmarnock,D,2.37,3.25,2.62,2.25,3.2,2.85,2005/6,€6.45m,€6.33m
SC0,28/01/2006,Celtic,Dundee United,D,1.16,6.5,15.0,1.17,5.5,13.0,2005/6,€72.83m,€9.25m
SC0,28/01/2006,Dunfermline,Motherwell,D,3.0,3.2,2.2,2.75,3.2,2.3,2005/6,€8.43m,€9.18m
SC0,28/01/2006,Hearts,Hibernian,H,2.0,3.2,3.5,1.75,3.4,4.1,2005/6,€30.53m,€17.43m
SC0,28/01/2006,Livingston,Falkirk,A,2.4,3.25,2.62,2.2,3.2,2.9,2005/6,€10.08m,€8.08m
SC0,29/01/2006,Inverness C,Rangers,A,6.0,3.6,1.57,5.0,3.5,1.6,2005/6,€8.05m,€77.98m
SC0,07/02/2006,Dundee United,Hearts,D,4.0,3.5,1.72,4.1,3.4,1.75,2005/6,€9.25m,€30.53m
SC0,08/02/2006,Aberdeen,Rangers,H,4.5,3.6,1.61,5.0,3.5,1.6,2005/6,€6.45m,€77.98m
SC0,08/02/2006,Celtic,Falkirk,H,1.16,5.5,13.0,1.13,6.5,14.0,2005/6,€72.83m,€8.08m
SC0,08/02/2006,Dunfermline,Inverness C,D,2.87,3.2,2.2,2.85,3.15,2.25,2005/6,€8.43m,€8.05m
SC0,08/02/2006,Hibernian,Livingston,H,1.3,4.33,9.0,1.35,4.5,6.75,2005/6,€17.43m,€10.08m
SC0,08/02/2006,Kilmarnock,Motherwell,H,2.0,3.25,3.25,1.95,3.3,3.4,2005/6,€6.33m,€9.18m
SC0,11/02/2006,Falkirk,Hibernian,D,4.2,3.5,1.72,4.1,3.4,1.75,2005/6,€8.08m,€17.43m
SC0,11/02/2006,Hearts,Aberdeen,A,1.44,4.0,6.0,1.4,4.0,7.0,2005/6,€30.53m,€6.45m
SC0,11/02/2006,Inverness C,Kilmarnock,D,2.25,3.25,2.8,2.1,3.2,3.1,2005/6,€8.05m,€6.33m
SC0,11/02/2006,Livingston,Dunfermline,A,2.3,3.25,2.75,2.3,3.25,2.7,2005/6,€10.08m,€8.43m
SC0,11/02/2006,Motherwell,Dundee United,H,2.1,3.2,3.2,1.85,3.3,3.75,2005/6,€9.18m,€9.25m
SC0,12/02/2006,Rangers,Celtic,A,2.5,3.25,2.5,2.5,3.2,2.5,2005/6,€77.98m,€72.83m
SC0,18/02/2006,Aberdeen,Falkirk,H,1.61,3.5,5.0,1.6,3.5,5.0,2005/6,€6.45m,€8.08m
SC0,18/02/2006,Dundee United,Inverness C,A,2.37,3.25,2.62,2.4,3.2,2.6,2005/6,€9.25m,€8.05m
SC0,18/02/2006,Hearts,Motherwell,H,1.53,3.75,5.5,1.5,3.75,5.75,2005/6,€30.53m,€9.18m
SC0,18/02/2006,Kilmarnock,Livingston,H,1.36,4.0,7.5,1.45,4.0,5.9,2005/6,€6.33m,€10.08m
SC0,18/02/2006,Rangers,Hibernian,H,1.61,3.6,5.5,1.55,3.6,5.4,2005/6,€77.98m,€17.43m
SC0,19/02/2006,Dunfermline,Celtic,A,9.5,4.5,1.33,8.5,4.5,1.3,2005/6,€8.43m,€72.83m
SC0,25/02/2006,Dunfermline,Dundee United,D,2.37,3.2,2.62,2.55,3.2,2.45,2005/6,€8.43m,€9.25m
SC0,04/03/2006,Celtic,Aberdeen,H,1.2,5.5,11.0,1.2,5.0,13.0,2005/6,€72.83m,€6.45m
SC0,04/03/2006,Falkirk,Rangers,A,6.0,4.0,1.44,7.0,4.0,1.4,2005/6,€8.08m,€77.98m
SC0,04/03/2006,Hibernian,Dundee United,H,1.61,3.5,5.0,1.6,3.5,5.0,2005/6,€17.43m,€9.25m
SC0,04/03/2006,Inverness C,Motherwell,A,1.9,3.4,3.5,1.95,3.3,3.4,2005/6,€8.05m,€9.18m
SC0,04/03/2006,Kilmarnock,Dunfermline,H,1.5,3.5,6.5,1.5,3.6,6.0,2005/6,€6.33m,€8.43m
SC0,05/03/2006,Livingston,Hearts,A,8.0,4.2,1.4,7.0,4.0,1.4,2005/6,€10.08m,€30.53m
SC0,11/03/2006,Dundee United,Livingston,H,1.57,3.6,5.0,1.6,3.5,5.0,2005/6,€9.25m,€10.08m
SC0,11/03/2006,Dunfermline,Aberdeen,H,3.0,3.25,2.1,2.9,3.2,2.2,2005/6,€8.43m,€6.45m
SC0,11/03/2006,Inverness C,Hearts,D,3.75,3.1,1.9,4.1,3.4,1.75,2005/6,€8.05m,€30.53m
SC0,11/03/2006,Motherwell,Falkirk,H,1.72,3.25,4.33,1.65,3.4,4.75,2005/6,€9.18m,€8.08m
SC0,11/03/2006,Rangers,Kilmarnock,H,1.36,4.33,6.5,1.4,4.0,7.0,2005/6,€77.98m,€6.33m
SC0,12/03/2006,Hibernian,Celtic,A,6.5,3.75,1.53,7.0,4.0,1.4,2005/6,€17.43m,€72.83m
SC0,18/03/2006,Aberdeen,Livingston,H,1.44,3.75,6.5,1.4,4.0,6.9,2005/6,€6.45m,€10.08m
SC0,18/03/2006,Kilmarnock,Falkirk,H,1.53,3.75,5.0,1.5,3.75,5.65,2005/6,€6.33m,€8.08m
SC0,18/03/2006,Motherwell,Hibernian,D,2.7,3.2,2.3,2.7,3.2,2.35,2005/6,€9.18m,€17.43m
SC0,19/03/2006,Hearts,Rangers,D,1.44,3.75,6.5,1.4,4.0,6.9,2005/6,€30.53m,€77.98m
SC0,22/03/2006,Celtic,Inverness C,H,1.14,7.0,17.0,1.2,5.0,13.0,2005/6,€72.83m,€8.05m
SC0,25/03/2006,Aberdeen,Motherwell,D,2.1,3.25,3.0,2.0,3.25,3.3,2005/6,€6.45m,€9.18m
SC0,25/03/2006,Dundee United,Kilmarnock,D,2.62,3.2,2.37,2.7,3.2,2.35,2005/6,€9.25m,€6.33m
SC0,25/03/2006,Falkirk,Hearts,A,6.0,3.6,1.5,6.0,4.0,1.45,2005/6,€8.08m,€30.53m
SC0,25/03/2006,Hibernian,Inverness C,A,1.72,3.5,4.0,1.75,3.4,4.1,2005/6,€17.43m,€8.05m
SC0,25/03/2006,Rangers,Dunfermline,H,1.14,6.5,12.0,1.13,6.4,14.0,2005/6,€77.98m,€8.43m
SC0,26/03/2006,Livingston,Celtic,A,12.0,6.5,1.14,11.0,6.5,1.15,2005/6,€10.08m,€72.83m
SC0,01/04/2006,Dunfermline,Falkirk,D,2.1,3.25,3.0,2.1,3.2,3.1,2005/6,€8.43m,€8.08m
SC0,01/04/2006,Inverness C,Aberdeen,A,2.25,3.25,2.75,2.2,3.2,2.9,2005/6,€8.05m,€6.45m
SC0,01/04/2006,Motherwell,Livingston,H,1.4,4.0,7.5,1.45,3.7,6.5,2005/6,€9.18m,€10.08m
SC0,02/04/2006,Dundee United,Rangers,A,7.5,4.0,1.44,6.5,3.7,1.45,2005/6,€9.25m,€77.98m
SC0,05/04/2006,Celtic,Hearts,H,1.53,3.8,6.0,1.45,3.7,6.5,2005/6,€72.83m,€30.53m
