Div,Date,HomeTeam,AwayTeam,FTR,B365H,B365D,B365A,BWH,BWD,BWA,Season,HomeValue,AwayValue
T1,29/10/2022,Konyaspor,Kasimpasa,D,1.66,3.8,4.5,1.7,3.8,4.5,2022/23,€48.58m,€39.23m
T1,29/10/2022,Alanyaspor,Gaziantep,H,1.9,3.75,3.5,1.95,3.5,3.6,2022/23,€43.28m,€24.10m
T1,30/10/2022,Ankaragucu,Hatayspor,H,1.95,3.5,3.5,2.05,3.5,3.4,2022/23,€40.48m,€23.03m
T1,30/10/2022,Besiktas,Umraniyespor,H,1.33,5.0,7.5,1.34,5.25,8.0,2022/23,€127.70m,€12.05m
T1,30/10/2022,Kayserispor,Ad. Demirspor,D,2.7,3.6,2.3,2.75,3.4,2.4,2022/23,€31.05m,€57.65m
T1,30/10/2022,Istanbulspor,Fenerbahce,A,5.75,4.33,1.45,6.0,4.4,1.47,2022/23,€18.43m,€193.23m
T1,31/10/2022,Buyuksehyr,Giresunspor,H,1.5,4.0,6.5,1.49,4.0,6.75,2022/23,€75.10m,€18.38m
T1,31/10/2022,Sivasspor,Antalyaspor,A,2.2,3.3,3.0,2.25,3.25,3.1,2022/23,€28.93m,€41.60m
T1,04/11/2022,Kasimpasa,Ankaragucu,D,2.25,3.5,3.0,2.45,3.5,2.6,2022/23,€39.23m,€40.48m
T1,04/11/2022,Umraniyespor,Alanyaspor,H,2.55,3.4,2.62,2.5,3.5,2.55,2022/23,€12.05m,€43.28m
T1,05/11/2022,Giresunspor,Istanbulspor,H,1.85,3.4,4.2,1.9,3.5,3.9,2022/23,€18.38m,€18.43m
T1,05/11/2022,Galatasaray,Besiktas,H,2.05,3.5,3.5,2.05,3.6,3.3,2022/23,€202.65m,€127.70m
T1,06/11/2022,Gaziantep,Kayserispor,A,2.2,3.4,3.2,2.2,3.5,3.0,2022/23,€24.10m,€31.05m
T1,06/11/2022,Antalyaspor,Karagumruk,H,1.9,3.5,4.0,1.98,3.5,3.5,2022/23,€41.60m,€40.33m
T1,06/11/2022,Trabzonspor,Konyaspor,D,1.85,3.4,4.2,1.88,3.5,3.9,2022/23,€135.30m,€48.58m
T1,07/11/2022,Fenerbahce,Sivasspor,H,1.36,5.0,8.0,1.36,5.0,7.75,2022/23,€193.23m,€28.93m
T1,07/11/2022,Hatayspor,Buyuksehyr,D,4.5,3.3,1.85,4.1,3.4,1.85,2022/23,€23.03m,€75.10m
T1,11/11/2022,Alanyaspor,Ad. Demirspor,D,3.0,3.6,2.2,2.7,3.5,2.37,2022/23,€43.28m,€57.65m
T1,11/11/2022,Ankaragucu,Trabzonspor,D,2.9,3.4,2.3,2.9,3.25,2.35,2022/23,€40.48m,€135.30m
T1,12/11/2022,Sivasspor,Umraniyespor,D,1.9,3.5,3.75,1.9,3.5,3.8,2022/23,€28.93m,€12.05m
T1,12/11/2022,Fenerbahce,Giresunspor,A,1.3,5.25,8.0,1.3,5.25,9.75,2022/23,€193.23m,€18.38m
T1,12/11/2022,Buyuksehyr,Galatasaray,A,2.7,3.3,2.45,2.75,3.3,2.45,2022/23,€75.10m,€202.65m
T1,13/11/2022,Karagumruk,Gaziantep,D,2.0,3.4,3.4,2.05,3.5,3.3,2022/23,€40.33m,€24.10m
T1,13/11/2022,Istanbulspor,Hatayspor,A,2.3,3.25,3.0,2.25,3.4,2.95,2022/23,€18.43m,€23.03m
T1,13/11/2022,Kayserispor,Konyaspor,A,2.6,3.25,2.6,2.6,3.25,2.65,2022/23,€31.05m,€48.58m
T1,23/12/2022,Antalyaspor,Ankaragucu,A,2.1,3.5,3.4,2.1,3.3,3.4,2022/23,€41.60m,€40.48m
T1,23/12/2022,Umraniyespor,Buyuksehyr,A,3.3,3.3,2.15,3.4,3.25,2.15,2022/23,€12.05m,€75.10m
T1,24/12/2022,Hatayspor,Giresunspor,D,2.15,3.6,3.1,2.1,3.6,3.1,2022/23,€23.03m,€18.38m
T1,24/12/2022,Kasimpasa,Sivasspor,A,2.2,3.5,3.1,2.2,3.5,2.95,2022/23,€39.23m,€28.93m
T1,24/12/2022,Trabzonspor,Fenerbahce,H,2.75,3.5,2.45,2.7,3.5,2.4,2022/23,€135.30m,€193.23m
T1,25/12/2022,Ad. Demirspor,Karagumruk,H,1.67,3.8,4.75,1.68,3.9,4.5,2022/23,€57.65m,€40.33m
T1,25/12/2022,Gaziantep,Besiktas,D,3.75,4.0,1.83,3.6,3.75,1.88,2022/23,€24.10m,€127.70m
T1,25/12/2022,Konyaspor,Alanyaspor,D,1.8,3.8,4.0,1.78,3.6,4.2,2022/23,€48.58m,€43.28m
T1,25/12/2022,Galatasaray,Istanbulspor,H,1.25,6.0,9.0,1.25,5.75,10.5,2022/23,€202.65m,€18.43m
T1,27/12/2022,Ankaragucu,Umraniyespor,A,1.91,3.6,3.8,1.82,3.6,4.1,2022/23,€40.48m,€12.05m
T1,27/12/2022,Buyuksehyr,Antalyaspor,H,1.85,3.5,4.0,1.93,3.4,3.8,2022/23,€75.10m,€41.60m
T1,27/12/2022,Fenerbahce,Hatayspor,H,1.29,5.5,8.0,1.28,5.75,8.75,2022/23,€193.23m,€23.03m
T1,28/12/2022,Alanyaspor,Kayserispor,H,2.05,3.6,3.1,2.05,3.6,3.25,2022/23,€43.28m,€31.05m
T1,28/12/2022,Istanbulspor,Kasimpasa,H,2.63,3.6,2.38,2.7,3.6,2.37,2022/23,€18.43m,€39.23m
T1,28/12/2022,Karagumruk,Trabzonspor,H,3.4,3.6,1.91,3.6,3.6,1.93,2022/23,€40.33m,€135.30m
T1,29/12/2022,Giresunspor,Gaziantep,H,2.2,3.4,3.1,2.25,3.4,2.95,2022/23,€18.38m,€24.10m
T1,29/12/2022,Sivasspor,Galatasaray,A,4.75,3.75,1.7,4.33,3.7,1.77,2022/23,€28.93m,€202.65m
T1,29/12/2022,Besiktas,Ad. Demirspor,H,1.73,3.8,4.0,1.8,3.9,3.9,2022/23,€127.70m,€57.65m
T1,03/01/2023,Umraniyespor,Hatayspor,D,2.2,3.3,3.1,2.2,3.4,3.1,2022/23,€12.05m,€23.03m
T1,03/01/2023,Antalyaspor,Fenerbahce,A,4.2,3.75,1.75,4.1,3.7,1.78,2022/23,€41.60m,€193.23m
T1,04/01/2023,Kasimpasa,Alanyaspor,H,2.25,3.3,2.9,2.3,3.6,2.75,2022/23,€39.23m,€43.28m
T1,04/01/2023,Kayserispor,Karagumruk,A,1.91,3.5,3.6,1.93,3.7,3.5,2022/23,€31.05m,€40.33m
T1,04/01/2023,Galatasaray,Ankaragucu,H,1.44,4.2,6.5,1.43,4.6,6.5,2022/23,€202.65m,€40.48m
T1,04/01/2023,Konyaspor,Sivasspor,D,1.85,3.4,4.0,1.95,3.4,3.75,2022/23,€48.58m,€28.93m
T1,05/01/2023,Gaziantep,Buyuksehyr,D,3.25,3.3,2.1,3.1,3.4,2.15,2022/23,€24.10m,€75.10m
T1,05/01/2023,Ad. Demirspor,Istanbulspor,H,1.4,4.33,6.5,1.44,4.6,6.25,2022/23,€57.65m,€18.43m
T1,05/01/2023,Trabzonspor,Giresunspor,H,1.45,4.2,6.5,1.5,4.2,6.0,2022/23,€135.30m,€18.38m
T1,07/01/2023,Hatayspor,Antalyaspor,D,2.7,3.4,2.5,2.65,3.4,2.45,2022/23,€23.03m,€41.60m
T1,07/01/2023,Besiktas,Kasimpasa,H,1.57,4.2,5.25,1.55,4.4,5.0,2022/23,€127.70m,€39.23m
T1,08/01/2023,Karagumruk,Konyaspor,D,2.7,3.4,2.5,2.65,3.4,2.45,2022/23,€40.33m,€48.58m
T1,08/01/2023,Ankaragucu,Kayserispor,H,2.25,3.5,3.0,2.15,3.4,3.25,2022/23,€40.48m,€31.05m
T1,08/01/2023,Giresunspor,Umraniyespor,A,2.1,3.5,3.3,2.1,3.5,3.2,2022/23,€18.38m,€12.05m
T1,08/01/2023,Fenerbahce,Galatasaray,A,2.05,3.5,3.4,2.1,3.5,3.2,2022/23,€193.23m,€202.65m
T1,09/01/2023,Buyuksehyr,Ad. Demirspor,H,2.0,3.5,3.6,2.05,3.5,3.4,2022/23,€75.10m,€57.65m
T1,09/01/2023,Alanyaspor,Trabzonspor,H,3.0,3.5,2.2,2.95,3.4,2.25,2022/23,€43.28m,€135.30m
T1,09/01/2023,Istanbulspor,Gaziantep,D,2.63,3.5,2.5,2.7,3.5,2.37,2022/23,€18.43m,€24.10m
T1,13/01/2023,Kayserispor,Sivasspor,H,2.25,3.4,3.1,2.3,3.4,2.9,2022/23,€31.05m,€28.93m
T1,13/01/2023,Galatasaray,Hatayspor,H,1.3,5.75,8.5,1.3,5.75,8.25,2022/23,€202.65m,€23.03m
T1,14/01/2023,Antalyaspor,Giresunspor,D,1.91,3.5,4.0,1.87,3.5,3.9,2022/23,€41.60m,€18.38m
T1,14/01/2023,Ad. Demirspor,Ankaragucu,H,1.8,3.8,4.2,1.77,3.8,4.1,2022/23,€57.65m,€40.48m
T1,14/01/2023,Konyaspor,Besiktas,A,2.8,3.4,2.45,2.75,3.5,2.37,2022/23,€48.58m,€127.70m
T1,14/01/2023,Trabzonspor,Buyuksehyr,H,2.1,3.4,3.4,2.25,3.5,2.9,2022/23,€135.30m,€75.10m
T1,15/01/2023,Umraniyespor,Istanbulspor,A,1.91,3.6,3.8,1.95,3.6,3.5,2022/23,€12.05m,€18.43m
T1,15/01/2023,Kasimpasa,Karagumruk,D,2.2,3.5,3.1,2.25,3.6,2.8,2022/23,€39.23m,€40.33m
T1,15/01/2023,Gaziantep,Fenerbahce,A,5.0,4.0,1.65,4.6,4.0,1.65,2022/23,€24.10m,€193.23m
T1,20/01/2023,Ad. Demirspor,Giresunspor,D,1.75,4.0,4.0,1.78,3.9,4.0,2022/23,€57.65m,€18.38m
T1,21/01/2023,Kasimpasa,Buyuksehyr,A,3.1,3.2,2.3,3.1,3.2,2.25,2022/23,€39.23m,€75.10m
T1,21/01/2023,Galatasaray,Antalyaspor,H,1.33,4.75,7.5,1.36,4.6,8.5,2022/23,€202.65m,€41.60m
T1,22/01/2023,Gaziantep,Sivasspor,A,2.63,3.4,2.55,2.7,3.3,2.45,2022/23,€24.10m,€28.93m
T1,22/01/2023,Alanyaspor,Karagumruk,D,1.91,4.0,3.5,1.93,3.75,3.5,2022/23,€43.28m,€40.33m
T1,22/01/2023,Kayserispor,Besiktas,A,3.3,3.5,2.05,3.3,3.6,2.05,2022/23,€31.05m,€127.70m
T1,22/01/2023,Trabzonspor,Istanbulspor,H,1.33,4.75,9.0,1.35,4.75,8.5,2022/23,€135.30m,€18.43m
T1,23/01/2023,Konyaspor,Ankaragucu,A,1.91,3.5,4.0,1.95,3.5,3.6,2022/23,€48.58m,€40.48m
T1,23/01/2023,Umraniyespor,Fenerbahce,A,6.0,4.5,1.5,5.75,4.2,1.51,2022/23,€12.05m,€193.23m
T1,27/01/2023,Besiktas,Alanyaspor,H,1.62,4.2,4.75,1.58,4.2,5.0,2022/23,€127.70m,€43.28m
T1,28/01/2023,Sivasspor,Ad. Demirspor,A,2.63,3.3,2.6,2.6,3.4,2.5,2022/23,€28.93m,€57.65m
T1,28/01/2023,Ankaragucu,Gaziantep,A,1.8,3.6,4.2,1.83,3.6,3.9,2022/23,€40.48m,€24.10m
T1,28/01/2023,Hatayspor,Trabzonspor,H,4.5,3.5,1.8,4.4,3.7,1.75,2022/23,€23.03m,€135.30m
T1,28/01/2023,Antalyaspor,Umraniyespor,H,1.83,3.6,4.2,1.87,3.6,3.8,2022/23,€41.60m,€12.05m
T1,28/01/2023,Giresunspor,Galatasaray,A,6.0,4.0,1.53,5.25,4.2,1.55,2022/23,€18.38m,€202.65m
T1,29/01/2023,Istanbulspor,Kayserispor,A,3.1,3.3,2.3,2.87,3.5,2.3,2022/23,€18.43m,€31.05m
T1,29/01/2023,Buyuksehyr,Konyaspor,H,1.85,3.4,4.0,1.93,3.5,3.7,2022/23,€75.10m,€48.58m
T1,29/01/2023,Fenerbahce,Kasimpasa,H,1.33,5.75,7.5,1.32,5.5,8.0,2022/23,€193.23m,€39.23m
T1,31/01/2023,Alanyaspor,Sivasspor,A,2.05,3.5,3.2,2.1,3.5,3.25,2022/23,€43.28m,€28.93m
T1,31/01/2023,Karagumruk,Besiktas,D,3.8,3.8,1.83,3.6,3.8,1.88,2022/23,€40.33m,€127.70m
T1,01/02/2023,Gaziantep,Hatayspor,H,2.0,3.5,3.6,2.0,3.5,3.5,2022/23,€24.10m,€23.03m
T1,01/02/2023,Kasimpasa,Giresunspor,H,1.95,3.6,3.6,2.0,3.5,3.4,2022/23,€39.23m,€18.38m
T1,01/02/2023,Galatasaray,Umraniyespor,H,1.2,7.5,11.0,1.19,7.0,12.5,2022/23,€202.65m,€12.05m
T1,01/02/2023,Trabzonspor,Antalyaspor,H,1.6,3.8,5.0,1.65,3.8,4.8,2022/23,€135.30m,€41.60m
T1,02/02/2023,Kayserispor,Buyuksehyr,H,2.9,3.25,2.38,2.87,3.2,2.45,2022/23,€31.05m,€75.10m
T1,02/02/2023,Konyaspor,Istanbulspor,A,1.45,4.2,6.5,1.5,4.4,5.75,2022/23,€48.58m,€18.43m
T1,02/02/2023,Ad. Demirspor,Fenerbahce,D,3.4,3.6,2.0,3.25,3.6,2.05,2022/23,€57.65m,€193.23m
T1,04/02/2023,Ankaragucu,Karagumruk,A,2.15,3.4,3.2,2.05,3.6,3.2,2022/23,€40.48m,€40.33m
T1,04/02/2023,Sivasspor,Besiktas,H,3.4,3.4,2.05,3.5,3.5,1.98,2022/23,€28.93m,€127.70m
T1,04/02/2023,Antalyaspor,Gaziantep,H,1.91,3.5,3.8,1.93,3.6,3.7,2022/23,€41.60m,€24.10m
T1,05/02/2023,Istanbulspor,Alanyaspor,H,3.2,3.5,2.1,3.1,3.5,2.1,2022/23,€18.43m,€43.28m
T1,05/02/2023,Hatayspor,Kasimpasa,H,2.3,3.5,2.7,2.4,3.5,2.7,2022/23,€23.03m,€39.23m
T1,05/02/2023,Galatasaray,Trabzonspor,H,1.62,3.75,4.75,1.66,3.9,4.6,2022/23,€202.65m,€135.30m
T1,25/02/2023,Fenerbahce,Konyaspor,H,1.5,4.5,6.0,1.49,4.33,6.0,2022/23,€193.23m,€48.58m
T1,25/02/2023,Giresunspor,Kayserispor,A,2.55,3.3,2.8,2.5,3.3,2.7,2022/23,€18.38m,€31.05m
T1,26/02/2023,Umraniyespor,Ad. Demirspor,D,3.6,3.5,2.0,3.25,3.6,2.05,2022/23,€12.05m,€57.65m
T1,26/02/2023,Besiktas,Antalyaspor,D,1.65,3.8,5.0,1.66,3.75,4.8,2022/23,€127.70m,€41.60m
T1,03/03/2023,Alanyaspor,Buyuksehyr,H,2.6,3.2,2.6,2.65,3.2,2.6,2022/23,€43.28m,€75.10m
T1,04/03/2023,Karagumruk,Sivasspor,H,2.15,3.3,3.1,2.15,3.5,3.1,2022/23,€40.33m,€28.93m
T1,04/03/2023,Trabzonspor,Umraniyespor,A,1.4,4.33,6.5,1.41,4.75,6.75,2022/23,€135.30m,€12.05m
T1,04/03/2023,Kayserispor,Fenerbahce,A,4.2,3.5,1.75,3.7,3.6,1.88,2022/23,€31.05m,€193.23m
T1,05/03/2023,Konyaspor,Giresunspor,D,1.8,3.75,3.6,1.82,3.6,4.0,2022/23,€48.58m,€18.38m
T1,05/03/2023,Besiktas,Ankaragucu,H,1.5,4.2,5.5,1.51,4.5,5.5,2022/23,€127.70m,€40.48m
T1,06/03/2023,Kasimpasa,Antalyaspor,H,2.25,3.4,2.8,2.3,3.5,2.8,2022/23,€39.23m,€41.60m
T1,10/03/2023,Giresunspor,Karagumruk,D,2.3,3.4,2.7,2.37,3.5,2.75,2022/23,€18.38m,€40.33m
T1,11/03/2023,Antalyaspor,Kayserispor,H,2.15,3.3,3.0,2.2,3.4,3.1,2022/23,€41.60m,€31.05m
T1,11/03/2023,Galatasaray,Kasimpasa,H,1.25,5.25,9.0,1.28,5.75,8.75,2022/23,€202.65m,€39.23m
T1,12/03/2023,Ankaragucu,Alanyaspor,H,2.2,3.4,2.88,2.35,3.5,2.8,2022/23,€40.48m,€43.28m
T1,12/03/2023,Trabzonspor,Ad. Demirspor,H,1.67,3.6,4.5,1.65,4.0,4.6,2022/23,€135.30m,€57.65m
T1,12/03/2023,Buyuksehyr,Besiktas,A,2.7,3.3,2.45,2.65,3.4,2.5,2022/23,€75.10m,€127.70m
T1,13/03/2023,Istanbulspor,Sivasspor,H,3.0,3.3,2.15,2.95,3.4,2.25,2022/23,€18.43m,€28.93m
T1,17/03/2023,Konyaspor,Galatasaray,H,4.33,3.6,1.8,4.0,3.7,1.82,2022/23,€48.58m,€202.65m
T1,18/03/2023,Kasimpasa,Umraniyespor,D,1.73,3.75,4.5,1.75,3.9,4.1,2022/23,€39.23m,€12.05m
T1,18/03/2023,Ad. Demirspor,Antalyaspor,H,1.75,3.8,4.33,1.78,3.75,4.1,2022/23,€57.65m,€41.60m
T1,18/03/2023,Besiktas,Istanbulspor,H,1.25,5.75,10.0,1.26,6.0,9.75,2022/23,€127.70m,€18.43m
T1,19/03/2023,Karagumruk,Buyuksehyr,D,2.8,3.25,2.5,2.8,3.3,2.37,2022/23,€40.33m,€75.10m
T1,19/03/2023,Sivasspor,Ankaragucu,H,2.15,3.25,3.4,2.15,3.4,3.25,2022/23,€28.93m,€40.48m
T1,19/03/2023,Alanyaspor,Fenerbahce,A,4.75,3.75,1.73,4.1,4.0,1.72,2022/23,€43.28m,€193.23m
T1,01/04/2023,Buyuksehyr,Ankaragucu,H,1.7,3.6,4.5,1.75,3.6,4.5,2022/23,€75.10m,€40.48m
T1,01/04/2023,Trabzonspor,Kayserispor,A,1.5,4.33,5.75,1.49,4.4,5.75,2022/23,€135.30m,€31.05m
T1,01/04/2023,Galatasaray,Ad. Demirspor,H,1.4,4.5,6.5,1.44,5.0,5.75,2022/23,€202.65m,€57.65m
T1,02/04/2023,Umraniyespor,Konyaspor,D,2.9,3.3,2.25,2.9,3.6,2.25,2022/23,€12.05m,€48.58m
T1,02/04/2023,Giresunspor,Alanyaspor,D,2.45,3.4,2.7,2.4,3.5,2.65,2022/23,€18.38m,€43.28m
T1,02/04/2023,Fenerbahce,Besiktas,A,1.83,3.5,4.0,1.8,3.8,3.9,2022/23,€193.23m,€127.70m
T1,03/04/2023,Istanbulspor,Karagumruk,A,3.25,3.3,2.15,3.0,3.6,2.1,2022/23,€18.43m,€40.33m
T1,07/04/2023,Konyaspor,Antalyaspor,D,2.25,3.3,3.25,2.2,3.3,3.1,2022/23,€48.58m,€41.60m
T1,08/04/2023,Ankaragucu,Istanbulspor,H,1.67,3.8,4.75,1.68,3.9,4.5,2022/23,€40.48m,€18.43m
T1,08/04/2023,Kasimpasa,Trabzonspor,H,3.1,3.6,2.15,3.0,3.7,2.15,2022/23,€39.23m,€135.30m
T1,09/04/2023,Sivasspor,Buyuksehyr,D,2.88,3.0,2.55,2.8,3.1,2.55,2022/23,€28.93m,€75.10m
T1,09/04/2023,Besiktas,Giresunspor,H,1.4,4.75,6.5,1.41,4.6,6.75,2022/23,€127.70m,€18.38m
T1,10/04/2023,Kayserispor,Umraniyespor,H,1.85,3.6,3.8,1.88,3.7,3.7,2022/23,€31.05m,€12.05m
T1,10/04/2023,Karagumruk,Fenerbahce,A,4.5,4.0,1.62,4.4,4.2,1.65,2022/23,€40.33m,€193.23m
T1,14/04/2023,Antalyaspor,Alanyaspor,H,1.85,3.5,4.2,1.9,3.6,3.6,2022/23,€41.60m,€43.28m
T1,14/04/2023,Galatasaray,Kayserispor,H,1.3,5.0,8.5,1.3,5.75,8.0,2022/23,€202.65m,€31.05m
T1,15/04/2023,Ad. Demirspor,Kasimpasa,H,1.7,3.8,4.5,1.72,4.1,4.0,2022/23,€57.65m,€39.23m
T1,15/04/2023,Istanbulspor,Buyuksehyr,H,4.33,3.5,1.73,4.33,3.5,1.8,2022/23,€18.43m,€75.10m
T1,15/04/2023,Fenerbahce,Ankaragucu,H,1.33,5.0,8.0,1.35,5.25,7.5,2022/23,€193.23m,€40.48m
T1,16/04/2023,Giresunspor,Sivasspor,H,2.5,3.3,2.75,2.5,3.3,2.7,2022/23,€18.38m,€28.93m
T1,16/04/2023,Trabzonspor,Besiktas,D,2.9,3.3,2.4,2.7,3.4,2.4,2022/23,€135.30m,€127.70m
T1,18/04/2023,Alanyaspor,Galatasaray,A,5.75,4.5,1.5,3.6,4.1,1.82,2022/23,€43.28m,€202.65m
T1,18/04/2023,Karagumruk,Umraniyespor,H,1.8,4.0,3.8,1.8,3.9,3.8,2022/23,€40.33m,€12.05m
T1,19/04/2023,Istanbulspor,Antalyaspor,D,3.0,3.4,2.2,3.1,3.4,2.2,2022/23,€18.43m,€41.60m
T1,19/04/2023,Kayserispor,Kasimpasa,D,2.25,3.3,2.9,2.3,3.6,2.75,2022/23,€31.05m,€39.23m
T1,19/04/2023,Buyuksehyr,Fenerbahce,A,4.0,3.6,1.8,4.0,3.6,1.83,2022/23,€75.10m,€193.23m
T1,19/04/2023,Konyaspor,Ad. Demirspor,A,2.38,3.4,2.7,2.37,3.5,2.7,2022/23,€48.58m,€57.65m
T1,20/04/2023,Ankaragucu,Giresunspor,H,1.91,3.6,3.5,1.95,3.7,3.5,2022/23,€40.48m,€18.38m
T1,20/04/2023,Sivasspor,Trabzonspor,H,2.63,3.2,2.55,2.7,3.25,2.55,2022/23,€28.93m,€135.30m
T1,22/04/2023,Umraniyespor,Besiktas,A,4.33,3.8,1.67,4.2,3.9,1.71,2022/23,€12.05m,€127.70m
T1,23/04/2023,Kasimpasa,Konyaspor,A,2.38,3.6,2.75,2.37,3.5,2.75,2022/23,€39.23m,€48.58m
T1,23/04/2023,Ad. Demirspor,Kayserispor,H,1.6,4.33,4.75,1.58,4.4,4.6,2022/23,€57.65m,€31.05m
T1,23/04/2023,Galatasaray,Karagumruk,D,1.25,5.75,8.5,1.27,6.0,8.75,2022/23,€202.65m,€40.33m
T1,24/04/2023,Giresunspor,Buyuksehyr,A,2.9,3.3,2.3,2.95,3.4,2.25,2022/23,€18.38m,€75.10m
T1,24/04/2023,Antalyaspor,Sivasspor,A,2.15,3.2,3.3,2.15,3.3,3.25,2022/23,€41.60m,€28.93m
T1,24/04/2023,Fenerbahce,Istanbulspor,D,1.22,5.75,11.0,1.23,6.5,10.5,2022/23,€193.23m,€18.43m
T1,28/04/2023,Alanyaspor,Umraniyespor,H,1.91,3.8,3.3,1.95,3.9,3.3,2022/23,€43.28m,€12.05m
T1,29/04/2023,Karagumruk,Antalyaspor,A,2.38,3.6,2.55,2.37,3.7,2.6,2022/23,€40.33m,€41.60m
T1,29/04/2023,Konyaspor,Trabzonspor,H,2.45,3.25,2.7,2.5,3.3,2.7,2022/23,€48.58m,€135.30m
T1,29/04/2023,Ankaragucu,Kasimpasa,D,1.85,3.4,3.6,2.3,3.4,2.85,2022/23,€40.48m,€39.23m
T1,29/04/2023,Sivasspor,Fenerbahce,A,4.33,3.75,1.7,4.1,3.9,1.75,2022/23,€28.93m,€193.23m
T1,30/04/2023,Besiktas,Galatasaray,H,2.6,3.4,2.38,2.6,3.5,2.45,2022/23,€127.70m,€202.65m
T1,01/05/2023,Istanbulspor,Giresunspor,H,2.4,3.3,2.7,2.37,3.4,2.75,2022/23,€18.43m,€18.38m
T1,06/05/2023,Antalyaspor,Besiktas,A,3.6,3.4,2.0,3.5,3.4,2.0,2022/23,€41.60m,€127.70m
T1,06/05/2023,Ad. Demirspor,Alanyaspor,H,1.53,4.5,5.0,1.55,4.4,5.0,2022/23,€57.65m,€43.28m
T1,07/05/2023,Umraniyespor,Sivasspor,H,2.88,3.4,2.3,2.8,3.4,2.3,2022/23,€12.05m,€28.93m
T1,07/05/2023,Konyaspor,Kayserispor,D,1.67,4.0,4.5,1.72,3.75,4.5,2022/23,€48.58m,€31.05m
T1,07/05/2023,Giresunspor,Fenerbahce,D,5.75,4.5,1.5,5.75,4.6,1.47,2022/23,€18.38m,€193.23m
T1,08/05/2023,Galatasaray,Buyuksehyr,H,1.44,4.33,6.5,1.44,4.5,6.5,2022/23,€202.65m,€75.10m
T1,08/05/2023,Trabzonspor,Ankaragucu,H,1.75,3.6,4.2,1.82,3.7,4.0,2022/23,€135.30m,€40.48m
T1,16/05/2023,Sivasspor,Kasimpasa,A,1.95,3.5,3.8,1.88,3.7,3.7,2022/23,€28.93m,€39.23m
T1,16/05/2023,Alanyaspor,Konyaspor,A,2.4,3.6,2.7,2.35,3.6,2.7,2022/23,€43.28m,€48.58m
T1,16/05/2023,Istanbulspor,Galatasaray,A,9.0,6.0,1.29,8.5,6.0,1.28,2022/23,€18.43m,€202.65m
T1,17/05/2023,Buyuksehyr,Umraniyespor,D,1.65,3.8,4.75,1.68,3.9,4.6,2022/23,€75.10m,€12.05m
T1,17/05/2023,Ankaragucu,Antalyaspor,D,2.3,3.3,2.88,2.3,3.4,2.85,2022/23,€40.48m,€41.60m
T1,17/05/2023,Karagumruk,Ad. Demirspor,A,3.0,3.75,2.05,2.95,3.9,2.1,2022/23,€40.33m,€57.65m
T1,18/05/2023,Fenerbahce,Trabzonspor,H,1.55,3.8,5.25,1.57,4.2,5.0,2022/23,€193.23m,€135.30m
T1,20/05/2023,Kasimpasa,Istanbulspor,H,1.8,3.6,3.6,1.85,3.7,3.8,2022/23,€39.23m,€18.43m
T1,20/05/2023,Galatasaray,Sivasspor,H,1.25,5.5,7.5,1.29,5.75,8.75,2022/23,€202.65m,€28.93m
T1,20/05/2023,Kayserispor,Alanyaspor,A,2.1,3.4,3.1,2.1,3.7,3.0,2022/23,€31.05m,€43.28m
T1,30/05/2023,Alanyaspor,Kasimpasa,A,2.1,3.75,3.0,2.2,3.75,2.8,2022/23,€43.28m,€39.23m
T1,30/05/2023,Ankaragucu,Galatasaray,A,5.25,4.75,1.45,5.25,4.8,1.49,2022/23,€40.48m,€202.65m
T1,30/05/2023,Fenerbahce,Antalyaspor,H,1.29,5.75,9.5,1.35,5.0,7.5,2022/23,€193.23m,€41.60m
T1,30/05/2023,Giresunspor,Trabzonspor,A,2.4,3.5,2.75,2.5,3.6,2.5,2022/23,€18.38m,€135.30m
T1,30/05/2023,Istanbulspor,Ad. Demirspor,A,2.0,4.5,2.88,2.1,4.0,2.85,2022/23,€18.43m,€57.65m
T1,30/05/2023,Karagumruk,Kayserispor,H,1.95,4.0,3.2,2.0,4.0,3.1,2022/23,€40.33m,€31.05m
T1,30/05/2023,Sivasspor,Konyaspor,H,1.91,3.6,3.75,2.0,3.6,3.4,2022/23,€28.93m,€48.58m
T1,03/06/2023,Konyaspor,Karagumruk,D,1.85,4.33,3.4,1.87,4.0,3.4,2022/23,€48.58m,€40.33m
T1,03/06/2023,Ad. Demirspor,Buyuksehyr,A,1.73,3.8,4.0,1.75,3.9,4.1,2022/23,€57.65m,€75.10m
T1,03/06/2023,Kasimpasa,Besiktas,A,4.0,4.2,1.65,4.0,4.5,1.66,2022/23,€39.23m,€127.70m
T1,03/06/2023,Kayserispor,Ankaragucu,A,2.25,3.5,2.9,2.25,3.6,2.87,2022/23,€31.05m,€40.48m
T1,03/06/2023,Trabzonspor,Alanyaspor,H,1.5,4.5,5.5,1.5,4.5,5.5,2022/23,€135.30m,€43.28m
T1,03/06/2023,Umraniyespor,Giresunspor,A,2.45,3.75,2.55,2.35,3.8,2.6,2022/23,€12.05m,€18.38m
T1,04/06/2023,Galatasaray,Fenerbahce,H,2.0,3.6,3.3,2.05,3.7,3.25,2022/23,€202.65m,€193.23m
T1,06/06/2023,Karagumruk,Kasimpasa,H,2.1,4.0,2.8,2.1,4.0,2.85,2022/23,€40.33m,€39.23m
